#run,max_H,min_H,a_BL_mean,a_BL_median,a_BL_var,i_BL_mean_i,i_BL_var_i,i_BL_mean_e,i_BL_var_e,colless,sackin,WD_ratio,DeltaW,max_ladder,staircaseness_1,staircaseness_2,max_L,t_max_L,slope_1,slope_2,slope_ratio
195,49.781128,46.006714,47.44290036,47.075073,1.85186347655349,3.79533835294118,38.2115845647832,35.7474432777778,72.5551258494527,168,1186.072509,0.375,4,42,0.708333333333333,6.97222222222222,30,0,NaN,-0.594492197884395,NaN
196,49.724365,46.005859,47.32919424,47.088135,1.57520103438752,1.28618421052632,3.61491308838817,36.904197952381,7.55206896665595,92,1183.229856,1,4,41,0.666666666666667,3.97743055555556,25,11.8119672727273,1.43921834589327,-0.65018805273296,-2.21354166666667
197,49.389771,46.002075,47.37096196,47.272949,1.38389172672629,4.84524971428571,28.4982617328588,34.3346762,38.2538048205204,98,1184.274049,0.727272727272727,4,32,0.583333333333333,3.65625,25,26.3944205454545,0.189433974933807,-1.09113969561873,-0.173611111111111
198,49.245117,46.00647,46.88743652,46.457397,0.913304695633095,4.493515,18.364657073249,31.0654636111111,64.8565298615359,102,1172.185913,0.666666666666667,4,48,0.708333333333333,4.23363095238095,25,31.1887625050505,0.352691133488183,-1.40710021048792,-0.250651041666667
199,49.82373,46.005371,47.20189452,46.938599,1.34236286350943,2.125,6.27270814659388,34.620085,15.308233791359,105,1180.047363,0.727272727272727,4,46,0.708333333333333,4.33506944444444,25,18.2472526262626,0.712436017972895,-0.784917101687259,-0.907657657657658
200,49.781128,46.004883,47.23274904,46.808106,1.42120064719304,3.072937,12.830355000911,29.98235475,19.1412700750784,72,1180.818726,1.11111111111111,6,46,0.625,2.84424603174603,25,16.6118707070707,1.38455207156231,-0.979491517096402,-1.41354166666667
201,49.587647,46.005249,47.14566904,46.867187,0.979773802932206,3.77199977777778,21.7786245671724,33.78950205,38.2340640471093,123,1178.641726,0.666666666666667,2,48,0.666666666666667,5.25173611111111,25,30.9194117272727,0.485132127749026,-1.35836995769727,-0.357142857142857
202,49.079834,46.004395,47.12929684,46.934937,1.09573473151331,2.79167094736842,9.30830614054205,36.9235962,15.7199578276877,156,1178.232421,1,6,32,0.625,7.27083333333333,25,16.0266113333333,0.311981110417311,-0.748754665001547,-0.416666666666667
203,49.343018,46.005005,47.2312842,46.780518,1.3709735512965,2.44729435294118,29.6748911610655,33.7864807,23.9544294896164,86,1180.782105,0.8,4,48,0.625,3.16220238095238,25,23.439039030303,0.63995797697198,-0.96370142414604,-0.6640625
204,49.9021,46.00708,47.56468744,47.731079,1.62802356516151,4.54289694117647,27.4878795910015,31.4474518947368,55.8691503639891,104,1189.117186,0.727272727272727,4,47,0.708333333333333,4.22916666666667,25,30.131596969697,0.497816296132108,-1.27860185532878,-0.389344262295082
205,49.801025,46.001587,47.60491208,47.731079,1.68754866022749,3.03778075,12.3655936823084,22.1076274210526,30.1844768200531,65,1190.122802,1.2,6,48,0.625,2.8875,25,38.4492924242424,0.598190462030412,-2.31845247395638,-0.25801282051282
206,49.200317,46.002808,47.18943848,46.621948,1.16413225018093,1.98957825,2.69214911472394,27.937294368421,8.83740792007461,73,1179.735962,0.888888888888889,4,48,0.583333333333333,3.53993055555556,25,21.4223631111111,0.980284009335457,-0.896259665678132,-1.09375
207,49.781128,46.008423,47.24228516,46.915039,1.49081368117397,3.74142635294118,14.5558356011992,31.6552063,20.1041372189023,81,1181.057129,1.11111111111111,4,46,0.666666666666667,3.09027777777778,25,26.1151493333333,0.574379254299497,-1.05885566879559,-0.542452830188679
208,49.835205,46.008423,47.3179932,47.203491,1.13167576202633,3.08473306666667,11.5854405792842,39.115768375,15.7110595444867,146,1182.94983,0.428571428571429,4,41,0.625,5.70833333333333,25,24.1709600505051,0.0413719603156228,-0.973068506623449,-0.0425170068027211
209,49.431397,46.006103,47.24572272,47.020264,1.26751633285829,2.50390625,4.52567970409394,30.6444567222222,25.169230524175,82,1181.143068,0.8,2,45,0.625,3.39930555555556,25,24.9495075454545,0.841699979919079,-1.02206426133031,-0.823529411764706
210,49.756592,46.002319,46.99327152,46.614624,1.03035446690676,2.30416666666667,22.9799389470905,41.1206741875,33.634501390017,203,1174.831788,0.210526315789474,2,47,0.791666666666667,8.41666666666667,36,0,NaN,-0.717851649680519,NaN
211,49.489136,46.00708,47.58663568,47.505981,1.33156081326564,2.35096153846154,4.87759707168133,30.2395305882353,7.84054402222171,50,1189.665892,1.25,6,44,0.666666666666667,2.15089285714286,25,22.5303056161616,0.932077902438044,-0.92454088435903,-1.00815217391304
212,49.781128,46.006104,47.26514656,47.155518,1.23342129649,2.34524971428571,15.7563646310096,34.1366035555556,19.3899418323633,48,1181.628664,1.5,4,48,0.666666666666667,2.56266534391534,25,23.651456,0.803333207054991,-0.955046289501908,-0.841145833333333
213,49.154907,46.006104,47.41959476,47.462647,1.23837958186611,5.62269422222222,98.1340587642244,32.8832558947368,183.931679110946,169,1185.489869,0.4,2,45,0.708333333333333,7.36805555555556,30,0,NaN,-0.602223154537501,NaN
214,49.846558,46.000488,47.26468264,46.537476,1.83400730159941,5.9902832,64.262003323834,32.9148811176471,75.1803944052876,103,1181.617066,0.545454545454545,2,31,0.583333333333333,3.96527777777778,25,32.0709724242424,0.155904221857037,-1.43065050645281,-0.108974358974359
215,49.841553,46.003906,47.47018556,46.886841,1.91046792048067,2.0833435,6.35990931620175,28.82386475,12.3286624695521,62,1186.754639,1.11111111111111,4,43,0.708333333333333,3.225,25,22.6940549292929,0.837223671979187,-0.91786984495037,-0.91213768115942
216,49.434448,46,47.30054684,47.236938,1.17776318662597,3.61574977777778,19.6031728637248,34.9353219473684,69.0376741915063,115,1182.513671,0.727272727272727,6,29,0.583333333333333,4.69722222222222,25,33.7573425454545,0.266608664111561,-1.63519980655091,-0.16304347826087
217,49.756592,46.000854,46.994995,46.664673,1.16580764048792,3.20832707692308,14.1097953077567,28.847747625,21.6281494540755,93,1174.874875,0.727272727272727,4,-Inf,0.541666666666667,3.26111111111111,25,25.6095230707071,0.741911512664317,-1.03684834020724,-0.715544871794872
218,49.154907,46,47.14951164,46.735474,1.22998745503749,2.77776422222222,8.55530604221951,36.469818,12.3983508032613,110,1178.737791,0.909090909090909,4,48,0.666666666666667,4.77380952380952,25,14.5923960606061,0.616759575509096,-0.715083565807648,-0.8625
219,49.756592,46.008423,47.1594874,46.813477,1.358190499555,4.39583811764706,35.5165716317085,33.9440715555556,85.7616323660013,181,1178.987185,0.375,4,40,0.75,7.53819444444444,26,0,NaN,-0.512751178343228,NaN
220,49.781128,46.007568,47.39574708,47.020264,1.587200920241,2.31619082352941,6.37081366291532,36.2642436842105,34.8409235193749,135,1184.893677,0.461538461538462,2,41,0.666666666666667,5.625,25,18.7240693333333,0.373850356745813,-0.798481324009792,-0.468201754385965
221,49.605713,46.001709,47.12372076,46.570068,1.3556078991311,3.66505784615385,8.13054641515721,23.8588364705882,15.1868854616596,58,1178.093019,0.888888888888889,4,46,0.666666666666667,2.421875,25,29.4580078787879,0.712879162990573,-1.25341391295046,-0.56875
222,49.781128,46,47.42216796,47.469849,1.36448523960696,4.11766141176471,33.085604437918,39.1648898888889,37.3703996504232,223,1185.554199,0.210526315789474,2,41,0.75,9.5,36,0,NaN,-0.71749058365358,NaN
223,49.673584,46.006714,47.17306632,46.597778,1.53365491913381,4.20487466666667,24.8455723139342,32.3397152105263,13.8141938545675,130,1179.326658,0.615384615384615,6,45,0.625,5.53645833333333,25,21.632704,0.323584143711299,-0.88754507989385,-0.364583333333333
224,48.886108,46.005859,47.15558584,47.159668,0.969357839820056,4.1666504,19.1839163342161,35.6429944705882,23.6351675608328,146,1178.889646,0.285714285714286,2,38,0.708333333333333,5.73958333333333,25,19.3479224242424,0.0516851359062215,-0.840978482541909,-0.0614583333333333
225,49.578125,46.002319,47.40613288,47.320435,1.39063688987861,3.38301907692308,10.2265555798379,30.87259675,21.7210083380362,104,1185.153322,0.5,4,38,0.625,3.34722222222222,25,24.0437184343434,0.790227187690773,-0.978218076551946,-0.807823129251701
226,49.587647,46.00769,47.20271496,46.792725,1.35264611122904,0.998403692307692,4.68198450776483,42.9765016428571,27.5405280596428,158,1180.067874,0.352941176470588,4,48,0.833333333333333,6.53125,34,0,NaN,-0.679184978848636,NaN
227,49.756592,46.000366,47.04461912,46.730957,1.22440268333811,2.67769129411765,13.4801760820842,37.8985596111111,23.7525789419526,167,1176.115478,0.571428571428571,4,42,0.75,7.13888888888889,25,41.3692295757576,0.0241725555504665,-3.24879146598269,-0.00744047619047619
228,49.673584,46.008423,47.10714844,46.612061,1.3284961445995,3.2955475,16.5401091162177,33.1113152631579,16.1478321909103,80,1177.678711,0.888888888888889,4,48,0.666666666666667,3.42708333333333,25,25.0742705454545,0.677985824918913,-1.01697873737837,-0.666666666666667
229,49.871948,46.003784,47.23498548,46.741699,1.58834132160093,4.61162457142857,34.1747928966648,31.5525513888889,18.0215733777371,57,1180.874637,1.33333333333333,6,47,0.666666666666667,2.7452876984127,25,19.2525855757576,0.675233980851346,-0.810280777021616,-0.833333333333333
230,49.816162,46.008423,47.43371576,46.863037,1.65298936144369,4.38970588235294,37.0789763472021,37.0216538333333,70.6867262491714,184,1185.842894,0.375,4,35,0.75,7.66666666666667,30,0,NaN,-0.594065547389817,NaN
231,49.781128,46.001465,47.4221924,47.127075,1.42210925424433,2.89723306666667,14.4201965016821,35.3241196875,60.0487533031196,197,1185.55481,0.352941176470588,4,37,0.708333333333333,8.06944444444444,25,30.5497973333333,0.0327334413740573,-1.31641515579993,-0.0248655913978495
232,49.756592,46.001953,47.4243066,47.559692,1.425352700009,2.2174835,9.01330604263975,31.5531391578947,13.7303494698918,92,1185.607665,0.909090909090909,4,44,0.625,4.325,25,23.1470689292929,0.73443424098013,-0.937151384418084,-0.783687943262411
233,49.798462,46.003052,47.22979976,46.885864,1.37452203954927,2.77975028571429,18.8017036997913,31.2687648333333,28.6938289816642,55,1180.744994,1.5,6,34,0.5,2.04861111111111,25,29.5748254545455,0.642438280124484,-1.24846305449292,-0.514583333333333
234,49.781128,46.00061,47.57271476,47.523193,1.43299941215811,5.66796875,84.4515917175264,32.0629522941177,118.802096298067,163,1189.317869,0.4,4,48,0.666666666666667,6.25,25,41.8827866666667,0.167133100662834,-3.47909719747124,-0.0480392156862745
235,49.781128,46.007202,47.29125972,46.915039,1.58548797762012,1.91781955555556,10.214364403358,37.20781855,10.1237694441677,125,1182.281493,0.727272727272727,2,43,0.666666666666667,5.70486111111111,25,12.8112053333333,0.702510011027846,-0.667224120062977,-1.05288461538462
236,49.781128,46.002441,47.41891112,46.993408,1.76389000876227,2.59436752941176,12.494730284956,34.97779,25.4983156532137,161,1185.472778,0.428571428571429,2,32,0.666666666666667,6.39583333333333,25,23.1587173333333,0.474983128023556,-0.936680014703795,-0.50709219858156
237,49.846558,46.00061,47.29896488,47.020264,1.43516754048619,5.54860026666667,93.9424481386847,31.951057,119.812146434617,115,1182.474122,0.461538461538462,4,46,0.75,4.41666666666667,25,39.4719660606061,0.177341052362379,-2.56011143259976,-0.0692708333333333
238,49.756592,46.008423,47.41420408,47.198853,1.47645979794724,4.90863507692308,31.8300620096447,33.1749104,87.5432819237853,99,1185.355102,0.5,4,34,0.583333333333333,3.41944444444444,25,32.9968854949495,0.27275301486795,-1.52287099967939,-0.17910447761194
239,49.781128,46.002808,47.1867384,46.720093,1.35484909147375,3.244222,16.4449160543844,36.5382338421053,35.9715308893244,139,1179.66846,0.461538461538462,2,47,0.708333333333333,6.00868055555556,25,19.216808,0.156113335783966,-0.811789346076622,-0.192307692307692
240,49.781128,46.006226,47.18365728,47.044678,0.804700188489628,2.243596,24.2998800255163,40.7684244666667,52.5442891846672,169,1179.591432,0.235294117647059,2,45,0.75,6.63888888888889,34,0,NaN,-0.676491121730519,NaN
241,49.154907,46.008423,47.33234856,47.281006,0.965874057386674,2.21447035294118,7.29605209695258,28.77328485,8.70570484944699,75,1183.308714,1,4,48,0.708333333333333,3.2718253968254,25,23.8342468989899,0.797172240453934,-0.986815320814554,-0.807823129251701
242,49.362305,46,47.23396484,46.880981,1.37502936863222,3.475708,15.0934353371556,38.1342194736842,24.6594169656955,190,1180.849121,0.4,2,33,0.708333333333333,8.15972222222222,28,0,NaN,-0.558286045299123,NaN
243,49.743286,46.003784,47.31061516,46.901611,1.44814276726789,4.19860026666667,31.7516376895477,37.152633625,60.5410633746728,193,1182.765379,0.222222222222222,2,46,0.791666666666667,8.10416666666667,28,0,NaN,-0.553922441749208,NaN
244,49.605713,46.001465,47.24890628,46.998779,1.08057895561738,2.80694986666667,15.827993891524,27.9262628333333,22.000946185805,68,1181.222657,0.888888888888889,4,47,0.708333333333333,3.06964285714286,25,26.5122070909091,0.792087958878414,-1.0862920578904,-0.729166666666667
245,49.859253,46.008423,47.43208012,47.020264,1.89937421307536,3.76191057142857,81.4113664730391,38.1623383125,149.138806367525,200,1185.802003,0.222222222222222,2,46,0.791666666666667,8.28125,34,0,NaN,-0.675409425518642,NaN
246,49.781128,46.008423,47.37081064,47.114258,1.36445461678474,3.52382114285714,21.5258093207278,36.624878,24.6873342291535,149,1184.270266,0.428571428571429,4,36,0.666666666666667,5.6875,25,16.7531146666667,0.179071179281608,-0.749344011763036,-0.238970588235294
247,49.605713,46.008423,47.23374512,47.058716,1.05157467112378,0.00188654545454545,3.55905375206612e-05,44.5542254285714,12.9612969708005,133,1180.843628,0.375,2,45,0.75,4.77777777777778,32,0,NaN,-0.637785109746255,NaN
248,49.756592,46.008423,47.06815432,46.647217,1.21064549476539,1.80552166666667,2.75707718282522,25.6426571176471,4.9450689934738,38,1176.703858,1.5,6,47,0.583333333333333,2.03819444444444,25,24.6245414141414,0.934027546470024,-0.99452799979062,-0.939166666666667
249,49.880859,46.001587,47.3463184,46.926392,1.57182576178383,2.95220588235294,33.0141015702026,37.5337050555556,89.5473545041177,222,1183.65796,0.222222222222222,2,47,0.875,9.98611111111111,28,0,NaN,-0.5523634517143,NaN
250,49.019775,46.001465,46.83293448,46.543213,0.64151280418576,2.21569105882353,5.69958987547017,34.6100365789474,6.05743370702953,121,1170.823362,0.5,4,40,0.666666666666667,4.56944444444444,25,14.0663987373737,1.06637102218251,-0.706851648989549,-1.50862068965517
251,49.918335,46.003418,47.37035164,47.020264,1.63093646042107,2.83912488888889,20.7635780052099,36.7860943157895,52.7788956611687,163,1184.258791,0.571428571428571,6,39,0.666666666666667,7.45972222222222,28,0,NaN,-0.551940289872908,NaN
252,49.585815,46.008423,47.14319336,46.902588,1.08597799367341,5.63671875,25.2070124337134,27.5708618,22.5117063159886,61,1178.579834,1.25,4,31,0.583333333333333,2.98402777777778,25,28.9551826767677,0.518041974296896,-1.22257905934067,-0.423728813559322
253,49.427856,46.008423,47.17238768,46.779419,1.26236010180798,4.80639647058824,13.4190979609052,26.05311885,16.5366139059583,68,1179.309692,1.33333333333333,6,48,0.583333333333333,3.02430555555556,25,27.3935347070707,0.766604245292214,-1.14099236508609,-0.671875
254,49.781128,46.006226,47.082915,46.720093,1.22226477878842,2.99011873684211,27.0515248678805,34.7683744285714,50.4013602478983,94,1177.072875,1,4,48,0.708333333333333,4.0125,25,31.042536,0.41878021821413,-1.35298224346104,-0.30952380952381
255,49.055054,46,46.90563968,46.764893,0.800803567631976,2.96224975,13.8869999365659,35.7236531666667,14.0126083433602,92,1172.640992,0.6,2,44,0.625,3.32440476190476,25,21.8432063636364,0.68671236952517,-0.915616492700227,-0.75
256,49.706177,46.008423,47.37453616,46.915039,1.68175079283172,4.07408311111111,16.2688171714854,34.9960874210526,45.1980139391123,124,1184.363404,0.666666666666667,4,46,0.625,4.99305555555556,25,24.1070977070707,0.207407795859785,-0.975646271724426,-0.212585034013605
257,49.781128,46.008423,47.29512212,47.053711,1.39432223974936,1.47395833333333,11.4166527933479,43.2954509333333,21.1230798042384,146,1182.378053,0.5,4,40,0.708333333333333,6.22222222222222,32,0,NaN,-0.635491659807457,NaN
258,49.781128,46.008179,47.15697756,46.51477,1.73036586359467,2.8152832,22.3308257995652,39.8641429411765,26.2664978375133,156,1178.924439,0.375,2,43,0.708333333333333,5.94444444444444,32,0,NaN,-0.635491659807457,NaN
259,49.605713,46.002441,47.3936816,47.234863,1.4138883372005,5.00520325,37.9423615549104,34.0735947222222,62.3708776836297,128,1184.84204,0.666666666666667,4,43,0.541666666666667,4.5,25,30.9309082727273,0.226310845393833,-1.357865072363,-0.166666666666667
260,49.605713,46.004517,47.22244628,47.114258,1.17271216327813,2.73828125,15.4320743269014,37.7898897777778,36.8535007116984,186,1180.561157,0.375,4,37,0.708333333333333,7.55555555555556,25,22.0935059090909,0.0452621690787665,-0.90524338157533,-0.05
261,49.781128,46.008423,47.33076656,47.020264,1.4593267501195,1.6968872,4.66955210005376,36.779105,7.35189515262664,112,1183.269164,1,4,43,0.75,5.34074074074074,25,12.3184666666667,1.05532614989961,-0.658207577899964,-1.60333333333333
262,49.756592,46.008423,47.35088864,47.371826,1.4497644264029,1.65475028571429,9.40312769714449,39.541091875,71.5798111301262,172,1183.772216,0.25,2,40,0.75,7.49166666666667,28,0,NaN,-0.553771272610686,NaN
263,49.756592,46.001831,47.06986324,46.63562,1.29310470231685,2.893219,15.506172408979,36.911499,65.6188201170844,151,1176.746581,0.375,4,41,0.708333333333333,6.29464285714286,25,21.6695964444444,0.138442818152672,-0.886034036177098,-0.15625
264,49.825073,46.007935,47.65937992,47.509277,1.89475963637741,2.08220755555556,10.8716490668407,38.6488230526316,12.6508498937212,122,1191.484498,0.727272727272727,2,44,0.541666666666667,5.01339285714286,25,29.5909533333333,0.168970561498188,-1.24778260798662,-0.135416666666667
265,49.60144,46,47.0821192,46.813599,1.01440020917117,0.965271,10.249229137851,43.0582625,27.1431437450753,171,1177.05298,0.333333333333333,2,43,0.791666666666667,7.175,36,0,NaN,-0.720143271475084,NaN
266,49.826294,46,47.40794924,46.977417,1.71227117357544,4.5652832,35.347319343834,33.0914091176471,75.5902809844795,146,1185.198731,0.428571428571429,2,42,0.708333333333333,5.68402777777778,25,26.1393291111111,0.0382565289166097,-1.05787619091147,-0.0361635220125786
267,49.756592,46.008179,47.47995112,47.483154,1.53057482612944,2.869812,7.865426146662,28.1235928947368,16.9281610286374,81,1186.998778,0.8,4,32,0.583333333333333,3.45436507936508,25,26.1020138989899,0.727913182236688,-1.0593885215161,-0.687106918238994
268,49.049072,46.008423,47.07475092,47.010986,0.811425922917327,3.68404133333333,47.6667918392142,34.6053080526316,90.6322295534326,184,1176.868773,0.533333333333333,4,43,0.666666666666667,8.31150793650794,25,38.3421887676768,0.130404657655201,-2.47247230914262,-0.0527426160337553
269,49.781128,46.00415,47.14930172,46.915039,1.41259714834146,3.15855577777778,17.7457517015048,35.89403075,12.3548978590504,132,1178.732543,0.666666666666667,4,28,0.625,5.1875,25,20.2022853333333,0.544492854075783,-0.83978208214823,-0.648373983739837
270,49.781128,46.008423,47.30227536,46.796631,1.50675353533074,2.72055952941176,12.5033008266991,35.7441405789474,4.07749593091148,85,1182.556884,0.8,4,39,0.625,3.02083333333333,25,14.78216,0.879438458249674,-0.705903779197063,-1.24583333333333
271,49.756592,46.005005,47.2641456,46.997559,1.42484999704842,8.2747345,82.1413295857938,29.4839371176471,94.7353579497095,160,1181.60364,0.266666666666667,2,37,0.625,5.96527777777778,26,0,NaN,-0.512751178343228,NaN
272,49.781128,46.008423,47.18901372,46.976929,1.31366197186513,2.74632352941176,6.25945152986143,33.9809096111111,18.8171764434012,124,1179.725343,1.09090909090909,6,31,0.625,5.43888888888889,25,18.2313306666667,0.6033569464083,-0.785602592977376,-0.768018018018018
273,49.781128,46.003052,47.68935052,47.797974,1.79050576686476,3.38311088888889,11.7853349976548,27.6559767619048,40.8838437032023,46,1192.233763,1.71428571428571,6,48,0.583333333333333,2.30324074074074,25,30.5497973333333,0.687402268855204,-1.31641515579993,-0.522177419354839
274,49.343018,46.001587,47.18205572,47.016479,1.17470085111346,1.80323622222222,7.7308415766764,37.6357678947368,19.9216213427358,198,1179.551393,0.533333333333333,2,43,0.708333333333333,8.6875,25,16.1143393333333,0.310282655501566,-0.744678373203758,-0.416666666666667
275,49.756592,46.002564,47.22833,46.762329,1.50819775143967,1.6111328,4.99521180870229,35.4150677058824,6.76858779832355,109,1180.70825,0.666666666666667,4,47,0.75,4.28670634920635,25,16.7446881616162,1.01524733311959,-0.749721107534467,-1.35416666666667
276,49.503052,46.00354,47.33815916,46.931396,1.37024548410772,2.05,20.7542274582016,38.9728213529412,81.0873940043982,150,1183.453979,0.375,2,48,0.791666666666667,6.39583333333333,32,0,NaN,-0.63913503834769,NaN
277,49.343018,46.002319,46.93013672,46.553467,0.897824070959543,1.4902832,2.15448479297109,32.7673018947368,4.16759755457997,61,1173.253418,1.11111111111111,4,-Inf,0.666666666666667,2.81597222222222,25,7.62264991919192,3.01732340378007,-0.747771452241147,-4.03508771929825
278,49.22876,46.002319,47.1794238,47.143799,0.8584685447655,3.99827066666667,18.3444692852009,27.5055937058824,44.8811567408655,56,1179.485595,1.11111111111111,4,48,0.625,2.33506944444444,25,29.2295515151515,0.581603176196112,-1.26321051843499,-0.460416666666667
279,49.605713,46.002197,47.25266112,47.236938,1.30010435918236,1.89860026666667,5.71229437688633,36.2781846111111,38.4937419195421,57,1181.316528,1.25,6,30,0.666666666666667,2.56527777777778,25,21.1115723131313,0.521041248697429,-0.872913260804783,-0.596899224806202
280,49.667602,46.008179,47.13526372,46.852173,1.37636352298354,1.79289694117647,8.19028718670594,38.4805394736842,8.92432946618737,186,1178.381593,0.375,2,33,0.708333333333333,7.72222222222222,25,10.3234307272727,0.484335114177776,-0.625909993706665,-0.773809523809524
281,49.808594,46,47.23133304,46.749878,1.51649631251804,5.60048541176471,49.5570587662907,32.4175897368421,54.9675652727933,124,1180.783326,0.5,2,46,0.666666666666667,4.67361111111111,25,28.1019177575758,0.177923800188053,-1.15904646979646,-0.153508771929825
282,49.781128,46.00061,47.20708024,46.947754,1.27039733838494,1.17638346666667,1.21750130126052,31.636751,12.0379832437965,61,1180.177006,1.25,6,40,0.666666666666667,2.67592592592593,25,12.8854561616162,1.78495815060964,-0.889583296345363,-2.00651041666667
283,49.569702,46.008423,47.17203124,46.915039,1.15587004912419,1.67639973333333,2.07049575021966,31.7460363529412,11.3939959742895,107,1179.300781,0.545454545454545,2,46,0.583333333333333,3.59623015873016,25,20.1147250707071,0.944581640226819,-0.843437689639918,-1.11991869918699
284,49.756592,46.001709,47.14565428,46.866455,1.15632925836571,1.57589285714286,15.0465020985924,43.20861,26.8363658769276,214,1178.641357,0.2,2,46,0.791666666666667,8.875,40,0,NaN,-0.799891838215436,NaN
285,49.756592,46.001465,47.35489744,47.115356,1.53002682031551,1.59029133333333,2.99478171079689,30.5856187222222,7.37854235213274,45,1183.872436,1.5,6,31,0.583333333333333,2.05505952380952,25,13.5840090909091,1.6931673003217,-0.966209600727058,-1.75238095238095
286,49.804199,46,47.45118156,46.916504,1.95292762210151,2.17823622222222,8.2122509216204,35.37327875,5.17571296565052,107,1186.279539,0.727272727272727,4,47,0.666666666666667,5.01157407407407,25,18.7329248686869,0.800729203002001,-0.798103861352814,-1.00328947368421
287,49.756592,46.002564,47.12332516,46.690674,1.16204091339422,3.81134711111111,23.1122002597663,36.0273887368421,38.8654141441918,130,1178.083129,0.5,4,43,0.708333333333333,5.08888888888889,25,18.2221606464646,0.0548782342226806,-0.785997935318393,-0.0698198198198198
288,49.756592,46.006836,47.0712598,46.753052,1.28114934101283,3.67894070588235,24.063763772488,33.69995125,47.6700791379367,80,1176.781495,1,4,48,0.625,3.42410714285714,25,30.5344313535353,0.425748881630796,-1.31707762134433,-0.323252688172043
289,49.802246,46.001587,47.27355476,47.020264,1.44617492983369,4.73033311111111,37.1669946738734,33.7417378421053,78.8716446983378,169,1181.838869,0.714285714285714,6,37,0.625,7.58482142857143,25,32.0418786868687,0.156045781486873,-1.43194952423248,-0.108974358974359
290,49.756592,46.008423,47.2004932,46.855469,1.41046142511942,2.16911764705882,14.8566832209883,33.1886658,12.3377303795946,76,1180.01233,0.888888888888889,6,47,0.625,2.9875,25,19.6996331313131,0.862960233151653,-0.825963932029498,-1.04479166666667
291,49.756592,46.000366,47.22930664,46.915039,1.3516959347489,3.21944986666667,35.7083085545213,39.7334670625,56.5382570307775,203,1180.732666,0.210526315789474,2,44,0.75,8.25,32,0,NaN,-0.635811461145603,NaN
292,49.756592,46,47.23091804,46.831787,1.26021736594962,2.31088492307692,17.9484820100656,41.3802734666667,30.5518384153775,153,1180.772951,0.375,2,48,0.75,6.15972222222222,32,0,NaN,-0.635811461145603,NaN
293,49.808594,46,47.55809084,47.127197,1.78229478219656,2.9416748,13.566929341549,36.5365397142857,12.2806152167525,111,1188.952271,1.2,8,39,0.666666666666667,4.65138888888889,25,15.2834991313131,0.4580102985486,-0.715881643109577,-0.639784946236559
294,49.781128,46.008423,47.27906252,46.975342,1.55116623050993,4.37498373333333,52.1907702564383,29.3933918888889,81.4618686559196,71,1181.976563,1,4,42,0.625,3.01964285714286,25,33.5062293333333,0.626749127485627,-1.57120518595475,-0.398897058823529
295,49.657227,46.002441,47.59505852,47.731079,1.60546941268826,3.34490288888889,13.6968290399321,35.1051757,37.1015832539829,120,1189.876463,0.666666666666667,2,47,0.708333333333333,5.36574074074074,25,23.5913827878788,0.381495229886405,-0.957478224028625,-0.3984375
296,49.74231,46.006226,47.36763184,47.3125,1.56990149631372,1.26960305882353,1.38429935570735,33.29379885,5.49047037314267,88,1184.190796,0.8,2,45,0.583333333333333,3.76230158730159,25,7.63930696969697,3.01074431113119,-0.746140981454251,-4.03508771929825
297,49.82373,46.000977,47.28466304,47.095703,1.25080211845146,2.034232,3.75004960271771,34.6903578235294,8.45497756448549,98,1182.116576,0.727272727272727,6,47,0.625,3.59236111111111,25,15.2882386868687,1.3736049279527,-0.715659710361913,-1.91935483870968
298,49.605713,46.008423,47.3563086,47.587646,1.19626221348383,2.07179088888889,3.6477824069721,32.7640439047619,6.72201627980985,37,1183.907715,1.71428571428571,6,36,0.666666666666667,2.15694444444444,25,18.6567383232323,1.23279855254009,-0.801362993525702,-1.53837719298246
299,49.756592,46.00415,47.53165532,47.456421,1.32894953790381,2.733078,9.620806264138,37.6786750588235,14.0133713510604,162,1188.291383,0.4,4,46,0.75,6.6875,25,16.2521973333333,0.307650707005937,-0.738361696814248,-0.416666666666667
300,49.816162,46.000977,47.41106936,46.915039,1.88340517762774,1.555542,2.76861083248933,33.4913025,6.89066775441688,110,1185.276734,0.909090909090909,4,28,0.583333333333333,4.64027777777778,25,16.272054,1.04473596265106,-0.737460679518394,-1.41666666666667
301,49.756592,46.005371,47.47760736,47.020264,1.50108469686507,2.72083333333333,20.8918784082894,40.7087706875,31.6192793240293,181,1186.940184,0.235294117647059,2,46,0.708333333333333,7.08333333333333,34,0,NaN,-0.676831555413061,NaN
302,49.756592,46,47.40819808,46.985229,1.59819494837233,4.545578,56.587725959574,33.1572332222222,62.036864045805,115,1185.204952,0.461538461538462,2,42,0.666666666666667,4.45138888888889,25,32.5043946666667,0.276885636305343,-1.4767233936285,-0.1875
303,49.869385,46.001587,47.17448252,46.65918,1.41160303560534,3.84998373333333,23.4049088321695,37.7351649411765,65.5906544072384,160,1179.362063,0.266666666666667,2,47,0.708333333333333,6.4375,28,0,NaN,-0.552493140644189,NaN
304,49.781128,46.005127,47.23076656,46.913208,1.23429020078226,3.92524988235294,20.819512526355,37.4629652222222,8.31413442646408,164,1180.769164,0.428571428571429,2,48,0.625,6.67361111111111,26,0,NaN,-0.512493274038271,NaN
