Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2176,0,1099,0,1077,0,0,0,0,0,0,0,0,0,0.0582,0,0,0,30,0.5625,0.3148,0.1227,0.0000,0.0000,0.0000,0,0,0,0,0,0,199,181,210,197,147,86,79,209,159,203,205,139,83,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2303,0,1164,0,1139,0,0,0,0,0,0,0,0,0,0.0601,0,0,0,57,0.5606,0.3161,0.1233,0.0000,0.0000,0.0000,0,0,0,0,0,0,250,174,215,194,157,91,83,251,160,205,213,135,88,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2433,0,1230,0,1203,0,0,0,0,0,0,0,0,0,0.0610,0,0,0,99,0.5643,0.3111,0.1245,0.0000,0.0000,0.0000,0,0,0,0,0,0,291,182,223,196,157,98,83,281,189,201,213,145,90,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2572,0,1299,0,1273,0,0,0,0,0,0,0,0,0,0.0593,0,0,0,134,0.5653,0.3114,0.1233,0.0000,0.0000,0.0000,0,0,0,0,0,0,334,192,228,197,167,95,86,328,186,213,209,160,92,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2728,0,1386,0,1342,0,0,0,0,0,0,0,0,0,0.0635,0,0,0,165,0.5605,0.3149,0.1246,0.0000,0.0000,0.0000,0,0,0,0,0,0,352,242,235,201,173,93,90,325,243,217,212,160,95,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2867,0,1453,0,1414,0,0,0,0,0,0,0,0,0,0.0613,0,0,0,199,0.5626,0.3146,0.1228,0.0000,0.0000,0.0000,0,0,0,0,0,0,358,267,240,227,173,96,92,337,281,217,226,162,102,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,3007,0,1529,0,1478,0,0,0,0,0,0,0,0,0,0.0602,0,0,0,236,0.5640,0.3143,0.1217,0.0000,0.0000,0.0000,0,0,0,0,0,0,369,325,230,235,174,107,89,337,324,220,230,167,107,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3123,0,1578,0,1545,0,0,0,0,0,0,0,0,0,0.0621,0,0,0,281,0.5639,0.3160,0.1201,0.0000,0.0000,0.0000,0,0,0,0,0,0,355,367,239,251,173,111,82,337,356,233,247,166,113,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3257,0,1638,0,1619,0,0,0,0,0,0,0,0,0,0.0604,0,0,0,329,0.5613,0.3175,0.1213,0.0000,0.0000,0.0000,0,0,0,0,0,0,341,422,244,255,180,113,83,340,406,238,258,171,113,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3391,0,1714,0,1677,0,0,0,0,0,0,0,0,0,0.0607,0,0,0,367,0.5606,0.3182,0.1212,0.0000,0.0000,0.0000,0,0,0,0,0,0,352,422,292,267,184,118,79,330,407,299,255,179,116,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
