Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2146,0,1096,0,1050,0,0,0,0,0,0,0,0,0,0.0593,0,0,0,32,0.4455,0.3369,0.2176,0.0000,0.0000,0.0000,0,0,0,0,0,0,195,186,196,213,142,90,74,181,172,193,203,138,85,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2260,0,1160,0,1100,0,0,0,0,0,0,0,0,0,0.0603,0,0,0,72,0.4385,0.3407,0.2208,0.0000,0.0000,0.0000,0,0,0,0,0,0,239,183,210,223,132,101,72,217,170,199,212,141,83,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2412,0,1241,0,1171,0,0,0,0,0,0,0,0,0,0.0612,0,0,0,103,0.4370,0.3416,0.2214,0.0000,0.0000,0.0000,0,0,0,0,0,0,307,188,211,224,136,102,73,260,179,204,222,143,87,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2559,0,1315,0,1244,0,0,0,0,0,0,0,0,0,0.0639,0,0,0,137,0.4385,0.3388,0.2227,0.0000,0.0000,0.0000,0,0,0,0,0,0,359,191,221,212,155,99,78,306,186,218,217,141,98,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2702,0,1396,0,1306,0,0,0,0,0,0,0,0,0,0.0630,0,0,0,175,0.4400,0.3379,0.2221,0.0000,0.0000,0.0000,0,0,0,0,0,0,373,239,218,227,156,102,81,312,222,222,219,146,102,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2841,0,1468,0,1373,0,0,0,0,0,0,0,0,0,0.0620,0,0,0,207,0.4410,0.3365,0.2225,0.0000,0.0000,0.0000,0,0,0,0,0,0,380,269,239,229,162,108,81,322,246,229,228,157,107,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2964,0,1532,0,1432,0,0,0,0,0,0,0,0,0,0.0574,0,0,0,257,0.4433,0.3374,0.2193,0.0000,0.0000,0.0000,0,0,0,0,0,0,366,324,247,233,173,105,84,324,292,227,236,162,112,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3089,0,1595,0,1494,0,0,0,0,0,0,0,0,0,0.0589,0,0,0,290,0.4429,0.3370,0.2201,0.0000,0.0000,0.0000,0,0,0,0,0,0,355,381,245,243,174,112,85,317,334,232,249,164,113,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3234,0,1670,0,1564,0,0,0,0,0,0,0,0,0,0.0623,0,0,0,327,0.4450,0.3333,0.2217,0.0000,0.0000,0.0000,0,0,0,0,0,0,349,441,240,256,187,112,85,327,364,241,262,168,111,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3353,0,1734,0,1619,0,0,0,0,0,0,0,0,0,0.0623,0,0,0,368,0.4453,0.3358,0.2189,0.0000,0.0000,0.0000,0,0,0,0,0,0,344,446,297,265,180,114,88,319,376,275,269,180,111,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
