Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,8780,8825,5,3,0,0,0,0,0,0,5,3,0.0650,5,3
1975.1667,1975,8,8798,8845,5,4,0,0,0,0,0,0,5,4,0.0651,5,4
1975.2500,1975,12,8813,8871,5,4,0,0,0,0,0,0,5,4,0.0651,5,4
1975.3333,1975,16,8835,8897,5,4,0,0,0,0,0,0,5,4,0.0652,5,4
1975.4167,1975,20,8860,8920,5,5,0,0,0,0,0,0,5,5,0.0651,5,5
1975.5000,1975,24,8883,8938,5,6,0,0,0,0,0,0,5,6,0.0650,5,6
1975.5833,1975,28,8902,8958,5,6,0,0,0,0,0,0,5,6,0.0650,5,6
1975.6667,1975,32,8932,8979,5,7,0,0,0,0,0,0,5,7,0.0647,5,7
1975.7500,1975,36,8951,9001,5,7,0,0,0,0,0,0,5,7,0.0647,5,7
1975.8333,1975,40,8975,9024,5,7,0,0,0,0,0,0,5,7,0.0646,5,7
1975.9167,1975,44,9006,9060,5,8,0,0,0,0,0,0,5,8,0.0645,5,8
1976.0000,1976,0,9028,9091,5,8,0,0,0,0,0,0,5,8,0.0646,5,8
1976.0833,1976,4,9039,9113,8,11,0,0,0,0,0,0,8,11,0.0646,8,11
1976.1667,1976,8,9072,9135,8,11,0,0,0,0,0,0,8,11,0.0647,8,11
1976.2500,1976,12,9093,9151,8,11,0,0,0,0,0,0,8,11,0.0648,8,11
1976.3333,1976,16,9110,9175,9,11,0,0,0,0,0,0,9,11,0.0649,9,11
1976.4167,1976,20,9136,9197,10,11,0,0,0,0,0,0,10,11,0.0651,10,11
1976.5000,1976,24,9163,9216,10,11,0,0,0,0,0,0,10,11,0.0652,10,11
1976.5833,1976,28,9188,9252,10,11,0,0,0,0,0,0,10,11,0.0651,10,11
1976.6667,1976,32,9196,9274,10,11,0,0,0,0,0,0,10,11,0.0652,10,11
1976.7500,1976,36,9225,9296,10,11,0,0,0,0,0,0,10,11,0.0651,10,11
1976.8333,1976,40,9241,9324,10,12,0,0,0,0,0,0,10,12,0.0653,10,12
1976.9167,1976,44,9266,9348,11,14,0,0,0,0,0,0,11,14,0.0654,11,14
1977.0000,1977,0,9294,9371,12,14,0,0,0,0,0,0,12,14,0.0653,12,14
1977.0833,1977,4,9322,9398,15,16,0,0,0,0,0,0,15,16,0.0654,15,16
1977.1667,1977,8,9342,9420,15,16,0,0,0,0,0,0,15,16,0.0653,15,16
1977.2500,1977,12,9374,9460,15,18,0,0,0,0,0,0,15,18,0.0652,15,18
1977.3333,1977,16,9398,9483,16,18,0,0,0,0,0,0,16,18,0.0651,16,18
1977.4167,1977,20,9426,9499,17,19,0,0,0,0,0,0,17,19,0.0654,17,19
1977.5000,1977,24,9449,9525,18,20,0,0,0,0,0,0,18,20,0.0651,18,20
1977.5833,1977,28,9478,9551,18,20,0,0,0,0,0,0,18,20,0.0653,18,20
1977.6667,1977,32,9503,9576,18,21,0,0,0,0,0,0,18,21,0.0655,18,21
1977.7500,1977,36,9528,9614,19,21,0,0,0,0,0,0,19,21,0.0654,19,21
1977.8333,1977,40,9541,9638,20,22,0,0,0,0,0,0,20,22,0.0652,20,23
1977.9167,1977,44,9564,9672,20,23,0,0,0,0,0,0,20,23,0.0653,20,24
1978.0000,1978,0,9589,9698,20,25,0,0,0,0,0,0,20,25,0.0654,20,26
1978.0833,1978,4,9618,9724,25,30,0,0,0,0,0,0,25,30,0.0655,25,31
1978.1667,1978,8,9631,9762,27,32,0,0,0,0,0,0,27,32,0.0657,27,33
1978.2500,1978,12,9660,9798,28,33,0,0,0,0,0,0,28,33,0.0657,28,34
1978.3333,1978,16,9680,9830,29,35,0,0,0,0,0,0,29,35,0.0656,29,36
1978.4167,1978,20,9703,9852,29,37,0,0,0,0,0,0,29,37,0.0663,29,38
1978.5000,1978,24,9731,9862,29,40,0,0,0,0,0,0,29,40,0.0664,29,41
1978.5833,1978,28,9749,9886,33,45,0,0,0,0,0,0,33,45,0.0666,33,46
