Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,5531,5523,14,15,0,0,0,0,0,0,14,15,0.0687,14,15
1975.1667,1975,8,5554,5555,14,16,0,0,0,0,0,0,14,16,0.0688,14,16
1975.2500,1975,12,5561,5565,14,16,0,0,0,0,0,0,14,16,0.0689,14,16
1975.3333,1975,16,5582,5587,14,17,0,0,0,0,0,0,14,17,0.0692,14,17
1975.4167,1975,20,5599,5604,16,18,0,0,0,0,0,0,16,18,0.0689,16,18
1975.5000,1975,24,5591,5608,18,18,0,0,0,0,0,0,18,18,0.0690,18,18
1975.5833,1975,28,5607,5619,18,19,0,0,0,0,0,0,18,19,0.0685,18,19
1975.6667,1975,32,5620,5644,19,21,0,0,0,0,0,0,19,21,0.0689,19,21
1975.7500,1975,36,5619,5653,19,22,0,0,0,0,0,0,19,22,0.0687,19,22
1975.8333,1975,40,5640,5672,19,24,0,0,0,0,0,0,19,24,0.0688,19,23
1975.9167,1975,44,5663,5695,20,26,0,0,0,0,0,0,20,26,0.0685,20,25
1976.0000,1976,0,5678,5693,21,26,0,0,0,0,0,0,21,26,0.0685,21,25
1976.0833,1976,4,5685,5706,37,35,0,0,0,0,0,0,37,35,0.0682,37,34
1976.1667,1976,8,5706,5727,37,36,0,0,0,0,0,0,37,36,0.0680,37,35
1976.2500,1976,12,5717,5734,38,36,0,0,0,0,0,0,38,36,0.0684,38,35
1976.3333,1976,16,5730,5747,38,38,0,0,0,0,0,0,38,38,0.0684,38,37
1976.4167,1976,20,5752,5767,39,38,0,0,0,0,0,0,39,38,0.0683,39,37
1976.5000,1976,24,5755,5771,40,38,0,0,0,0,0,0,40,38,0.0681,40,37
1976.5833,1976,28,5774,5784,40,41,0,0,0,0,0,0,40,41,0.0674,40,39
1976.6667,1976,32,5805,5807,42,41,0,0,0,0,0,0,42,41,0.0677,42,39
1976.7500,1976,36,5819,5811,42,46,0,0,0,0,0,0,42,46,0.0677,42,44
1976.8333,1976,40,5840,5825,43,46,0,0,0,0,0,0,43,46,0.0680,43,44
1976.9167,1976,44,5860,5839,43,50,0,0,0,0,0,0,43,50,0.0676,43,48
1977.0000,1977,0,5865,5852,43,50,0,0,0,0,0,0,43,50,0.0677,43,48
1977.0833,1977,4,5879,5876,50,60,0,0,0,0,0,0,50,60,0.0677,51,57
1977.1667,1977,8,5883,5895,51,61,0,0,0,0,0,0,51,61,0.0675,52,58
1977.2500,1977,12,5889,5902,52,61,0,0,0,0,0,0,52,61,0.0672,53,58
1977.3333,1977,16,5908,5909,52,62,0,0,0,0,0,0,52,62,0.0674,53,59
1977.4167,1977,20,5916,5930,52,65,0,0,0,0,0,0,52,65,0.0673,53,62
1977.5000,1977,24,5925,5939,53,66,0,0,0,0,0,0,53,66,0.0677,54,63
1977.5833,1977,28,5945,5956,53,67,0,0,0,0,0,0,53,67,0.0671,54,64
1977.6667,1977,32,5967,5982,54,70,0,0,0,0,0,0,54,70,0.0667,55,67
1977.7500,1977,36,5984,5995,53,73,0,0,0,0,0,0,53,73,0.0663,55,70
1977.8333,1977,40,6001,6012,54,73,0,0,0,0,0,0,54,73,0.0660,56,70
1977.9167,1977,44,6024,6030,56,73,0,0,0,0,0,0,56,73,0.0656,58,70
1978.0000,1978,0,6026,6050,56,75,0,0,0,0,0,0,56,75,0.0659,58,71
1978.0833,1978,4,6043,6062,66,90,0,0,0,0,0,0,66,90,0.0654,68,86
1978.1667,1978,8,6063,6077,66,90,0,0,0,0,0,0,66,90,0.0650,68,87
1978.2500,1978,12,6062,6085,65,91,0,0,0,0,0,0,65,91,0.0652,68,89
1978.3333,1978,16,6079,6100,67,92,0,0,0,0,0,0,67,92,0.0648,69,90
1978.4167,1978,20,6096,6133,68,92,0,0,0,0,0,0,68,92,0.0658,70,91
1978.5000,1978,24,6101,6141,70,93,0,0,0,0,0,0,70,93,0.0661,72,92
1978.5833,1978,28,6115,6154,71,93,0,0,0,0,0,0,71,93,0.0662,73,93
1978.6667,1978,32,6143,6186,70,93,0,0,0,0,0,0,70,93,0.0658,73,93
1978.7500,1978,36,6161,6205,71,94,0,0,0,0,0,0,71,94,0.0657,74,94
1978.8333,1978,40,6181,6223,73,96,0,0,0,0,0,0,73,96,0.0657,76,95
1978.9167,1978,44,6208,6241,74,102,0,0,0,0,0,0,74,102,0.0657,78,100
1979.0000,1979,0,6221,6249,76,103,0,0,0,0,0,0,76,103,0.0656,80,101
1979.0833,1979,4,6225,6270,90,114,0,0,0,0,0,0,90,114,0.0657,94,112
1979.1667,1979,8,6253,6288,92,118,0,0,0,0,0,0,92,118,0.0660,96,116
1979.2500,1979,12,6263,6297,95,119,0,0,0,0,0,0,95,119,0.0661,99,117
1979.3333,1979,16,6277,6315,99,122,0,0,0,0,0,0,99,122,0.0660,103,119
1979.4167,1979,20,6295,6331,99,124,0,0,0,0,0,0,99,124,0.0659,103,121
1979.5000,1979,24,6307,6338,101,129,0,0,0,0,0,0,101,129,0.0658,105,126
1979.5833,1979,28,6315,6357,102,131,0,0,0,0,0,0,102,131,0.0662,106,128
1979.6667,1979,32,6340,6375,103,132,0,0,0,0,0,0,103,132,0.0658,107,131
1979.7500,1979,36,6351,6381,105,133,0,0,0,0,0,0,105,133,0.0658,109,133
1979.8333,1979,40,6365,6401,104,134,0,0,0,0,0,0,104,134,0.0655,109,134
1979.9167,1979,44,6405,6423,109,139,0,0,0,0,0,0,109,139,0.0656,115,140
1980.0000,1980,0,6408,6440,110,142,0,0,0,0,0,0,110,142,0.0657,116,143
1980.0833,1980,4,6414,6467,120,160,0,0,0,0,0,0,120,160,0.0658,126,162
1980.1667,1980,8,6437,6502,121,165,0,0,0,0,0,0,121,165,0.0657,127,168
1980.2500,1980,12,6445,6507,127,169,0,0,0,0,0,0,127,169,0.0656,133,171
1980.3333,1980,16,6460,6523,126,171,0,0,0,0,0,0,126,171,0.0655,134,174
1980.4167,1980,20,6486,6551,129,173,0,0,0,0,0,0,129,173,0.0658,137,177
1980.5000,1980,24,6491,6559,129,173,0,0,0,0,0,0,129,173,0.0661,137,179
1980.5833,1980,28,6521,6583,131,174,0,0,0,0,0,0,131,174,0.0658,139,180
1980.6667,1980,32,6541,6609,131,179,0,0,0,0,0,0,131,179,0.0657,140,185
1980.7500,1980,36,6549,6616,134,186,0,0,0,0,0,0,134,186,0.0655,144,189
1980.8333,1980,40,6566,6645,138,191,0,0,0,0,0,0,138,191,0.0656,148,194
1980.9167,1980,44,6597,6671,138,193,0,0,0,0,0,0,138,193,0.0656,149,196
1981.0000,1981,0,6610,6678,140,196,0,0,0,0,0,0,140,196,0.0654,151,199
1981.0833,1981,4,6628,6698,139,198,0,0,0,0,0,0,139,198,0.0653,151,201
1981.1667,1981,8,6644,6729,144,200,0,0,0,0,0,0,144,200,0.0646,156,202
