Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,5667,5674,3,3,0,0,0,0,0,0,3,3,0.0619,3,3
1975.1667,1975,8,5688,5687,3,3,0,0,0,0,0,0,3,3,0.0622,3,3
1975.2500,1975,12,5702,5700,3,4,0,0,0,0,0,0,3,4,0.0619,3,4
1975.3333,1975,16,5711,5706,3,5,0,0,0,0,0,0,3,5,0.0620,3,5
1975.4167,1975,20,5743,5724,3,5,0,0,0,0,0,0,3,5,0.0625,3,5
1975.5000,1975,24,5745,5731,3,5,0,0,0,0,0,0,3,5,0.0620,3,5
1975.5833,1975,28,5750,5757,3,5,0,0,0,0,0,0,3,5,0.0619,3,5
1975.6667,1975,32,5764,5763,3,5,0,0,0,0,0,0,3,5,0.0611,3,5
1975.7500,1975,36,5778,5773,3,5,0,0,0,0,0,0,3,5,0.0611,3,5
1975.8333,1975,40,5791,5785,3,5,0,0,0,0,0,0,3,5,0.0610,3,5
1975.9167,1975,44,5823,5804,4,5,0,0,0,0,0,0,4,5,0.0611,4,5
1976.0000,1976,0,5840,5803,4,5,0,0,0,0,0,0,4,5,0.0615,4,5
1976.0833,1976,4,5857,5833,6,7,0,0,0,0,0,0,6,7,0.0613,6,7
1976.1667,1976,8,5862,5855,7,9,0,0,0,0,0,0,7,9,0.0611,7,9
1976.2500,1976,12,5873,5864,8,9,0,0,0,0,0,0,8,9,0.0610,8,9
1976.3333,1976,16,5886,5877,8,9,0,0,0,0,0,0,8,9,0.0612,8,9
1976.4167,1976,20,5905,5907,8,9,0,0,0,0,0,0,8,9,0.0608,8,9
1976.5000,1976,24,5907,5901,8,9,0,0,0,0,0,0,8,9,0.0606,8,9
1976.5833,1976,28,5924,5927,9,10,0,0,0,0,0,0,9,10,0.0606,9,10
1976.6667,1976,32,5949,5940,9,11,0,0,0,0,0,0,9,11,0.0605,9,11
1976.7500,1976,36,5958,5941,10,11,0,0,0,0,0,0,10,11,0.0608,10,11
1976.8333,1976,40,5967,5958,10,12,0,0,0,0,0,0,10,12,0.0608,10,12
1976.9167,1976,44,5988,5990,11,12,0,0,0,0,0,0,11,12,0.0606,11,12
1977.0000,1977,0,5992,6004,11,12,0,0,0,0,0,0,11,12,0.0604,11,12
1977.0833,1977,4,6007,6027,13,14,0,0,0,0,0,0,13,14,0.0604,13,14
1977.1667,1977,8,6025,6048,13,14,0,0,0,0,0,0,13,14,0.0602,13,14
1977.2500,1977,12,6029,6051,13,14,0,0,0,0,0,0,13,14,0.0600,13,14
1977.3333,1977,16,6041,6067,13,15,0,0,0,0,0,0,13,15,0.0603,13,15
1977.4167,1977,20,6078,6099,15,18,0,0,0,0,0,0,15,18,0.0599,15,18
1977.5000,1977,24,6080,6100,16,19,0,0,0,0,0,0,16,19,0.0599,16,19
1977.5833,1977,28,6104,6119,16,20,0,0,0,0,0,0,16,20,0.0598,16,20
1977.6667,1977,32,6111,6147,16,20,0,0,0,0,0,0,16,20,0.0597,16,20
1977.7500,1977,36,6116,6149,17,20,0,0,0,0,0,0,17,20,0.0605,18,20
1977.8333,1977,40,6121,6164,17,21,0,0,0,0,0,0,17,21,0.0604,18,21
1977.9167,1977,44,6141,6183,17,21,0,0,0,0,0,0,17,21,0.0599,18,21
1978.0000,1978,0,6150,6196,18,21,0,0,0,0,0,0,18,21,0.0602,19,21
1978.0833,1978,4,6167,6195,21,25,0,0,0,0,0,0,21,25,0.0603,22,25
1978.1667,1978,8,6191,6217,21,25,0,0,0,0,0,0,21,25,0.0596,22,25
1978.2500,1978,12,6199,6214,20,25,0,0,0,0,0,0,20,25,0.0594,22,25
1978.3333,1978,16,6216,6235,21,28,0,0,0,0,0,0,21,28,0.0590,23,28
1978.4167,1978,20,6236,6254,21,27,0,0,0,0,0,0,21,27,0.0590,23,28
1978.5000,1978,24,6246,6268,22,28,0,0,0,0,0,0,22,28,0.0589,24,29
