Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,9027,9000,1,2,0,0,0,0,0,0,1,2,0.0652,1,2
1975.1667,1975,8,9048,9012,1,2,0,0,0,0,0,0,1,2,0.0653,1,2
1975.2500,1975,12,9077,9044,1,2,0,0,0,0,0,0,1,2,0.0652,1,2
1975.3333,1975,16,9094,9069,1,2,0,0,0,0,0,0,1,2,0.0656,1,2
1975.4167,1975,20,9116,9092,1,2,0,0,0,0,0,0,1,2,0.0656,1,2
1975.5000,1975,24,9148,9109,1,2,0,0,0,0,0,0,1,2,0.0655,1,2
1975.5833,1975,28,9173,9127,1,2,0,0,0,0,0,0,1,2,0.0658,1,2
1975.6667,1975,32,9200,9152,1,2,0,0,0,0,0,0,1,2,0.0658,1,2
1975.7500,1975,36,9227,9169,1,2,0,0,0,0,0,0,1,2,0.0657,1,2
1975.8333,1975,40,9254,9197,1,2,0,0,0,0,0,0,1,2,0.0656,1,2
1975.9167,1975,44,9281,9218,1,2,0,0,0,0,0,0,1,2,0.0658,1,2
1976.0000,1976,0,9299,9241,1,2,0,0,0,0,0,0,1,2,0.0661,1,2
1976.0833,1976,4,9325,9263,4,4,0,0,0,0,0,0,4,4,0.0664,4,4
1976.1667,1976,8,9350,9293,5,4,0,0,0,0,0,0,5,4,0.0663,5,4
1976.2500,1976,12,9386,9318,5,4,0,0,0,0,0,0,5,4,0.0666,5,4
1976.3333,1976,16,9411,9353,5,4,0,0,0,0,0,0,5,4,0.0666,5,4
1976.4167,1976,20,9442,9369,5,4,0,0,0,0,0,0,5,4,0.0665,5,4
1976.5000,1976,24,9459,9398,5,4,0,0,0,0,0,0,5,4,0.0665,5,4
1976.5833,1976,28,9487,9416,5,4,0,0,0,0,0,0,5,4,0.0663,5,4
