Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2179,0,1106,0,1073,0,0,0,0,0,0,0,0,0,0.0533,0,0,0,24,0.3933,0.4410,0.1657,0.0000,0.0000,0.0000,0,0,0,0,0,0,211,167,207,207,148,82,84,210,163,193,204,140,85,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2327,0,1167,0,1160,0,0,0,0,0,0,0,0,0,0.0557,0,0,0,49,0.3915,0.4431,0.1654,0.0000,0.0000,0.0000,0,0,0,0,0,0,247,172,223,194,162,88,81,266,178,192,207,142,89,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2481,0,1256,0,1225,0,0,0,0,0,0,0,0,0,0.0557,0,0,0,76,0.3918,0.4426,0.1657,0.0000,0.0000,0.0000,0,0,0,0,0,0,297,188,217,211,161,96,86,294,186,209,207,156,92,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2600,0,1316,0,1284,0,0,0,0,0,0,0,0,0,0.0555,0,0,0,109,0.3873,0.4465,0.1662,0.0000,0.0000,0.0000,0,0,0,0,0,0,343,188,222,211,160,103,89,332,191,204,218,167,88,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2736,0,1382,0,1354,0,0,0,0,0,0,0,0,0,0.0557,0,0,0,148,0.3929,0.4430,0.1641,0.0000,0.0000,0.0000,0,0,0,0,0,0,344,244,211,228,152,110,93,332,237,214,224,173,90,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2857,0,1439,0,1418,0,0,0,0,0,0,0,0,0,0.0563,0,0,0,187,0.3962,0.4400,0.1638,0.0000,0.0000,0.0000,0,0,0,0,0,0,336,283,217,239,156,118,90,324,295,217,227,178,97,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2988,0,1504,0,1484,0,0,0,0,0,0,0,0,0,0.0592,0,0,0,232,0.3909,0.4465,0.1627,0.0000,0.0000,0.0000,0,0,0,0,0,0,328,340,230,236,162,119,89,325,341,224,239,175,99,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3114,0,1559,0,1555,0,0,0,0,0,0,0,0,0,0.0571,0,0,0,284,0.3905,0.4464,0.1631,0.0000,0.0000,0.0000,0,0,0,0,0,0,337,366,235,251,173,113,84,340,358,246,243,185,105,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3247,0,1624,0,1623,0,0,0,0,0,0,0,0,0,0.0573,0,0,0,335,0.3908,0.4466,0.1626,0.0000,0.0000,0.0000,0,0,0,0,0,0,340,415,235,262,179,105,88,347,406,258,242,185,109,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3374,0,1687,0,1687,0,0,0,0,0,0,0,0,0,0.0605,0,0,0,377,0.3945,0.4434,0.1621,0.0000,0.0000,0.0000,0,0,0,0,0,0,352,398,288,265,184,111,89,343,405,297,272,178,116,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
