Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2168,0,1102,0,1066,0,0,0,0,0,0,0,0,0,0.0508,0,0,0,33,0.5069,0.3561,0.1370,0.0000,0.0000,0.0000,0,0,0,0,0,0,206,166,200,214,145,87,84,200,165,201,202,132,97,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2315,0,1171,0,1144,0,0,0,0,0,0,0,0,0,0.0495,0,0,0,68,0.5067,0.3542,0.1391,0.0000,0.0000,0.0000,0,0,0,0,0,0,249,181,207,212,140,100,82,257,163,212,203,142,98,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2443,0,1236,0,1207,0,0,0,0,0,0,0,0,0,0.0534,0,0,0,103,0.5088,0.3504,0.1408,0.0000,0.0000,0.0000,0,0,0,0,0,0,290,179,216,213,150,100,88,300,168,221,200,143,103,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2590,0,1318,0,1272,0,0,0,0,0,0,0,0,0,0.0577,0,0,0,138,0.5108,0.3502,0.1390,0.0000,0.0000,0.0000,0,0,0,0,0,0,354,184,217,212,154,106,91,336,187,223,202,148,104,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2713,0,1367,0,1346,0,0,0,0,0,0,0,0,0,0.0571,0,0,0,176,0.5131,0.3472,0.1397,0.0000,0.0000,0.0000,0,0,0,0,0,0,338,244,213,218,157,103,94,338,235,212,227,146,113,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2837,0,1423,0,1414,0,0,0,0,0,0,0,0,0,0.0583,0,0,0,211,0.5178,0.3444,0.1378,0.0000,0.0000,0.0000,0,0,0,0,0,0,324,283,224,235,159,104,94,329,286,219,235,157,110,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2949,0,1479,0,1470,0,0,0,0,0,0,0,0,0,0.0588,0,0,0,252,0.5158,0.3442,0.1400,0.0000,0.0000,0.0000,0,0,0,0,0,0,322,319,237,235,172,99,95,321,330,226,232,173,111,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3099,0,1550,0,1549,0,0,0,0,0,0,0,0,0,0.0619,0,0,0,298,0.5179,0.3427,0.1394,0.0000,0.0000,0.0000,0,0,0,0,0,0,319,374,232,259,174,100,92,341,370,224,247,177,110,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3220,0,1606,0,1614,0,0,0,0,0,0,0,0,0,0.0623,0,0,0,343,0.5211,0.3398,0.1391,0.0000,0.0000,0.0000,0,0,0,0,0,0,327,415,234,263,170,108,89,337,405,230,262,182,111,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3336,0,1657,0,1679,0,0,0,0,0,0,0,0,0,0.0646,0,0,0,383,0.5186,0.3399,0.1415,0.0000,0.0000,0.0000,0,0,0,0,0,0,323,396,285,279,167,115,92,334,408,278,270,181,113,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1910,0.000000,0.000000,0,0,0,0,0.000000,0,3446,0,1721,0,1725,0,0,0,0,0,0,0,0,0,0.0628,0,0,0,434,0.5183,0.3395,0.1422,0.0000,0.0000,0.0000,0,0,0,0,0,0,331,387,340,269,181,118,95,332,384,341,268,184,110,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1911,0.000000,0.000000,0,0,0,0,0.000000,0,3545,0,1764,0,1781,0,0,0,0,0,0,0,0,0,0.0618,0,0,0,475,0.5168,0.3402,0.1430,0.0000,0.0000,0.0000,0,0,0,0,0,0,299,404,385,275,181,112,108,306,409,381,276,184,117,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
