Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,5642,5536,2,13,0,0,0,0,0,0,2,13,0.0682,2,13
1975.1667,1975,8,5662,5552,2,13,0,0,0,0,0,0,2,13,0.0678,2,13
1975.2500,1975,12,5671,5563,2,14,0,0,0,0,0,0,2,14,0.0677,2,14
1975.3333,1975,16,5688,5575,2,14,0,0,0,0,0,0,2,14,0.0675,2,14
1975.4167,1975,20,5714,5595,2,14,0,0,0,0,0,0,2,14,0.0669,2,14
1975.5000,1975,24,5719,5595,2,14,0,0,0,0,0,0,2,14,0.0666,2,14
1975.5833,1975,28,5742,5609,2,14,0,0,0,0,0,0,2,14,0.0665,2,14
1975.6667,1975,32,5775,5619,2,14,0,0,0,0,0,0,2,14,0.0668,2,14
1975.7500,1975,36,5788,5644,2,14,0,0,0,0,0,0,2,14,0.0669,2,14
1975.8333,1975,40,5798,5653,3,14,0,0,0,0,0,0,3,14,0.0671,3,14
1975.9167,1975,44,5822,5679,3,14,0,0,0,0,0,0,3,14,0.0668,3,14
1976.0000,1976,0,5839,5681,3,14,0,0,0,0,0,0,3,14,0.0666,3,14
1976.0833,1976,4,5859,5694,6,17,0,0,0,0,0,0,6,17,0.0664,6,17
1976.1667,1976,8,5895,5717,6,17,0,0,0,0,0,0,6,17,0.0662,6,17
1976.2500,1976,12,5899,5723,6,17,0,0,0,0,0,0,6,17,0.0665,6,17
1976.3333,1976,16,5916,5745,7,17,0,0,0,0,0,0,7,17,0.0663,7,17
1976.4167,1976,20,5937,5787,7,17,0,0,0,0,0,0,7,17,0.0660,7,17
1976.5000,1976,24,5948,5791,8,18,0,0,0,0,0,0,8,18,0.0657,7,18
1976.5833,1976,28,5965,5800,9,18,0,0,0,0,0,0,9,18,0.0655,8,18
1976.6667,1976,32,5996,5818,9,19,0,0,0,0,0,0,9,19,0.0657,8,19
1976.7500,1976,36,5998,5834,9,19,0,0,0,0,0,0,9,19,0.0657,8,19
1976.8333,1976,40,6010,5844,9,20,0,0,0,0,0,0,9,20,0.0659,8,20
1976.9167,1976,44,6044,5879,9,21,0,0,0,0,0,0,9,21,0.0663,8,21
1977.0000,1977,0,6053,5884,13,21,0,0,0,0,0,0,13,21,0.0667,12,21
1977.0833,1977,4,6063,5891,18,24,0,0,0,0,0,0,18,24,0.0670,17,24
1977.1667,1977,8,6087,5910,18,24,0,0,0,0,0,0,18,24,0.0670,17,24
1977.2500,1977,12,6091,5909,18,24,0,0,0,0,0,0,18,24,0.0671,17,24
1977.3333,1977,16,6118,5931,18,24,0,0,0,0,0,0,18,24,0.0669,17,24
1977.4167,1977,20,6143,5945,18,24,0,0,0,0,0,0,18,24,0.0663,17,24
1977.5000,1977,24,6150,5943,19,25,0,0,0,0,0,0,19,25,0.0660,18,25
1977.5833,1977,28,6168,5963,20,26,0,0,0,0,0,0,20,26,0.0661,19,26
1977.6667,1977,32,6181,6002,24,29,0,0,0,0,0,0,24,29,0.0662,23,28
1977.7500,1977,36,6189,6014,25,29,0,0,0,0,0,0,25,29,0.0662,24,28
1977.8333,1977,40,6209,6029,27,31,0,0,0,0,0,0,27,31,0.0668,25,29
1977.9167,1977,44,6242,6065,27,33,0,0,0,0,0,0,27,33,0.0662,25,31
1978.0000,1978,0,6246,6076,28,34,0,0,0,0,0,0,28,34,0.0660,26,32
1978.0833,1978,4,6266,6092,37,38,0,0,0,0,0,0,37,38,0.0664,35,36
1978.1667,1978,8,6291,6109,37,40,0,0,0,0,0,0,37,40,0.0661,35,38
1978.2500,1978,12,6301,6124,38,44,0,0,0,0,0,0,38,44,0.0659,36,41
1978.3333,1978,16,6309,6137,42,47,0,0,0,0,0,0,42,47,0.0658,40,44
1978.4167,1978,20,6330,6172,43,48,0,0,0,0,0,0,43,48,0.0656,41,45
1978.5000,1978,24,6338,6182,43,49,0,0,0,0,0,0,43,49,0.0658,41,46
1978.5833,1978,28,6365,6199,43,50,0,0,0,0,0,0,43,50,0.0658,41,47
