Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,5106,5142,10,14,0,0,0,0,0,0,10,14,0.0615,10,14
1975.1667,1975,8,5123,5154,11,14,0,0,0,0,0,0,11,14,0.0613,11,14
1975.2500,1975,12,5131,5160,12,15,0,0,0,0,0,0,12,15,0.0612,12,15
1975.3333,1975,16,5144,5170,12,16,0,0,0,0,0,0,12,16,0.0614,12,16
1975.4167,1975,20,5163,5193,13,16,0,0,0,0,0,0,13,16,0.0614,13,16
1975.5000,1975,24,5166,5197,14,16,0,0,0,0,0,0,14,16,0.0614,14,16
1975.5833,1975,28,5182,5206,14,16,0,0,0,0,0,0,14,16,0.0612,14,16
1975.6667,1975,32,5200,5217,15,17,0,0,0,0,0,0,15,17,0.0615,15,17
1975.7500,1975,36,5207,5227,16,18,0,0,0,0,0,0,16,18,0.0613,16,18
1975.8333,1975,40,5233,5249,16,20,0,0,0,0,0,0,16,20,0.0613,16,20
1975.9167,1975,44,5264,5266,16,19,0,0,0,0,0,0,16,19,0.0606,16,20
1976.0000,1976,0,5270,5281,17,20,0,0,0,0,0,0,17,20,0.0598,17,21
1976.0833,1976,4,5282,5293,29,32,0,0,0,0,0,0,29,32,0.0594,29,33
1976.1667,1976,8,5313,5298,29,33,0,0,0,0,0,0,29,33,0.0597,29,34
1976.2500,1976,12,5313,5302,30,33,0,0,0,0,0,0,30,33,0.0597,30,34
1976.3333,1976,16,5336,5306,30,35,0,0,0,0,0,0,30,35,0.0594,30,36
1976.4167,1976,20,5371,5317,32,36,0,0,0,0,0,0,32,36,0.0598,32,37
1976.5000,1976,24,5386,5319,33,39,0,0,0,0,0,0,33,39,0.0594,33,40
1976.5833,1976,28,5396,5342,35,40,0,0,0,0,0,0,35,40,0.0595,35,41
1976.6667,1976,32,5422,5363,36,40,0,0,0,0,0,0,36,40,0.0596,36,41
1976.7500,1976,36,5427,5360,38,43,0,0,0,0,0,0,38,43,0.0597,38,43
1976.8333,1976,40,5441,5369,38,46,0,0,0,0,0,0,38,46,0.0594,38,46
1976.9167,1976,44,5464,5391,40,47,0,0,0,0,0,0,40,47,0.0593,40,47
1977.0000,1977,0,5473,5400,42,52,0,0,0,0,0,0,42,52,0.0594,42,52
1977.0833,1977,4,5491,5401,58,63,0,0,0,0,0,0,58,63,0.0592,58,63
1977.1667,1977,8,5512,5423,59,64,0,0,0,0,0,0,59,64,0.0593,59,64
1977.2500,1977,12,5520,5428,59,65,0,0,0,0,0,0,59,65,0.0594,60,65
1977.3333,1977,16,5538,5438,60,69,0,0,0,0,0,0,60,69,0.0596,61,69
1977.4167,1977,20,5562,5455,61,73,0,0,0,0,0,0,61,73,0.0597,63,73
1977.5000,1977,24,5569,5465,62,74,0,0,0,0,0,0,62,74,0.0596,65,74
1977.5833,1977,28,5585,5484,63,74,0,0,0,0,0,0,63,74,0.0600,66,74
1977.6667,1977,32,5611,5517,63,76,0,0,0,0,0,0,63,76,0.0601,66,76
