Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,8981,9210,1,1,0,0,0,0,0,0,1,1,0.0668,1,1
1975.1667,1975,8,9003,9230,1,1,0,0,0,0,0,0,1,1,0.0670,1,1
1975.2500,1975,12,9022,9252,1,1,0,0,0,0,0,0,1,1,0.0669,1,1
1975.3333,1975,16,9049,9275,1,1,0,0,0,0,0,0,1,1,0.0669,1,1
1975.4167,1975,20,9077,9297,1,2,0,0,0,0,0,0,1,2,0.0669,1,2
1975.5000,1975,24,9091,9318,1,2,0,0,0,0,0,0,1,2,0.0668,1,2
1975.5833,1975,28,9109,9343,1,2,0,0,0,0,0,0,1,2,0.0664,1,2
1975.6667,1975,32,9139,9369,1,2,0,0,0,0,0,0,1,2,0.0665,1,2
1975.7500,1975,36,9160,9397,2,2,0,0,0,0,0,0,2,2,0.0666,2,2
1975.8333,1975,40,9183,9419,2,2,0,0,0,0,0,0,2,2,0.0666,2,2
1975.9167,1975,44,9197,9440,2,2,0,0,0,0,0,0,2,2,0.0667,2,2
1976.0000,1976,0,9223,9462,2,2,0,0,0,0,0,0,2,2,0.0666,2,2
1976.0833,1976,4,9244,9486,3,4,0,0,0,0,0,0,3,4,0.0667,3,4
1976.1667,1976,8,9267,9512,3,4,0,0,0,0,0,0,3,4,0.0667,3,4
1976.2500,1976,12,9286,9531,3,4,0,0,0,0,0,0,3,4,0.0664,3,4
1976.3333,1976,16,9308,9559,3,4,0,0,0,0,0,0,3,4,0.0663,3,4
1976.4167,1976,20,9334,9585,3,4,0,0,0,0,0,0,3,4,0.0661,3,4
1976.5000,1976,24,9346,9613,3,4,0,0,0,0,0,0,3,4,0.0661,3,4
1976.5833,1976,28,9372,9640,3,4,0,0,0,0,0,0,3,4,0.0663,3,4
1976.6667,1976,32,9390,9673,3,5,0,0,0,0,0,0,3,5,0.0663,3,5
1976.7500,1976,36,9406,9703,3,5,0,0,0,0,0,0,3,5,0.0664,3,5
1976.8333,1976,40,9431,9723,3,5,0,0,0,0,0,0,3,5,0.0663,3,5
1976.9167,1976,44,9447,9742,3,5,0,0,0,0,0,0,3,5,0.0664,3,5
1977.0000,1977,0,9464,9771,3,5,0,0,0,0,0,0,3,5,0.0664,3,5
1977.0833,1977,4,9488,9807,3,9,0,0,0,0,0,0,3,9,0.0666,3,9
1977.1667,1977,8,9515,9821,3,9,0,0,0,0,0,0,3,9,0.0662,3,9
1977.2500,1977,12,9546,9855,3,9,0,0,0,0,0,0,3,9,0.0662,3,9
1977.3333,1977,16,9565,9880,3,9,0,0,0,0,0,0,3,9,0.0660,3,9
1977.4167,1977,20,9583,9907,3,9,0,0,0,0,0,0,3,9,0.0662,3,9
1977.5000,1977,24,9619,9932,3,9,0,0,0,0,0,0,3,9,0.0661,3,9
1977.5833,1977,28,9639,9955,3,9,0,0,0,0,0,0,3,9,0.0663,3,9
1977.6667,1977,32,9670,9983,3,9,0,0,0,0,0,0,3,9,0.0662,3,9
1977.7500,1977,36,9693,10003,3,9,0,0,0,0,0,0,3,9,0.0662,3,9
1977.8333,1977,40,9722,10027,3,9,0,0,0,0,0,0,3,9,0.0661,3,9
1977.9167,1977,44,9751,10047,5,9,0,0,0,0,0,0,5,9,0.0661,5,9
1978.0000,1978,0,9777,10074,5,9,0,0,0,0,0,0,5,9,0.0662,5,9
1978.0833,1978,4,9799,10097,8,10,0,0,0,0,0,0,8,10,0.0663,8,10
1978.1667,1978,8,9837,10130,8,10,0,0,0,0,0,0,8,10,0.0662,8,10
1978.2500,1978,12,9867,10146,8,10,0,0,0,0,0,0,8,10,0.0661,8,10
1978.3333,1978,16,9888,10177,8,10,0,0,0,0,0,0,8,10,0.0657,8,10
1978.4167,1978,20,9918,10195,8,10,0,0,0,0,0,0,8,10,0.0655,8,10
1978.5000,1978,24,9940,10213,8,10,0,0,0,0,0,0,8,10,0.0655,8,10
1978.5833,1978,28,9956,10229,8,10,0,0,0,0,0,0,8,10,0.0657,8,10
1978.6667,1978,32,9980,10269,8,10,0,0,0,0,0,0,8,10,0.0657,8,10
1978.7500,1978,36,10010,10309,9,10,0,0,0,0,0,0,9,10,0.0655,9,10
1978.8333,1978,40,10038,10336,9,10,0,0,0,0,0,0,9,10,0.0655,9,10
1978.9167,1978,44,10061,10364,9,11,0,0,0,0,0,0,9,11,0.0654,9,11
1979.0000,1979,0,10098,10388,10,11,0,0,0,0,0,0,10,11,0.0655,10,11
1979.0833,1979,4,10116,10411,12,14,0,0,0,0,0,0,12,14,0.0654,12,14
1979.1667,1979,8,10147,10437,13,14,0,0,0,0,0,0,13,14,0.0652,13,14
1979.2500,1979,12,10173,10469,14,14,0,0,0,0,0,0,14,14,0.0652,14,14
1979.3333,1979,16,10199,10491,14,14,0,0,0,0,0,0,14,14,0.0651,14,14
1979.4167,1979,20,10224,10518,14,14,0,0,0,0,0,0,14,14,0.0652,14,14
1979.5000,1979,24,10243,10541,15,14,0,0,0,0,0,0,15,14,0.0649,15,14
1979.5833,1979,28,10272,10578,15,14,0,0,0,0,0,0,15,14,0.0648,15,14
1979.6667,1979,32,10306,10603,15,14,0,0,0,0,0,0,15,14,0.0649,15,14
1979.7500,1979,36,10334,10647,15,14,0,0,0,0,0,0,15,14,0.0647,15,14
1979.8333,1979,40,10357,10672,15,14,0,0,0,0,0,0,15,14,0.0646,15,14
1979.9167,1979,44,10393,10699,15,14,0,0,0,0,0,0,15,14,0.0644,15,14
1980.0000,1980,0,10427,10732,15,14,0,0,0,0,0,0,15,14,0.0646,15,14
1980.0833,1980,4,10460,10761,18,15,0,0,0,0,0,0,18,15,0.0647,18,15
1980.1667,1980,8,10502,10789,18,16,0,0,0,0,0,0,18,16,0.0647,18,16
1980.2500,1980,12,10536,10815,18,17,0,0,0,0,0,0,18,17,0.0648,18,17
1980.3333,1980,16,10568,10840,19,17,0,0,0,0,0,0,19,17,0.0650,19,17
1980.4167,1980,20,10597,10862,19,16,0,0,0,0,0,0,19,16,0.0649,19,17
1980.5000,1980,24,10631,10899,19,16,0,0,0,0,0,0,19,16,0.0651,19,17
1980.5833,1980,28,10653,10934,20,17,0,0,0,0,0,0,20,17,0.0654,20,18
1980.6667,1980,32,10669,10962,20,17,0,0,0,0,0,0,20,17,0.0658,20,18
1980.7500,1980,36,10699,10987,21,17,0,0,0,0,0,0,21,17,0.0660,21,18
1980.8333,1980,40,10730,11016,21,18,0,0,0,0,0,0,21,18,0.0658,21,19
1980.9167,1980,44,10766,11043,21,18,0,0,0,0,0,0,21,18,0.0659,21,19
1981.0000,1981,0,10796,11072,21,18,0,0,0,0,0,0,21,18,0.0658,21,19
1981.0833,1981,4,10825,11101,21,17,0,0,0,0,0,0,21,17,0.0658,21,19
1981.1667,1981,8,10862,11131,22,17,0,0,0,0,0,0,22,17,0.0662,22,19
1981.2500,1981,12,10894,11160,22,18,0,0,0,0,0,0,22,18,0.0663,22,20
1981.3333,1981,16,10932,11189,22,19,0,0,0,0,0,0,22,19,0.0671,22,21
1981.4167,1981,20,10968,11226,24,20,0,0,0,0,0,0,24,20,0.0668,24,22
1981.5000,1981,24,11011,11251,25,20,0,0,0,0,0,0,25,20,0.0668,25,22
1981.5833,1981,28,11040,11274,27,21,0,0,0,0,0,0,27,21,0.0667,27,23
1981.6667,1981,32,11066,11298,27,22,0,0,0,0,0,0,27,22,0.0669,27,24
1981.7500,1981,36,11095,11335,27,23,0,0,0,0,0,0,27,23,0.0667,27,25
1981.8333,1981,40,11141,11362,27,25,0,0,0,0,0,0,27,25,0.0667,27,27
1981.9167,1981,44,11178,11389,28,28,0,0,0,0,0,0,28,28,0.0668,28,30
1982.0000,1982,0,11202,11428,29,28,0,0,0,0,0,0,29,28,0.0667,29,31
1982.0833,1982,4,11230,11465,29,29,0,0,0,0,0,0,29,29,0.0665,29,33
1982.1667,1982,8,11268,11497,29,29,0,0,0,0,0,0,29,29,0.0665,29,33
1982.2500,1982,12,11297,11545,29,30,0,0,0,0,0,0,29,30,0.0666,29,34
1982.3333,1982,16,11331,11573,29,30,0,0,0,0,0,0,29,30,0.0667,29,34
1982.4167,1982,20,11363,11611,29,32,0,0,0,0,0,0,29,32,0.0666,29,36
1982.5000,1982,24,11402,11656,30,33,0,0,0,0,0,0,30,33,0.0664,30,37
1982.5833,1982,28,11438,11694,31,33,0,0,0,0,0,0,31,33,0.0664,31,37
1982.6667,1982,32,11474,11740,31,33,0,0,0,0,0,0,31,33,0.0663,31,37
1982.7500,1982,36,11498,11777,32,36,0,0,0,0,0,0,32,36,0.0662,32,40
1982.8333,1982,40,11529,11802,32,36,0,0,0,0,0,0,32,36,0.0662,32,40
1982.9167,1982,44,11564,11842,34,36,0,0,0,0,0,0,34,36,0.0663,34,41
1983.0000,1983,0,11591,11859,35,38,0,0,0,0,0,0,35,38,0.0663,36,43
1983.0833,1983,4,11622,11887,35,38,0,0,0,0,0,0,35,38,0.0662,36,43
1983.1667,1983,8,11652,11929,35,39,0,0,0,0,0,0,35,39,0.0660,36,44
1983.2500,1983,12,11693,11961,35,39,0,0,0,0,0,0,35,39,0.0660,36,44
1983.3333,1983,16,11723,11983,37,40,0,0,0,0,0,0,37,40,0.0662,39,45
1983.4167,1983,20,11761,12016,38,40,0,0,0,0,0,0,38,40,0.0662,40,45
1983.5000,1983,24,11806,12047,39,43,0,0,0,0,0,0,39,43,0.0660,41,48
1983.5833,1983,28,11835,12085,41,46,0,0,0,0,0,0,41,46,0.0660,43,52
1983.6667,1983,32,11878,12115,41,46,0,0,0,0,0,0,41,46,0.0659,43,52
1983.7500,1983,36,11920,12151,43,48,0,0,0,0,0,0,43,48,0.0658,45,54
1983.8333,1983,40,11956,12189,45,53,0,0,0,0,0,0,45,53,0.0657,47,59
1983.9167,1983,44,11977,12217,47,53,0,0,0,0,0,0,47,53,0.0655,49,60
1984.0000,1984,0,12017,12241,48,55,0,0,0,0,0,0,48,55,0.0656,50,62
1984.0833,1984,4,12042,12268,51,58,0,0,0,0,0,0,51,58,0.0655,53,65
1984.1667,1984,8,12081,12299,51,60,0,0,0,0,0,0,51,60,0.0657,53,68
1984.2500,1984,12,12132,12327,56,64,0,0,0,0,0,0,56,64,0.0657,58,72
1984.3333,1984,16,12163,12361,57,66,0,0,0,0,0,0,57,66,0.0659,60,74
1984.4167,1984,20,12187,12394,56,67,0,0,0,0,0,0,56,67,0.0660,60,75
1984.5000,1984,24,12226,12427,57,67,0,0,0,0,0,0,57,67,0.0659,61,77
1984.5833,1984,28,12260,12458,56,69,0,0,0,0,0,0,56,69,0.0658,61,79
1984.6667,1984,32,12303,12493,57,69,0,0,0,0,0,0,57,69,0.0659,62,79
1984.7500,1984,36,12342,12512,60,70,0,0,0,0,0,0,60,70,0.0660,65,81
1984.8333,1984,40,12373,12542,58,72,0,0,0,0,0,0,58,72,0.0659,65,83
1984.9167,1984,44,12404,12578,59,76,0,0,0,0,0,0,59,76,0.0659,66,87
1985.0000,1985,0,12444,12611,63,75,0,0,0,0,0,0,63,75,0.0659,70,88
1985.0833,1985,4,12474,12648,64,77,0,0,0,0,0,0,64,77,0.0659,71,90
1985.1667,1985,8,12503,12693,68,78,0,0,0,0,0,0,68,78,0.0661,75,91
1985.2500,1985,12,12544,12729,67,80,0,0,0,0,0,0,67,80,0.0662,76,93
1985.3333,1985,16,12586,12760,68,85,0,0,0,0,0,0,68,85,0.0658,77,99
1985.4167,1985,20,12630,12793,68,87,0,0,0,0,0,0,68,87,0.0656,77,102
1985.5000,1985,24,12653,12822,71,90,0,0,0,0,0,0,71,90,0.0656,80,105
1985.5833,1985,28,12693,12862,72,90,0,0,0,0,0,0,72,90,0.0658,81,108
1985.6667,1985,32,12738,12895,75,93,0,0,0,0,0,0,75,93,0.0662,84,111
1985.7500,1985,36,12772,12928,75,93,0,0,0,0,0,0,75,93,0.0662,84,112
1985.8333,1985,40,12800,12983,74,99,0,0,0,0,0,0,74,99,0.0661,85,118
1985.9167,1985,44,12844,13038,74,100,0,0,0,0,0,0,74,100,0.0660,85,119
1986.0000,1986,0,12881,13076,75,104,0,0,0,0,0,0,75,104,0.0657,86,123
1986.0833,1986,4,12906,13116,77,107,0,0,0,0,0,0,77,107,0.0656,88,126
1986.1667,1986,8,12946,13168,82,109,0,0,0,0,0,0,82,109,0.0654,93,128
1986.2500,1986,12,12988,13205,86,112,0,0,0,0,0,0,86,112,0.0656,97,131
1986.3333,1986,16,13027,13241,87,119,0,0,0,0,0,0,87,119,0.0656,98,138
1986.4167,1986,20,13079,13274,92,121,0,0,0,0,0,0,92,121,0.0657,103,140
1986.5000,1986,24,13123,13313,93,125,0,0,0,0,0,0,93,125,0.0659,104,144
1986.5833,1986,28,13170,13349,97,129,0,0,0,0,0,0,97,129,0.0657,108,148
1986.6667,1986,32,13204,13378,99,132,0,0,0,0,0,0,99,132,0.0655,110,152
1986.7500,1986,36,13246,13399,102,140,0,0,0,0,0,0,102,140,0.0657,113,161
1986.8333,1986,40,13283,13427,104,144,0,0,0,0,0,0,104,144,0.0656,115,167
1986.9167,1986,44,13325,13468,106,147,0,0,0,0,0,0,106,147,0.0658,118,171
1987.0000,1987,0,13361,13504,112,150,0,0,0,0,0,0,112,150,0.0657,125,175
1987.0833,1987,4,13403,13538,116,165,0,0,0,0,0,0,116,165,0.0660,129,190
1987.1667,1987,8,13452,13568,120,168,0,0,0,0,0,0,120,168,0.0662,133,196
1987.2500,1987,12,13483,13606,124,176,0,0,0,0,0,0,124,176,0.0662,137,204
1987.3333,1987,16,13521,13641,131,181,0,0,0,0,0,0,131,181,0.0664,144,210
1987.4167,1987,20,13561,13667,135,187,0,0,0,0,0,0,135,187,0.0667,149,217
1987.5000,1987,24,13592,13702,139,191,0,0,0,0,0,0,139,191,0.0669,153,222
1987.5833,1987,28,13643,13746,145,196,0,0,0,0,0,0,145,196,0.0668,159,227
1987.6667,1987,32,13681,13779,150,202,0,0,0,0,0,0,150,202,0.0668,164,233
1987.7500,1987,36,13732,13808,153,215,0,0,0,0,0,0,153,215,0.0665,167,246
1987.8333,1987,40,13776,13855,157,224,0,0,0,0,0,0,157,224,0.0666,171,255
1987.9167,1987,44,13815,13902,163,231,0,0,0,0,0,0,163,231,0.0667,177,262
1988.0000,1988,0,13852,13946,172,238,0,0,0,0,0,0,172,238,0.0665,186,270
1988.0833,1988,4,13894,13984,184,252,0,0,0,0,0,0,184,252,0.0664,198,284
1988.1667,1988,8,13934,14031,188,265,0,0,0,0,0,0,188,265,0.0665,202,298
1988.2500,1988,12,13967,14062,194,277,0,0,0,0,0,0,194,277,0.0666,208,311
1988.3333,1988,16,13993,14119,197,285,0,0,0,0,0,0,197,285,0.0665,212,319
1988.4167,1988,20,14047,14161,200,297,0,0,0,0,0,0,200,297,0.0663,215,332
1988.5000,1988,24,14097,14212,208,304,0,0,0,0,0,0,208,304,0.0665,224,340
1988.5833,1988,28,14130,14253,214,313,0,0,0,0,0,0,214,313,0.0667,231,351
1988.6667,1988,32,14170,14280,222,323,0,0,0,0,0,0,222,323,0.0665,239,362
1988.7500,1988,36,14208,14323,230,334,0,0,0,0,0,0,230,334,0.0664,248,373
1988.8333,1988,40,14235,14362,237,346,0,0,0,0,0,0,237,346,0.0665,256,385
1988.9167,1988,44,14275,14401,239,361,0,0,0,0,0,0,239,361,0.0664,261,401
1989.0000,1989,0,14328,14426,244,369,0,0,0,0,0,0,244,369,0.0664,266,410
1989.0833,1989,4,14372,14469,254,378,0,0,0,0,0,0,254,378,0.0662,277,419
1989.1667,1989,8,14414,14506,261,396,0,0,0,0,0,0,261,396,0.0663,285,438
1989.2500,1989,12,14436,14540,269,411,0,0,0,0,0,0,269,411,0.0667,296,456
1989.3333,1989,16,14483,14589,282,422,0,0,0,0,0,0,282,422,0.0667,309,467
1989.4167,1989,20,14528,14623,293,439,0,0,0,0,0,0,293,439,0.0667,321,485
1989.5000,1989,24,14568,14677,305,449,0,0,0,0,0,0,305,449,0.0666,334,498
1989.5833,1989,28,14616,14735,313,460,0,0,0,0,0,0,313,460,0.0667,342,510
1989.6667,1989,32,14659,14771,321,474,0,0,0,0,0,0,321,474,0.0666,352,524
1989.7500,1989,36,14710,14816,322,484,0,0,0,0,0,0,322,484,0.0665,355,536
1989.8333,1989,40,14768,14853,333,502,0,0,0,0,0,0,333,502,0.0666,366,555
1989.9167,1989,44,14802,14891,344,517,0,0,0,0,0,0,344,517,0.0667,380,571
1990.0000,1990,0,14847,14930,356,524,0,0,0,0,0,0,356,524,0.0666,393,582
1990.0833,1990,4,14883,14978,371,543,0,0,0,0,0,0,371,543,0.0667,408,602
1990.1667,1990,8,14932,15014,381,560,0,0,0,0,0,0,381,560,0.0666,418,621
1990.2500,1990,12,14980,15056,397,583,0,0,0,0,0,0,397,583,0.0665,435,646
1990.3333,1990,16,15019,15099,414,595,0,0,0,0,0,0,414,595,0.0666,453,660
1990.4167,1990,20,15064,15143,424,620,0,0,0,0,0,0,424,620,0.0668,467,686
1990.5000,1990,24,15107,15172,435,637,0,0,0,0,0,0,435,637,0.0669,479,704
1990.5833,1990,28,15153,15218,444,662,0,0,0,0,0,0,444,662,0.0670,489,731
1990.6667,1990,32,15189,15257,464,683,0,0,0,0,0,0,464,683,0.0668,513,755
1990.7500,1990,36,15244,15294,480,708,0,0,0,0,0,0,480,708,0.0665,531,786
1990.8333,1990,40,15284,15340,493,727,0,0,0,0,0,0,493,727,0.0665,545,807
1990.9167,1990,44,15314,15372,504,743,0,0,0,0,0,0,504,743,0.0666,557,827
1991.0000,1991,0,15352,15422,519,772,0,0,0,0,0,0,519,772,0.0665,572,858
1991.0833,1991,4,15394,15460,529,787,0,0,0,0,0,0,529,787,0.0666,584,875
1991.1667,1991,8,15428,15504,539,812,0,0,0,0,0,0,539,812,0.0668,598,905
1991.2500,1991,12,15472,15541,549,831,0,0,0,0,0,0,549,831,0.0668,610,925
1991.3333,1991,16,15512,15583,568,854,0,0,0,0,0,0,568,854,0.0668,631,950
1991.4167,1991,20,15553,15633,579,876,0,0,0,0,0,0,579,876,0.0668,644,976
1991.5000,1991,24,15608,15672,601,888,0,0,0,0,0,0,601,888,0.0673,668,991
1991.5833,1991,28,15663,15708,613,906,0,0,0,0,0,0,613,906,0.0672,681,1013
1991.6667,1991,32,15709,15760,629,932,0,0,0,0,0,0,629,932,0.0673,699,1040
