Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2163,0,1096,0,1067,0,0,0,0,0,0,0,0,0,0.0529,0,0,0,43,0.5160,0.3407,0.1433,0.0000,0.0000,0.0000,0,0,0,0,0,0,215,174,184,215,142,92,74,220,171,182,202,129,86,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2291,0,1157,0,1134,0,0,0,0,0,0,0,0,0,0.0545,0,0,0,78,0.5159,0.3440,0.1401,0.0000,0.0000,0.0000,0,0,0,0,0,0,250,169,202,216,152,91,77,260,173,185,217,131,89,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2427,0,1213,0,1214,0,0,0,0,0,0,0,0,0,0.0569,0,0,0,102,0.5126,0.3473,0.1401,0.0000,0.0000,0.0000,0,0,0,0,0,0,271,190,190,231,153,94,84,316,177,190,217,141,92,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2527,0,1259,0,1268,0,0,0,0,0,0,0,0,0,0.0580,0,0,0,146,0.5125,0.3494,0.1381,0.0000,0.0000,0.0000,0,0,0,0,0,0,296,195,205,229,142,110,82,341,192,193,214,147,105,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2623,0,1306,0,1317,0,0,0,0,0,0,0,0,0,0.0567,0,0,0,183,0.5139,0.3469,0.1392,0.0000,0.0000,0.0000,0,0,0,0,0,0,274,245,217,224,153,105,88,315,242,206,215,153,109,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2757,0,1357,0,1400,0,0,0,0,0,0,0,0,0,0.0567,0,0,0,217,0.5143,0.3471,0.1386,0.0000,0.0000,0.0000,0,0,0,0,0,0,268,281,224,221,166,105,92,327,296,214,217,153,115,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2883,0,1415,0,1468,0,0,0,0,0,0,0,0,0,0.0558,0,0,0,254,0.5130,0.3476,0.1394,0.0000,0.0000,0.0000,0,0,0,0,0,0,279,303,229,239,165,104,96,323,338,229,237,147,118,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3018,0,1471,0,1547,0,0,0,0,0,0,0,0,0,0.0557,0,0,0,289,0.5116,0.3479,0.1405,0.0000,0.0000,0.0000,0,0,0,0,0,0,286,327,242,243,170,103,100,342,374,244,229,158,118,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3138,0,1545,0,1593,0,0,0,0,0,0,0,0,0,0.0583,0,0,0,338,0.5115,0.3432,0.1453,0.0000,0.0000,0.0000,0,0,0,0,0,0,317,346,244,255,171,109,103,347,389,244,244,168,120,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3258,0,1599,0,1659,0,0,0,0,0,0,0,0,0,0.0582,0,0,0,379,0.5120,0.3441,0.1440,0.0000,0.0000,0.0000,0,0,0,0,0,0,325,330,303,255,174,113,99,334,400,294,258,172,117,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1910,0.000000,0.000000,0,0,0,0,0.000000,0,3358,0,1643,0,1715,0,0,0,0,0,0,0,0,0,0.0578,0,0,0,429,0.5137,0.3446,0.1418,0.0000,0.0000,0.0000,0,0,0,0,0,0,317,336,330,255,188,119,98,322,400,348,263,179,112,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1911,0.000000,0.000000,0,0,0,0,0.000000,0,3484,0,1703,0,1781,0,0,0,0,0,0,0,0,0,0.0570,0,0,0,466,0.5149,0.3433,0.1418,0.0000,0.0000,0.0000,0,0,0,0,0,0,320,350,354,267,189,126,97,312,407,390,265,196,113,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1912,0.000000,0.000000,0,0,0,0,0.000000,0,3587,0,1758,0,1829,0,0,0,0,0,0,0,0,0,0.0580,0,0,0,513,0.5149,0.3429,0.1422,0.0000,0.0000,0.0000,0,0,0,0,0,0,307,372,388,266,203,130,92,306,406,430,265,196,123,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1913,0.000000,0.000000,0,0,0,0,0.000000,0,3707,0,1809,0,1898,0,0,0,0,0,0,0,0,0,0.0575,0,0,0,566,0.5174,0.3421,0.1405,0.0000,0.0000,0.0000,0,0,0,0,0,0,311,381,411,284,199,120,103,317,419,448,284,193,130,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1914,0.000000,0.000000,0,0,0,0,0.000000,0,3752,0,1830,0,1922,0,0,0,0,0,0,0,0,0,0.0590,0,0,0,614,0.5189,0.3406,0.1405,0.0000,0.0000,0.0000,0,0,0,0,0,0,280,386,428,301,199,127,109,293,400,504,290,196,132,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1915,0.000000,0.000000,0,0,0,0,0.000000,0,3814,0,1862,0,1952,0,0,0,0,0,0,0,0,0,0.0591,0,0,0,659,0.5186,0.3398,0.1416,0.0000,0.0000,0.0000,0,0,0,0,0,0,253,388,461,312,203,136,109,264,395,545,305,194,136,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1916,0.000000,0.000000,0,0,0,0,0.000000,0,3888,0,1895,0,1993,0,0,0,0,0,0,0,0,0,0.0591,0,0,0,721,0.5170,0.3408,0.1422,0.0000,0.0000,0.0000,0,0,0,0,0,0,232,395,457,356,216,133,106,267,369,547,355,213,125,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1917,0.000000,0.000000,0,0,0,0,0.000000,0,3951,0,1926,0,2025,0,0,0,0,0,0,0,0,0,0.0613,0,0,0,778,0.5171,0.3424,0.1405,0.0000,0.0000,0.0000,0,0,0,0,0,0,222,375,484,381,219,136,109,228,391,532,419,204,134,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1918,0.000000,0.000000,0,0,0,0,0.000000,0,4057,0,1982,0,2075,0,0,0,0,0,0,0,0,0,0.0631,0,0,0,819,0.5152,0.3434,0.1415,0.0000,0.0000,0.0000,0,0,0,0,0,0,260,341,495,397,233,141,115,245,360,529,458,222,140,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1919,0.000000,0.000000,0,0,0,0,0.000000,0,4155,0,2037,0,2118,0,0,0,0,0,0,0,0,0,0.0628,0,0,0,880,0.5150,0.3446,0.1403,0.0000,0.0000,0.0000,0,0,0,0,0,0,292,323,492,438,233,143,116,263,336,531,489,235,142,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1920,0.000000,0.000000,0,0,0,0,0.000000,0,4217,0,2066,0,2151,0,0,0,0,0,0,0,0,0,0.0634,0,0,0,943,0.5170,0.3422,0.1409,0.0000,0.0000,0.0000,0,0,0,0,0,0,289,305,503,460,234,152,123,255,326,541,519,241,145,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1921,0.000000,0.000000,0,0,0,0,0.000000,0,4318,0,2129,0,2189,0,0,0,0,0,0,0,0,0,0.0615,0,0,0,998,0.5183,0.3409,0.1408,0.0000,0.0000,0.0000,0,0,0,0,0,0,317,289,520,484,244,153,122,263,313,521,562,242,165,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1922,0.000000,0.000000,0,0,0,0,0.000000,0,4429,0,2188,0,2241,0,0,0,0,0,0,0,0,0,0.0617,0,0,0,1063,0.5173,0.3414,0.1413,0.0000,0.0000,0.0000,0,0,0,0,0,0,335,291,513,521,237,171,120,272,287,528,615,241,162,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1923,0.000000,0.000000,0,0,0,0,0.000000,0,4549,0,2255,0,2294,0,0,0,0,0,0,0,0,0,0.0616,0,0,0,1128,0.5155,0.3403,0.1442,0.0000,0.0000,0.0000,0,0,0,0,0,0,340,339,480,553,245,169,129,290,302,492,648,259,164,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1924,0.000000,0.000000,0,0,0,0,0.000000,0,4675,0,2327,0,2348,0,0,0,0,0,0,0,0,0,0.0632,0,0,0,1189,0.5170,0.3390,0.1440,0.0000,0.0000,0.0000,0,0,0,0,0,0,382,345,439,596,257,170,138,309,315,470,680,267,164,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1925,0.000000,0.000000,0,0,0,0,0.000000,0,4782,0,2378,0,2404,0,0,0,0,0,0,0,0,0,0.0643,0,0,0,1263,0.5192,0.3369,0.1439,0.0000,0.0000,0.0000,0,0,0,0,0,0,382,368,431,619,267,172,139,335,308,454,716,280,168,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1926,0.000000,0.000000,0,0,0,0,0.000000,0,4917,0,2431,0,2486,0,0,0,0,0,0,0,0,0,0.0650,0,0,0,1327,0.5194,0.3374,0.1432,0.0000,0.0000,0.0000,0,0,0,0,0,0,377,394,426,609,301,182,142,362,331,437,701,329,187,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1927,0.000000,0.000000,0,0,0,0,0.000000,0,5081,0,2512,0,2569,0,0,0,0,0,0,0,0,0,0.0645,0,0,0,1386,0.5217,0.3352,0.1431,0.0000,0.0000,0.0000,0,0,0,0,0,0,398,411,420,625,325,184,149,376,354,425,695,390,179,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1928,0.000000,0.000000,0,0,0,0,0.000000,0,5267,0,2605,0,2662,0,0,0,0,0,0,0,0,0,0.0649,0,0,0,1465,0.5200,0.3366,0.1433,0.0000,0.0000,0.0000,0,0,0,0,0,0,432,430,425,631,346,188,153,420,363,430,684,413,195,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1929,0.000000,0.000000,0,0,0,0,0.000000,0,5431,0,2686,0,2745,0,0,0,0,0,0,0,0,0,0.0659,0,0,0,1530,0.5200,0.3375,0.1425,0.0000,0.0000,0.0000,0,0,0,0,0,0,457,457,409,636,385,189,153,447,386,402,705,444,209,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1930,0.000000,0.000000,0,0,0,0,0.000000,0,5594,0,2767,0,2827,0,0,0,0,0,0,0,0,0,0.0679,0,0,0,1608,0.5200,0.3352,0.1448,0.0000,0.0000,0.0000,0,0,0,0,0,0,489,455,456,619,398,189,161,460,423,408,694,467,215,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1931,0.000000,0.000000,0,0,0,0,0.000000,0,5740,0,2832,0,2908,0,0,0,0,0,0,0,0,0,0.0671,0,0,0,1682,0.5202,0.3364,0.1434,0.0000,0.0000,0.0000,0,0,0,0,0,0,475,475,496,609,418,198,161,468,450,436,652,504,218,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1932,0.000000,0.000000,0,0,0,0,0.000000,0,5900,0,2918,0,2982,0,0,0,0,0,0,0,0,0,0.0668,0,0,0,1768,0.5217,0.3358,0.1425,0.0000,0.0000,0.0000,0,0,0,0,0,0,469,513,519,596,449,199,173,462,480,457,634,551,213,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1933,0.000000,0.000000,0,0,0,0,0.000000,0,6066,0,3005,0,3061,0,0,0,0,0,0,0,0,0,0.0692,0,0,0,1849,0.5181,0.3371,0.1447,0.0000,0.0000,0.0000,0,0,0,0,0,0,482,523,557,592,476,209,166,463,513,479,606,578,226,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1934,0.000000,0.000000,0,0,0,0,0.000000,0,6238,0,3082,0,3156,0,0,0,0,0,0,0,0,0,0.0704,0,0,0,1939,0.5188,0.3363,0.1449,0.0000,0.0000,0.0000,0,0,0,0,0,0,481,555,578,567,512,221,168,483,536,497,606,602,232,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1935,0.000000,0.000000,0,0,0,0,0.000000,0,6462,0,3201,0,3261,0,0,0,0,0,0,0,0,0,0.0715,0,0,0,2015,0.5197,0.3363,0.1441,0.0000,0.0000,0.0000,0,0,0,0,0,0,530,568,581,579,540,226,177,515,549,525,591,641,243,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1936,0.000000,0.000000,0,0,0,0,0.000000,0,6683,0,3327,0,3356,0,0,0,0,0,0,0,0,0,0.0703,0,0,0,2093,0.5198,0.3356,0.1445,0.0000,0.0000,0.0000,0,0,0,0,0,0,564,588,633,568,536,255,183,537,559,561,576,634,284,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
