Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2156,0,1093,0,1063,0,0,0,0,0,0,0,0,0,0.0567,0,0,0,28,0.4587,0.4225,0.1187,0.0000,0.0000,0.0000,0,0,0,0,0,0,197,181,206,201,142,89,77,193,163,194,202,147,90,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2292,0,1159,0,1133,0,0,0,0,0,0,0,0,0,0.0561,0,0,0,65,0.4599,0.4193,0.1209,0.0000,0.0000,0.0000,0,0,0,0,0,0,243,183,214,200,145,95,79,231,180,193,206,152,96,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2436,0,1227,0,1209,0,0,0,0,0,0,0,0,0,0.0587,0,0,0,97,0.4643,0.4175,0.1182,0.0000,0.0000,0.0000,0,0,0,0,0,0,290,196,212,196,151,106,76,286,184,195,210,157,96,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2571,0,1284,0,1287,0,0,0,0,0,0,0,0,0,0.0561,0,0,0,128,0.4656,0.4142,0.1202,0.0000,0.0000,0.0000,0,0,0,0,0,0,325,194,212,217,151,110,75,333,188,208,211,162,96,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2690,0,1339,0,1351,0,0,0,0,0,0,0,0,0,0.0553,0,0,0,161,0.4651,0.4149,0.1201,0.0000,0.0000,0.0000,0,0,0,0,0,0,319,236,213,227,159,106,79,339,227,214,220,159,103,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2838,0,1409,0,1429,0,0,0,0,0,0,0,0,0,0.0568,0,0,0,184,0.4605,0.4186,0.1209,0.0000,0.0000,0.0000,0,0,0,0,0,0,321,277,228,234,163,103,83,339,275,223,228,164,107,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2940,0,1458,0,1482,0,0,0,0,0,0,0,0,0,0.0576,0,0,0,231,0.4622,0.4139,0.1238,0.0000,0.0000,0.0000,0,0,0,0,0,0,304,323,236,244,162,104,85,327,311,243,233,172,104,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3058,0,1514,0,1544,0,0,0,0,0,0,0,0,0,0.0561,0,0,0,277,0.4617,0.4147,0.1236,0.0000,0.0000,0.0000,0,0,0,0,0,0,309,360,244,247,161,111,82,323,363,240,252,167,114,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3173,0,1575,0,1598,0,0,0,0,0,0,0,0,0,0.0571,0,0,0,313,0.4617,0.4141,0.1242,0.0000,0.0000,0.0000,0,0,0,0,0,0,312,389,248,259,165,115,87,319,400,248,257,173,115,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3295,0,1639,0,1656,0,0,0,0,0,0,0,0,0,0.0567,0,0,0,356,0.4640,0.4131,0.1229,0.0000,0.0000,0.0000,0,0,0,0,0,0,311,393,299,251,183,112,90,309,409,289,264,179,118,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
