Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,8988,8950,0,1,0,0,0,0,0,0,0,1,0.0650,0,1
1975.1667,1975,8,9007,8971,0,1,0,0,0,0,0,0,0,1,0.0647,0,1
1975.2500,1975,12,9027,8998,0,1,0,0,0,0,0,0,0,1,0.0645,0,1
1975.3333,1975,16,9052,9027,0,1,0,0,0,0,0,0,0,1,0.0645,0,1
1975.4167,1975,20,9079,9047,0,1,0,0,0,0,0,0,0,1,0.0644,0,1
1975.5000,1975,24,9095,9070,0,1,0,0,0,0,0,0,0,1,0.0645,0,1
1975.5833,1975,28,9101,9093,0,1,0,0,0,0,0,0,0,1,0.0646,0,1
1975.6667,1975,32,9123,9118,0,1,0,0,0,0,0,0,0,1,0.0646,0,1
1975.7500,1975,36,9138,9143,0,1,0,0,0,0,0,0,0,1,0.0643,0,1
1975.8333,1975,40,9152,9169,1,1,0,0,0,0,0,0,1,1,0.0642,1,1
1975.9167,1975,44,9175,9194,1,1,0,0,0,0,0,0,1,1,0.0642,1,1
1976.0000,1976,0,9204,9221,1,1,0,0,0,0,0,0,1,1,0.0643,1,1
1976.0833,1976,4,9225,9262,1,1,0,0,0,0,0,0,1,1,0.0642,1,1
1976.1667,1976,8,9256,9283,1,1,0,0,0,0,0,0,1,1,0.0642,1,1
1976.2500,1976,12,9284,9307,1,1,0,0,0,0,0,0,1,1,0.0642,1,1
1976.3333,1976,16,9312,9330,1,1,0,0,0,0,0,0,1,1,0.0640,1,1
1976.4167,1976,20,9337,9353,1,1,0,0,0,0,0,0,1,1,0.0642,1,1
1976.5000,1976,24,9363,9378,1,1,0,0,0,0,0,0,1,1,0.0641,1,1
1976.5833,1976,28,9380,9396,1,1,0,0,0,0,0,0,1,1,0.0640,1,1
1976.6667,1976,32,9396,9416,1,1,0,0,0,0,0,0,1,1,0.0640,1,1
1976.7500,1976,36,9420,9436,1,1,0,0,0,0,0,0,1,1,0.0640,1,1
1976.8333,1976,40,9447,9458,1,1,0,0,0,0,0,0,1,1,0.0639,1,1
1976.9167,1976,44,9469,9480,1,0,0,0,0,0,0,0,1,0,0.0644,1,1
1977.0000,1977,0,9489,9513,1,0,0,0,0,0,0,0,1,0,0.0643,1,1
1977.0833,1977,4,9511,9537,2,0,0,0,0,0,0,0,2,0,0.0642,2,1
1977.1667,1977,8,9526,9570,2,1,0,0,0,0,0,0,2,1,0.0640,2,2
1977.2500,1977,12,9555,9597,2,1,0,0,0,0,0,0,2,1,0.0641,2,2
1977.3333,1977,16,9592,9632,2,1,0,0,0,0,0,0,2,1,0.0644,2,2
1977.4167,1977,20,9612,9657,2,2,0,0,0,0,0,0,2,2,0.0644,2,3
1977.5000,1977,24,9645,9677,2,2,0,0,0,0,0,0,2,2,0.0643,2,3
1977.5833,1977,28,9678,9700,2,2,0,0,0,0,0,0,2,2,0.0643,2,3
1977.6667,1977,32,9710,9717,2,2,0,0,0,0,0,0,2,2,0.0641,2,3
1977.7500,1977,36,9734,9738,2,2,0,0,0,0,0,0,2,2,0.0642,2,3
1977.8333,1977,40,9752,9757,2,2,0,0,0,0,0,0,2,2,0.0641,2,3
1977.9167,1977,44,9782,9780,2,2,0,0,0,0,0,0,2,2,0.0642,2,3
1978.0000,1978,0,9807,9814,2,2,0,0,0,0,0,0,2,2,0.0644,2,3
1978.0833,1978,4,9832,9841,2,3,0,0,0,0,0,0,2,3,0.0643,2,4
1978.1667,1978,8,9852,9860,2,3,0,0,0,0,0,0,2,3,0.0640,2,4
1978.2500,1978,12,9881,9875,2,3,0,0,0,0,0,0,2,3,0.0642,2,4
1978.3333,1978,16,9915,9906,2,3,0,0,0,0,0,0,2,3,0.0641,2,4
1978.4167,1978,20,9945,9928,2,3,0,0,0,0,0,0,2,3,0.0643,2,4
1978.5000,1978,24,9968,9956,3,3,0,0,0,0,0,0,3,3,0.0640,3,4
1978.5833,1978,28,9987,9978,3,3,0,0,0,0,0,0,3,3,0.0641,3,4
1978.6667,1978,32,10020,10014,3,3,0,0,0,0,0,0,3,3,0.0641,3,4
1978.7500,1978,36,10050,10038,3,3,0,0,0,0,0,0,3,3,0.0642,3,4
