Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,8578,8494,2,1,0,0,0,0,0,0,2,1,0.0638,2,1
1975.1667,1975,8,8600,8506,2,1,0,0,0,0,0,0,2,1,0.0640,2,1
1975.2500,1975,12,8633,8530,2,1,0,0,0,0,0,0,2,1,0.0638,2,1
1975.3333,1975,16,8654,8553,2,1,0,0,0,0,0,0,2,1,0.0640,2,1
1975.4167,1975,20,8666,8566,2,1,0,0,0,0,0,0,2,1,0.0640,2,1
1975.5000,1975,24,8692,8578,2,1,0,0,0,0,0,0,2,1,0.0641,2,1
1975.5833,1975,28,8706,8610,2,1,0,0,0,0,0,0,2,1,0.0637,2,1
1975.6667,1975,32,8733,8631,2,1,0,0,0,0,0,0,2,1,0.0637,2,1
1975.7500,1975,36,8752,8657,2,1,0,0,0,0,0,0,2,1,0.0636,2,1
1975.8333,1975,40,8770,8688,2,1,0,0,0,0,0,0,2,1,0.0635,2,1
1975.9167,1975,44,8796,8714,2,1,0,0,0,0,0,0,2,1,0.0637,2,1
1976.0000,1976,0,8816,8743,2,1,0,0,0,0,0,0,2,1,0.0636,2,1
1976.0833,1976,4,8842,8769,7,1,0,0,0,0,0,0,7,1,0.0634,7,1
1976.1667,1976,8,8863,8789,7,1,0,0,0,0,0,0,7,1,0.0636,7,1
1976.2500,1976,12,8879,8813,7,1,0,0,0,0,0,0,7,1,0.0637,7,1
1976.3333,1976,16,8894,8843,7,1,0,0,0,0,0,0,7,1,0.0638,7,1
1976.4167,1976,20,8914,8865,7,1,0,0,0,0,0,0,7,1,0.0638,7,1
1976.5000,1976,24,8935,8898,7,1,0,0,0,0,0,0,7,1,0.0638,7,1
1976.5833,1976,28,8951,8916,7,1,0,0,0,0,0,0,7,1,0.0639,7,1
1976.6667,1976,32,8978,8950,7,1,0,0,0,0,0,0,7,1,0.0639,7,1
1976.7500,1976,36,9000,8968,7,1,0,0,0,0,0,0,7,1,0.0637,7,1
1976.8333,1976,40,9033,9002,7,1,0,0,0,0,0,0,7,1,0.0637,7,1
1976.9167,1976,44,9054,9022,7,1,0,0,0,0,0,0,7,1,0.0636,7,1
1977.0000,1977,0,9068,9044,7,1,0,0,0,0,0,0,7,1,0.0637,7,1
1977.0833,1977,4,9088,9072,13,4,0,0,0,0,0,0,13,4,0.0635,13,4
1977.1667,1977,8,9110,9099,13,5,0,0,0,0,0,0,13,5,0.0633,13,5
1977.2500,1977,12,9132,9115,12,5,0,0,0,0,0,0,12,5,0.0633,13,5
1977.3333,1977,16,9150,9134,12,5,0,0,0,0,0,0,12,5,0.0632,13,5
1977.4167,1977,20,9179,9153,12,6,0,0,0,0,0,0,12,6,0.0633,13,6
1977.5000,1977,24,9216,9176,13,7,0,0,0,0,0,0,13,7,0.0634,14,7
1977.5833,1977,28,9250,9198,14,7,0,0,0,0,0,0,14,7,0.0634,15,7
1977.6667,1977,32,9273,9218,14,7,0,0,0,0,0,0,14,7,0.0633,15,7
1977.7500,1977,36,9300,9240,14,7,0,0,0,0,0,0,14,7,0.0633,15,7
1977.8333,1977,40,9322,9261,14,8,0,0,0,0,0,0,14,8,0.0634,15,8
1977.9167,1977,44,9342,9292,14,8,0,0,0,0,0,0,14,8,0.0637,15,8
1978.0000,1978,0,9377,9319,14,8,0,0,0,0,0,0,14,8,0.0638,15,8
1978.0833,1978,4,9396,9344,19,8,0,0,0,0,0,0,19,8,0.0636,20,8
1978.1667,1978,8,9425,9378,19,9,0,0,0,0,0,0,19,9,0.0632,20,9
1978.2500,1978,12,9439,9412,20,9,0,0,0,0,0,0,20,9,0.0630,21,9
1978.3333,1978,16,9463,9439,21,9,0,0,0,0,0,0,21,9,0.0631,22,9
1978.4167,1978,20,9486,9476,21,9,0,0,0,0,0,0,21,9,0.0630,22,9
1978.5000,1978,24,9518,9505,21,10,0,0,0,0,0,0,21,10,0.0636,22,10
1978.5833,1978,28,9540,9525,21,10,0,0,0,0,0,0,21,10,0.0638,22,10
1978.6667,1978,32,9564,9559,22,10,0,0,0,0,0,0,22,10,0.0637,23,10
1978.7500,1978,36,9585,9585,23,10,0,0,0,0,0,0,23,10,0.0638,24,10
1978.8333,1978,40,9613,9608,24,10,0,0,0,0,0,0,24,10,0.0635,25,10
1978.9167,1978,44,9630,9635,24,10,0,0,0,0,0,0,24,10,0.0639,25,10
1979.0000,1979,0,9666,9652,24,10,0,0,0,0,0,0,24,10,0.0641,25,10
1979.0833,1979,4,9686,9672,27,13,0,0,0,0,0,0,27,13,0.0642,28,13
1979.1667,1979,8,9703,9696,27,14,0,0,0,0,0,0,27,14,0.0643,28,14
1979.2500,1979,12,9728,9726,27,15,0,0,0,0,0,0,27,15,0.0644,28,15
1979.3333,1979,16,9759,9753,28,17,0,0,0,0,0,0,28,17,0.0645,29,17
1979.4167,1979,20,9780,9779,28,17,0,0,0,0,0,0,28,17,0.0646,29,17
1979.5000,1979,24,9801,9805,29,17,0,0,0,0,0,0,29,17,0.0645,30,17
1979.5833,1979,28,9834,9828,29,17,0,0,0,0,0,0,29,17,0.0646,30,17
1979.6667,1979,32,9866,9858,29,17,0,0,0,0,0,0,29,17,0.0645,30,17
1979.7500,1979,36,9896,9885,30,19,0,0,0,0,0,0,30,19,0.0647,31,19
1979.8333,1979,40,9920,9912,30,22,0,0,0,0,0,0,30,22,0.0647,32,22
1979.9167,1979,44,9954,9936,31,23,0,0,0,0,0,0,31,23,0.0647,33,23
1980.0000,1980,0,9971,9964,32,23,0,0,0,0,0,0,32,23,0.0648,34,23
1980.0833,1980,4,9994,9989,32,26,0,0,0,0,0,0,32,26,0.0645,34,26
1980.1667,1980,8,10016,10013,32,26,0,0,0,0,0,0,32,26,0.0648,34,26
1980.2500,1980,12,10049,10052,32,26,0,0,0,0,0,0,32,26,0.0649,34,27
1980.3333,1980,16,10077,10072,32,26,0,0,0,0,0,0,32,26,0.0647,35,27
1980.4167,1980,20,10105,10092,33,27,0,0,0,0,0,0,33,27,0.0648,36,28
1980.5000,1980,24,10128,10121,35,28,0,0,0,0,0,0,35,28,0.0650,39,29
1980.5833,1980,28,10158,10155,38,30,0,0,0,0,0,0,38,30,0.0652,42,31
1980.6667,1980,32,10174,10191,38,31,0,0,0,0,0,0,38,31,0.0654,42,32
1980.7500,1980,36,10202,10212,40,32,0,0,0,0,0,0,40,32,0.0655,44,33
1980.8333,1980,40,10231,10241,41,33,0,0,0,0,0,0,41,33,0.0654,45,34
1980.9167,1980,44,10248,10266,41,34,0,0,0,0,0,0,41,34,0.0656,46,35
1981.0000,1981,0,10271,10296,41,35,0,0,0,0,0,0,41,35,0.0653,47,36
1981.0833,1981,4,10295,10317,42,35,0,0,0,0,0,0,42,35,0.0653,49,36
1981.1667,1981,8,10322,10359,42,36,0,0,0,0,0,0,42,36,0.0652,49,38
1981.2500,1981,12,10344,10386,42,38,0,0,0,0,0,0,42,38,0.0651,50,40
1981.3333,1981,16,10375,10420,43,38,0,0,0,0,0,0,43,38,0.0650,51,40
1981.4167,1981,20,10412,10458,44,39,0,0,0,0,0,0,44,39,0.0649,52,41
1981.5000,1981,24,10440,10483,45,41,0,0,0,0,0,0,45,41,0.0648,53,43
1981.5833,1981,28,10472,10505,48,42,0,0,0,0,0,0,48,42,0.0646,56,44
1981.6667,1981,32,10515,10532,47,43,0,0,0,0,0,0,47,43,0.0646,56,45
1981.7500,1981,36,10555,10562,50,43,0,0,0,0,0,0,50,43,0.0647,59,45
1981.8333,1981,40,10586,10591,53,42,0,0,0,0,0,0,53,42,0.0648,63,45
1981.9167,1981,44,10616,10625,54,44,0,0,0,0,0,0,54,44,0.0648,64,47
1982.0000,1982,0,10652,10652,57,51,0,0,0,0,0,0,57,51,0.0647,67,54
1982.0833,1982,4,10677,10688,58,53,0,0,0,0,0,0,58,53,0.0643,68,56
1982.1667,1982,8,10708,10727,58,59,0,0,0,0,0,0,58,59,0.0643,68,62
1982.2500,1982,12,10746,10762,61,62,0,0,0,0,0,0,61,62,0.0641,71,66
1982.3333,1982,16,10761,10806,63,63,0,0,0,0,0,0,63,63,0.0642,73,67
1982.4167,1982,20,10802,10837,67,65,0,0,0,0,0,0,67,65,0.0642,77,70
1982.5000,1982,24,10833,10864,71,67,0,0,0,0,0,0,71,67,0.0642,81,72
1982.5833,1982,28,10863,10893,72,68,0,0,0,0,0,0,72,68,0.0643,82,74
1982.6667,1982,32,10894,10921,73,69,0,0,0,0,0,0,73,69,0.0643,83,75
1982.7500,1982,36,10923,10951,73,73,0,0,0,0,0,0,73,73,0.0641,83,79
1982.8333,1982,40,10961,10980,75,78,0,0,0,0,0,0,75,78,0.0640,85,84
1982.9167,1982,44,10984,11007,77,78,0,0,0,0,0,0,77,78,0.0639,87,84
1983.0000,1983,0,11005,11029,77,80,0,0,0,0,0,0,77,80,0.0639,88,86
1983.0833,1983,4,11030,11053,81,86,0,0,0,0,0,0,81,86,0.0637,92,92
1983.1667,1983,8,11055,11085,83,88,0,0,0,0,0,0,83,88,0.0638,95,94
1983.2500,1983,12,11091,11113,86,92,0,0,0,0,0,0,86,92,0.0636,98,99
1983.3333,1983,16,11130,11151,88,98,0,0,0,0,0,0,88,98,0.0638,100,105
1983.4167,1983,20,11161,11184,89,98,0,0,0,0,0,0,89,98,0.0640,101,105
1983.5000,1983,24,11188,11203,90,100,0,0,0,0,0,0,90,100,0.0640,102,107
1983.5833,1983,28,11233,11243,93,103,0,0,0,0,0,0,93,103,0.0640,105,110
1983.6667,1983,32,11272,11262,94,107,0,0,0,0,0,0,94,107,0.0641,106,115
1983.7500,1983,36,11302,11303,95,109,0,0,0,0,0,0,95,109,0.0640,108,117
1983.8333,1983,40,11321,11340,100,110,0,0,0,0,0,0,100,110,0.0639,113,119
1983.9167,1983,44,11347,11370,100,114,0,0,0,0,0,0,100,114,0.0637,114,123
1984.0000,1984,0,11385,11403,102,116,0,0,0,0,0,0,102,116,0.0638,118,125
1984.0833,1984,4,11418,11440,106,121,0,0,0,0,0,0,106,121,0.0636,123,131
1984.1667,1984,8,11451,11484,108,128,0,0,0,0,0,0,108,128,0.0634,125,138
1984.2500,1984,12,11487,11511,112,135,0,0,0,0,0,0,112,135,0.0636,129,145
1984.3333,1984,16,11519,11538,114,139,0,0,0,0,0,0,114,139,0.0633,131,149
1984.4167,1984,20,11550,11558,113,142,0,0,0,0,0,0,113,142,0.0636,132,152
1984.5000,1984,24,11580,11588,116,147,0,0,0,0,0,0,116,147,0.0636,135,157
1984.5833,1984,28,11611,11628,123,151,0,0,0,0,0,0,123,151,0.0638,142,161
1984.6667,1984,32,11644,11663,129,156,0,0,0,0,0,0,129,156,0.0637,148,167
1984.7500,1984,36,11680,11701,133,163,0,0,0,0,0,0,133,163,0.0634,152,174
1984.8333,1984,40,11705,11736,135,174,0,0,0,0,0,0,135,174,0.0636,155,185
1984.9167,1984,44,11759,11768,137,177,0,0,0,0,0,0,137,177,0.0635,158,188
1985.0000,1985,0,11793,11791,137,180,0,0,0,0,0,0,137,180,0.0635,160,192
1985.0833,1985,4,11829,11823,139,185,0,0,0,0,0,0,139,185,0.0632,162,199
1985.1667,1985,8,11857,11859,142,187,0,0,0,0,0,0,142,187,0.0635,165,203
1985.2500,1985,12,11883,11902,145,193,0,0,0,0,0,0,145,193,0.0638,168,209
1985.3333,1985,16,11912,11925,152,199,0,0,0,0,0,0,152,199,0.0637,175,216
1985.4167,1985,20,11949,11973,155,212,0,0,0,0,0,0,155,212,0.0638,179,229
1985.5000,1985,24,11983,12003,157,218,0,0,0,0,0,0,157,218,0.0639,182,236
1985.5833,1985,28,12016,12033,164,221,0,0,0,0,0,0,164,221,0.0641,191,240
1985.6667,1985,32,12044,12055,168,229,0,0,0,0,0,0,168,229,0.0640,196,248
1985.7500,1985,36,12071,12084,176,238,0,0,0,0,0,0,176,238,0.0642,204,257
1985.8333,1985,40,12102,12115,177,243,0,0,0,0,0,0,177,243,0.0644,206,262
1985.9167,1985,44,12131,12132,180,253,0,0,0,0,0,0,180,253,0.0643,209,272
1986.0000,1986,0,12157,12164,186,262,0,0,0,0,0,0,186,262,0.0642,217,281
1986.0833,1986,4,12193,12202,189,272,0,0,0,0,0,0,189,272,0.0643,221,291
1986.1667,1986,8,12214,12242,194,279,0,0,0,0,0,0,194,279,0.0641,227,298
1986.2500,1986,12,12245,12270,202,285,0,0,0,0,0,0,202,285,0.0640,236,307
1986.3333,1986,16,12270,12320,208,296,0,0,0,0,0,0,208,296,0.0642,243,318
1986.4167,1986,20,12305,12354,213,302,0,0,0,0,0,0,213,302,0.0640,248,324
1986.5000,1986,24,12331,12375,217,312,0,0,0,0,0,0,217,312,0.0641,253,335
1986.5833,1986,28,12371,12411,224,319,0,0,0,0,0,0,224,319,0.0642,260,343
1986.6667,1986,32,12407,12439,229,326,0,0,0,0,0,0,229,326,0.0641,265,351
1986.7500,1986,36,12444,12465,235,338,0,0,0,0,0,0,235,338,0.0641,272,363
1986.8333,1986,40,12468,12491,239,353,0,0,0,0,0,0,239,353,0.0638,278,379
1986.9167,1986,44,12495,12524,242,359,0,0,0,0,0,0,242,359,0.0638,281,386
1987.0000,1987,0,12511,12555,248,368,0,0,0,0,0,0,248,368,0.0639,288,396
1987.0833,1987,4,12539,12572,254,375,0,0,0,0,0,0,254,375,0.0638,296,406
1987.1667,1987,8,12577,12610,264,380,0,0,0,0,0,0,264,380,0.0639,308,411
1987.2500,1987,12,12609,12645,271,393,0,0,0,0,0,0,271,393,0.0640,315,425
1987.3333,1987,16,12643,12680,285,403,0,0,0,0,0,0,285,403,0.0640,329,436
1987.4167,1987,20,12662,12710,293,417,0,0,0,0,0,0,293,417,0.0640,338,451
