Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,5504,5384,0,1,0,0,0,0,0,0,0,1,0.0712,0,1
1975.1667,1975,8,5515,5406,0,1,0,0,0,0,0,0,0,1,0.0709,0,1
1975.2500,1975,12,5530,5416,0,1,0,0,0,0,0,0,0,1,0.0709,0,1
1975.3333,1975,16,5553,5434,0,1,0,0,0,0,0,0,0,1,0.0715,0,1
1975.4167,1975,20,5588,5445,0,1,0,0,0,0,0,0,0,1,0.0714,0,1
1975.5000,1975,24,5600,5455,0,1,0,0,0,0,0,0,0,1,0.0712,0,1
1975.5833,1975,28,5614,5468,0,1,0,0,0,0,0,0,0,1,0.0711,0,1
1975.6667,1975,32,5642,5500,0,1,0,0,0,0,0,0,0,1,0.0714,0,1
1975.7500,1975,36,5638,5508,0,1,0,0,0,0,0,0,0,1,0.0711,0,1
1975.8333,1975,40,5641,5524,0,1,0,0,0,0,0,0,0,1,0.0709,0,1
1975.9167,1975,44,5655,5548,0,1,0,0,0,0,0,0,0,1,0.0714,0,1
1976.0000,1976,0,5663,5561,0,1,0,0,0,0,0,0,0,1,0.0715,0,1
1976.0833,1976,4,5672,5577,1,1,0,0,0,0,0,0,1,1,0.0716,1,1
1976.1667,1976,8,5704,5602,1,1,0,0,0,0,0,0,1,1,0.0721,1,1
1976.2500,1976,12,5712,5614,1,1,0,0,0,0,0,0,1,1,0.0721,1,1
1976.3333,1976,16,5722,5634,1,1,0,0,0,0,0,0,1,1,0.0729,1,1
1976.4167,1976,20,5745,5672,1,1,0,0,0,0,0,0,1,1,0.0731,1,1
1976.5000,1976,24,5745,5671,1,1,0,0,0,0,0,0,1,1,0.0733,1,1
1976.5833,1976,28,5772,5691,1,1,0,0,0,0,0,0,1,1,0.0735,1,1
1976.6667,1976,32,5781,5733,1,1,0,0,0,0,0,0,1,1,0.0732,1,1
1976.7500,1976,36,5785,5742,1,1,0,0,0,0,0,0,1,1,0.0733,1,1
1976.8333,1976,40,5795,5754,1,1,0,0,0,0,0,0,1,1,0.0730,1,1
1976.9167,1976,44,5817,5779,1,1,0,0,0,0,0,0,1,1,0.0731,1,1
1977.0000,1977,0,5820,5790,1,1,0,0,0,0,0,0,1,1,0.0729,1,1
1977.0833,1977,4,5834,5807,2,4,0,0,0,0,0,0,2,4,0.0730,2,4
1977.1667,1977,8,5853,5835,2,4,0,0,0,0,0,0,2,4,0.0733,2,4
1977.2500,1977,12,5862,5853,2,4,0,0,0,0,0,0,2,4,0.0734,2,4
1977.3333,1977,16,5875,5870,2,4,0,0,0,0,0,0,2,4,0.0732,2,4
1977.4167,1977,20,5899,5898,2,4,0,0,0,0,0,0,2,4,0.0729,2,4
1977.5000,1977,24,5913,5906,2,4,0,0,0,0,0,0,2,4,0.0731,2,4
1977.5833,1977,28,5934,5921,2,5,0,0,0,0,0,0,2,5,0.0725,2,5
1977.6667,1977,32,5962,5950,2,5,0,0,0,0,0,0,2,5,0.0725,2,5
1977.7500,1977,36,5969,5961,2,5,0,0,0,0,0,0,2,5,0.0725,2,5
1977.8333,1977,40,5990,5969,2,5,0,0,0,0,0,0,2,5,0.0718,2,5
1977.9167,1977,44,6018,5987,2,5,0,0,0,0,0,0,2,5,0.0713,2,5
1978.0000,1978,0,6028,5999,2,5,0,0,0,0,0,0,2,5,0.0712,2,5
1978.0833,1978,4,6042,6007,3,9,0,0,0,0,0,0,3,9,0.0717,3,9
1978.1667,1978,8,6076,6018,3,9,0,0,0,0,0,0,3,9,0.0714,3,9
1978.2500,1978,12,6090,6032,3,9,0,0,0,0,0,0,3,9,0.0713,3,9
1978.3333,1978,16,6105,6049,3,9,0,0,0,0,0,0,3,9,0.0708,3,9
1978.4167,1978,20,6118,6079,3,9,0,0,0,0,0,0,3,9,0.0704,3,9
1978.5000,1978,24,6121,6084,3,9,0,0,0,0,0,0,3,9,0.0704,3,9
1978.5833,1978,28,6145,6097,3,9,0,0,0,0,0,0,3,9,0.0710,3,9
1978.6667,1978,32,6185,6131,3,9,0,0,0,0,0,0,3,9,0.0713,3,9
1978.7500,1978,36,6200,6136,3,9,0,0,0,0,0,0,3,9,0.0715,3,9
1978.8333,1978,40,6215,6158,3,9,0,0,0,0,0,0,3,9,0.0714,3,9
1978.9167,1978,44,6238,6172,3,9,0,0,0,0,0,0,3,9,0.0713,3,9
1979.0000,1979,0,6251,6170,3,10,0,0,0,0,0,0,3,10,0.0712,3,10
1979.0833,1979,4,6266,6187,7,11,0,0,0,0,0,0,7,11,0.0715,7,11
1979.1667,1979,8,6284,6207,7,11,0,0,0,0,0,0,7,11,0.0716,7,11
1979.2500,1979,12,6290,6210,8,11,0,0,0,0,0,0,8,11,0.0714,8,11
1979.3333,1979,16,6304,6219,8,12,0,0,0,0,0,0,8,12,0.0714,8,12
1979.4167,1979,20,6329,6242,10,14,0,0,0,0,0,0,10,14,0.0713,10,14
1979.5000,1979,24,6336,6254,10,14,0,0,0,0,0,0,10,14,0.0713,10,14
1979.5833,1979,28,6336,6254,10,14,0,0,0,0,0,0,10,14,0.0715,10,14
1979.6667,1979,32,6361,6283,10,14,0,0,0,0,0,0,10,14,0.0712,10,14
1979.7500,1979,36,6368,6285,10,14,0,0,0,0,0,0,10,14,0.0707,10,14
1979.8333,1979,40,6397,6309,10,14,0,0,0,0,0,0,10,14,0.0699,10,14
1979.9167,1979,44,6427,6337,10,14,0,0,0,0,0,0,10,14,0.0696,10,14
