Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,8929,8986,0,3,0,0,0,0,0,0,0,3,0.0643,0,3
1975.1667,1975,8,8948,9005,0,3,0,0,0,0,0,0,0,3,0.0644,0,3
1975.2500,1975,12,8972,9034,0,3,0,0,0,0,0,0,0,3,0.0641,0,3
1975.3333,1975,16,9006,9072,0,3,0,0,0,0,0,0,0,3,0.0642,0,3
1975.4167,1975,20,9031,9095,1,3,0,0,0,0,0,0,1,3,0.0642,1,3
1975.5000,1975,24,9061,9115,1,4,0,0,0,0,0,0,1,4,0.0646,1,4
1975.5833,1975,28,9086,9131,1,4,0,0,0,0,0,0,1,4,0.0644,1,4
1975.6667,1975,32,9107,9149,1,4,0,0,0,0,0,0,1,4,0.0645,1,4
1975.7500,1975,36,9118,9170,2,6,0,0,0,0,0,0,2,6,0.0646,2,6
1975.8333,1975,40,9133,9187,2,7,0,0,0,0,0,0,2,7,0.0645,2,7
1975.9167,1975,44,9155,9201,3,7,0,0,0,0,0,0,3,7,0.0644,3,7
1976.0000,1976,0,9179,9230,3,7,0,0,0,0,0,0,3,7,0.0646,3,7
1976.0833,1976,4,9200,9267,7,8,0,0,0,0,0,0,7,8,0.0647,7,8
1976.1667,1976,8,9227,9287,7,8,0,0,0,0,0,0,7,8,0.0645,7,8
1976.2500,1976,12,9252,9304,7,8,0,0,0,0,0,0,7,8,0.0645,7,8
1976.3333,1976,16,9281,9327,7,8,0,0,0,0,0,0,7,8,0.0644,7,8
1976.4167,1976,20,9306,9357,7,8,0,0,0,0,0,0,7,8,0.0644,7,8
1976.5000,1976,24,9326,9380,7,8,0,0,0,0,0,0,7,8,0.0646,7,8
1976.5833,1976,28,9343,9405,7,8,0,0,0,0,0,0,7,8,0.0646,7,8
1976.6667,1976,32,9372,9428,7,8,0,0,0,0,0,0,7,8,0.0651,7,8
1976.7500,1976,36,9402,9451,7,8,0,0,0,0,0,0,7,8,0.0652,7,8
1976.8333,1976,40,9436,9463,7,9,0,0,0,0,0,0,7,9,0.0649,7,9
1976.9167,1976,44,9457,9484,7,9,0,0,0,0,0,0,7,9,0.0648,7,9
1977.0000,1977,0,9481,9508,7,9,0,0,0,0,0,0,7,9,0.0649,7,9
1977.0833,1977,4,9508,9531,9,12,0,0,0,0,0,0,9,12,0.0648,9,12
1977.1667,1977,8,9528,9546,10,13,0,0,0,0,0,0,10,13,0.0648,10,13
1977.2500,1977,12,9564,9574,10,15,0,0,0,0,0,0,10,15,0.0652,10,15
1977.3333,1977,16,9582,9596,10,15,0,0,0,0,0,0,10,15,0.0652,10,15
1977.4167,1977,20,9601,9625,11,15,0,0,0,0,0,0,11,15,0.0652,11,15
1977.5000,1977,24,9638,9650,11,16,0,0,0,0,0,0,11,16,0.0653,11,16
1977.5833,1977,28,9661,9673,11,18,0,0,0,0,0,0,11,18,0.0652,11,18
1977.6667,1977,32,9680,9720,11,19,0,0,0,0,0,0,11,19,0.0652,11,19
1977.7500,1977,36,9692,9749,11,19,0,0,0,0,0,0,11,19,0.0652,11,19
1977.8333,1977,40,9721,9781,14,20,0,0,0,0,0,0,14,20,0.0654,14,20
1977.9167,1977,44,9735,9804,14,21,0,0,0,0,0,0,14,21,0.0652,14,21
1978.0000,1978,0,9760,9822,16,23,0,0,0,0,0,0,16,23,0.0652,16,23
1978.0833,1978,4,9802,9850,20,28,0,0,0,0,0,0,20,28,0.0652,20,28
1978.1667,1978,8,9832,9880,20,28,0,0,0,0,0,0,20,28,0.0651,20,28
1978.2500,1978,12,9846,9900,21,28,0,0,0,0,0,0,21,28,0.0648,21,28
1978.3333,1978,16,9886,9927,21,28,0,0,0,0,0,0,21,28,0.0650,21,29
