Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,5487,5528,0,1,0,0,0,0,0,0,0,1,0.0702,0,1
1975.1667,1975,8,5505,5550,1,1,0,0,0,0,0,0,1,1,0.0703,1,1
1975.2500,1975,12,5510,5558,1,2,0,0,0,0,0,0,1,2,0.0708,1,2
1975.3333,1975,16,5519,5580,1,2,0,0,0,0,0,0,1,2,0.0712,1,2
1975.4167,1975,20,5554,5597,1,2,0,0,0,0,0,0,1,2,0.0709,1,2
1975.5000,1975,24,5564,5606,1,2,0,0,0,0,0,0,1,2,0.0708,1,2
1975.5833,1975,28,5583,5605,1,2,0,0,0,0,0,0,1,2,0.0708,1,2
1975.6667,1975,32,5597,5622,1,2,0,0,0,0,0,0,1,2,0.0702,1,2
1975.7500,1975,36,5605,5624,1,2,0,0,0,0,0,0,1,2,0.0703,1,2
1975.8333,1975,40,5622,5638,1,2,0,0,0,0,0,0,1,2,0.0701,1,2
1975.9167,1975,44,5649,5662,1,2,0,0,0,0,0,0,1,2,0.0697,1,2
1976.0000,1976,0,5660,5667,1,2,0,0,0,0,0,0,1,2,0.0698,1,2
1976.0833,1976,4,5671,5682,1,2,0,0,0,0,0,0,1,2,0.0702,1,2
1976.1667,1976,8,5694,5705,1,2,0,0,0,0,0,0,1,2,0.0701,1,2
1976.2500,1976,12,5704,5703,1,2,0,0,0,0,0,0,1,2,0.0705,1,2
1976.3333,1976,16,5728,5708,1,2,0,0,0,0,0,0,1,2,0.0704,1,2
1976.4167,1976,20,5751,5730,1,2,0,0,0,0,0,0,1,2,0.0702,1,2
1976.5000,1976,24,5757,5735,1,2,0,0,0,0,0,0,1,2,0.0702,1,2
1976.5833,1976,28,5776,5751,1,2,0,0,0,0,0,0,1,2,0.0701,1,2
1976.6667,1976,32,5807,5771,1,2,0,0,0,0,0,0,1,2,0.0697,1,2
1976.7500,1976,36,5821,5766,1,2,0,0,0,0,0,0,1,2,0.0696,1,2
1976.8333,1976,40,5834,5776,1,2,0,0,0,0,0,0,1,2,0.0692,1,2
1976.9167,1976,44,5846,5786,1,2,0,0,0,0,0,0,1,2,0.0694,1,2
1977.0000,1977,0,5848,5797,1,2,0,0,0,0,0,0,1,2,0.0698,1,2
1977.0833,1977,4,5852,5817,2,2,0,0,0,0,0,0,2,2,0.0692,2,2
1977.1667,1977,8,5877,5843,2,2,0,0,0,0,0,0,2,2,0.0687,2,2
1977.2500,1977,12,5881,5848,2,2,0,0,0,0,0,0,2,2,0.0687,2,2
1977.3333,1977,16,5900,5879,2,2,0,0,0,0,0,0,2,2,0.0686,2,2
1977.4167,1977,20,5927,5891,2,3,0,0,0,0,0,0,2,3,0.0687,2,3
1977.5000,1977,24,5934,5895,2,3,0,0,0,0,0,0,2,3,0.0688,2,3
1977.5833,1977,28,5956,5910,2,4,0,0,0,0,0,0,2,4,0.0690,2,4
1977.6667,1977,32,5981,5911,2,4,0,0,0,0,0,0,2,4,0.0691,2,4
1977.7500,1977,36,5991,5926,2,4,0,0,0,0,0,0,2,4,0.0693,2,4
1977.8333,1977,40,6009,5953,2,4,0,0,0,0,0,0,2,4,0.0691,2,4
1977.9167,1977,44,6015,5989,2,4,0,0,0,0,0,0,2,4,0.0692,2,4
1978.0000,1978,0,6023,6011,2,4,0,0,0,0,0,0,2,4,0.0694,2,4
1978.0833,1978,4,6035,6031,2,4,0,0,0,0,0,0,2,4,0.0698,2,4
1978.1667,1978,8,6044,6057,2,4,0,0,0,0,0,0,2,4,0.0698,2,4
1978.2500,1978,12,6063,6068,2,4,0,0,0,0,0,0,2,4,0.0703,2,4
1978.3333,1978,16,6080,6087,2,4,0,0,0,0,0,0,2,4,0.0709,2,4
1978.4167,1978,20,6111,6109,3,5,0,0,0,0,0,0,3,5,0.0712,3,5
1978.5000,1978,24,6127,6119,3,5,0,0,0,0,0,0,3,5,0.0710,3,5
1978.5833,1978,28,6145,6141,3,5,0,0,0,0,0,0,3,5,0.0706,3,5
1978.6667,1978,32,6166,6166,3,5,0,0,0,0,0,0,3,5,0.0710,3,5
1978.7500,1978,36,6170,6178,4,6,0,0,0,0,0,0,4,6,0.0707,4,6
1978.8333,1978,40,6186,6189,4,6,0,0,0,0,0,0,4,6,0.0706,4,6
1978.9167,1978,44,6214,6211,4,6,0,0,0,0,0,0,4,6,0.0703,4,6
1979.0000,1979,0,6212,6221,4,6,0,0,0,0,0,0,4,6,0.0707,4,6
1979.0833,1979,4,6233,6226,4,6,0,0,0,0,0,0,4,6,0.0706,4,6
1979.1667,1979,8,6255,6253,4,6,0,0,0,0,0,0,4,6,0.0705,4,6
1979.2500,1979,12,6248,6263,4,6,0,0,0,0,0,0,4,6,0.0699,4,6
1979.3333,1979,16,6266,6275,4,6,0,0,0,0,0,0,4,6,0.0704,4,6
1979.4167,1979,20,6289,6294,4,6,0,0,0,0,0,0,4,6,0.0703,4,6
1979.5000,1979,24,6297,6304,4,6,0,0,0,0,0,0,4,6,0.0699,4,6
1979.5833,1979,28,6312,6333,4,6,0,0,0,0,0,0,4,6,0.0697,4,6
1979.6667,1979,32,6333,6360,4,6,0,0,0,0,0,0,4,6,0.0693,4,6
1979.7500,1979,36,6346,6377,4,7,0,0,0,0,0,0,4,7,0.0689,4,7
1979.8333,1979,40,6376,6382,5,7,0,0,0,0,0,0,5,7,0.0684,5,7
1979.9167,1979,44,6399,6425,5,7,0,0,0,0,0,0,5,7,0.0684,5,7
1980.0000,1980,0,6404,6441,5,7,0,0,0,0,0,0,5,7,0.0684,5,7
1980.0833,1980,4,6420,6462,5,7,0,0,0,0,0,0,5,7,0.0682,5,7
1980.1667,1980,8,6446,6488,4,7,0,0,0,0,0,0,4,7,0.0678,5,7
1980.2500,1980,12,6461,6492,4,7,0,0,0,0,0,0,4,7,0.0679,5,7
1980.3333,1980,16,6489,6515,4,7,0,0,0,0,0,0,4,7,0.0681,5,7
1980.4167,1980,20,6522,6547,4,7,0,0,0,0,0,0,4,7,0.0676,5,7
1980.5000,1980,24,6534,6558,4,7,0,0,0,0,0,0,4,7,0.0678,5,7
1980.5833,1980,28,6540,6568,4,7,0,0,0,0,0,0,4,7,0.0679,5,7
1980.6667,1980,32,6586,6602,5,8,0,0,0,0,0,0,5,8,0.0677,6,8
1980.7500,1980,36,6590,6611,5,8,0,0,0,0,0,0,5,8,0.0678,6,8
1980.8333,1980,40,6615,6627,6,8,0,0,0,0,0,0,6,8,0.0679,7,8
1980.9167,1980,44,6644,6663,8,10,0,0,0,0,0,0,8,10,0.0676,9,10
1981.0000,1981,0,6654,6674,8,10,0,0,0,0,0,0,8,10,0.0675,9,10
1981.0833,1981,4,6682,6708,8,10,0,0,0,0,0,0,8,10,0.0673,9,10
1981.1667,1981,8,6712,6737,8,10,0,0,0,0,0,0,8,10,0.0672,9,10
1981.2500,1981,12,6715,6754,8,10,0,0,0,0,0,0,8,10,0.0672,9,10
1981.3333,1981,16,6741,6780,8,10,0,0,0,0,0,0,8,10,0.0672,9,10
1981.4167,1981,20,6767,6806,8,10,0,0,0,0,0,0,8,10,0.0671,9,10
1981.5000,1981,24,6782,6817,8,10,0,0,0,0,0,0,8,10,0.0672,9,10
1981.5833,1981,28,6797,6825,8,10,0,0,0,0,0,0,8,10,0.0671,9,10
1981.6667,1981,32,6824,6849,9,12,0,0,0,0,0,0,9,12,0.0667,10,12
1981.7500,1981,36,6839,6851,9,12,0,0,0,0,0,0,9,12,0.0670,10,12
1981.8333,1981,40,6856,6862,10,14,0,0,0,0,0,0,10,14,0.0667,11,14
1981.9167,1981,44,6869,6885,11,14,0,0,0,0,0,0,11,14,0.0667,12,14
1982.0000,1982,0,6874,6896,11,14,0,0,0,0,0,0,11,14,0.0668,12,14
1982.0833,1982,4,6890,6908,12,14,0,0,0,0,0,0,12,14,0.0669,13,14
