Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2163,0,1102,0,1061,0,0,0,0,0,0,0,0,0,0.0535,0,0,0,35,0.4568,0.3481,0.1951,0.0000,0.0000,0.0000,0,0,0,0,0,0,209,170,198,211,146,92,76,194,169,197,200,142,86,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2306,0,1173,0,1133,0,0,0,0,0,0,0,0,0,0.0546,0,0,0,67,0.4545,0.3521,0.1934,0.0000,0.0000,0.0000,0,0,0,0,0,0,252,187,185,221,152,94,82,238,177,201,208,148,87,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2427,0,1235,0,1192,0,0,0,0,0,0,0,0,0,0.0518,0,0,0,105,0.4549,0.3531,0.1920,0.0000,0.0000,0.0000,0,0,0,0,0,0,299,180,197,214,164,103,78,289,162,207,217,156,87,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2558,0,1299,0,1259,0,0,0,0,0,0,0,0,0,0.0523,0,0,0,144,0.4515,0.3565,0.1919,0.0000,0.0000,0.0000,0,0,0,0,0,0,336,193,194,228,163,107,78,328,178,200,226,156,101,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2682,0,1367,0,1315,0,0,0,0,0,0,0,0,0,0.0519,0,0,0,182,0.4545,0.3546,0.1909,0.0000,0.0000,0.0000,0,0,0,0,0,0,347,240,211,212,169,109,79,312,236,209,225,156,104,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2808,0,1431,0,1377,0,0,0,0,0,0,0,0,0,0.0524,0,0,0,214,0.4601,0.3501,0.1898,0.0000,0.0000,0.0000,0,0,0,0,0,0,338,290,218,218,176,111,80,301,274,223,239,154,112,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2937,0,1494,0,1443,0,0,0,0,0,0,0,0,0,0.0542,0,0,0,256,0.4597,0.3510,0.1893,0.0000,0.0000,0.0000,0,0,0,0,0,0,345,326,230,226,180,107,80,308,309,236,239,157,120,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3070,0,1557,0,1513,0,0,0,0,0,0,0,0,0,0.0546,0,0,0,286,0.4616,0.3521,0.1863,0.0000,0.0000,0.0000,0,0,0,0,0,0,342,373,229,236,189,108,80,307,366,223,252,165,118,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3183,0,1613,0,1570,0,0,0,0,0,0,0,0,0,0.0552,0,0,0,339,0.4618,0.3534,0.1847,0.0000,0.0000,0.0000,0,0,0,0,0,0,333,420,249,235,186,106,84,319,387,231,268,170,112,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3315,0,1669,0,1646,0,0,0,0,0,0,0,0,0,0.0569,0,0,0,375,0.4612,0.3517,0.1870,0.0000,0.0000,0.0000,0,0,0,0,0,0,325,418,290,256,178,111,91,334,379,279,275,178,114,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
