Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,9101,9062,22,14,0,0,0,0,0,0,22,14,0.0668,22,14
1975.1667,1975,8,9134,9085,22,14,0,0,0,0,0,0,22,14,0.0668,22,14
1975.2500,1975,12,9148,9096,22,15,0,0,0,0,0,0,22,15,0.0667,22,15
1975.3333,1975,16,9169,9116,22,15,0,0,0,0,0,0,22,15,0.0667,22,15
1975.4167,1975,20,9186,9130,22,15,0,0,0,0,0,0,22,15,0.0669,22,15
1975.5000,1975,24,9204,9158,22,15,0,0,0,0,0,0,22,15,0.0666,22,15
1975.5833,1975,28,9230,9171,23,17,0,0,0,0,0,0,23,17,0.0670,23,17
1975.6667,1975,32,9248,9183,23,17,0,0,0,0,0,0,23,17,0.0670,23,17
1975.7500,1975,36,9272,9196,23,17,0,0,0,0,0,0,23,17,0.0670,23,17
1975.8333,1975,40,9313,9230,23,17,0,0,0,0,0,0,23,17,0.0670,23,17
1975.9167,1975,44,9341,9249,23,17,0,0,0,0,0,0,23,17,0.0668,23,17
1976.0000,1976,0,9366,9281,23,17,0,0,0,0,0,0,23,17,0.0669,23,17
1976.0833,1976,4,9389,9322,36,27,0,0,0,0,0,0,36,27,0.0669,36,27
1976.1667,1976,8,9428,9349,35,27,0,0,0,0,0,0,35,27,0.0667,36,27
1976.2500,1976,12,9441,9373,35,29,0,0,0,0,0,0,35,29,0.0667,36,29
1976.3333,1976,16,9469,9400,36,30,0,0,0,0,0,0,36,30,0.0670,37,30
1976.4167,1976,20,9486,9417,37,31,0,0,0,0,0,0,37,31,0.0668,38,32
1976.5000,1976,24,9525,9447,37,31,0,0,0,0,0,0,37,31,0.0668,38,32
1976.5833,1976,28,9558,9466,37,32,0,0,0,0,0,0,37,32,0.0664,38,33
1976.6667,1976,32,9586,9483,38,34,0,0,0,0,0,0,38,34,0.0666,39,35
1976.7500,1976,36,9607,9515,38,35,0,0,0,0,0,0,38,35,0.0663,39,36
1976.8333,1976,40,9615,9547,38,36,0,0,0,0,0,0,38,36,0.0661,39,37
1976.9167,1976,44,9639,9571,39,36,0,0,0,0,0,0,39,36,0.0662,40,38
1977.0000,1977,0,9654,9604,39,37,0,0,0,0,0,0,39,37,0.0663,40,39
1977.0833,1977,4,9683,9633,49,50,0,0,0,0,0,0,49,50,0.0660,50,52
1977.1667,1977,8,9700,9664,49,53,0,0,0,0,0,0,49,53,0.0662,50,55
1977.2500,1977,12,9726,9688,50,54,0,0,0,0,0,0,50,54,0.0663,51,57
1977.3333,1977,16,9748,9711,51,55,0,0,0,0,0,0,51,55,0.0664,52,58
1977.4167,1977,20,9763,9742,52,57,0,0,0,0,0,0,52,57,0.0666,53,60
1977.5000,1977,24,9803,9752,54,57,0,0,0,0,0,0,54,57,0.0667,55,60
1977.5833,1977,28,9826,9771,56,58,0,0,0,0,0,0,56,58,0.0667,57,61
1977.6667,1977,32,9848,9800,56,62,0,0,0,0,0,0,56,62,0.0668,57,65
1977.7500,1977,36,9880,9819,55,63,0,0,0,0,0,0,55,63,0.0672,58,66
1977.8333,1977,40,9902,9860,55,66,0,0,0,0,0,0,55,66,0.0672,58,69
1977.9167,1977,44,9931,9886,61,67,0,0,0,0,0,0,61,67,0.0670,64,70
1978.0000,1978,0,9955,9906,64,68,0,0,0,0,0,0,64,68,0.0670,67,71
1978.0833,1978,4,9986,9939,80,81,0,0,0,0,0,0,80,81,0.0670,83,84
1978.1667,1978,8,10012,9950,81,81,0,0,0,0,0,0,81,81,0.0671,84,86
1978.2500,1978,12,10036,9974,81,84,0,0,0,0,0,0,81,84,0.0673,84,90
1978.3333,1978,16,10061,9989,81,85,0,0,0,0,0,0,81,85,0.0674,84,91
1978.4167,1978,20,10083,10016,81,88,0,0,0,0,0,0,81,88,0.0673,84,94
1978.5000,1978,24,10115,10047,79,90,0,0,0,0,0,0,79,90,0.0675,84,96
1978.5833,1978,28,10135,10078,80,94,0,0,0,0,0,0,80,94,0.0674,85,100
1978.6667,1978,32,10159,10105,82,94,0,0,0,0,0,0,82,94,0.0674,87,100
1978.7500,1978,36,10183,10126,83,98,0,0,0,0,0,0,83,98,0.0676,88,104
1978.8333,1978,40,10211,10140,84,100,0,0,0,0,0,0,84,100,0.0676,89,106
1978.9167,1978,44,10238,10155,84,99,0,0,0,0,0,0,84,99,0.0678,90,106
1979.0000,1979,0,10258,10188,84,101,0,0,0,0,0,0,84,101,0.0680,91,108
1979.0833,1979,4,10272,10205,102,123,0,0,0,0,0,0,102,123,0.0681,109,130
1979.1667,1979,8,10312,10231,104,123,0,0,0,0,0,0,104,123,0.0680,111,131
1979.2500,1979,12,10325,10259,105,125,0,0,0,0,0,0,105,125,0.0680,112,133
1979.3333,1979,16,10361,10275,108,126,0,0,0,0,0,0,108,126,0.0680,115,134
1979.4167,1979,20,10389,10299,110,128,0,0,0,0,0,0,110,128,0.0681,117,137
1979.5000,1979,24,10431,10333,110,129,0,0,0,0,0,0,110,129,0.0679,118,138
1979.5833,1979,28,10460,10365,111,135,0,0,0,0,0,0,111,135,0.0679,120,144
1979.6667,1979,32,10485,10389,116,138,0,0,0,0,0,0,116,138,0.0677,126,147
1979.7500,1979,36,10512,10408,117,143,0,0,0,0,0,0,117,143,0.0675,128,152
1979.8333,1979,40,10550,10460,117,149,0,0,0,0,0,0,117,149,0.0673,129,158
1979.9167,1979,44,10581,10484,120,153,0,0,0,0,0,0,120,153,0.0675,133,163
1980.0000,1980,0,10605,10514,122,156,0,0,0,0,0,0,122,156,0.0672,135,166
1980.0833,1980,4,10643,10527,138,174,0,0,0,0,0,0,138,174,0.0672,151,184
1980.1667,1980,8,10669,10550,140,182,0,0,0,0,0,0,140,182,0.0671,155,193
1980.2500,1980,12,10700,10588,139,184,0,0,0,0,0,0,139,184,0.0673,156,195
1980.3333,1980,16,10725,10625,140,192,0,0,0,0,0,0,140,192,0.0671,157,203
1980.4167,1980,20,10746,10643,141,192,0,0,0,0,0,0,141,192,0.0673,158,205
1980.5000,1980,24,10780,10666,143,195,0,0,0,0,0,0,143,195,0.0672,161,210
1980.5833,1980,28,10808,10700,145,197,0,0,0,0,0,0,145,197,0.0672,163,212
1980.6667,1980,32,10839,10727,145,201,0,0,0,0,0,0,145,201,0.0672,163,217
1980.7500,1980,36,10867,10758,146,204,0,0,0,0,0,0,146,204,0.0670,164,220
1980.8333,1980,40,10916,10795,147,206,0,0,0,0,0,0,147,206,0.0669,166,222
1980.9167,1980,44,10946,10826,147,207,0,0,0,0,0,0,147,207,0.0665,167,225
1981.0000,1981,0,10971,10842,149,211,0,0,0,0,0,0,149,211,0.0664,169,229
1981.0833,1981,4,10999,10876,153,215,0,0,0,0,0,0,153,215,0.0665,174,233
1981.1667,1981,8,11027,10910,151,218,0,0,0,0,0,0,151,218,0.0663,176,236
