Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2163,0,1100,0,1063,0,0,0,0,0,0,0,0,0,0.0564,0,0,0,27,0.4665,0.4253,0.1082,0.0000,0.0000,0.0000,0,0,0,0,0,0,205,176,202,206,136,94,81,193,168,195,200,148,87,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2277,0,1167,0,1110,0,0,0,0,0,0,0,0,0,0.0548,0,0,0,58,0.4642,0.4256,0.1102,0.0000,0.0000,0.0000,0,0,0,0,0,0,257,165,213,208,138,105,81,211,178,203,209,144,96,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2419,0,1243,0,1176,0,0,0,0,0,0,0,0,0,0.0603,0,0,0,90,0.4651,0.4262,0.1087,0.0000,0.0000,0.0000,0,0,0,0,0,0,308,178,213,218,137,110,79,240,195,206,216,151,89,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2543,0,1309,0,1234,0,0,0,0,0,0,0,0,0,0.0619,0,0,0,123,0.4624,0.4267,0.1109,0.0000,0.0000,0.0000,0,0,0,0,0,0,352,190,215,223,138,107,84,278,194,196,231,154,93,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2685,0,1377,0,1308,0,0,0,0,0,0,0,0,0,0.0617,0,0,0,157,0.4615,0.4279,0.1106,0.0000,0.0000,0.0000,0,0,0,0,0,0,349,244,217,226,146,111,84,293,233,200,239,160,100,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2808,0,1446,0,1362,0,0,0,0,0,0,0,0,0,0.0650,0,0,0,202,0.4619,0.4252,0.1129,0.0000,0.0000,0.0000,0,0,0,0,0,0,358,286,218,238,154,111,81,309,248,215,243,162,101,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2959,0,1512,0,1447,0,0,0,0,0,0,0,0,0,0.0655,0,0,0,243,0.4623,0.4248,0.1129,0.0000,0.0000,0.0000,0,0,0,0,0,0,348,347,227,242,156,107,85,337,280,235,240,166,108,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3091,0,1574,0,1517,0,0,0,0,0,0,0,0,0,0.0648,0,0,0,283,0.4636,0.4238,0.1126,0.0000,0.0000,0.0000,0,0,0,0,0,0,349,383,237,252,160,107,86,351,300,248,251,171,110,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3210,0,1626,0,1584,0,0,0,0,0,0,0,0,0,0.0627,0,0,0,326,0.4632,0.4255,0.1112,0.0000,0.0000,0.0000,0,0,0,0,0,0,345,419,237,266,173,107,79,340,363,248,249,180,116,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3329,0,1677,0,1652,0,0,0,0,0,0,0,0,0,0.0632,0,0,0,365,0.4635,0.4257,0.1108,0.0000,0.0000,0.0000,0,0,0,0,0,0,318,425,289,273,182,113,77,356,358,289,261,177,122,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
