Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,9438,9477,12,14,0,0,0,0,0,0,12,14,0.0661,12,14
1975.1667,1975,8,9459,9498,13,15,0,0,0,0,0,0,13,15,0.0661,13,15
1975.2500,1975,12,9485,9523,13,15,0,0,0,0,0,0,13,15,0.0662,13,15
1975.3333,1975,16,9515,9551,13,15,0,0,0,0,0,0,13,15,0.0662,13,15
1975.4167,1975,20,9547,9573,13,15,0,0,0,0,0,0,13,15,0.0660,13,15
1975.5000,1975,24,9571,9602,14,15,0,0,0,0,0,0,14,15,0.0657,14,15
1975.5833,1975,28,9595,9636,14,16,0,0,0,0,0,0,14,16,0.0660,14,16
1975.6667,1975,32,9617,9667,15,16,0,0,0,0,0,0,15,16,0.0661,15,16
1975.7500,1975,36,9643,9692,15,17,0,0,0,0,0,0,15,17,0.0661,15,17
1975.8333,1975,40,9666,9719,15,16,0,0,0,0,0,0,15,16,0.0659,15,17
1975.9167,1975,44,9697,9741,15,16,0,0,0,0,0,0,15,16,0.0660,15,17
1976.0000,1976,0,9728,9768,15,17,0,0,0,0,0,0,15,17,0.0661,15,18
1976.0833,1976,4,9753,9800,30,27,0,0,0,0,0,0,30,27,0.0660,30,28
1976.1667,1976,8,9782,9829,31,27,0,0,0,0,0,0,31,27,0.0660,31,28
1976.2500,1976,12,9808,9843,31,29,0,0,0,0,0,0,31,29,0.0660,31,30
1976.3333,1976,16,9830,9868,32,31,0,0,0,0,0,0,32,31,0.0657,32,32
1976.4167,1976,20,9858,9895,34,32,0,0,0,0,0,0,34,32,0.0654,34,33
1976.5000,1976,24,9879,9912,35,32,0,0,0,0,0,0,35,32,0.0654,35,33
1976.5833,1976,28,9900,9945,36,35,0,0,0,0,0,0,36,35,0.0655,36,36
1976.6667,1976,32,9927,9962,38,38,0,0,0,0,0,0,38,38,0.0654,38,39
