Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2171,0,1107,0,1064,0,0,0,0,0,0,0,0,0,0.0533,0,0,0,38,0.5150,0.4012,0.0838,0.0000,0.0000,0.0000,0,0,0,0,0,0,218,167,199,222,134,90,77,203,166,190,208,140,79,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2300,0,1159,0,1141,0,0,0,0,0,0,0,0,0,0.0561,0,0,0,84,0.5139,0.4004,0.0857,0.0000,0.0000,0.0000,0,0,0,0,0,0,254,164,218,219,140,91,73,265,164,199,214,135,81,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2430,0,1236,0,1194,0,0,0,0,0,0,0,0,0,0.0583,0,0,0,124,0.5140,0.4000,0.0860,0.0000,0.0000,0.0000,0,0,0,0,0,0,302,185,212,221,147,97,72,299,165,219,204,141,88,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2547,0,1296,0,1251,0,0,0,0,0,0,0,0,0,0.0571,0,0,0,153,0.5163,0.4001,0.0836,0.0000,0.0000,0.0000,0,0,0,0,0,0,334,188,210,241,152,97,74,328,180,212,216,144,90,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2687,0,1369,0,1318,0,0,0,0,0,0,0,0,0,0.0562,0,0,0,180,0.5158,0.3993,0.0849,0.0000,0.0000,0.0000,0,0,0,0,0,0,326,253,216,241,151,107,75,325,233,210,226,152,88,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2836,0,1452,0,1384,0,0,0,0,0,0,0,0,0,0.0579,0,0,0,211,0.5141,0.4006,0.0853,0.0000,0.0000,0.0000,0,0,0,0,0,0,341,295,217,241,167,106,85,310,288,223,233,144,104,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2952,0,1507,0,1445,0,0,0,0,0,0,0,0,0,0.0564,0,0,0,259,0.5142,0.3974,0.0884,0.0000,0.0000,0.0000,0,0,0,0,0,0,334,337,235,244,172,102,83,312,331,222,246,150,103,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3064,0,1567,0,1497,0,0,0,0,0,0,0,0,0,0.0593,0,0,0,300,0.5183,0.3936,0.0881,0.0000,0.0000,0.0000,0,0,0,0,0,0,346,360,243,259,168,109,82,308,357,229,251,159,107,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3175,0,1615,0,1560,0,0,0,0,0,0,0,0,0,0.0607,0,0,0,348,0.5175,0.3928,0.0898,0.0000,0.0000,0.0000,0,0,0,0,0,0,338,405,233,272,173,107,87,307,394,237,260,164,112,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3292,0,1672,0,1620,0,0,0,0,0,0,0,0,0,0.0604,0,0,0,392,0.5176,0.3940,0.0884,0.0000,0.0000,0.0000,0,0,0,0,0,0,324,403,298,269,178,112,88,307,390,278,271,179,109,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1910,0.000000,0.000000,0,0,0,0,0.000000,0,3434,0,1746,0,1688,0,0,0,0,0,0,0,0,0,0.0590,0,0,0,439,0.5183,0.3920,0.0897,0.0000,0.0000,0.0000,0,0,0,0,0,0,344,407,339,270,190,107,89,312,381,339,269,190,110,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1911,0.000000,0.000000,0,0,0,0,0.000000,0,3565,0,1806,0,1759,0,0,0,0,0,0,0,0,0,0.0570,0,0,0,485,0.5164,0.3950,0.0886,0.0000,0.0000,0.0000,0,0,0,0,0,0,346,406,390,269,187,112,96,336,370,385,274,192,110,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1912,0.000000,0.000000,0,0,0,0,0.000000,0,3688,0,1873,0,1815,0,0,0,0,0,0,0,0,0,0.0571,0,0,0,532,0.5174,0.3926,0.0900,0.0000,0.0000,0.0000,0,0,0,0,0,0,352,414,425,278,184,119,101,335,376,415,289,186,120,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
