Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2173,0,1109,0,1064,0,0,0,0,0,0,0,0,0,0.0550,0,0,0,19,0.4565,0.4211,0.1224,0.0000,0.0000,0.0000,0,0,0,0,0,0,218,170,189,226,139,88,79,180,184,187,210,142,83,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2319,0,1186,0,1133,0,0,0,0,0,0,0,0,0,0.0599,0,0,0,52,0.4541,0.4213,0.1246,0.0000,0.0000,0.0000,0,0,0,0,0,0,261,183,200,218,149,91,84,225,196,185,218,143,92,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2438,0,1259,0,1179,0,0,0,0,0,0,0,0,0,0.0580,0,0,0,86,0.4532,0.4229,0.1239,0.0000,0.0000,0.0000,0,0,0,0,0,0,310,187,205,223,154,94,86,253,195,187,220,152,95,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2561,0,1322,0,1239,0,0,0,0,0,0,0,0,0,0.0590,0,0,0,128,0.4514,0.4194,0.1292,0.0000,0.0000,0.0000,0,0,0,0,0,0,355,190,205,233,156,97,86,294,204,178,226,156,103,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2696,0,1377,0,1319,0,0,0,0,0,0,0,0,0,0.0603,0,0,0,167,0.4473,0.4173,0.1354,0.0000,0.0000,0.0000,0,0,0,0,0,0,343,244,214,234,154,102,86,322,223,201,235,154,105,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2804,0,1431,0,1373,0,0,0,0,0,0,0,0,0,0.0594,0,0,0,208,0.4494,0.4173,0.1334,0.0000,0.0000,0.0000,0,0,0,0,0,0,325,299,224,233,163,102,85,310,258,224,234,164,100,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2954,0,1504,0,1450,0,0,0,0,0,0,0,0,0,0.0598,0,0,0,245,0.4496,0.4160,0.1344,0.0000,0.0000,0.0000,0,0,0,0,0,0,329,339,235,236,161,119,85,341,279,238,240,162,105,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3055,0,1565,0,1490,0,0,0,0,0,0,0,0,0,0.0607,0,0,0,289,0.4511,0.4144,0.1345,0.0000,0.0000,0.0000,0,0,0,0,0,0,321,386,241,251,164,115,87,326,321,240,239,165,110,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3184,0,1640,0,1544,0,0,0,0,0,0,0,0,0,0.0610,0,0,0,326,0.4516,0.4146,0.1338,0.0000,0.0000,0.0000,0,0,0,0,0,0,340,421,242,260,174,118,85,301,379,245,244,165,114,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3325,0,1714,0,1611,0,0,0,0,0,0,0,0,0,0.0595,0,0,0,364,0.4511,0.4162,0.1326,0.0000,0.0000,0.0000,0,0,0,0,0,0,352,408,296,271,181,119,87,317,385,276,252,176,112,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1910,0.000000,0.000000,0,0,0,0,0.000000,0,3423,0,1765,0,1658,0,0,0,0,0,0,0,0,0,0.0578,0,0,0,408,0.4519,0.4148,0.1332,0.0000,0.0000,0.0000,0,0,0,0,0,0,331,405,352,268,202,116,91,296,390,335,243,183,118,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1911,0.000000,0.000000,0,0,0,0,0.000000,0,3557,0,1830,0,1727,0,0,0,0,0,0,0,0,0,0.0568,0,0,0,436,0.4495,0.4144,0.1361,0.0000,0.0000,0.0000,0,0,0,0,0,0,334,398,405,274,194,125,100,308,391,353,259,193,121,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1912,0.000000,0.000000,0,0,0,0,0.000000,0,3670,0,1888,0,1782,0,0,0,0,0,0,0,0,0,0.0583,0,0,0,481,0.4507,0.4136,0.1357,0.0000,0.0000,0.0000,0,0,0,0,0,0,322,404,454,283,203,126,96,313,385,380,274,195,129,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1913,0.000000,0.000000,0,0,0,0,0.000000,0,3815,0,1963,0,1852,0,0,0,0,0,0,0,0,0,0.0576,0,0,0,522,0.4503,0.4144,0.1353,0.0000,0.0000,0.0000,0,0,0,0,0,0,328,416,484,291,214,132,98,313,382,431,280,200,133,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
