Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2156,0,1095,0,1061,0,0,0,0,0,0,0,0,0,0.0548,0,0,0,32,0.3919,0.4893,0.1187,0.0000,0.0000,0.0000,0,0,0,0,0,0,200,175,199,205,148,91,77,195,170,192,196,150,76,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2304,0,1159,0,1145,0,0,0,0,0,0,0,0,0,0.0552,0,0,0,62,0.3937,0.4874,0.1189,0.0000,0.0000,0.0000,0,0,0,0,0,0,238,188,202,208,152,95,76,249,185,180,210,154,86,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2433,0,1218,0,1215,0,0,0,0,0,0,0,0,0,0.0558,0,0,0,103,0.3905,0.4866,0.1229,0.0000,0.0000,0.0000,0,0,0,0,0,0,280,189,208,213,149,106,73,294,197,180,212,167,87,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2557,0,1289,0,1268,0,0,0,0,0,0,0,0,0,0.0590,0,0,0,139,0.3903,0.4877,0.1220,0.0000,0.0000,0.0000,0,0,0,0,0,0,324,197,217,214,156,109,72,331,187,199,214,164,93,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2711,0,1370,0,1341,0,0,0,0,0,0,0,0,0,0.0599,0,0,0,173,0.3895,0.4887,0.1217,0.0000,0.0000,0.0000,0,0,0,0,0,0,343,235,220,223,162,111,76,346,232,196,225,164,101,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2822,0,1423,0,1399,0,0,0,0,0,0,0,0,0,0.0604,0,0,0,216,0.3901,0.4872,0.1226,0.0000,0.0000,0.0000,0,0,0,0,0,0,343,270,217,245,162,112,74,324,285,211,228,170,99,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2967,0,1485,0,1482,0,0,0,0,0,0,0,0,0,0.0606,0,0,0,251,0.3866,0.4901,0.1234,0.0000,0.0000,0.0000,0,0,0,0,0,0,341,312,236,244,162,113,77,333,327,229,233,175,95,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3108,0,1553,0,1555,0,0,0,0,0,0,0,0,0,0.0618,0,0,0,286,0.3884,0.4887,0.1229,0.0000,0.0000,0.0000,0,0,0,0,0,0,334,364,238,251,164,116,86,352,353,238,246,170,103,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3243,0,1625,0,1618,0,0,0,0,0,0,0,0,0,0.0634,0,0,0,337,0.3910,0.4866,0.1224,0.0000,0.0000,0.0000,0,0,0,0,0,0,341,408,251,256,174,112,83,341,414,242,243,170,117,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3355,0,1676,0,1679,0,0,0,0,0,0,0,0,0,0.0638,0,0,0,390,0.3917,0.4849,0.1234,0.0000,0.0000,0.0000,0,0,0,0,0,0,343,405,295,265,178,115,75,349,409,288,252,171,118,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
