Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2190,0,1122,0,1068,0,0,0,0,0,0,0,0,0,0.0606,0,0,0,37,0.5749,0.2918,0.1333,0.0000,0.0000,0.0000,0,0,0,0,0,0,218,192,185,215,148,83,81,197,172,192,188,154,84,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2325,0,1184,0,1141,0,0,0,0,0,0,0,0,0,0.0608,0,0,0,63,0.5729,0.2938,0.1333,0.0000,0.0000,0.0000,0,0,0,0,0,0,250,194,199,213,150,91,87,240,184,191,198,158,87,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2441,0,1247,0,1194,0,0,0,0,0,0,0,0,0,0.0601,0,0,0,98,0.5739,0.2929,0.1331,0.0000,0.0000,0.0000,0,0,0,0,0,0,295,189,212,214,158,94,85,272,183,188,218,161,89,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2573,0,1310,0,1263,0,0,0,0,0,0,0,0,0,0.0634,0,0,0,139,0.5748,0.2930,0.1321,0.0000,0.0000,0.0000,0,0,0,0,0,0,345,190,214,216,164,94,87,322,186,202,210,161,95,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2686,0,1364,0,1322,0,0,0,0,0,0,0,0,0,0.0616,0,0,0,184,0.5748,0.2926,0.1325,0.0000,0.0000,0.0000,0,0,0,0,0,0,315,259,215,224,168,97,86,318,232,213,206,175,91,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2804,0,1435,0,1369,0,0,0,0,0,0,0,0,0,0.0676,0,0,0,215,0.5738,0.2935,0.1327,0.0000,0.0000,0.0000,0,0,0,0,0,0,328,282,236,239,162,102,86,293,272,224,220,174,103,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2937,0,1496,0,1441,0,0,0,0,0,0,0,0,0,0.0668,0,0,0,257,0.5764,0.2925,0.1311,0.0000,0.0000,0.0000,0,0,0,0,0,0,328,319,243,251,159,109,87,319,299,234,227,171,108,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3065,0,1566,0,1499,0,0,0,0,0,0,0,0,0,0.0677,0,0,0,296,0.5791,0.2897,0.1312,0.0000,0.0000,0.0000,0,0,0,0,0,0,336,363,253,248,169,109,88,306,347,236,247,162,118,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3204,0,1640,0,1564,0,0,0,0,0,0,0,0,0,0.0683,0,0,0,331,0.5793,0.2893,0.1314,0.0000,0.0000,0.0000,0,0,0,0,0,0,352,408,243,262,168,117,90,307,387,241,250,170,116,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3332,0,1699,0,1633,0,0,0,0,0,0,0,0,0,0.0677,0,0,0,373,0.5816,0.2875,0.1309,0.0000,0.0000,0.0000,0,0,0,0,0,0,343,391,301,279,172,123,90,337,368,286,267,172,115,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1910,0.000000,0.000000,0,0,0,0,0.000000,0,3449,0,1769,0,1680,0,0,0,0,0,0,0,0,0,0.0678,0,0,0,419,0.5784,0.2870,0.1345,0.0000,0.0000,0.0000,0,0,0,0,0,0,356,396,343,269,183,129,93,309,380,331,267,170,130,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1911,0.000000,0.000000,0,0,0,0,0.000000,0,3553,0,1818,0,1735,0,0,0,0,0,0,0,0,0,0.0671,0,0,0,468,0.5764,0.2896,0.1340,0.0000,0.0000,0.0000,0,0,0,0,0,0,340,410,386,275,180,126,101,313,379,362,268,178,134,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1912,0.000000,0.000000,0,0,0,0,0.000000,0,3680,0,1881,0,1799,0,0,0,0,0,0,0,0,0,0.0649,0,0,0,511,0.5761,0.2908,0.1332,0.0000,0.0000,0.0000,0,0,0,0,0,0,327,419,414,298,186,134,103,321,373,403,267,196,136,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1913,0.000000,0.000000,0,0,0,0,0.000000,0,3784,0,1934,0,1850,0,0,0,0,0,0,0,0,0,0.0631,0,0,0,555,0.5737,0.2925,0.1337,0.0000,0.0000,0.0000,0,0,0,0,0,0,323,418,451,302,194,140,106,301,387,442,282,188,131,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1914,0.000000,0.000000,0,0,0,0,0.000000,0,3856,0,1976,0,1880,0,0,0,0,0,0,0,0,0,0.0622,0,0,0,609,0.5718,0.2920,0.1362,0.0000,0.0000,0.0000,0,0,0,0,0,0,301,426,492,305,202,136,114,288,389,466,292,185,144,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1915,0.000000,0.000000,0,0,0,0,0.000000,0,3911,0,2004,0,1907,0,0,0,0,0,0,0,0,0,0.0619,0,0,0,659,0.5710,0.2930,0.1360,0.0000,0.0000,0.0000,0,0,0,0,0,0,280,428,531,304,214,132,115,263,371,517,297,194,148,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1916,0.000000,0.000000,0,0,0,0,0.000000,0,3980,0,2036,0,1944,0,0,0,0,0,0,0,0,0,0.0614,0,0,0,703,0.5696,0.2950,0.1354,0.0000,0.0000,0.0000,0,0,0,0,0,0,257,410,524,367,226,131,121,230,394,503,350,196,149,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1917,0.000000,0.000000,0,0,0,0,0.000000,0,4048,0,2069,0,1979,0,0,0,0,0,0,0,0,0,0.0633,0,0,0,754,0.5697,0.2932,0.1371,0.0000,0.0000,0.0000,0,0,0,0,0,0,245,388,546,404,221,142,123,215,387,506,389,212,142,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1918,0.000000,0.000000,0,0,0,0,0.000000,0,4163,0,2119,0,2044,0,0,0,0,0,0,0,0,0,0.0642,0,0,0,807,0.5693,0.2943,0.1364,0.0000,0.0000,0.0000,0,0,0,0,0,0,255,382,543,440,230,143,126,246,346,530,428,219,148,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1919,0.000000,0.000000,0,0,0,0,0.000000,0,4242,0,2157,0,2085,0,0,0,0,0,0,0,0,0,0.0644,0,0,0,879,0.5705,0.2954,0.1341,0.0000,0.0000,0.0000,0,0,0,0,0,0,267,348,557,466,241,149,129,274,330,504,473,232,146,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
