Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2179,0,1107,0,1072,0,0,0,0,0,0,0,0,0,0.0587,0,0,0,26,0.4984,0.3203,0.1813,0.0000,0.0000,0.0000,0,0,0,0,0,0,216,171,197,212,145,91,75,207,167,185,206,140,84,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2299,0,1154,0,1145,0,0,0,0,0,0,0,0,0,0.0572,0,0,0,65,0.4998,0.3201,0.1801,0.0000,0.0000,0.0000,0,0,0,0,0,0,246,175,193,214,147,100,79,260,172,189,205,152,80,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2433,0,1207,0,1226,0,0,0,0,0,0,0,0,0,0.0572,0,0,0,95,0.5006,0.3177,0.1817,0.0000,0.0000,0.0000,0,0,0,0,0,0,277,174,206,215,153,103,79,315,183,185,216,154,82,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2573,0,1283,0,1290,0,0,0,0,0,0,0,0,0,0.0577,0,0,0,127,0.5017,0.3164,0.1819,0.0000,0.0000,0.0000,0,0,0,0,0,0,314,193,201,234,151,104,86,353,193,192,219,155,84,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2698,0,1354,0,1344,0,0,0,0,0,0,0,0,0,0.0576,0,0,0,167,0.4981,0.3195,0.1824,0.0000,0.0000,0.0000,0,0,0,0,0,0,316,250,213,223,161,104,87,333,240,200,221,165,88,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2835,0,1430,0,1405,0,0,0,0,0,0,0,0,0,0.0636,0,0,0,198,0.4952,0.3210,0.1838,0.0000,0.0000,0.0000,0,0,0,0,0,0,335,277,216,234,174,103,91,324,287,212,228,164,89,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2949,0,1488,0,1461,0,0,0,0,0,0,0,0,0,0.0638,0,0,0,234,0.4947,0.3204,0.1848,0.0000,0.0000,0.0000,0,0,0,0,0,0,346,304,226,238,177,107,90,301,341,226,222,172,93,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3063,0,1540,0,1523,0,0,0,0,0,0,0,0,0,0.0656,0,0,0,279,0.4959,0.3199,0.1841,0.0000,0.0000,0.0000,0,0,0,0,0,0,332,354,228,242,183,114,87,300,379,238,236,168,102,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3184,0,1590,0,1594,0,0,0,0,0,0,0,0,0,0.0648,0,0,0,322,0.4950,0.3197,0.1853,0.0000,0.0000,0.0000,0,0,0,0,0,0,318,388,245,250,179,120,90,317,409,245,243,174,107,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3301,0,1643,0,1658,0,0,0,0,0,0,0,0,0,0.0670,0,0,0,363,0.4917,0.3229,0.1854,0.0000,0.0000,0.0000,0,0,0,0,0,0,305,386,296,260,185,119,92,320,402,298,256,174,112,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
