Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1917,0.000000,0.000000,0,0,0,0,0.000000,0,4086,0,2052,0,2034,0,0,0,0,0,0,0,0,0,0.0551,0,0,0,744,0.5810,0.3404,0.0786,0.0000,0.0000,0.0000,0,0,0,0,0,0,204,420,549,399,230,139,111,262,372,518,396,225,148,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1918,0.000000,0.000000,0,0,0,0,0.000000,0,4180,0,2103,0,2077,0,0,0,0,0,0,0,0,0,0.0547,0,0,0,796,0.5852,0.3376,0.0773,0.0000,0.0000,0.0000,0,0,0,0,0,0,232,378,547,457,237,141,111,278,360,513,427,231,155,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1919,0.000000,0.000000,0,0,0,0,0.000000,0,4282,0,2144,0,2138,0,0,0,0,0,0,0,0,0,0.0560,0,0,0,853,0.5836,0.3382,0.0782,0.0000,0.0000,0.0000,0,0,0,0,0,0,257,363,523,507,236,147,111,285,359,501,481,233,164,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1920,0.000000,0.000000,0,0,0,0,0.000000,0,4388,0,2194,0,2194,0,0,0,0,0,0,0,0,0,0.0565,0,0,0,905,0.5852,0.3375,0.0773,0.0000,0.0000,0.0000,0,0,0,0,0,0,289,319,518,567,235,147,119,295,340,502,526,239,163,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1921,0.000000,0.000000,0,0,0,0,0.000000,0,4472,0,2237,0,2235,0,0,0,0,0,0,0,0,0,0.0586,0,0,0,969,0.5832,0.3394,0.0774,0.0000,0.0000,0.0000,0,0,0,0,0,0,307,295,522,603,239,152,119,294,335,505,557,248,159,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1922,0.000000,0.000000,0,0,0,0,0.000000,0,4604,0,2311,0,2293,0,0,0,0,0,0,0,0,0,0.0580,0,0,0,1034,0.5791,0.3427,0.0782,0.0000,0.0000,0.0000,0,0,0,0,0,0,346,268,543,627,251,161,115,307,319,499,611,253,160,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1923,0.000000,0.000000,0,0,0,0,0.000000,0,4727,0,2387,0,2340,0,0,0,0,0,0,0,0,0,0.0574,0,0,0,1101,0.5784,0.3431,0.0785,0.0000,0.0000,0.0000,0,0,0,0,0,0,367,299,504,673,255,169,120,314,345,487,628,266,153,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1924,0.000000,0.000000,0,0,0,0,0.000000,0,4865,0,2460,0,2405,0,0,0,0,0,0,0,0,0,0.0577,0,0,0,1156,0.5794,0.3416,0.0789,0.0000,0.0000,0.0000,0,0,0,0,0,0,395,321,490,687,270,169,128,322,355,475,654,277,171,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1925,0.000000,0.000000,0,0,0,0,0.000000,0,5012,0,2517,0,2495,0,0,0,0,0,0,0,0,0,0.0592,0,0,0,1232,0.5798,0.3424,0.0778,0.0000,0.0000,0.0000,0,0,0,0,0,0,420,353,445,724,271,177,127,372,352,481,674,284,169,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1926,0.000000,0.000000,0,0,0,0,0.000000,0,5122,0,2591,0,2531,0,0,0,0,0,0,0,0,0,0.0621,0,0,0,1305,0.5795,0.3422,0.0783,0.0000,0.0000,0.0000,0,0,0,0,0,0,414,408,440,704,310,181,134,366,363,476,669,317,172,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1927,0.000000,0.000000,0,0,0,0,0.000000,0,5276,0,2664,0,2612,0,0,0,0,0,0,0,0,0,0.0638,0,0,0,1357,0.5783,0.3429,0.0788,0.0000,0.0000,0.0000,0,0,0,0,0,0,412,437,425,702,349,195,144,385,384,455,673,352,191,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1928,0.000000,0.000000,0,0,0,0,0.000000,0,5437,0,2750,0,2687,0,0,0,0,0,0,0,0,0,0.0640,0,0,0,1439,0.5777,0.3427,0.0796,0.0000,0.0000,0.0000,0,0,0,0,0,0,435,459,421,695,392,199,149,410,395,457,680,384,193,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1929,0.000000,0.000000,0,0,0,0,0.000000,0,5581,0,2822,0,2759,0,0,0,0,0,0,0,0,0,0.0641,0,0,0,1521,0.5789,0.3419,0.0792,0.0000,0.0000,0.0000,0,0,0,0,0,0,442,486,396,715,434,193,156,406,429,459,662,432,197,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1930,0.000000,0.000000,0,0,0,0,0.000000,0,5752,0,2900,0,2852,0,0,0,0,0,0,0,0,0,0.0634,0,0,0,1583,0.5791,0.3414,0.0795,0.0000,0.0000,0.0000,0,0,0,0,0,0,445,515,422,682,481,194,161,453,434,475,636,462,204,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1931,0.000000,0.000000,0,0,0,0,0.000000,0,5923,0,2995,0,2928,0,0,0,0,0,0,0,0,0,0.0654,0,0,0,1646,0.5779,0.3436,0.0785,0.0000,0.0000,0.0000,0,0,0,0,0,0,469,502,481,652,519,202,170,456,461,481,638,494,210,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1932,0.000000,0.000000,0,0,0,0,0.000000,0,6070,0,3054,0,3016,0,0,0,0,0,0,0,0,0,0.0661,0,0,0,1741,0.5759,0.3461,0.0779,0.0000,0.0000,0.0000,0,0,0,0,0,0,454,522,536,618,538,214,172,469,488,494,621,541,213,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1933,0.000000,0.000000,0,0,0,0,0.000000,0,6239,0,3131,0,3108,0,0,0,0,0,0,0,0,0,0.0671,0,0,0,1825,0.5749,0.3469,0.0782,0.0000,0.0000,0.0000,0,0,0,0,0,0,461,529,578,583,579,220,181,487,510,515,623,560,225,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1934,0.000000,0.000000,0,0,0,0,0.000000,0,6423,0,3218,0,3205,0,0,0,0,0,0,0,0,0,0.0662,0,0,0,1914,0.5751,0.3469,0.0780,0.0000,0.0000,0.0000,0,0,0,0,0,0,484,533,607,586,594,229,185,504,513,565,615,575,236,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1935,0.000000,0.000000,0,0,0,0,0.000000,0,6596,0,3315,0,3281,0,0,0,0,0,0,0,0,0,0.0661,0,0,0,1997,0.5753,0.3461,0.0785,0.0000,0.0000,0.0000,0,0,0,0,0,0,502,548,638,573,633,223,198,505,547,555,627,602,242,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1936,0.000000,0.000000,0,0,0,0,0.000000,0,6810,0,3435,0,3375,0,0,0,0,0,0,0,0,0,0.0646,0,0,0,2073,0.5762,0.3463,0.0775,0.0000,0.0000,0.0000,0,0,0,0,0,0,549,555,664,586,616,256,209,512,565,578,639,595,276,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1937,0.000000,0.000000,0,0,0,0,0.000000,0,7021,0,3554,0,3467,0,0,0,0,0,0,0,0,0,0.0650,0,0,0,2159,0.5764,0.3454,0.0782,0.0000,0.0000,0.0000,0,0,0,0,0,0,585,555,703,572,620,292,227,519,580,618,620,599,304,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1938,0.000000,0.000000,0,0,0,0,0.000000,0,7171,0,3637,0,3534,0,0,0,0,0,0,0,0,0,0.0646,0,0,0,2268,0.5789,0.3444,0.0767,0.0000,0.0000,0.0000,0,0,0,0,0,0,589,576,698,613,594,337,230,501,601,645,622,613,316,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1939,0.000000,0.000000,0,0,0,0,0.000000,0,7344,0,3717,0,3627,0,0,0,0,0,0,0,0,0,0.0648,0,0,0,2378,0.5772,0.3459,0.0769,0.0000,0.0000,0.0000,0,0,0,0,0,0,583,610,701,624,601,376,222,533,593,677,626,601,359,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1940,0.000000,0.000000,0,0,0,0,0.000000,0,7530,0,3813,0,3717,0,0,0,0,0,0,0,0,0,0.0653,0,0,0,2479,0.5764,0.3466,0.0770,0.0000,0.0000,0.0000,0,0,0,0,0,0,572,638,725,670,576,405,227,539,617,696,657,576,396,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1941,0.000000,0.000000,0,0,0,0,0.000000,0,7731,0,3919,0,3812,0,0,0,0,0,0,0,0,0,0.0658,0,0,0,2567,0.5773,0.3458,0.0770,0.0000,0.0000,0.0000,0,0,0,0,0,0,569,681,725,725,552,435,232,540,632,704,700,574,423,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1942,0.000000,0.000000,0,0,0,0,0.000000,0,7925,0,4023,0,3902,0,0,0,0,0,0,0,0,0,0.0651,0,0,0,2670,0.5783,0.3447,0.0770,0.0000,0.0000,0.0000,0,0,0,0,0,0,587,691,731,783,538,449,244,557,622,761,696,558,470,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1943,0.000000,0.000000,0,0,0,0,0.000000,0,8155,0,4150,0,4005,0,0,0,0,0,0,0,0,0,0.0658,0,0,0,2771,0.5777,0.3454,0.0769,0.0000,0.0000,0.0000,0,0,0,0,0,0,624,704,761,818,503,492,248,566,625,791,728,562,486,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1944,0.000000,0.000000,0,0,0,0,0.000000,0,8395,0,4272,0,4123,0,0,0,0,0,0,0,0,0,0.0655,0,0,0,2882,0.5781,0.3448,0.0771,0.0000,0.0000,0.0000,0,0,0,0,0,0,661,705,782,858,516,498,252,595,652,789,769,549,502,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1945,0.000000,0.000000,0,0,0,0,0.000000,0,8580,0,4362,0,4218,0,0,0,0,0,0,0,0,0,0.0660,0,0,0,3002,0.5774,0.3452,0.0774,0.0000,0.0000,0.0000,0,0,0,0,0,0,665,702,821,890,507,525,252,602,657,809,799,554,522,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1946,0.000000,0.000000,0,0,0,0,0.000000,0,8791,0,4472,0,4319,0,0,0,0,0,0,0,0,0,0.0662,0,0,0,3107,0.5777,0.3454,0.0769,0.0000,0.0000,0.0000,0,0,0,0,0,0,664,708,860,919,525,507,289,623,661,822,834,559,519,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1947,0.000000,0.000000,0,0,0,0,0.000000,0,8993,0,4584,0,4409,0,0,0,0,0,0,0,0,0,0.0661,0,0,0,3253,0.5796,0.3437,0.0767,0.0000,0.0000,0.0000,0,0,0,0,0,0,680,749,866,946,520,501,322,622,689,833,869,547,515,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1948,0.000000,0.000000,0,0,0,0,0.000000,0,9170,0,4679,0,4491,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,3399,0.5807,0.3422,0.0771,0.0000,0.0000,0.0000,0,0,0,0,0,0,671,786,900,923,559,491,349,604,717,848,904,544,520,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1949,0.000000,0.000000,0,0,0,0,0.000000,0,9407,0,4792,0,4615,0,0,0,0,0,0,0,0,0,0.0649,0,0,0,3531,0.5789,0.3442,0.0769,0.0000,0.0000,0.0000,0,0,0,0,0,0,708,790,914,941,566,507,366,631,725,853,951,552,512,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1950,0.000000,0.000000,0,0,0,0,0.000000,0,9603,0,4894,0,4709,0,0,0,0,0,0,0,0,0,0.0670,0,0,0,3685,0.5793,0.3436,0.0771,0.0000,0.0000,0.0000,0,0,0,0,0,0,723,796,929,962,602,483,399,654,743,856,983,585,473,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1951,0.000000,0.000000,0,0,0,0,0.000000,0,9877,0,5033,0,4844,0,0,0,0,0,0,0,0,0,0.0680,0,0,0,3809,0.5796,0.3433,0.0770,0.0000,0.0000,0.0000,0,0,0,0,0,0,730,837,946,991,647,453,429,699,758,880,978,617,481,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1952,0.000000,0.000000,0,0,0,0,0.000000,0,10108,0,5155,0,4953,0,0,0,0,0,0,0,0,0,0.0671,0,0,0,3953,0.5786,0.3441,0.0774,0.0000,0.0000,0.0000,0,0,0,0,0,0,750,830,975,1024,700,444,432,733,755,893,1034,608,473,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1953,0.000000,0.000000,0,0,0,0,0.000000,0,10306,0,5258,0,5048,0,0,0,0,0,0,0,0,0,0.0671,0,0,0,4120,0.5785,0.3457,0.0758,0.0000,0.0000,0.0000,0,0,0,0,0,0,741,844,1009,1071,718,418,457,734,761,923,1060,638,472,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1954,0.000000,0.000000,0,0,0,0,0.000000,0,10594,0,5394,0,5200,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,4255,0.5772,0.3466,0.0762,0.0000,0.0000,0.0000,0,0,0,0,0,0,773,856,1035,1079,759,429,463,770,786,948,1074,675,459,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1955,0.000000,0.000000,0,0,0,0,0.000000,0,10864,0,5528,0,5336,0,0,0,0,0,0,0,0,0,0.0668,0,0,0,4413,0.5778,0.3466,0.0756,0.0000,0.0000,0.0000,0,0,0,0,0,0,799,901,1039,1099,792,419,479,767,830,972,1083,719,458,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1956,0.000000,0.000000,0,0,0,0,0.000000,0,11120,0,5671,0,5449,0,0,0,0,0,0,0,0,0,0.0663,0,0,0,4567,0.5776,0.3461,0.0763,0.0000,0.0000,0.0000,0,0,0,0,0,0,829,905,1085,1118,822,421,491,776,852,984,1099,745,466,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1957,0.000000,0.000000,0,0,0,0,0.000000,0,11408,0,5800,0,5608,0,0,0,0,0,0,0,0,0,0.0659,0,0,0,4707,0.5757,0.3466,0.0777,0.0000,0.0000,0.0000,0,0,0,0,0,0,850,917,1102,1152,845,429,505,816,880,996,1123,779,467,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1958,0.000000,0.000000,0,0,0,0,0.000000,0,11672,0,5924,0,5748,0,0,0,0,0,0,0,0,0,0.0658,0,0,0,4862,0.5764,0.3452,0.0784,0.0000,0.0000,0.0000,0,0,0,0,0,0,859,916,1141,1202,837,455,514,809,922,1026,1139,812,469,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1959,0.000000,0.000000,0,0,0,0,0.000000,0,11939,0,6069,0,5870,0,0,0,0,0,0,0,0,0,0.0652,0,0,0,5036,0.5774,0.3437,0.0788,0.0000,0.0000,0.0000,0,0,0,0,0,0,865,963,1126,1249,851,478,537,818,940,1057,1150,847,483,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1960,0.000000,0.000000,0,0,0,0,0.000000,0,12254,0,6213,0,6041,0,0,0,0,0,0,0,0,0,0.0660,0,0,0,5191,0.5777,0.3434,0.0789,0.0000,0.0000,0.0000,0,0,0,0,0,0,861,997,1141,1284,883,509,538,876,926,1085,1185,885,512,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1961,0.000000,0.000000,0,0,0,0,0.000000,0,12547,0,6345,0,6202,0,0,0,0,0,0,0,0,0,0.0660,0,0,0,5375,0.5772,0.3437,0.0791,0.0000,0.0000,0.0000,0,0,0,0,0,0,888,1014,1165,1300,896,545,537,899,971,1118,1218,880,537,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
