Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2169,0,1102,0,1067,0,0,0,0,0,0,0,0,0,0.0599,0,0,0,21,0.5828,0.3416,0.0756,0.0000,0.0000,0.0000,0,0,0,0,0,0,196,173,205,214,144,89,81,195,172,193,201,139,89,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2274,0,1157,0,1117,0,0,0,0,0,0,0,0,0,0.0614,0,0,0,53,0.5805,0.3408,0.0787,0.0000,0.0000,0.0000,0,0,0,0,0,0,220,183,211,213,154,96,80,227,176,193,204,143,91,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2400,0,1220,0,1180,0,0,0,0,0,0,0,0,0,0.0615,0,0,0,98,0.5825,0.3387,0.0788,0.0000,0.0000,0.0000,0,0,0,0,0,0,260,193,214,225,150,95,83,275,184,189,214,138,96,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2522,0,1283,0,1239,0,0,0,0,0,0,0,0,0,0.0616,0,0,0,139,0.5781,0.3422,0.0797,0.0000,0.0000,0.0000,0,0,0,0,0,0,316,185,217,224,169,88,84,305,182,206,206,149,104,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2660,0,1359,0,1301,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,178,0.5741,0.3436,0.0823,0.0000,0.0000,0.0000,0,0,0,0,0,0,332,232,221,234,168,91,81,307,230,209,205,158,107,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2796,0,1440,0,1356,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,214,0.5776,0.3430,0.0794,0.0000,0.0000,0.0000,0,0,0,0,0,0,359,257,234,236,169,105,80,312,252,223,207,168,105,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2919,0,1506,0,1413,0,0,0,0,0,0,0,0,0,0.0637,0,0,0,258,0.5790,0.3419,0.0791,0.0000,0.0000,0.0000,0,0,0,0,0,0,362,295,245,244,174,110,76,309,297,227,221,168,106,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3028,0,1558,0,1470,0,0,0,0,0,0,0,0,0,0.0623,0,0,0,303,0.5753,0.3468,0.0779,0.0000,0.0000,0.0000,0,0,0,0,0,0,345,339,244,266,175,111,78,317,333,228,240,164,104,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3136,0,1612,0,1524,0,0,0,0,0,0,0,0,0,0.0645,0,0,0,353,0.5749,0.3466,0.0784,0.0000,0.0000,0.0000,0,0,0,0,0,0,334,397,239,275,171,120,76,309,374,237,243,172,99,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3258,0,1687,0,1571,0,0,0,0,0,0,0,0,0,0.0622,0,0,0,389,0.5734,0.3478,0.0789,0.0000,0.0000,0.0000,0,0,0,0,0,0,331,414,280,273,189,115,85,301,367,287,250,172,106,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
