Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1910,0.000000,0.000000,0,0,0,0,0.000000,0,3470,0,1761,0,1709,0,0,0,0,0,0,0,0,0,0.0602,0,0,0,465,0.5452,0.3556,0.0991,0.0000,0.0000,0.0000,0,0,0,0,0,0,348,432,340,261,181,112,87,338,407,327,263,167,123,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1911,0.000000,0.000000,0,0,0,0,0.000000,0,3582,0,1820,0,1762,0,0,0,0,0,0,0,0,0,0.0615,0,0,0,509,0.5477,0.3526,0.0997,0.0000,0.0000,0.0000,0,0,0,0,0,0,353,426,378,270,182,117,94,335,401,372,272,160,136,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1912,0.000000,0.000000,0,0,0,0,0.000000,0,3669,0,1855,0,1814,0,0,0,0,0,0,0,0,0,0.0631,0,0,0,552,0.5478,0.3521,0.1000,0.0000,0.0000,0.0000,0,0,0,0,0,0,328,408,438,278,190,118,95,311,414,408,285,165,146,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1913,0.000000,0.000000,0,0,0,0,0.000000,0,3792,0,1909,0,1883,0,0,0,0,0,0,0,0,0,0.0639,0,0,0,582,0.5451,0.3544,0.1005,0.0000,0.0000,0.0000,0,0,0,0,0,0,308,420,478,286,202,113,102,298,426,453,301,166,143,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1914,0.000000,0.000000,0,0,0,0,0.000000,0,3836,0,1924,0,1912,0,0,0,0,0,0,0,0,0,0.0634,0,0,0,636,0.5446,0.3548,0.1006,0.0000,0.0000,0.0000,0,0,0,0,0,0,252,424,517,302,203,121,105,279,421,487,308,173,142,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1915,0.000000,0.000000,0,0,0,0,0.000000,0,3903,0,1957,0,1946,0,0,0,0,0,0,0,0,0,0.0629,0,0,0,681,0.5457,0.3546,0.0997,0.0000,0.0000,0.0000,0,0,0,0,0,0,225,418,558,305,210,127,114,263,397,538,312,187,141,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1916,0.000000,0.000000,0,0,0,0,0.000000,0,3971,0,1979,0,1992,0,0,0,0,0,0,0,0,0,0.0627,0,0,0,743,0.5455,0.3536,0.1010,0.0000,0.0000,0.0000,0,0,0,0,0,0,224,400,548,349,214,130,114,263,392,535,347,196,148,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1917,0.000000,0.000000,0,0,0,0,0.000000,0,4042,0,2025,0,2017,0,0,0,0,0,0,0,0,0,0.0607,0,0,0,795,0.5487,0.3508,0.1004,0.0000,0.0000,0.0000,0,0,0,0,0,0,216,395,545,391,225,134,119,241,379,547,389,201,148,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1918,0.000000,0.000000,0,0,0,0,0.000000,0,4127,0,2078,0,2049,0,0,0,0,0,0,0,0,0,0.0592,0,0,0,841,0.5471,0.3513,0.1015,0.0000,0.0000,0.0000,0,0,0,0,0,0,253,341,566,432,230,136,120,240,341,562,427,213,153,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1919,0.000000,0.000000,0,0,0,0,0.000000,0,4192,0,2125,0,2067,0,0,0,0,0,0,0,0,0,0.0584,0,0,0,904,0.5487,0.3492,0.1021,0.0000,0.0000,0.0000,0,0,0,0,0,0,273,298,560,496,226,153,119,233,327,548,470,226,147,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1920,0.000000,0.000000,0,0,0,0,0.000000,0,4317,0,2183,0,2134,0,0,0,0,0,0,0,0,0,0.0577,0,0,0,947,0.5490,0.3495,0.1015,0.0000,0.0000,0.0000,0,0,0,0,0,0,302,276,557,542,230,160,116,243,329,542,508,234,147,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1921,0.000000,0.000000,0,0,0,0,0.000000,0,4420,0,2238,0,2182,0,0,0,0,0,0,0,0,0,0.0572,0,0,0,998,0.5518,0.3482,0.1000,0.0000,0.0000,0.0000,0,0,0,0,0,0,318,282,533,581,232,163,129,259,310,539,551,237,139,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1922,0.000000,0.000000,0,0,0,0,0.000000,0,4520,0,2300,0,2220,0,0,0,0,0,0,0,0,0,0.0578,0,0,0,1051,0.5522,0.3480,0.0998,0.0000,0.0000,0.0000,0,0,0,0,0,0,330,285,520,622,242,167,134,270,287,522,596,248,145,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1923,0.000000,0.000000,0,0,0,0,0.000000,0,4661,0,2372,0,2289,0,0,0,0,0,0,0,0,0,0.0578,0,0,0,1115,0.5544,0.3465,0.0991,0.0000,0.0000,0.0000,0,0,0,0,0,0,363,321,482,647,250,172,137,313,286,500,632,262,146,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1924,0.000000,0.000000,0,0,0,0,0.000000,0,4789,0,2435,0,2354,0,0,0,0,0,0,0,0,0,0.0587,0,0,0,1177,0.5552,0.3460,0.0988,0.0000,0.0000,0.0000,0,0,0,0,0,0,367,350,459,675,262,180,142,330,303,470,678,270,154,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1925,0.000000,0.000000,0,0,0,0,0.000000,0,4927,0,2513,0,2414,0,0,0,0,0,0,0,0,0,0.0593,0,0,0,1242,0.5553,0.3463,0.0984,0.0000,0.0000,0.0000,0,0,0,0,0,0,398,373,420,721,273,184,144,345,310,444,721,272,165,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1926,0.000000,0.000000,0,0,0,0,0.000000,0,5058,0,2580,0,2478,0,0,0,0,0,0,0,0,0,0.0605,0,0,0,1317,0.5548,0.3474,0.0979,0.0000,0.0000,0.0000,0,0,0,0,0,0,413,397,389,741,311,188,141,380,317,430,710,307,168,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1927,0.000000,0.000000,0,0,0,0,0.000000,0,5217,0,2660,0,2557,0,0,0,0,0,0,0,0,0,0.0594,0,0,0,1383,0.5540,0.3481,0.0979,0.0000,0.0000,0.0000,0,0,0,0,0,0,425,427,386,736,345,189,152,386,356,411,710,345,176,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1928,0.000000,0.000000,0,0,0,0,0.000000,0,5388,0,2743,0,2645,0,0,0,0,0,0,0,0,0,0.0602,0,0,0,1452,0.5522,0.3495,0.0984,0.0000,0.0000,0.0000,0,0,0,0,0,0,456,442,403,712,383,195,152,406,401,384,711,388,181,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1929,0.000000,0.000000,0,0,0,0,0.000000,0,5540,0,2821,0,2719,0,0,0,0,0,0,0,0,0,0.0603,0,0,0,1533,0.5516,0.3493,0.0991,0.0000,0.0000,0.0000,0,0,0,0,0,0,464,468,418,679,439,194,159,428,411,388,701,427,193,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1930,0.000000,0.000000,0,0,0,0,0.000000,0,5705,0,2916,0,2789,0,0,0,0,0,0,0,0,0,0.0614,0,0,0,1601,0.5504,0.3495,0.1001,0.0000,0.0000,0.0000,0,0,0,0,0,0,488,490,456,641,477,197,167,434,433,401,684,458,200,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1931,0.000000,0.000000,0,0,0,0,0.000000,0,5841,0,2993,0,2848,0,0,0,0,0,0,0,0,0,0.0611,0,0,0,1678,0.5480,0.3508,0.1012,0.0000,0.0000,0.0000,0,0,0,0,0,0,483,523,487,611,515,192,182,425,470,406,664,501,203,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1932,0.000000,0.000000,0,0,0,0,0.000000,0,5985,0,3060,0,2925,0,0,0,0,0,0,0,0,0,0.0598,0,0,0,1758,0.5454,0.3537,0.1009,0.0000,0.0000,0.0000,0,0,0,0,0,0,471,536,535,591,547,204,176,418,489,438,627,546,215,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1933,0.000000,0.000000,0,0,0,0,0.000000,0,6132,0,3120,0,3012,0,0,0,0,0,0,0,0,0,0.0606,0,0,0,1841,0.5457,0.3532,0.1011,0.0000,0.0000,0.0000,0,0,0,0,0,0,458,562,561,577,570,212,180,427,504,484,603,574,229,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1934,0.000000,0.000000,0,0,0,0,0.000000,0,6295,0,3196,0,3099,0,0,0,0,0,0,0,0,0,0.0607,0,0,0,1923,0.5460,0.3523,0.1017,0.0000,0.0000,0.0000,0,0,0,0,0,0,460,571,596,576,591,222,180,442,518,519,570,620,235,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1935,0.000000,0.000000,0,0,0,0,0.000000,0,6461,0,3265,0,3196,0,0,0,0,0,0,0,0,0,0.0603,0,0,0,2009,0.5457,0.3540,0.1003,0.0000,0.0000,0.0000,0,0,0,0,0,0,450,586,626,561,633,225,184,488,511,556,537,655,242,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1936,0.000000,0.000000,0,0,0,0,0.000000,0,6647,0,3354,0,3293,0,0,0,0,0,0,0,0,0,0.0611,0,0,0,2106,0.5473,0.3528,0.0999,0.0000,0.0000,0.0000,0,0,0,0,0,0,471,573,667,556,650,252,185,526,523,572,549,636,270,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1937,0.000000,0.000000,0,0,0,0,0.000000,0,6791,0,3429,0,3362,0,0,0,0,0,0,0,0,0,0.0598,0,0,0,2204,0.5468,0.3528,0.1004,0.0000,0.0000,0.0000,0,0,0,0,0,0,489,558,694,564,651,285,188,516,528,615,548,625,308,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1938,0.000000,0.000000,0,0,0,0,0.000000,0,7008,0,3541,0,3467,0,0,0,0,0,0,0,0,0,0.0599,0,0,0,2286,0.5444,0.3545,0.1012,0.0000,0.0000,0.0000,0,0,0,0,0,0,518,559,719,598,626,324,197,541,532,667,538,624,342,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1939,0.000000,0.000000,0,0,0,0,0.000000,0,7202,0,3627,0,3575,0,0,0,0,0,0,0,0,0,0.0607,0,0,0,2398,0.5475,0.3537,0.0989,0.0000,0.0000,0.0000,0,0,0,0,0,0,554,547,729,620,609,375,193,554,562,678,555,619,376,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1940,0.000000,0.000000,0,0,0,0,0.000000,0,7407,0,3727,0,3680,0,0,0,0,0,0,0,0,0,0.0614,0,0,0,2493,0.5466,0.3548,0.0986,0.0000,0.0000,0.0000,0,0,0,0,0,0,578,561,751,661,571,408,197,549,615,672,588,604,414,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1941,0.000000,0.000000,0,0,0,0,0.000000,0,7556,0,3814,0,3742,0,0,0,0,0,0,0,0,0,0.0624,0,0,0,2600,0.5465,0.3549,0.0986,0.0000,0.0000,0.0000,0,0,0,0,0,0,594,574,744,709,547,439,207,551,618,683,619,589,440,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1942,0.000000,0.000000,0,0,0,0,0.000000,0,7736,0,3916,0,3820,0,0,0,0,0,0,0,0,0,0.0618,0,0,0,2707,0.5473,0.3529,0.0998,0.0000,0.0000,0.0000,0,0,0,0,0,0,595,623,751,745,526,463,213,544,634,704,646,558,479,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1943,0.000000,0.000000,0,0,0,0,0.000000,0,7931,0,4023,0,3908,0,0,0,0,0,0,0,0,0,0.0607,0,0,0,2801,0.5491,0.3514,0.0995,0.0000,0.0000,0.0000,0,0,0,0,0,0,597,649,754,795,517,486,225,527,670,722,694,529,504,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1944,0.000000,0.000000,0,0,0,0,0.000000,0,8094,0,4100,0,3994,0,0,0,0,0,0,0,0,0,0.0605,0,0,0,2927,0.5486,0.3529,0.0986,0.0000,0.0000,0.0000,0,0,0,0,0,0,580,686,741,830,514,512,237,531,682,744,747,497,522,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1945,0.000000,0.000000,0,0,0,0,0.000000,0,8291,0,4186,0,4105,0,0,0,0,0,0,0,0,0,0.0602,0,0,0,3052,0.5470,0.3547,0.0983,0.0000,0.0000,0.0000,0,0,0,0,0,0,601,688,756,869,492,539,241,573,645,774,804,465,558,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1946,0.000000,0.000000,0,0,0,0,0.000000,0,8499,0,4307,0,4192,0,0,0,0,0,0,0,0,0,0.0601,0,0,0,3179,0.5464,0.3546,0.0990,0.0000,0.0000,0.0000,0,0,0,0,0,0,636,713,756,914,471,557,260,585,667,779,825,474,549,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1947,0.000000,0.000000,0,0,0,0,0.000000,0,8707,0,4410,0,4297,0,0,0,0,0,0,0,0,0,0.0601,0,0,0,3292,0.5445,0.3553,0.1001,0.0000,0.0000,0.0000,0,0,0,0,0,0,645,715,787,938,479,549,297,613,661,824,842,476,539,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1948,0.000000,0.000000,0,0,0,0,0.000000,0,8884,0,4487,0,4397,0,0,0,0,0,0,0,0,0,0.0600,0,0,0,3423,0.5440,0.3572,0.0988,0.0000,0.0000,0.0000,0,0,0,0,0,0,652,706,818,950,503,532,326,620,658,872,884,472,527,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1949,0.000000,0.000000,0,0,0,0,0.000000,0,9076,0,4580,0,4496,0,0,0,0,0,0,0,0,0,0.0605,0,0,0,3565,0.5446,0.3569,0.0985,0.0000,0.0000,0.0000,0,0,0,0,0,0,651,714,862,945,531,516,361,630,664,886,910,485,526,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1950,0.000000,0.000000,0,0,0,0,0.000000,0,9282,0,4672,0,4610,0,0,0,0,0,0,0,0,0,0.0608,0,0,0,3692,0.5438,0.3575,0.0987,0.0000,0.0000,0.0000,0,0,0,0,0,0,624,758,875,966,571,491,387,656,699,878,926,519,508,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1951,0.000000,0.000000,0,0,0,0,0.000000,0,9500,0,4756,0,4744,0,0,0,0,0,0,0,0,0,0.0612,0,0,0,3843,0.5459,0.3555,0.0986,0.0000,0.0000,0.0000,0,0,0,0,0,0,641,767,900,961,613,461,413,684,729,878,960,556,493,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1952,0.000000,0.000000,0,0,0,0,0.000000,0,9760,0,4887,0,4873,0,0,0,0,0,0,0,0,0,0.0614,0,0,0,3966,0.5458,0.3553,0.0989,0.0000,0.0000,0.0000,0,0,0,0,0,0,685,764,917,988,652,447,434,721,749,865,1001,583,473,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1953,0.000000,0.000000,0,0,0,0,0.000000,0,9967,0,4979,0,4988,0,0,0,0,0,0,0,0,0,0.0601,0,0,0,4137,0.5449,0.3561,0.0990,0.0000,0.0000,0.0000,0,0,0,0,0,0,700,783,934,992,682,433,455,749,770,891,1013,622,450,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1954,0.000000,0.000000,0,0,0,0,0.000000,0,10226,0,5119,0,5107,0,0,0,0,0,0,0,0,0,0.0604,0,0,0,4293,0.5448,0.3549,0.1003,0.0000,0.0000,0.0000,0,0,0,0,0,0,759,783,937,1018,721,421,480,773,779,909,1042,662,416,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1955,0.000000,0.000000,0,0,0,0,0.000000,0,10486,0,5237,0,5249,0,0,0,0,0,0,0,0,0,0.0611,0,0,0,4424,0.5466,0.3529,0.1005,0.0000,0.0000,0.0000,0,0,0,0,0,0,771,783,977,1036,762,404,504,782,821,911,1079,709,393,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1956,0.000000,0.000000,0,0,0,0,0.000000,0,10740,0,5355,0,5385,0,0,0,0,0,0,0,0,0,0.0609,0,0,0,4568,0.5474,0.3519,0.1007,0.0000,0.0000,0.0000,0,0,0,0,0,0,780,809,990,1064,797,386,529,782,854,935,1102,735,413,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1957,0.000000,0.000000,0,0,0,0,0.000000,0,10995,0,5488,0,5507,0,0,0,0,0,0,0,0,0,0.0612,0,0,0,4713,0.5484,0.3506,0.1010,0.0000,0.0000,0.0000,0,0,0,0,0,0,807,837,1001,1082,820,403,538,776,893,978,1109,753,418,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1958,0.000000,0.000000,0,0,0,0,0.000000,0,11224,0,5606,0,5618,0,0,0,0,0,0,0,0,0,0.0621,0,0,0,4869,0.5480,0.3506,0.1014,0.0000,0.0000,0.0000,0,0,0,0,0,0,794,888,1014,1110,837,425,538,757,918,1009,1133,790,420,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1959,0.000000,0.000000,0,0,0,0,0.000000,0,11499,0,5733,0,5766,0,0,0,0,0,0,0,0,0,0.0626,0,0,0,5019,0.5481,0.3515,0.1004,0.0000,0.0000,0.0000,0,0,0,0,0,0,809,918,1027,1147,832,448,552,773,950,1044,1139,814,430,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1960,0.000000,0.000000,0,0,0,0,0.000000,0,11798,0,5889,0,5909,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,5173,0.5481,0.3515,0.1004,0.0000,0.0000,0.0000,0,0,0,0,0,0,854,931,1065,1168,848,471,552,793,950,1084,1174,825,460,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1961,0.000000,0.000000,0,0,0,0,0.000000,0,12018,0,6009,0,6009,0,0,0,0,0,0,0,0,0,0.0627,0,0,0,5374,0.5489,0.3507,0.1003,0.0000,0.0000,0.0000,0,0,0,0,0,0,866,948,1092,1207,843,510,543,806,951,1100,1192,860,492,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
