Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2168,0,1085,0,1083,0,0,0,0,0,0,0,0,0,0.0608,0,0,0,40,0.5028,0.3875,0.1098,0.0000,0.0000,0.0000,0,0,0,0,0,0,202,172,198,207,141,90,75,214,178,187,204,140,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2309,0,1153,0,1156,0,0,0,0,0,0,0,0,0,0.0633,0,0,0,65,0.5032,0.3885,0.1083,0.0000,0.0000,0.0000,0,0,0,0,0,0,241,175,209,209,150,92,77,259,189,194,201,150,79,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2434,0,1217,0,1217,0,0,0,0,0,0,0,0,0,0.0624,0,0,0,106,0.5033,0.3907,0.1060,0.0000,0.0000,0.0000,0,0,0,0,0,0,278,183,203,225,162,89,77,299,190,197,208,158,77,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2569,0,1284,0,1285,0,0,0,0,0,0,0,0,0,0.0623,0,0,0,147,0.5018,0.3939,0.1043,0.0000,0.0000,0.0000,0,0,0,0,0,0,326,186,212,231,158,93,78,347,189,210,205,163,86,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2692,0,1332,0,1360,0,0,0,0,0,0,0,0,0,0.0631,0,0,0,186,0.5011,0.3941,0.1048,0.0000,0.0000,0.0000,0,0,0,0,0,0,317,231,212,240,160,94,78,339,249,216,214,167,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2797,0,1388,0,1409,0,0,0,0,0,0,0,0,0,0.0627,0,0,0,221,0.4998,0.3951,0.1051,0.0000,0.0000,0.0000,0,0,0,0,0,0,313,266,217,242,169,99,82,321,288,219,236,160,98,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2945,0,1464,0,1481,0,0,0,0,0,0,0,0,0,0.0628,0,0,0,246,0.4992,0.3949,0.1059,0.0000,0.0000,0.0000,0,0,0,0,0,0,316,311,231,243,177,101,85,325,328,232,232,173,103,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3062,0,1527,0,1535,0,0,0,0,0,0,0,0,0,0.0622,0,0,0,283,0.4993,0.3939,0.1068,0.0000,0.0000,0.0000,0,0,0,0,0,0,312,352,246,242,182,104,89,311,372,238,238,181,104,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3223,0,1603,0,1620,0,0,0,0,0,0,0,0,0,0.0624,0,0,0,319,0.4952,0.3968,0.1080,0.0000,0.0000,0.0000,0,0,0,0,0,0,339,383,244,258,183,108,88,321,427,246,249,174,114,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3327,0,1648,0,1679,0,0,0,0,0,0,0,0,0,0.0613,0,0,0,361,0.4995,0.3931,0.1073,0.0000,0.0000,0.0000,0,0,0,0,0,0,342,380,275,271,183,113,84,325,397,311,260,177,123,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
