Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,9269,9318,2,13,0,0,0,0,0,0,2,13,0.0656,2,13
1975.1667,1975,8,9299,9339,2,13,0,0,0,0,0,0,2,13,0.0656,2,13
1975.2500,1975,12,9336,9360,2,14,0,0,0,0,0,0,2,14,0.0657,2,14
1975.3333,1975,16,9362,9382,2,14,0,0,0,0,0,0,2,14,0.0656,2,14
1975.4167,1975,20,9382,9409,2,14,0,0,0,0,0,0,2,14,0.0654,2,14
1975.5000,1975,24,9418,9427,2,14,0,0,0,0,0,0,2,14,0.0657,2,14
1975.5833,1975,28,9453,9453,2,14,0,0,0,0,0,0,2,14,0.0657,2,14
1975.6667,1975,32,9478,9473,2,14,0,0,0,0,0,0,2,14,0.0656,2,14
1975.7500,1975,36,9496,9501,2,14,0,0,0,0,0,0,2,14,0.0658,2,14
1975.8333,1975,40,9523,9526,3,14,0,0,0,0,0,0,3,14,0.0658,3,14
1975.9167,1975,44,9558,9563,3,14,0,0,0,0,0,0,3,14,0.0657,3,14
1976.0000,1976,0,9581,9591,3,14,0,0,0,0,0,0,3,14,0.0660,3,14
1976.0833,1976,4,9607,9603,6,17,0,0,0,0,0,0,6,17,0.0657,6,17
1976.1667,1976,8,9622,9633,6,17,0,0,0,0,0,0,6,17,0.0657,6,17
1976.2500,1976,12,9640,9657,6,17,0,0,0,0,0,0,6,17,0.0655,6,17
1976.3333,1976,16,9666,9692,7,18,0,0,0,0,0,0,7,18,0.0654,7,18
1976.4167,1976,20,9697,9711,7,18,0,0,0,0,0,0,7,18,0.0657,7,18
1976.5000,1976,24,9715,9736,8,19,0,0,0,0,0,0,8,19,0.0655,8,19
1976.5833,1976,28,9742,9767,9,19,0,0,0,0,0,0,9,19,0.0654,9,19
1976.6667,1976,32,9761,9789,9,20,0,0,0,0,0,0,9,20,0.0654,9,20
1976.7500,1976,36,9794,9814,9,20,0,0,0,0,0,0,9,20,0.0650,9,20
1976.8333,1976,40,9816,9834,10,21,0,0,0,0,0,0,10,21,0.0653,10,21
1976.9167,1976,44,9837,9858,10,22,0,0,0,0,0,0,10,22,0.0654,10,22
1977.0000,1977,0,9862,9885,14,22,0,0,0,0,0,0,14,22,0.0654,14,22
1977.0833,1977,4,9895,9918,19,25,0,0,0,0,0,0,19,25,0.0656,19,25
1977.1667,1977,8,9923,9941,19,25,0,0,0,0,0,0,19,25,0.0655,19,25
1977.2500,1977,12,9945,9965,19,25,0,0,0,0,0,0,19,25,0.0655,19,25
1977.3333,1977,16,9972,9996,19,26,0,0,0,0,0,0,19,26,0.0655,19,26
1977.4167,1977,20,9997,10026,19,27,0,0,0,0,0,0,19,27,0.0654,19,27
1977.5000,1977,24,10026,10049,20,28,0,0,0,0,0,0,20,28,0.0656,20,28
1977.5833,1977,28,10067,10074,21,30,0,0,0,0,0,0,21,30,0.0658,21,30
