Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,5520,5461,3,3,0,0,0,0,0,0,3,3,0.0638,3,3
1975.1667,1975,8,5545,5475,3,3,0,0,0,0,0,0,3,3,0.0640,3,3
1975.2500,1975,12,5547,5476,3,3,0,0,0,0,0,0,3,3,0.0640,3,3
1975.3333,1975,16,5559,5485,3,3,0,0,0,0,0,0,3,3,0.0639,3,3
1975.4167,1975,20,5579,5497,3,3,0,0,0,0,0,0,3,3,0.0647,3,3
1975.5000,1975,24,5581,5500,3,3,0,0,0,0,0,0,3,3,0.0650,3,3
1975.5833,1975,28,5591,5503,3,3,0,0,0,0,0,0,3,3,0.0649,3,3
1975.6667,1975,32,5606,5537,3,3,0,0,0,0,0,0,3,3,0.0648,3,3
1975.7500,1975,36,5618,5552,3,3,0,0,0,0,0,0,3,3,0.0655,3,3
1975.8333,1975,40,5633,5573,3,3,0,0,0,0,0,0,3,3,0.0659,3,3
1975.9167,1975,44,5646,5585,3,3,0,0,0,0,0,0,3,3,0.0655,3,3
1976.0000,1976,0,5658,5603,3,3,0,0,0,0,0,0,3,3,0.0657,3,3
1976.0833,1976,4,5674,5617,5,6,0,0,0,0,0,0,5,6,0.0656,5,6
1976.1667,1976,8,5696,5649,5,6,0,0,0,0,0,0,5,6,0.0655,5,6
1976.2500,1976,12,5692,5662,5,6,0,0,0,0,0,0,5,6,0.0655,5,6
1976.3333,1976,16,5706,5677,5,6,0,0,0,0,0,0,5,6,0.0659,5,6
1976.4167,1976,20,5714,5706,5,6,0,0,0,0,0,0,5,6,0.0663,5,6
1976.5000,1976,24,5720,5719,5,6,0,0,0,0,0,0,5,6,0.0666,5,6
1976.5833,1976,28,5738,5741,5,6,0,0,0,0,0,0,5,6,0.0667,5,6
1976.6667,1976,32,5758,5761,6,6,0,0,0,0,0,0,6,6,0.0665,6,6
1976.7500,1976,36,5762,5767,6,6,0,0,0,0,0,0,6,6,0.0665,6,6
1976.8333,1976,40,5774,5787,6,7,0,0,0,0,0,0,6,7,0.0663,6,6
1976.9167,1976,44,5805,5805,6,7,0,0,0,0,0,0,6,7,0.0663,6,6
1977.0000,1977,0,5819,5814,7,7,0,0,0,0,0,0,7,7,0.0665,6,6
1977.0833,1977,4,5832,5828,7,11,0,0,0,0,0,0,7,11,0.0664,6,10
1977.1667,1977,8,5866,5847,7,11,0,0,0,0,0,0,7,11,0.0660,6,10
1977.2500,1977,12,5879,5863,8,11,0,0,0,0,0,0,8,11,0.0658,7,10
1977.3333,1977,16,5894,5880,8,13,0,0,0,0,0,0,8,13,0.0658,7,12
1977.4167,1977,20,5922,5909,9,13,0,0,0,0,0,0,9,13,0.0655,8,12
1977.5000,1977,24,5919,5911,9,13,0,0,0,0,0,0,9,13,0.0650,8,12
1977.5833,1977,28,5926,5917,9,13,0,0,0,0,0,0,9,13,0.0651,8,12
1977.6667,1977,32,5929,5925,9,13,0,0,0,0,0,0,9,13,0.0653,8,12
1977.7500,1977,36,5948,5929,9,14,0,0,0,0,0,0,9,14,0.0652,8,13
1977.8333,1977,40,5969,5945,9,14,0,0,0,0,0,0,9,14,0.0652,8,13
1977.9167,1977,44,5976,5974,9,14,0,0,0,0,0,0,9,14,0.0651,8,13
1978.0000,1978,0,5985,5979,9,14,0,0,0,0,0,0,9,14,0.0647,8,13
1978.0833,1978,4,5998,5987,11,15,0,0,0,0,0,0,11,15,0.0645,10,14
1978.1667,1978,8,6030,6005,11,15,0,0,0,0,0,0,11,15,0.0650,10,14
1978.2500,1978,12,6039,6011,11,16,0,0,0,0,0,0,11,16,0.0656,10,15
1978.3333,1978,16,6054,6017,12,16,0,0,0,0,0,0,12,16,0.0659,11,15
1978.4167,1978,20,6075,6047,12,16,0,0,0,0,0,0,12,16,0.0663,11,15
1978.5000,1978,24,6089,6063,12,16,0,0,0,0,0,0,12,16,0.0670,11,15
1978.5833,1978,28,6102,6075,11,16,0,0,0,0,0,0,11,16,0.0670,11,15
1978.6667,1978,32,6135,6093,11,16,0,0,0,0,0,0,11,16,0.0667,11,15
1978.7500,1978,36,6148,6105,11,16,0,0,0,0,0,0,11,16,0.0667,11,15
1978.8333,1978,40,6172,6110,11,16,0,0,0,0,0,0,11,16,0.0669,11,15
1978.9167,1978,44,6184,6135,11,15,0,0,0,0,0,0,11,15,0.0666,11,15
1979.0000,1979,0,6193,6135,11,15,0,0,0,0,0,0,11,15,0.0670,11,15
1979.0833,1979,4,6215,6160,11,17,0,0,0,0,0,0,11,17,0.0666,11,17
1979.1667,1979,8,6248,6196,11,17,0,0,0,0,0,0,11,17,0.0661,11,17
1979.2500,1979,12,6262,6207,11,17,0,0,0,0,0,0,11,17,0.0658,11,17
1979.3333,1979,16,6294,6224,11,16,0,0,0,0,0,0,11,16,0.0656,11,17
1979.4167,1979,20,6320,6253,11,16,0,0,0,0,0,0,11,16,0.0655,11,17
1979.5000,1979,24,6325,6265,11,16,0,0,0,0,0,0,11,16,0.0661,11,17
1979.5833,1979,28,6337,6289,11,16,0,0,0,0,0,0,11,16,0.0658,11,17
1979.6667,1979,32,6375,6316,11,16,0,0,0,0,0,0,11,16,0.0657,11,17
1979.7500,1979,36,6393,6325,11,16,0,0,0,0,0,0,11,16,0.0655,11,17
1979.8333,1979,40,6406,6348,11,16,0,0,0,0,0,0,11,16,0.0654,11,17
1979.9167,1979,44,6425,6376,11,16,0,0,0,0,0,0,11,16,0.0655,11,17
1980.0000,1980,0,6438,6381,12,16,0,0,0,0,0,0,12,16,0.0660,12,17
1980.0833,1980,4,6455,6389,12,19,0,0,0,0,0,0,12,19,0.0658,12,20
1980.1667,1980,8,6477,6414,13,20,0,0,0,0,0,0,13,20,0.0659,13,21
1980.2500,1980,12,6482,6425,16,23,0,0,0,0,0,0,16,23,0.0662,16,24
1980.3333,1980,16,6501,6442,20,26,0,0,0,0,0,0,20,26,0.0660,20,28
1980.4167,1980,20,6514,6469,20,30,0,0,0,0,0,0,20,30,0.0665,21,33
1980.5000,1980,24,6522,6480,21,33,0,0,0,0,0,0,21,33,0.0669,22,35
1980.5833,1980,28,6548,6517,21,35,0,0,0,0,0,0,21,35,0.0666,22,37
1980.6667,1980,32,6576,6536,22,38,0,0,0,0,0,0,22,38,0.0665,23,40
1980.7500,1980,36,6584,6550,25,43,0,0,0,0,0,0,25,43,0.0665,26,45
1980.8333,1980,40,6595,6568,26,45,0,0,0,0,0,0,26,45,0.0660,27,47
1980.9167,1980,44,6623,6586,27,50,0,0,0,0,0,0,27,50,0.0655,28,52
1981.0000,1981,0,6630,6596,28,52,0,0,0,0,0,0,28,52,0.0655,29,54
1981.0833,1981,4,6642,6609,29,52,0,0,0,0,0,0,29,52,0.0656,31,55
1981.1667,1981,8,6663,6630,30,52,0,0,0,0,0,0,30,52,0.0656,32,55
1981.2500,1981,12,6677,6636,29,53,0,0,0,0,0,0,29,53,0.0654,32,56
1981.3333,1981,16,6701,6652,30,55,0,0,0,0,0,0,30,55,0.0652,33,58
1981.4167,1981,20,6725,6675,33,56,0,0,0,0,0,0,33,56,0.0650,37,59
1981.5000,1981,24,6726,6681,35,57,0,0,0,0,0,0,35,57,0.0648,39,61
1981.5833,1981,28,6740,6699,36,61,0,0,0,0,0,0,36,61,0.0647,41,65
1981.6667,1981,32,6786,6718,39,64,0,0,0,0,0,0,39,64,0.0644,44,68
1981.7500,1981,36,6793,6730,43,67,0,0,0,0,0,0,43,67,0.0640,48,71
1981.8333,1981,40,6818,6760,46,70,0,0,0,0,0,0,46,70,0.0642,51,74
1981.9167,1981,44,6847,6784,50,76,0,0,0,0,0,0,50,76,0.0644,55,80
1982.0000,1982,0,6866,6795,52,86,0,0,0,0,0,0,52,86,0.0648,58,90
1982.0833,1982,4,6900,6810,56,93,0,0,0,0,0,0,56,93,0.0652,64,97
1982.1667,1982,8,6934,6832,58,97,0,0,0,0,0,0,58,97,0.0661,66,101
1982.2500,1982,12,6946,6844,60,102,0,0,0,0,0,0,60,102,0.0659,69,108
1982.3333,1982,16,6963,6873,66,108,0,0,0,0,0,0,66,108,0.0659,76,114
1982.4167,1982,20,6997,6893,68,116,0,0,0,0,0,0,68,116,0.0659,78,122
1982.5000,1982,24,7003,6904,69,122,0,0,0,0,0,0,69,122,0.0657,79,127
1982.5833,1982,28,7024,6923,69,128,0,0,0,0,0,0,69,128,0.0655,79,133
1982.6667,1982,32,7059,6945,72,138,0,0,0,0,0,0,72,138,0.0652,82,141
1982.7500,1982,36,7063,6961,72,148,0,0,0,0,0,0,72,148,0.0653,82,151
1982.8333,1982,40,7080,6981,78,152,0,0,0,0,0,0,78,152,0.0655,89,155
1982.9167,1982,44,7105,7018,86,160,0,0,0,0,0,0,86,160,0.0654,97,164
1983.0000,1983,0,7128,7038,87,164,0,0,0,0,0,0,87,164,0.0655,99,168
1983.0833,1983,4,7162,7069,90,172,0,0,0,0,0,0,90,172,0.0652,103,176
1983.1667,1983,8,7194,7091,91,174,0,0,0,0,0,0,91,174,0.0651,105,182
1983.2500,1983,12,7214,7097,96,180,0,0,0,0,0,0,96,180,0.0653,111,188
1983.3333,1983,16,7240,7112,101,184,0,0,0,0,0,0,101,184,0.0655,117,193
1983.4167,1983,20,7261,7133,105,194,0,0,0,0,0,0,105,194,0.0651,121,204
1983.5000,1983,24,7274,7142,108,204,0,0,0,0,0,0,108,204,0.0652,125,215
1983.5833,1983,28,7287,7160,111,217,0,0,0,0,0,0,111,217,0.0646,130,228
1983.6667,1983,32,7313,7196,119,228,0,0,0,0,0,0,119,228,0.0645,138,238
1983.7500,1983,36,7326,7205,126,242,0,0,0,0,0,0,126,242,0.0644,145,253
1983.8333,1983,40,7334,7228,136,253,0,0,0,0,0,0,136,253,0.0646,157,265
