Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2156,0,1101,0,1055,0,0,0,0,0,0,0,0,0,0.0581,0,0,0,33,0.5042,0.3780,0.1178,0.0000,0.0000,0.0000,0,0,0,0,0,0,208,175,191,221,139,86,81,192,162,201,197,134,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2303,0,1181,0,1122,0,0,0,0,0,0,0,0,0,0.0559,0,0,0,65,0.5046,0.3760,0.1194,0.0000,0.0000,0.0000,0,0,0,0,0,0,261,178,216,212,146,85,83,226,175,204,203,142,95,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2426,0,1255,0,1171,0,0,0,0,0,0,0,0,0,0.0598,0,0,0,98,0.5016,0.3776,0.1208,0.0000,0.0000,0.0000,0,0,0,0,0,0,311,189,211,224,147,83,90,249,189,197,211,148,96,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2555,0,1321,0,1234,0,0,0,0,0,0,0,0,0,0.0621,0,0,0,139,0.5014,0.3785,0.1202,0.0000,0.0000,0.0000,0,0,0,0,0,0,353,196,205,234,160,84,89,296,188,196,212,161,96,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2719,0,1401,0,1318,0,0,0,0,0,0,0,0,0,0.0585,0,0,0,172,0.5039,0.3762,0.1199,0.0000,0.0000,0.0000,0,0,0,0,0,0,365,240,216,235,173,80,92,327,223,205,214,175,95,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2824,0,1455,0,1369,0,0,0,0,0,0,0,0,0,0.0612,0,0,0,223,0.5035,0.3743,0.1222,0.0000,0.0000,0.0000,0,0,0,0,0,0,351,294,232,230,173,87,88,324,261,211,222,178,89,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2954,0,1507,0,1447,0,0,0,0,0,0,0,0,0,0.0630,0,0,0,262,0.4980,0.3788,0.1232,0.0000,0.0000,0.0000,0,0,0,0,0,0,339,338,231,248,167,99,85,347,282,231,226,173,101,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3110,0,1579,0,1531,0,0,0,0,0,0,0,0,0,0.0652,0,0,0,295,0.4990,0.3785,0.1225,0.0000,0.0000,0.0000,0,0,0,0,0,0,345,387,236,246,177,100,88,362,322,240,243,171,104,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3259,0,1661,0,1598,0,0,0,0,0,0,0,0,0,0.0638,0,0,0,324,0.5032,0.3759,0.1209,0.0000,0.0000,0.0000,0,0,0,0,0,0,344,441,241,262,178,107,88,342,387,241,253,173,112,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3379,0,1719,0,1660,0,0,0,0,0,0,0,0,0,0.0675,0,0,0,375,0.4984,0.3800,0.1216,0.0000,0.0000,0.0000,0,0,0,0,0,0,349,433,297,255,184,115,86,347,389,282,259,176,118,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
