Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,8568,8749,6,7,0,0,0,0,0,0,6,7,0.0673,6,7
1975.1667,1975,8,8585,8763,6,7,0,0,0,0,0,0,6,7,0.0673,6,7
1975.2500,1975,12,8605,8785,7,7,0,0,0,0,0,0,7,7,0.0671,7,7
1975.3333,1975,16,8625,8811,7,8,0,0,0,0,0,0,7,8,0.0675,7,8
1975.4167,1975,20,8644,8833,7,8,0,0,0,0,0,0,7,8,0.0674,7,8
1975.5000,1975,24,8669,8846,7,9,0,0,0,0,0,0,7,9,0.0677,7,9
1975.5833,1975,28,8696,8868,7,9,0,0,0,0,0,0,7,9,0.0678,7,9
1975.6667,1975,32,8717,8891,7,9,0,0,0,0,0,0,7,9,0.0678,7,9
1975.7500,1975,36,8744,8922,7,9,0,0,0,0,0,0,7,9,0.0677,7,9
1975.8333,1975,40,8766,8947,7,10,0,0,0,0,0,0,7,10,0.0678,7,10
1975.9167,1975,44,8783,8966,7,10,0,0,0,0,0,0,7,10,0.0681,7,10
1976.0000,1976,0,8817,8992,7,10,0,0,0,0,0,0,7,10,0.0681,7,10
1976.0833,1976,4,8840,9007,15,24,0,0,0,0,0,0,15,24,0.0680,15,24
1976.1667,1976,8,8869,9028,15,24,0,0,0,0,0,0,15,24,0.0681,15,24
1976.2500,1976,12,8880,9052,17,24,0,0,0,0,0,0,17,24,0.0681,17,24
1976.3333,1976,16,8904,9070,17,24,0,0,0,0,0,0,17,24,0.0681,17,24
1976.4167,1976,20,8935,9096,17,25,0,0,0,0,0,0,17,25,0.0679,17,25
1976.5000,1976,24,8959,9113,17,25,0,0,0,0,0,0,17,25,0.0679,17,25
1976.5833,1976,28,8985,9139,17,25,0,0,0,0,0,0,17,25,0.0679,17,25
1976.6667,1976,32,9016,9157,17,25,0,0,0,0,0,0,17,25,0.0680,17,25
1976.7500,1976,36,9041,9181,17,26,0,0,0,0,0,0,17,26,0.0681,17,26
1976.8333,1976,40,9069,9196,17,27,0,0,0,0,0,0,17,27,0.0680,17,27
1976.9167,1976,44,9098,9221,17,27,0,0,0,0,0,0,17,27,0.0680,17,27
1977.0000,1977,0,9123,9239,17,27,0,0,0,0,0,0,17,27,0.0682,17,27
1977.0833,1977,4,9146,9260,29,35,0,0,0,0,0,0,29,35,0.0680,30,35
1977.1667,1977,8,9171,9284,30,35,0,0,0,0,0,0,30,35,0.0680,31,35
1977.2500,1977,12,9195,9315,30,36,0,0,0,0,0,0,30,36,0.0680,31,36
1977.3333,1977,16,9218,9337,30,36,0,0,0,0,0,0,30,36,0.0679,31,36
1977.4167,1977,20,9238,9355,30,37,0,0,0,0,0,0,30,37,0.0678,31,37
1977.5000,1977,24,9261,9368,31,38,0,0,0,0,0,0,31,38,0.0678,32,38
1977.5833,1977,28,9286,9396,31,39,0,0,0,0,0,0,31,39,0.0682,32,39
1977.6667,1977,32,9315,9427,31,39,0,0,0,0,0,0,31,39,0.0681,32,39
1977.7500,1977,36,9338,9459,32,39,0,0,0,0,0,0,32,39,0.0680,33,39
1977.8333,1977,40,9374,9501,32,39,0,0,0,0,0,0,32,39,0.0683,33,39
1977.9167,1977,44,9398,9533,33,40,0,0,0,0,0,0,33,40,0.0685,34,40
1978.0000,1978,0,9419,9556,33,40,0,0,0,0,0,0,33,40,0.0686,34,40
1978.0833,1978,4,9454,9584,45,50,0,0,0,0,0,0,45,50,0.0684,46,50
1978.1667,1978,8,9480,9608,46,50,0,0,0,0,0,0,46,50,0.0685,47,50
1978.2500,1978,12,9509,9635,48,52,0,0,0,0,0,0,48,52,0.0685,49,52
1978.3333,1978,16,9538,9655,49,52,0,0,0,0,0,0,49,52,0.0687,50,52
1978.4167,1978,20,9568,9676,49,52,0,0,0,0,0,0,49,52,0.0688,50,52
1978.5000,1978,24,9585,9693,50,52,0,0,0,0,0,0,50,52,0.0686,51,52
1978.5833,1978,28,9611,9719,50,51,0,0,0,0,0,0,50,51,0.0688,51,52
1978.6667,1978,32,9635,9736,51,52,0,0,0,0,0,0,51,52,0.0689,52,53
1978.7500,1978,36,9668,9762,51,54,0,0,0,0,0,0,51,54,0.0690,52,55
1978.8333,1978,40,9704,9780,52,55,0,0,0,0,0,0,52,55,0.0689,53,56
1978.9167,1978,44,9730,9810,54,56,0,0,0,0,0,0,54,56,0.0694,55,57
1979.0000,1979,0,9751,9822,55,55,0,0,0,0,0,0,55,55,0.0690,56,57
1979.0833,1979,4,9777,9860,66,70,0,0,0,0,0,0,66,70,0.0690,67,72
1979.1667,1979,8,9799,9889,69,72,0,0,0,0,0,0,69,72,0.0688,70,74
1979.2500,1979,12,9825,9919,69,73,0,0,0,0,0,0,69,73,0.0688,70,75
1979.3333,1979,16,9850,9949,72,72,0,0,0,0,0,0,72,72,0.0686,73,75
1979.4167,1979,20,9881,9972,72,73,0,0,0,0,0,0,72,73,0.0687,74,77
1979.5000,1979,24,9906,9994,72,75,0,0,0,0,0,0,72,75,0.0685,74,79
1979.5833,1979,28,9927,10025,74,78,0,0,0,0,0,0,74,78,0.0683,76,82
1979.6667,1979,32,9954,10053,75,81,0,0,0,0,0,0,75,81,0.0682,77,87
1979.7500,1979,36,9975,10085,79,82,0,0,0,0,0,0,79,82,0.0682,81,88
1979.8333,1979,40,10005,10109,80,84,0,0,0,0,0,0,80,84,0.0681,82,90
1979.9167,1979,44,10026,10133,80,88,0,0,0,0,0,0,80,88,0.0679,83,94
1980.0000,1980,0,10053,10156,81,90,0,0,0,0,0,0,81,90,0.0677,84,96
1980.0833,1980,4,10078,10176,92,103,0,0,0,0,0,0,92,103,0.0677,95,109
1980.1667,1980,8,10107,10206,95,105,0,0,0,0,0,0,95,105,0.0674,98,112
1980.2500,1980,12,10133,10237,96,106,0,0,0,0,0,0,96,106,0.0675,100,114
1980.3333,1980,16,10169,10254,99,107,0,0,0,0,0,0,99,107,0.0678,103,115
1980.4167,1980,20,10202,10281,100,107,0,0,0,0,0,0,100,107,0.0675,105,115
1980.5000,1980,24,10220,10305,101,111,0,0,0,0,0,0,101,111,0.0675,106,119
1980.5833,1980,28,10251,10338,99,112,0,0,0,0,0,0,99,112,0.0675,106,120
1980.6667,1980,32,10269,10363,101,112,0,0,0,0,0,0,101,112,0.0674,110,120
1980.7500,1980,36,10285,10383,103,114,0,0,0,0,0,0,103,114,0.0674,113,123
1980.8333,1980,40,10316,10417,103,117,0,0,0,0,0,0,103,117,0.0673,114,126
1980.9167,1980,44,10345,10440,104,122,0,0,0,0,0,0,104,122,0.0673,115,131
1981.0000,1981,0,10382,10469,106,124,0,0,0,0,0,0,106,124,0.0673,117,133
1981.0833,1981,4,10413,10495,108,128,0,0,0,0,0,0,108,128,0.0671,119,138
1981.1667,1981,8,10436,10537,108,131,0,0,0,0,0,0,108,131,0.0672,121,141
1981.2500,1981,12,10479,10564,108,134,0,0,0,0,0,0,108,134,0.0670,122,144
1981.3333,1981,16,10500,10588,113,134,0,0,0,0,0,0,113,134,0.0670,127,144
1981.4167,1981,20,10530,10613,114,137,0,0,0,0,0,0,114,137,0.0671,129,147
1981.5000,1981,24,10552,10640,112,140,0,0,0,0,0,0,112,140,0.0671,129,150
1981.5833,1981,28,10575,10681,115,141,0,0,0,0,0,0,115,141,0.0670,132,151
1981.6667,1981,32,10601,10711,116,142,0,0,0,0,0,0,116,142,0.0670,134,153
1981.7500,1981,36,10634,10737,119,144,0,0,0,0,0,0,119,144,0.0670,137,155
1981.8333,1981,40,10657,10760,119,145,0,0,0,0,0,0,119,145,0.0673,137,156
1981.9167,1981,44,10672,10795,122,146,0,0,0,0,0,0,122,146,0.0675,141,157
1982.0000,1982,0,10690,10836,123,149,0,0,0,0,0,0,123,149,0.0674,142,160
1982.0833,1982,4,10734,10877,127,153,0,0,0,0,0,0,127,153,0.0671,146,165
1982.1667,1982,8,10762,10899,134,157,0,0,0,0,0,0,134,157,0.0671,153,170
1982.2500,1982,12,10797,10922,139,162,0,0,0,0,0,0,139,162,0.0670,158,175
1982.3333,1982,16,10833,10949,142,166,0,0,0,0,0,0,142,166,0.0670,161,181
1982.4167,1982,20,10859,10989,147,174,0,0,0,0,0,0,147,174,0.0669,167,189
1982.5000,1982,24,10886,11026,148,179,0,0,0,0,0,0,148,179,0.0667,170,194
1982.5833,1982,28,10927,11043,152,180,0,0,0,0,0,0,152,180,0.0664,175,197
1982.6667,1982,32,10957,11081,158,181,0,0,0,0,0,0,158,181,0.0667,181,199
1982.7500,1982,36,10995,11113,162,185,0,0,0,0,0,0,162,185,0.0666,185,204
1982.8333,1982,40,11026,11148,166,190,0,0,0,0,0,0,166,190,0.0667,189,210
1982.9167,1982,44,11056,11188,166,194,0,0,0,0,0,0,166,194,0.0666,190,214
1983.0000,1983,0,11082,11221,168,199,0,0,0,0,0,0,168,199,0.0663,192,219
1983.0833,1983,4,11109,11257,173,205,0,0,0,0,0,0,173,205,0.0664,199,226
1983.1667,1983,8,11144,11278,175,208,0,0,0,0,0,0,175,208,0.0666,201,230
1983.2500,1983,12,11170,11309,177,209,0,0,0,0,0,0,177,209,0.0666,205,234
1983.3333,1983,16,11200,11336,181,215,0,0,0,0,0,0,181,215,0.0665,210,241
1983.4167,1983,20,11221,11372,186,219,0,0,0,0,0,0,186,219,0.0667,215,245
1983.5000,1983,24,11247,11402,192,219,0,0,0,0,0,0,192,219,0.0669,221,248
1983.5833,1983,28,11277,11434,198,221,0,0,0,0,0,0,198,221,0.0668,228,251
1983.6667,1983,32,11304,11461,201,226,0,0,0,0,0,0,201,226,0.0667,232,256
1983.7500,1983,36,11332,11500,207,229,0,0,0,0,0,0,207,229,0.0669,240,262
1983.8333,1983,40,11362,11530,209,236,0,0,0,0,0,0,209,236,0.0672,243,269
1983.9167,1983,44,11401,11557,214,242,0,0,0,0,0,0,214,242,0.0672,251,276
1984.0000,1984,0,11440,11598,223,241,0,0,0,0,0,0,223,241,0.0673,261,276
1984.0833,1984,4,11472,11624,229,246,0,0,0,0,0,0,229,246,0.0672,267,285
1984.1667,1984,8,11508,11656,232,252,0,0,0,0,0,0,232,252,0.0669,272,291
1984.2500,1984,12,11522,11683,237,258,0,0,0,0,0,0,237,258,0.0667,277,298
1984.3333,1984,16,11555,11718,243,258,0,0,0,0,0,0,243,258,0.0668,284,298
1984.4167,1984,20,11574,11743,245,263,0,0,0,0,0,0,245,263,0.0670,287,305
1984.5000,1984,24,11602,11772,250,269,0,0,0,0,0,0,250,269,0.0671,292,312
1984.5833,1984,28,11642,11803,255,276,0,0,0,0,0,0,255,276,0.0670,297,319
1984.6667,1984,32,11683,11825,259,277,0,0,0,0,0,0,259,277,0.0669,301,322
1984.7500,1984,36,11717,11854,267,285,0,0,0,0,0,0,267,285,0.0671,309,331
1984.8333,1984,40,11740,11889,272,290,0,0,0,0,0,0,272,290,0.0672,315,336
1984.9167,1984,44,11761,11907,275,294,0,0,0,0,0,0,275,294,0.0672,318,341
1985.0000,1985,0,11798,11937,278,300,0,0,0,0,0,0,278,300,0.0675,322,349
1985.0833,1985,4,11835,11965,282,305,0,0,0,0,0,0,282,305,0.0675,327,355
1985.1667,1985,8,11863,12001,291,309,0,0,0,0,0,0,291,309,0.0675,336,360
1985.2500,1985,12,11902,12023,300,314,0,0,0,0,0,0,300,314,0.0676,346,365
1985.3333,1985,16,11929,12048,305,320,0,0,0,0,0,0,305,320,0.0677,351,372
1985.4167,1985,20,11962,12087,314,322,0,0,0,0,0,0,314,322,0.0675,361,375
1985.5000,1985,24,11991,12122,317,331,0,0,0,0,0,0,317,331,0.0675,367,384
1985.5833,1985,28,12021,12151,323,338,0,0,0,0,0,0,323,338,0.0674,375,393
1985.6667,1985,32,12060,12180,333,344,0,0,0,0,0,0,333,344,0.0673,387,401
1985.7500,1985,36,12096,12214,340,355,0,0,0,0,0,0,340,355,0.0673,394,414
