Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2157,0,1097,0,1060,0,0,0,0,0,0,0,0,0,0.0529,0,0,0,28,0.5656,0.3639,0.0705,0.0000,0.0000,0.0000,0,0,0,0,0,0,203,172,198,203,151,93,77,198,160,198,197,145,77,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2285,0,1153,0,1132,0,0,0,0,0,0,0,0,0,0.0520,0,0,0,59,0.5597,0.3707,0.0696,0.0000,0.0000,0.0000,0,0,0,0,0,0,221,198,198,206,157,97,76,245,164,205,197,153,83,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2414,0,1232,0,1182,0,0,0,0,0,0,0,0,0,0.0528,0,0,0,81,0.5576,0.3708,0.0717,0.0000,0.0000,0.0000,0,0,0,0,0,0,275,192,202,221,158,99,85,261,181,204,204,156,86,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2553,0,1307,0,1246,0,0,0,0,0,0,0,0,0,0.0528,0,0,0,112,0.5586,0.3717,0.0697,0.0000,0.0000,0.0000,0,0,0,0,0,0,340,195,196,235,158,93,90,294,190,211,205,164,87,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2692,0,1364,0,1328,0,0,0,0,0,0,0,0,0,0.0550,0,0,0,141,0.5591,0.3726,0.0684,0.0000,0.0000,0.0000,0,0,0,0,0,0,330,241,199,248,162,97,87,314,228,203,226,169,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2842,0,1436,0,1406,0,0,0,0,0,0,0,0,0,0.0550,0,0,0,184,0.5577,0.3719,0.0704,0.0000,0.0000,0.0000,0,0,0,0,0,0,348,274,217,238,172,98,89,325,279,206,227,176,96,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2969,0,1507,0,1462,0,0,0,0,0,0,0,0,0,0.0564,0,0,0,225,0.5557,0.3715,0.0728,0.0000,0.0000,0.0000,0,0,0,0,0,0,350,307,247,238,173,104,88,338,302,220,230,181,93,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3075,0,1550,0,1525,0,0,0,0,0,0,0,0,0,0.0555,0,0,0,267,0.5607,0.3662,0.0732,0.0000,0.0000,0.0000,0,0,0,0,0,0,323,362,243,258,162,112,90,342,328,231,245,182,99,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3183,0,1599,0,1584,0,0,0,0,0,0,0,0,0,0.0575,0,0,0,309,0.5617,0.3663,0.0719,0.0000,0.0000,0.0000,0,0,0,0,0,0,316,404,242,260,166,122,89,332,374,240,256,174,111,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3318,0,1665,0,1653,0,0,0,0,0,0,0,0,0,0.0577,0,0,0,350,0.5654,0.3611,0.0735,0.0000,0.0000,0.0000,0,0,0,0,0,0,311,411,288,272,178,117,88,323,396,287,265,172,112,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
