Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2192,0,1119,0,1073,0,0,0,0,0,0,0,0,0,0.0554,0,0,0,27,0.4644,0.4708,0.0648,0.0000,0.0000,0.0000,0,0,0,0,0,0,216,185,184,227,130,94,83,198,171,195,205,142,78,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2309,0,1182,0,1127,0,0,0,0,0,0,0,0,0,0.0550,0,0,0,59,0.4612,0.4712,0.0676,0.0000,0.0000,0.0000,0,0,0,0,0,0,249,191,197,223,139,93,90,226,182,190,216,146,84,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2429,0,1253,0,1176,0,0,0,0,0,0,0,0,0,0.0599,0,0,0,107,0.4586,0.4718,0.0696,0.0000,0.0000,0.0000,0,0,0,0,0,0,301,193,202,226,147,96,88,262,187,188,222,152,82,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2571,0,1330,0,1241,0,0,0,0,0,0,0,0,0,0.0602,0,0,0,141,0.4640,0.4664,0.0696,0.0000,0.0000,0.0000,0,0,0,0,0,0,369,192,199,238,144,100,88,304,195,188,228,151,89,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2701,0,1408,0,1293,0,0,0,0,0,0,0,0,0,0.0589,0,0,0,179,0.4683,0.4609,0.0707,0.0000,0.0000,0.0000,0,0,0,0,0,0,365,260,209,235,152,98,89,291,239,201,232,149,91,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2843,0,1475,0,1368,0,0,0,0,0,0,0,0,0,0.0590,0,0,0,207,0.4699,0.4601,0.0700,0.0000,0.0000,0.0000,0,0,0,0,0,0,364,287,239,232,158,101,94,310,261,226,227,152,105,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2969,0,1530,0,1439,0,0,0,0,0,0,0,0,0,0.0601,0,0,0,242,0.4695,0.4621,0.0684,0.0000,0.0000,0.0000,0,0,0,0,0,0,345,335,249,230,168,107,96,321,295,239,235,152,112,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3084,0,1586,0,1498,0,0,0,0,0,0,0,0,0,0.0580,0,0,0,285,0.4689,0.4611,0.0700,0.0000,0.0000,0.0000,0,0,0,0,0,0,321,391,253,248,167,113,93,328,332,236,241,161,118,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3209,0,1650,0,1559,0,0,0,0,0,0,0,0,0,0.0600,0,0,0,324,0.4699,0.4612,0.0689,0.0000,0.0000,0.0000,0,0,0,0,0,0,304,455,245,263,180,111,92,341,365,238,248,165,119,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3326,0,1702,0,1624,0,0,0,0,0,0,0,0,0,0.0611,0,0,0,370,0.4693,0.4618,0.0689,0.0000,0.0000,0.0000,0,0,0,0,0,0,302,434,303,275,184,109,95,335,368,287,257,177,114,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
