Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,5274,5232,4,6,0,0,0,0,0,0,4,6,0.0630,4,6
1975.1667,1975,8,5294,5255,4,6,0,0,0,0,0,0,4,6,0.0627,4,6
1975.2500,1975,12,5304,5262,4,6,0,0,0,0,0,0,4,6,0.0628,4,6
1975.3333,1975,16,5321,5275,4,6,0,0,0,0,0,0,4,6,0.0626,4,6
1975.4167,1975,20,5341,5298,4,6,0,0,0,0,0,0,4,6,0.0625,4,6
1975.5000,1975,24,5356,5309,5,10,0,0,0,0,0,0,5,10,0.0624,5,10
1975.5833,1975,28,5367,5330,7,11,0,0,0,0,0,0,7,11,0.0628,7,11
1975.6667,1975,32,5385,5346,8,12,0,0,0,0,0,0,8,12,0.0630,8,12
1975.7500,1975,36,5402,5351,8,13,0,0,0,0,0,0,8,13,0.0631,8,13
1975.8333,1975,40,5414,5351,9,14,0,0,0,0,0,0,9,14,0.0628,9,14
1975.9167,1975,44,5435,5367,9,15,0,0,0,0,0,0,9,15,0.0626,9,15
1976.0000,1976,0,5446,5372,9,15,0,0,0,0,0,0,9,15,0.0622,9,15
1976.0833,1976,4,5461,5389,12,20,0,0,0,0,0,0,12,20,0.0621,12,20
1976.1667,1976,8,5490,5413,13,20,0,0,0,0,0,0,13,20,0.0617,13,20
1976.2500,1976,12,5503,5415,12,20,0,0,0,0,0,0,12,20,0.0618,13,20
1976.3333,1976,16,5513,5438,13,20,0,0,0,0,0,0,13,20,0.0619,14,20
1976.4167,1976,20,5537,5455,13,20,0,0,0,0,0,0,13,20,0.0618,14,20
1976.5000,1976,24,5549,5461,15,20,0,0,0,0,0,0,15,20,0.0618,16,21
1976.5833,1976,28,5569,5470,15,22,0,0,0,0,0,0,15,22,0.0618,16,23
1976.6667,1976,32,5597,5484,17,23,0,0,0,0,0,0,17,23,0.0620,18,24
1976.7500,1976,36,5598,5482,17,23,0,0,0,0,0,0,17,23,0.0622,18,24
1976.8333,1976,40,5614,5496,17,26,0,0,0,0,0,0,17,26,0.0620,18,27
1976.9167,1976,44,5629,5523,18,28,0,0,0,0,0,0,18,28,0.0620,19,28
1977.0000,1977,0,5640,5532,20,29,0,0,0,0,0,0,20,29,0.0619,21,29
1977.0833,1977,4,5656,5545,31,35,0,0,0,0,0,0,31,35,0.0626,32,35
1977.1667,1977,8,5675,5554,34,38,0,0,0,0,0,0,34,38,0.0634,35,38
1977.2500,1977,12,5692,5570,35,40,0,0,0,0,0,0,35,40,0.0634,36,40
1977.3333,1977,16,5700,5583,35,42,0,0,0,0,0,0,35,42,0.0632,36,43
1977.4167,1977,20,5721,5603,36,43,0,0,0,0,0,0,36,43,0.0624,37,44
1977.5000,1977,24,5731,5609,37,45,0,0,0,0,0,0,37,45,0.0623,38,46
1977.5833,1977,28,5744,5628,37,45,0,0,0,0,0,0,37,45,0.0630,38,46
1977.6667,1977,32,5775,5652,38,47,0,0,0,0,0,0,38,47,0.0634,39,48
1977.7500,1977,36,5786,5660,39,49,0,0,0,0,0,0,39,49,0.0636,40,50
1977.8333,1977,40,5795,5683,40,49,0,0,0,0,0,0,40,49,0.0638,41,50
1977.9167,1977,44,5807,5697,41,50,0,0,0,0,0,0,41,50,0.0639,42,51
1978.0000,1978,0,5818,5696,42,53,0,0,0,0,0,0,42,53,0.0643,43,54
1978.0833,1978,4,5818,5719,51,63,0,0,0,0,0,0,51,63,0.0639,52,64
1978.1667,1978,8,5847,5737,51,68,0,0,0,0,0,0,51,68,0.0638,53,68
1978.2500,1978,12,5864,5759,53,68,0,0,0,0,0,0,53,68,0.0636,55,69
1978.3333,1978,16,5884,5776,53,70,0,0,0,0,0,0,53,70,0.0637,56,71
1978.4167,1978,20,5903,5803,55,71,0,0,0,0,0,0,55,71,0.0635,58,72
1978.5000,1978,24,5915,5799,55,72,0,0,0,0,0,0,55,72,0.0634,58,73
1978.5833,1978,28,5934,5821,60,74,0,0,0,0,0,0,60,74,0.0634,63,75
1978.6667,1978,32,5954,5839,63,77,0,0,0,0,0,0,63,77,0.0633,67,78
1978.7500,1978,36,5973,5846,67,82,0,0,0,0,0,0,67,82,0.0633,71,84
1978.8333,1978,40,5985,5860,68,87,0,0,0,0,0,0,68,87,0.0632,72,90
1978.9167,1978,44,6006,5888,69,88,0,0,0,0,0,0,69,88,0.0634,73,90
1979.0000,1979,0,6016,5891,70,88,0,0,0,0,0,0,70,88,0.0635,75,91
1979.0833,1979,4,6035,5906,79,95,0,0,0,0,0,0,79,95,0.0635,84,98
1979.1667,1979,8,6066,5929,80,95,0,0,0,0,0,0,80,95,0.0636,85,98
1979.2500,1979,12,6073,5937,84,98,0,0,0,0,0,0,84,98,0.0637,90,103
1979.3333,1979,16,6094,5961,90,101,0,0,0,0,0,0,90,101,0.0638,96,106
