Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,5348,5401,1,1,0,0,0,0,0,0,1,1,0.0718,1,1
1975.1667,1975,8,5363,5409,1,1,0,0,0,0,0,0,1,1,0.0714,1,1
1975.2500,1975,12,5371,5415,1,1,0,0,0,0,0,0,1,1,0.0713,1,1
1975.3333,1975,16,5398,5434,1,2,0,0,0,0,0,0,1,2,0.0713,1,2
1975.4167,1975,20,5403,5455,2,2,0,0,0,0,0,0,2,2,0.0709,2,2
1975.5000,1975,24,5413,5461,2,2,0,0,0,0,0,0,2,2,0.0708,2,2
1975.5833,1975,28,5431,5476,2,3,0,0,0,0,0,0,2,3,0.0709,2,3
1975.6667,1975,32,5450,5513,2,3,0,0,0,0,0,0,2,3,0.0710,2,3
1975.7500,1975,36,5454,5521,2,3,0,0,0,0,0,0,2,3,0.0713,2,3
1975.8333,1975,40,5474,5532,2,3,0,0,0,0,0,0,2,3,0.0714,2,3
1975.9167,1975,44,5497,5553,2,3,0,0,0,0,0,0,2,3,0.0719,2,3
1976.0000,1976,0,5503,5558,3,3,0,0,0,0,0,0,3,3,0.0721,3,3
1976.0833,1976,4,5524,5571,4,3,0,0,0,0,0,0,4,3,0.0722,4,3
1976.1667,1976,8,5542,5593,4,3,0,0,0,0,0,0,4,3,0.0724,4,3
1976.2500,1976,12,5554,5593,4,4,0,0,0,0,0,0,4,4,0.0726,4,4
1976.3333,1976,16,5571,5607,4,4,0,0,0,0,0,0,4,4,0.0722,4,4
1976.4167,1976,20,5585,5628,4,4,0,0,0,0,0,0,4,4,0.0725,4,4
1976.5000,1976,24,5599,5639,4,4,0,0,0,0,0,0,4,4,0.0727,4,4
1976.5833,1976,28,5602,5661,4,4,0,0,0,0,0,0,4,4,0.0730,4,4
1976.6667,1976,32,5628,5697,4,4,0,0,0,0,0,0,4,4,0.0729,4,4
1976.7500,1976,36,5641,5699,4,4,0,0,0,0,0,0,4,4,0.0727,4,4
1976.8333,1976,40,5648,5709,4,4,0,0,0,0,0,0,4,4,0.0724,4,4
1976.9167,1976,44,5679,5743,4,4,0,0,0,0,0,0,4,4,0.0729,4,4
1977.0000,1977,0,5686,5755,5,4,0,0,0,0,0,0,5,4,0.0728,5,4
1977.0833,1977,4,5699,5772,5,4,0,0,0,0,0,0,5,4,0.0726,5,4
1977.1667,1977,8,5716,5799,5,4,0,0,0,0,0,0,5,4,0.0733,5,4
1977.2500,1977,12,5709,5812,5,4,0,0,0,0,0,0,5,4,0.0732,5,4
1977.3333,1977,16,5729,5823,5,4,0,0,0,0,0,0,5,4,0.0733,5,4
1977.4167,1977,20,5755,5849,5,4,0,0,0,0,0,0,5,4,0.0726,5,4
1977.5000,1977,24,5763,5856,5,4,0,0,0,0,0,0,5,4,0.0725,5,4
1977.5833,1977,28,5776,5879,5,5,0,0,0,0,0,0,5,5,0.0722,5,5
1977.6667,1977,32,5803,5920,5,5,0,0,0,0,0,0,5,5,0.0722,5,5
1977.7500,1977,36,5812,5921,6,6,0,0,0,0,0,0,6,6,0.0721,6,6
1977.8333,1977,40,5832,5925,6,6,0,0,0,0,0,0,6,6,0.0724,6,6
1977.9167,1977,44,5851,5962,6,7,0,0,0,0,0,0,6,7,0.0720,6,7
1978.0000,1978,0,5861,5969,6,7,0,0,0,0,0,0,6,7,0.0717,6,7
1978.0833,1978,4,5879,5977,7,7,0,0,0,0,0,0,7,7,0.0718,7,7
1978.1667,1978,8,5891,6005,7,7,0,0,0,0,0,0,7,7,0.0715,7,7
1978.2500,1978,12,5893,6006,7,7,0,0,0,0,0,0,7,7,0.0714,7,7
1978.3333,1978,16,5904,6021,7,7,0,0,0,0,0,0,7,7,0.0713,7,7
1978.4167,1978,20,5926,6043,7,7,0,0,0,0,0,0,7,7,0.0715,7,7
1978.5000,1978,24,5936,6058,7,7,0,0,0,0,0,0,7,7,0.0713,7,7
1978.5833,1978,28,5948,6078,7,7,0,0,0,0,0,0,7,7,0.0711,7,7
1978.6667,1978,32,5961,6110,7,7,0,0,0,0,0,0,7,7,0.0710,7,7
1978.7500,1978,36,5970,6111,8,7,0,0,0,0,0,0,8,7,0.0710,8,7
1978.8333,1978,40,5983,6134,9,7,0,0,0,0,0,0,9,7,0.0710,9,7
