Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2156,0,1082,0,1074,0,0,0,0,0,0,0,0,0,0.0582,0,0,0,35,0.5464,0.3372,0.1164,0.0000,0.0000,0.0000,0,0,0,0,0,0,192,178,188,215,145,91,73,207,162,193,205,145,87,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2273,0,1150,0,1123,0,0,0,0,0,0,0,0,0,0.0583,0,0,0,81,0.5411,0.3396,0.1192,0.0000,0.0000,0.0000,0,0,0,0,0,0,230,199,182,225,142,101,71,235,178,189,204,148,90,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2406,0,1221,0,1185,0,0,0,0,0,0,0,0,0,0.0590,0,0,0,123,0.5403,0.3400,0.1197,0.0000,0.0000,0.0000,0,0,0,0,0,0,293,178,191,229,146,105,79,289,180,198,204,142,94,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2545,0,1290,0,1255,0,0,0,0,0,0,0,0,0,0.0620,0,0,0,154,0.5383,0.3426,0.1191,0.0000,0.0000,0.0000,0,0,0,0,0,0,335,185,205,226,151,107,81,332,189,206,206,149,95,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2678,0,1356,0,1322,0,0,0,0,0,0,0,0,0,0.0619,0,0,0,197,0.5403,0.3413,0.1184,0.0000,0.0000,0.0000,0,0,0,0,0,0,351,232,194,232,157,107,83,327,235,210,217,156,92,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2800,0,1417,0,1383,0,0,0,0,0,0,0,0,0,0.0593,0,0,0,238,0.5429,0.3389,0.1182,0.0000,0.0000,0.0000,0,0,0,0,0,0,340,275,214,233,160,112,83,338,266,215,218,170,94,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2922,0,1489,0,1433,0,0,0,0,0,0,0,0,0,0.0591,0,0,0,279,0.5448,0.3392,0.1160,0.0000,0.0000,0.0000,0,0,0,0,0,0,354,307,245,229,159,118,77,312,312,226,229,165,104,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3061,0,1559,0,1502,0,0,0,0,0,0,0,0,0,0.0597,0,0,0,314,0.5495,0.3332,0.1173,0.0000,0.0000,0.0000,0,0,0,0,0,0,362,367,233,241,163,117,76,313,356,224,243,166,112,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3180,0,1621,0,1559,0,0,0,0,0,0,0,0,0,0.0629,0,0,0,350,0.5550,0.3286,0.1164,0.0000,0.0000,0.0000,0,0,0,0,0,0,350,416,247,248,172,109,79,304,400,242,239,173,114,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3304,0,1684,0,1620,0,0,0,0,0,0,0,0,0,0.0635,0,0,0,382,0.5563,0.3275,0.1162,0.0000,0.0000,0.0000,0,0,0,0,0,0,348,423,282,259,181,108,83,297,397,291,252,175,116,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1910,0.000000,0.000000,0,0,0,0,0.000000,0,3430,0,1743,0,1687,0,0,0,0,0,0,0,0,0,0.0637,0,0,0,431,0.5580,0.3283,0.1137,0.0000,0.0000,0.0000,0,0,0,0,0,0,332,429,335,255,190,115,87,323,391,323,254,178,127,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1911,0.000000,0.000000,0,0,0,0,0.000000,0,3544,0,1802,0,1742,0,0,0,0,0,0,0,0,0,0.0622,0,0,0,480,0.5559,0.3299,0.1143,0.0000,0.0000,0.0000,0,0,0,0,0,0,326,435,388,248,197,111,97,314,385,365,268,182,126,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1912,0.000000,0.000000,0,0,0,0,0.000000,0,3626,0,1846,0,1780,0,0,0,0,0,0,0,0,0,0.0623,0,0,0,546,0.5543,0.3318,0.1139,0.0000,0.0000,0.0000,0,0,0,0,0,0,329,426,416,267,196,114,98,303,380,410,277,183,120,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1913,0.000000,0.000000,0,0,0,0,0.000000,0,3745,0,1909,0,1836,0,0,0,0,0,0,0,0,0,0.0623,0,0,0,589,0.5583,0.3279,0.1138,0.0000,0.0000,0.0000,0,0,0,0,0,0,336,413,453,294,192,125,96,304,374,447,293,185,125,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1914,0.000000,0.000000,0,0,0,0,0.000000,0,3823,0,1949,0,1874,0,0,0,0,0,0,0,0,0,0.0621,0,0,0,639,0.5600,0.3254,0.1146,0.0000,0.0000,0.0000,0,0,0,0,0,0,319,413,506,277,205,129,100,279,376,493,287,197,133,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1915,0.000000,0.000000,0,0,0,0,0.000000,0,3908,0,1994,0,1914,0,0,0,0,0,0,0,0,0,0.0607,0,0,0,682,0.5609,0.3257,0.1134,0.0000,0.0000,0.0000,0,0,0,0,0,0,300,403,550,296,207,130,108,263,388,513,300,194,147,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1916,0.000000,0.000000,0,0,0,0,0.000000,0,3959,0,2015,0,1944,0,0,0,0,0,0,0,0,0,0.0586,0,0,0,730,0.5592,0.3266,0.1142,0.0000,0.0000,0.0000,0,0,0,0,0,0,257,394,568,345,205,131,115,256,374,518,338,204,143,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1917,0.000000,0.000000,0,0,0,0,0.000000,0,4055,0,2061,0,1994,0,0,0,0,0,0,0,0,0,0.0587,0,0,0,780,0.5610,0.3263,0.1127,0.0000,0.0000,0.0000,0,0,0,0,0,0,246,403,562,390,212,136,112,249,375,526,368,216,145,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1918,0.000000,0.000000,0,0,0,0,0.000000,0,4126,0,2103,0,2023,0,0,0,0,0,0,0,0,0,0.0575,0,0,0,840,0.5616,0.3262,0.1122,0.0000,0.0000,0.0000,0,0,0,0,0,0,255,392,551,441,215,141,108,245,360,513,427,211,151,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1919,0.000000,0.000000,0,0,0,0,0.000000,0,4222,0,2146,0,2076,0,0,0,0,0,0,0,0,0,0.0578,0,0,0,888,0.5618,0.3264,0.1118,0.0000,0.0000,0.0000,0,0,0,0,0,0,254,376,554,478,223,151,110,261,330,518,472,220,152,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1920,0.000000,0.000000,0,0,0,0,0.000000,0,4317,0,2183,0,2134,0,0,0,0,0,0,0,0,0,0.0568,0,0,0,952,0.5629,0.3255,0.1117,0.0000,0.0000,0.0000,0,0,0,0,0,0,290,327,547,524,224,154,117,286,313,516,515,222,154,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1921,0.000000,0.000000,0,0,0,0,0.000000,0,4431,0,2244,0,2187,0,0,0,0,0,0,0,0,0,0.0588,0,0,0,1004,0.5626,0.3250,0.1124,0.0000,0.0000,0.0000,0,0,0,0,0,0,298,320,549,570,220,165,122,298,318,493,553,237,158,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1922,0.000000,0.000000,0,0,0,0,0.000000,0,4575,0,2319,0,2256,0,0,0,0,0,0,0,0,0,0.0586,0,0,0,1063,0.5607,0.3274,0.1119,0.0000,0.0000,0.0000,0,0,0,0,0,0,336,310,531,611,236,164,131,330,299,509,576,249,155,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1923,0.000000,0.000000,0,0,0,0,0.000000,0,4692,0,2396,0,2296,0,0,0,0,0,0,0,0,0,0.0601,0,0,0,1136,0.5597,0.3297,0.1106,0.0000,0.0000,0.0000,0,0,0,0,0,0,376,316,503,644,260,164,133,334,310,490,606,260,157,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1924,0.000000,0.000000,0,0,0,0,0.000000,0,4790,0,2434,0,2356,0,0,0,0,0,0,0,0,0,0.0583,0,0,0,1213,0.5601,0.3290,0.1109,0.0000,0.0000,0.0000,0,0,0,0,0,0,382,322,498,679,249,170,134,346,335,469,647,252,167,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1925,0.000000,0.000000,0,0,0,0,0.000000,0,4934,0,2513,0,2421,0,0,0,0,0,0,0,0,0,0.0585,0,0,0,1275,0.5608,0.3267,0.1125,0.0000,0.0000,0.0000,0,0,0,0,0,0,412,361,464,700,267,169,140,355,362,455,668,262,163,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
