Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2165,0,1102,0,1063,0,0,0,0,0,0,0,0,0,0.0590,0,0,0,29,0.5492,0.3358,0.1150,0.0000,0.0000,0.0000,0,0,0,0,0,0,206,179,193,216,138,85,85,197,166,188,211,138,87,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2290,0,1173,0,1117,0,0,0,0,0,0,0,0,0,0.0622,0,0,0,61,0.5493,0.3358,0.1148,0.0000,0.0000,0.0000,0,0,0,0,0,0,262,180,195,223,142,85,86,215,180,192,209,145,91,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2416,0,1232,0,1184,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,92,0.5509,0.3299,0.1192,0.0000,0.0000,0.0000,0,0,0,0,0,0,295,181,205,225,145,93,88,266,184,195,206,156,92,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2561,0,1307,0,1254,0,0,0,0,0,0,0,0,0,0.0612,0,0,0,124,0.5502,0.3303,0.1195,0.0000,0.0000,0.0000,0,0,0,0,0,0,341,198,206,235,143,97,87,309,189,199,215,163,95,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2692,0,1369,0,1323,0,0,0,0,0,0,0,0,0,0.0614,0,0,0,163,0.5479,0.3317,0.1204,0.0000,0.0000,0.0000,0,0,0,0,0,0,340,244,205,246,149,96,89,317,232,200,221,169,95,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2839,0,1433,0,1406,0,0,0,0,0,0,0,0,0,0.0600,0,0,0,194,0.5421,0.3392,0.1187,0.0000,0.0000,0.0000,0,0,0,0,0,0,330,291,224,243,156,101,88,346,258,216,226,163,106,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2964,0,1504,0,1460,0,0,0,0,0,0,0,0,0,0.0612,0,0,0,236,0.5449,0.3367,0.1184,0.0000,0.0000,0.0000,0,0,0,0,0,0,343,328,225,244,164,105,95,343,289,236,227,169,107,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3084,0,1567,0,1517,0,0,0,0,0,0,0,0,0,0.0600,0,0,0,283,0.5412,0.3395,0.1193,0.0000,0.0000,0.0000,0,0,0,0,0,0,336,383,234,242,170,113,89,334,337,236,243,172,104,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3205,0,1617,0,1588,0,0,0,0,0,0,0,0,0,0.0600,0,0,0,328,0.5429,0.3373,0.1198,0.0000,0.0000,0.0000,0,0,0,0,0,0,323,412,250,249,180,112,91,345,384,238,252,167,114,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3311,0,1667,0,1644,0,0,0,0,0,0,0,0,0,0.0618,0,0,0,368,0.5461,0.3349,0.1190,0.0000,0.0000,0.0000,0,0,0,0,0,0,317,409,296,258,184,115,88,323,403,286,253,176,113,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
