Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2165,0,1100,0,1065,0,0,0,0,0,0,0,0,0,0.0600,0,0,0,34,0.4540,0.4189,0.1270,0.0000,0.0000,0.0000,0,0,0,0,0,0,210,171,208,203,145,80,83,209,164,192,195,141,93,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2301,0,1167,0,1134,0,0,0,0,0,0,0,0,0,0.0617,0,0,0,62,0.4533,0.4207,0.1260,0.0000,0.0000,0.0000,0,0,0,0,0,0,251,182,207,217,137,92,81,250,170,201,189,152,103,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2458,0,1253,0,1205,0,0,0,0,0,0,0,0,0,0.0591,0,0,0,100,0.4528,0.4223,0.1249,0.0000,0.0000,0.0000,0,0,0,0,0,0,313,178,216,227,141,99,79,301,169,202,202,155,107,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2582,0,1317,0,1265,0,0,0,0,0,0,0,0,0,0.0615,0,0,0,135,0.4497,0.4233,0.1270,0.0000,0.0000,0.0000,0,0,0,0,0,0,355,186,221,236,143,100,76,328,186,197,208,163,111,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2714,0,1384,0,1330,0,0,0,0,0,0,0,0,0,0.0614,0,0,0,169,0.4495,0.4256,0.1249,0.0000,0.0000,0.0000,0,0,0,0,0,0,348,248,215,239,151,99,84,327,233,208,221,159,113,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2871,0,1471,0,1400,0,0,0,0,0,0,0,0,0,0.0632,0,0,0,193,0.4514,0.4232,0.1254,0.0000,0.0000,0.0000,0,0,0,0,0,0,363,290,233,238,158,102,87,333,277,211,226,163,117,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2971,0,1524,0,1447,0,0,0,0,0,0,0,0,0,0.0636,0,0,0,243,0.4477,0.4275,0.1249,0.0000,0.0000,0.0000,0,0,0,0,0,0,337,348,237,254,154,111,83,313,323,216,233,167,117,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3095,0,1573,0,1522,0,0,0,0,0,0,0,0,0,0.0617,0,0,0,285,0.4465,0.4284,0.1250,0.0000,0.0000,0.0000,0,0,0,0,0,0,327,387,242,254,163,116,84,325,361,223,240,170,116,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3202,0,1615,0,1587,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,339,0.4438,0.4291,0.1271,0.0000,0.0000,0.0000,0,0,0,0,0,0,321,421,249,258,171,113,82,322,402,236,257,169,119,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3336,0,1690,0,1646,0,0,0,0,0,0,0,0,0,0.0609,0,0,0,379,0.4448,0.4287,0.1265,0.0000,0.0000,0.0000,0,0,0,0,0,0,326,432,288,266,185,111,82,319,398,284,263,180,120,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
