Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2186,0,1109,0,1077,0,0,0,0,0,0,0,0,0,0.0559,0,0,0,29,0.3495,0.5192,0.1313,0.0000,0.0000,0.0000,0,0,0,0,0,0,215,177,192,211,149,92,73,209,170,190,209,133,93,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2311,0,1174,0,1137,0,0,0,0,0,0,0,0,0,0.0554,0,0,0,61,0.3470,0.5206,0.1324,0.0000,0.0000,0.0000,0,0,0,0,0,0,243,191,199,211,155,98,77,254,168,197,210,141,89,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2442,0,1229,0,1213,0,0,0,0,0,0,0,0,0,0.0602,0,0,0,103,0.3464,0.5238,0.1298,0.0000,0.0000,0.0000,0,0,0,0,0,0,285,187,204,210,167,97,79,312,168,201,218,141,96,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2565,0,1292,0,1273,0,0,0,0,0,0,0,0,0,0.0573,0,0,0,137,0.3481,0.5228,0.1290,0.0000,0.0000,0.0000,0,0,0,0,0,0,324,195,207,223,160,102,81,342,182,199,226,145,98,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2681,0,1357,0,1324,0,0,0,0,0,0,0,0,0,0.0619,0,0,0,177,0.3495,0.5218,0.1287,0.0000,0.0000,0.0000,0,0,0,0,0,0,317,251,217,229,158,101,84,317,244,204,234,149,101,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2806,0,1430,0,1376,0,0,0,0,0,0,0,0,0,0.0629,0,0,0,210,0.3439,0.5246,0.1315,0.0000,0.0000,0.0000,0,0,0,0,0,0,327,287,230,228,167,110,81,312,274,217,242,154,104,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2929,0,1490,0,1439,0,0,0,0,0,0,0,0,0,0.0631,0,0,0,247,0.3441,0.5261,0.1297,0.0000,0.0000,0.0000,0,0,0,0,0,0,330,310,251,227,184,110,78,298,338,226,241,164,99,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3026,0,1533,0,1493,0,0,0,0,0,0,0,0,0,0.0665,0,0,0,307,0.3430,0.5284,0.1286,0.0000,0.0000,0.0000,0,0,0,0,0,0,328,350,248,240,178,112,77,297,381,225,251,167,97,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3176,0,1589,0,1587,0,0,0,0,0,0,0,0,0,0.0673,0,0,0,344,0.3454,0.5268,0.1278,0.0000,0.0000,0.0000,0,0,0,0,0,0,317,398,246,252,187,111,78,336,399,239,260,171,103,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3295,0,1654,0,1641,0,0,0,0,0,0,0,0,0,0.0689,0,0,0,389,0.3442,0.5275,0.1284,0.0000,0.0000,0.0000,0,0,0,0,0,0,316,395,298,264,184,119,78,341,378,293,262,177,109,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1910,0.000000,0.000000,0,0,0,0,0.000000,0,3436,0,1728,0,1708,0,0,0,0,0,0,0,0,0,0.0694,0,0,0,439,0.3434,0.5265,0.1301,0.0000,0.0000,0.0000,0,0,0,0,0,0,333,395,341,258,190,129,82,347,383,332,261,187,112,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1911,0.000000,0.000000,0,0,0,0,0.000000,0,3552,0,1787,0,1765,0,0,0,0,0,0,0,0,0,0.0694,0,0,0,483,0.3457,0.5270,0.1273,0.0000,0.0000,0.0000,0,0,0,0,0,0,343,387,381,262,191,131,92,344,366,391,264,192,118,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1912,0.000000,0.000000,0,0,0,0,0.000000,0,3683,0,1852,0,1831,0,0,0,0,0,0,0,0,0,0.0691,0,0,0,524,0.3494,0.5240,0.1265,0.0000,0.0000,0.0000,0,0,0,0,0,0,347,389,415,273,190,142,96,327,389,426,271,201,121,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
