Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2174,0,1098,0,1076,0,0,0,0,0,0,0,0,0,0.0583,0,0,0,27,0.4186,0.3864,0.1950,0.0000,0.0000,0.0000,0,0,0,0,0,0,216,167,200,204,141,92,78,207,164,189,204,151,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2277,0,1147,0,1130,0,0,0,0,0,0,0,0,0,0.0593,0,0,0,75,0.4168,0.3860,0.1972,0.0000,0.0000,0.0000,0,0,0,0,0,0,251,172,205,207,137,101,74,239,174,189,205,156,88,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2414,0,1224,0,1190,0,0,0,0,0,0,0,0,0,0.0629,0,0,0,107,0.4176,0.3857,0.1968,0.0000,0.0000,0.0000,0,0,0,0,0,0,297,188,216,211,138,93,81,273,178,195,209,156,95,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2557,0,1296,0,1261,0,0,0,0,0,0,0,0,0,0.0617,0,0,0,135,0.4165,0.3868,0.1967,0.0000,0.0000,0.0000,0,0,0,0,0,0,342,197,214,219,148,92,84,315,185,203,213,162,101,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2686,0,1367,0,1319,0,0,0,0,0,0,0,0,0,0.0629,0,0,0,177,0.4203,0.3846,0.1951,0.0000,0.0000,0.0000,0,0,0,0,0,0,340,241,223,226,151,103,83,311,235,209,212,165,109,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2823,0,1436,0,1387,0,0,0,0,0,0,0,0,0,0.0606,0,0,0,217,0.4212,0.3812,0.1977,0.0000,0.0000,0.0000,0,0,0,0,0,0,351,284,219,238,159,101,84,329,272,210,211,170,115,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2945,0,1492,0,1453,0,0,0,0,0,0,0,0,0,0.0630,0,0,0,259,0.4197,0.3834,0.1969,0.0000,0.0000,0.0000,0,0,0,0,0,0,338,337,224,242,164,107,80,338,303,225,217,167,121,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3070,0,1564,0,1506,0,0,0,0,0,0,0,0,0,0.0633,0,0,0,313,0.4228,0.3818,0.1954,0.0000,0.0000,0.0000,0,0,0,0,0,0,348,371,241,240,172,113,79,334,345,225,233,167,121,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3179,0,1612,0,1567,0,0,0,0,0,0,0,0,0,0.0620,0,0,0,360,0.4269,0.3775,0.1957,0.0000,0.0000,0.0000,0,0,0,0,0,0,336,416,247,244,176,116,77,330,382,240,247,168,116,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3301,0,1669,0,1632,0,0,0,0,0,0,0,0,0,0.0599,0,0,0,403,0.4296,0.3775,0.1930,0.0000,0.0000,0.0000,0,0,0,0,0,0,332,414,297,255,180,112,79,322,388,285,255,176,117,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
