Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2156,0,1072,0,1084,0,0,0,0,0,0,0,0,0,0.0588,0,0,0,32,0.4995,0.3576,0.1429,0.0000,0.0000,0.0000,0,0,0,0,0,0,180,175,187,214,144,89,83,217,163,190,217,135,88,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2277,0,1135,0,1142,0,0,0,0,0,0,0,0,0,0.0617,0,0,0,67,0.4985,0.3553,0.1462,0.0000,0.0000,0.0000,0,0,0,0,0,0,225,177,193,220,152,83,85,244,169,197,217,137,100,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2433,0,1201,0,1232,0,0,0,0,0,0,0,0,0,0.0575,0,0,0,97,0.4998,0.3568,0.1434,0.0000,0.0000,0.0000,0,0,0,0,0,0,274,174,206,214,159,83,91,314,172,195,222,151,91,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2562,0,1263,0,1299,0,0,0,0,0,0,0,0,0,0.0562,0,0,0,145,0.5027,0.3568,0.1405,0.0000,0.0000,0.0000,0,0,0,0,0,0,306,189,214,208,162,96,88,358,186,194,224,157,99,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2692,0,1329,0,1363,0,0,0,0,0,0,0,0,0,0.0564,0,0,0,183,0.4955,0.3637,0.1408,0.0000,0.0000,0.0000,0,0,0,0,0,0,331,218,211,211,169,101,88,344,248,195,226,168,96,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2829,0,1393,0,1436,0,0,0,0,0,0,0,0,0,0.0567,0,0,0,232,0.4984,0.3620,0.1396,0.0000,0.0000,0.0000,0,0,0,0,0,0,338,253,222,214,169,103,94,366,278,207,230,171,100,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2950,0,1456,0,1494,0,0,0,0,0,0,0,0,0,0.0549,0,0,0,274,0.5027,0.3583,0.1390,0.0000,0.0000,0.0000,0,0,0,0,0,0,338,297,224,224,174,106,93,340,334,229,222,177,105,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3077,0,1522,0,1555,0,0,0,0,0,0,0,0,0,0.0552,0,0,0,310,0.5028,0.3598,0.1375,0.0000,0.0000,0.0000,0,0,0,0,0,0,339,345,228,234,169,113,94,330,389,225,235,183,110,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3206,0,1578,0,1628,0,0,0,0,0,0,0,0,0,0.0532,0,0,0,354,0.5009,0.3587,0.1404,0.0000,0.0000,0.0000,0,0,0,0,0,0,339,380,238,247,171,117,86,337,428,232,253,181,116,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3337,0,1636,0,1701,0,0,0,0,0,0,0,0,0,0.0562,0,0,0,394,0.5040,0.3557,0.1402,0.0000,0.0000,0.0000,0,0,0,0,0,0,332,407,263,257,180,113,84,333,429,295,259,181,119,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1910,0.000000,0.000000,0,0,0,0,0.000000,0,3463,0,1694,0,1769,0,0,0,0,0,0,0,0,0,0.0573,0,0,0,438,0.5051,0.3558,0.1392,0.0000,0.0000,0.0000,0,0,0,0,0,0,327,409,307,252,187,121,91,346,429,336,255,195,115,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1911,0.000000,0.000000,0,0,0,0,0.000000,0,3597,0,1754,0,1843,0,0,0,0,0,0,0,0,0,0.0587,0,0,0,486,0.5060,0.3556,0.1384,0.0000,0.0000,0.0000,0,0,0,0,0,0,328,408,354,256,188,131,89,364,407,398,256,193,116,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1912,0.000000,0.000000,0,0,0,0,0.000000,0,3738,0,1818,0,1920,0,0,0,0,0,0,0,0,0,0.0578,0,0,0,536,0.5064,0.3555,0.1380,0.0000,0.0000,0.0000,0,0,0,0,0,0,340,407,384,272,182,138,95,370,409,446,264,198,129,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1913,0.000000,0.000000,0,0,0,0,0.000000,0,3848,0,1874,0,1974,0,0,0,0,0,0,0,0,0,0.0598,0,0,0,598,0.5070,0.3550,0.1380,0.0000,0.0000,0.0000,0,0,0,0,0,0,343,404,432,278,179,136,102,362,418,478,279,198,136,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1914,0.000000,0.000000,0,0,0,0,0.000000,0,3917,0,1901,0,2016,0,0,0,0,0,0,0,0,0,0.0605,0,0,0,641,0.5109,0.3518,0.1374,0.0000,0.0000,0.0000,0,0,0,0,0,0,315,401,477,279,184,139,106,332,415,540,279,198,146,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1915,0.000000,0.000000,0,0,0,0,0.000000,0,3982,0,1927,0,2055,0,0,0,0,0,0,0,0,0,0.0623,0,0,0,694,0.5121,0.3493,0.1386,0.0000,0.0000,0.0000,0,0,0,0,0,0,283,400,511,292,195,135,111,298,436,569,296,201,147,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1916,0.000000,0.000000,0,0,0,0,0.000000,0,4051,0,1969,0,2082,0,0,0,0,0,0,0,0,0,0.0630,0,0,0,759,0.5100,0.3508,0.1392,0.0000,0.0000,0.0000,0,0,0,0,0,0,262,408,533,311,201,135,119,266,449,552,358,198,147,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1917,0.000000,0.000000,0,0,0,0,0.000000,0,4121,0,2005,0,2116,0,0,0,0,0,0,0,0,0,0.0643,0,0,0,814,0.5115,0.3487,0.1398,0.0000,0.0000,0.0000,0,0,0,0,0,0,244,413,536,353,208,130,121,241,440,573,389,208,148,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1918,0.000000,0.000000,0,0,0,0,0.000000,0,4206,0,2045,0,2161,0,0,0,0,0,0,0,0,0,0.0655,0,0,0,875,0.5102,0.3495,0.1403,0.0000,0.0000,0.0000,0,0,0,0,0,0,259,382,539,392,221,133,119,256,408,565,443,221,145,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1919,0.000000,0.000000,0,0,0,0,0.000000,0,4298,0,2090,0,2208,0,0,0,0,0,0,0,0,0,0.0660,0,0,0,923,0.5133,0.3478,0.1389,0.0000,0.0000,0.0000,0,0,0,0,0,0,269,355,539,439,229,140,119,268,382,561,492,230,149,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1920,0.000000,0.000000,0,0,0,0,0.000000,0,4412,0,2148,0,2264,0,0,0,0,0,0,0,0,0,0.0647,0,0,0,973,0.5159,0.3441,0.1401,0.0000,0.0000,0.0000,0,0,0,0,0,0,283,346,538,481,224,152,124,280,351,579,540,223,164,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1921,0.000000,0.000000,0,0,0,0,0.000000,0,4515,0,2202,0,2313,0,0,0,0,0,0,0,0,0,0.0663,0,0,0,1038,0.5152,0.3433,0.1415,0.0000,0.0000,0.0000,0,0,0,0,0,0,309,318,551,526,223,151,124,300,313,579,593,228,164,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1922,0.000000,0.000000,0,0,0,0,0.000000,0,4613,0,2255,0,2358,0,0,0,0,0,0,0,0,0,0.0674,0,0,0,1112,0.5144,0.3427,0.1429,0.0000,0.0000,0.0000,0,0,0,0,0,0,331,302,540,563,236,152,131,304,307,579,621,237,167,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1923,0.000000,0.000000,0,0,0,0,0.000000,0,4739,0,2322,0,2417,0,0,0,0,0,0,0,0,0,0.0668,0,0,0,1178,0.5155,0.3421,0.1424,0.0000,0.0000,0.0000,0,0,0,0,0,0,365,315,514,604,242,145,137,318,325,558,652,245,168,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1924,0.000000,0.000000,0,0,0,0,0.000000,0,4885,0,2391,0,2494,0,0,0,0,0,0,0,0,0,0.0682,0,0,0,1239,0.5142,0.3429,0.1429,0.0000,0.0000,0.0000,0,0,0,0,0,0,375,343,487,649,240,155,142,353,333,534,703,247,169,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1925,0.000000,0.000000,0,0,0,0,0.000000,0,5037,0,2481,0,2556,0,0,0,0,0,0,0,0,0,0.0677,0,0,0,1304,0.5140,0.3462,0.1398,0.0000,0.0000,0.0000,0,0,0,0,0,0,408,358,472,681,250,167,145,372,347,507,739,261,171,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1926,0.000000,0.000000,0,0,0,0,0.000000,0,5173,0,2535,0,2638,0,0,0,0,0,0,0,0,0,0.0690,0,0,0,1373,0.5152,0.3458,0.1390,0.0000,0.0000,0.0000,0,0,0,0,0,0,405,389,458,698,267,172,146,406,363,475,739,317,173,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1927,0.000000,0.000000,0,0,0,0,0.000000,0,5304,0,2592,0,2712,0,0,0,0,0,0,0,0,0,0.0710,0,0,0,1459,0.5126,0.3458,0.1416,0.0000,0.0000,0.0000,0,0,0,0,0,0,403,418,440,697,312,179,143,436,373,455,756,348,178,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1928,0.000000,0.000000,0,0,0,0,0.000000,0,5471,0,2679,0,2792,0,0,0,0,0,0,0,0,0,0.0702,0,0,0,1532,0.5131,0.3440,0.1429,0.0000,0.0000,0.0000,0,0,0,0,0,0,427,443,423,708,345,188,145,446,410,438,754,388,191,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1929,0.000000,0.000000,0,0,0,0,0.000000,0,5655,0,2787,0,2868,0,0,0,0,0,0,0,0,0,0.0689,0,0,0,1598,0.5098,0.3466,0.1436,0.0000,0.0000,0.0000,0,0,0,0,0,0,444,480,422,706,389,197,149,460,433,431,755,426,198,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1930,0.000000,0.000000,0,0,0,0,0.000000,0,5827,0,2884,0,2943,0,0,0,0,0,0,0,0,0,0.0690,0,0,0,1671,0.5100,0.3455,0.1445,0.0000,0.0000,0.0000,0,0,0,0,0,0,478,484,456,685,423,196,162,463,463,450,734,466,194,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1931,0.000000,0.000000,0,0,0,0,0.000000,0,5987,0,2964,0,3023,0,0,0,0,0,0,0,0,0,0.0709,0,0,0,1755,0.5104,0.3434,0.1461,0.0000,0.0000,0.0000,0,0,0,0,0,0,502,483,494,663,460,193,169,466,507,456,702,513,202,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1932,0.000000,0.000000,0,0,0,0,0.000000,0,6189,0,3068,0,3121,0,0,0,0,0,0,0,0,0,0.0714,0,0,0,1826,0.5107,0.3422,0.1470,0.0000,0.0000,0.0000,0,0,0,0,0,0,526,500,521,650,496,200,175,470,544,477,695,540,208,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1933,0.000000,0.000000,0,0,0,0,0.000000,0,6365,0,3155,0,3210,0,0,0,0,0,0,0,0,0,0.0697,0,0,0,1922,0.5114,0.3422,0.1464,0.0000,0.0000,0.0000,0,0,0,0,0,0,523,542,545,635,535,204,171,493,540,527,672,569,214,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1934,0.000000,0.000000,0,0,0,0,0.000000,0,6536,0,3240,0,3296,0,0,0,0,0,0,0,0,0,0.0710,0,0,0,2014,0.5142,0.3392,0.1466,0.0000,0.0000,0.0000,0,0,0,0,0,0,525,551,590,621,572,205,176,504,563,550,656,605,219,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1935,0.000000,0.000000,0,0,0,0,0.000000,0,6704,0,3319,0,3385,0,0,0,0,0,0,0,0,0,0.0714,0,0,0,2100,0.5134,0.3399,0.1466,0.0000,0.0000,0.0000,0,0,0,0,0,0,526,575,615,600,606,212,185,511,571,585,646,645,226,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1936,0.000000,0.000000,0,0,0,0,0.000000,0,6891,0,3413,0,3478,0,0,0,0,0,0,0,0,0,0.0715,0,0,0,2204,0.5139,0.3393,0.1469,0.0000,0.0000,0.0000,0,0,0,0,0,0,527,621,626,600,617,229,193,528,579,621,640,641,272,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1937,0.000000,0.000000,0,0,0,0,0.000000,0,7078,0,3506,0,3572,0,0,0,0,0,0,0,0,0,0.0705,0,0,0,2287,0.5160,0.3389,0.1451,0.0000,0.0000,0.0000,0,0,0,0,0,0,533,634,652,603,621,262,201,526,585,670,624,667,302,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1938,0.000000,0.000000,0,0,0,0,0.000000,0,7245,0,3592,0,3653,0,0,0,0,0,0,0,0,0,0.0699,0,0,0,2391,0.5166,0.3397,0.1437,0.0000,0.0000,0.0000,0,0,0,0,0,0,544,627,694,615,620,287,205,524,605,707,600,668,337,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
