Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2152,0,1083,0,1069,0,0,0,0,0,0,0,0,0,0.0582,0,0,0,31,0.5293,0.3309,0.1399,0.0000,0.0000,0.0000,0,0,0,0,0,0,187,183,194,200,147,91,81,197,168,198,192,151,77,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2280,0,1133,0,1147,0,0,0,0,0,0,0,0,0,0.0583,0,0,0,63,0.5241,0.3355,0.1404,0.0000,0.0000,0.0000,0,0,0,0,0,0,221,185,201,198,152,96,80,245,185,194,204,157,77,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2426,0,1202,0,1224,0,0,0,0,0,0,0,0,0,0.0624,0,0,0,88,0.5206,0.3339,0.1455,0.0000,0.0000,0.0000,0,0,0,0,0,0,257,195,218,199,158,93,82,291,194,194,211,160,83,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2529,0,1258,0,1271,0,0,0,0,0,0,0,0,0,0.0628,0,0,0,131,0.5184,0.3345,0.1471,0.0000,0.0000,0.0000,0,0,0,0,0,0,305,197,204,213,160,95,84,319,186,200,218,164,86,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2649,0,1314,0,1335,0,0,0,0,0,0,0,0,0,0.0654,0,0,0,170,0.5198,0.3296,0.1506,0.0000,0.0000,0.0000,0,0,0,0,0,0,308,230,213,215,171,90,87,321,231,207,225,157,91,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2778,0,1384,0,1394,0,0,0,0,0,0,0,0,0,0.0650,0,0,0,215,0.5230,0.3265,0.1505,0.0000,0.0000,0.0000,0,0,0,0,0,0,328,252,228,225,164,104,83,308,279,226,227,153,99,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2917,0,1453,0,1464,0,0,0,0,0,0,0,0,0,0.0661,0,0,0,250,0.5211,0.3315,0.1474,0.0000,0.0000,0.0000,0,0,0,0,0,0,330,300,233,238,162,109,81,310,321,234,235,158,101,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3047,0,1511,0,1536,0,0,0,0,0,0,0,0,0,0.0649,0,0,0,288,0.5212,0.3308,0.1480,0.0000,0.0000,0.0000,0,0,0,0,0,0,324,328,253,243,160,119,84,341,342,238,245,162,111,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3170,0,1579,0,1591,0,0,0,0,0,0,0,0,0,0.0640,0,0,0,321,0.5183,0.3341,0.1476,0.0000,0.0000,0.0000,0,0,0,0,0,0,337,366,256,247,168,119,86,326,390,247,246,175,109,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3285,0,1627,0,1658,0,0,0,0,0,0,0,0,0,0.0658,0,0,0,358,0.5181,0.3355,0.1464,0.0000,0.0000,0.0000,0,0,0,0,0,0,316,384,285,258,176,122,86,324,391,296,255,180,116,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1910,0.000000,0.000000,0,0,0,0,0.000000,0,3393,0,1679,0,1714,0,0,0,0,0,0,0,0,0,0.0637,0,0,0,405,0.5167,0.3348,0.1485,0.0000,0.0000,0.0000,0,0,0,0,0,0,303,402,321,257,176,126,94,320,383,346,267,177,127,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1911,0.000000,0.000000,0,0,0,0,0.000000,0,3524,0,1735,0,1789,0,0,0,0,0,0,0,0,0,0.0611,0,0,0,448,0.5150,0.3385,0.1464,0.0000,0.0000,0.0000,0,0,0,0,0,0,311,391,364,267,172,130,100,318,391,392,271,189,134,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1912,0.000000,0.000000,0,0,0,0,0.000000,0,3641,0,1782,0,1859,0,0,0,0,0,0,0,0,0,0.0606,0,0,0,497,0.5141,0.3400,0.1458,0.0000,0.0000,0.0000,0,0,0,0,0,0,296,400,394,292,168,138,94,343,392,410,277,194,137,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1913,0.000000,0.000000,0,0,0,0,0.000000,0,3756,0,1836,0,1920,0,0,0,0,0,0,0,0,0,0.0610,0,0,0,550,0.5125,0.3429,0.1446,0.0000,0.0000,0.0000,0,0,0,0,0,0,305,396,432,289,184,134,96,352,386,448,286,200,138,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1914,0.000000,0.000000,0,0,0,0,0.000000,0,3827,0,1870,0,1957,0,0,0,0,0,0,0,0,0,0.0615,0,0,0,595,0.5119,0.3420,0.1461,0.0000,0.0000,0.0000,0,0,0,0,0,0,285,382,467,308,186,145,97,330,395,479,299,206,134,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1915,0.000000,0.000000,0,0,0,0,0.000000,0,3894,0,1900,0,1994,0,0,0,0,0,0,0,0,0,0.0632,0,0,0,630,0.5141,0.3426,0.1433,0.0000,0.0000,0.0000,0,0,0,0,0,0,251,372,519,309,200,140,109,294,403,525,311,204,136,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1916,0.000000,0.000000,0,0,0,0,0.000000,0,3977,0,1937,0,2040,0,0,0,0,0,0,0,0,0,0.0630,0,0,0,685,0.5162,0.3422,0.1416,0.0000,0.0000,0.0000,0,0,0,0,0,0,239,370,520,348,209,138,113,279,396,540,358,205,138,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1917,0.000000,0.000000,0,0,0,0,0.000000,0,4065,0,1975,0,2090,0,0,0,0,0,0,0,0,0,0.0623,0,0,0,741,0.5166,0.3442,0.1392,0.0000,0.0000,0.0000,0,0,0,0,0,0,234,358,542,380,208,138,115,262,417,513,409,213,147,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1918,0.000000,0.000000,0,0,0,0,0.000000,0,4141,0,2011,0,2130,0,0,0,0,0,0,0,0,0,0.0612,0,0,0,798,0.5165,0.3439,0.1396,0.0000,0.0000,0.0000,0,0,0,0,0,0,247,347,523,420,212,146,116,268,399,511,456,218,150,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1919,0.000000,0.000000,0,0,0,0,0.000000,0,4209,0,2049,0,2160,0,0,0,0,0,0,0,0,0,0.0634,0,0,0,860,0.5167,0.3433,0.1399,0.0000,0.0000,0.0000,0,0,0,0,0,0,264,319,512,457,225,152,120,274,368,529,482,225,154,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1920,0.000000,0.000000,0,0,0,0,0.000000,0,4288,0,2081,0,2207,0,0,0,0,0,0,0,0,0,0.0630,0,0,0,913,0.5189,0.3419,0.1392,0.0000,0.0000,0.0000,0,0,0,0,0,0,262,298,515,497,226,151,132,271,358,533,519,238,153,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
