Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,9406,9651,7,7,0,0,0,0,0,0,7,7,0.0634,7,7
1975.1667,1975,8,9428,9672,7,7,0,0,0,0,0,0,7,7,0.0632,7,7
1975.2500,1975,12,9452,9707,7,7,0,0,0,0,0,0,7,7,0.0633,7,7
1975.3333,1975,16,9488,9732,7,7,0,0,0,0,0,0,7,7,0.0631,7,7
1975.4167,1975,20,9510,9761,7,7,0,0,0,0,0,0,7,7,0.0631,7,7
1975.5000,1975,24,9535,9784,7,7,0,0,0,0,0,0,7,7,0.0632,7,7
1975.5833,1975,28,9562,9810,7,7,0,0,0,0,0,0,7,7,0.0632,7,7
1975.6667,1975,32,9582,9828,7,7,0,0,0,0,0,0,7,7,0.0631,7,7
1975.7500,1975,36,9602,9847,7,7,0,0,0,0,0,0,7,7,0.0631,7,7
1975.8333,1975,40,9630,9873,7,8,0,0,0,0,0,0,7,8,0.0627,7,8
1975.9167,1975,44,9663,9902,7,8,0,0,0,0,0,0,7,8,0.0629,7,8
1976.0000,1976,0,9694,9933,7,8,0,0,0,0,0,0,7,8,0.0629,7,8
1976.0833,1976,4,9727,9942,14,14,0,0,0,0,0,0,14,14,0.0629,14,14
1976.1667,1976,8,9760,9970,14,14,0,0,0,0,0,0,14,14,0.0628,14,14
1976.2500,1976,12,9795,9996,14,14,0,0,0,0,0,0,14,14,0.0629,14,14
1976.3333,1976,16,9819,10015,14,14,0,0,0,0,0,0,14,14,0.0629,14,14
1976.4167,1976,20,9848,10041,14,14,0,0,0,0,0,0,14,14,0.0629,14,14
1976.5000,1976,24,9872,10072,15,15,0,0,0,0,0,0,15,15,0.0628,15,15
1976.5833,1976,28,9885,10100,15,15,0,0,0,0,0,0,15,15,0.0627,15,15
1976.6667,1976,32,9911,10134,16,15,0,0,0,0,0,0,16,15,0.0626,16,15
1976.7500,1976,36,9940,10167,17,16,0,0,0,0,0,0,17,16,0.0625,17,16
1976.8333,1976,40,9981,10186,17,16,0,0,0,0,0,0,17,16,0.0625,17,16
1976.9167,1976,44,10006,10219,18,16,0,0,0,0,0,0,18,16,0.0628,18,16
1977.0000,1977,0,10028,10243,18,16,0,0,0,0,0,0,18,16,0.0631,18,16
1977.0833,1977,4,10041,10271,29,23,0,0,0,0,0,0,29,23,0.0629,29,23
1977.1667,1977,8,10061,10285,30,25,0,0,0,0,0,0,30,25,0.0630,30,25
1977.2500,1977,12,10089,10307,30,25,0,0,0,0,0,0,30,25,0.0631,30,25
1977.3333,1977,16,10119,10332,31,25,0,0,0,0,0,0,31,25,0.0630,32,25
1977.4167,1977,20,10157,10349,31,25,0,0,0,0,0,0,31,25,0.0626,32,25
1977.5000,1977,24,10184,10384,31,29,0,0,0,0,0,0,31,29,0.0625,32,29
1977.5833,1977,28,10211,10411,34,30,0,0,0,0,0,0,34,30,0.0625,35,30
1977.6667,1977,32,10237,10437,35,32,0,0,0,0,0,0,35,32,0.0626,36,32
1977.7500,1977,36,10260,10468,37,34,0,0,0,0,0,0,37,34,0.0630,38,34
1977.8333,1977,40,10291,10485,37,34,0,0,0,0,0,0,37,34,0.0630,38,34
1977.9167,1977,44,10309,10512,38,35,0,0,0,0,0,0,38,35,0.0631,39,35
1978.0000,1978,0,10340,10546,39,36,0,0,0,0,0,0,39,36,0.0631,40,36
1978.0833,1978,4,10370,10579,48,47,0,0,0,0,0,0,48,47,0.0631,49,47
1978.1667,1978,8,10378,10614,50,47,0,0,0,0,0,0,50,47,0.0632,51,47
1978.2500,1978,12,10403,10648,51,48,0,0,0,0,0,0,51,48,0.0633,52,48
1978.3333,1978,16,10436,10681,51,49,0,0,0,0,0,0,51,49,0.0637,52,49
1978.4167,1978,20,10459,10705,53,48,0,0,0,0,0,0,53,48,0.0638,54,50
1978.5000,1978,24,10494,10722,55,48,0,0,0,0,0,0,55,48,0.0640,56,50
1978.5833,1978,28,10521,10749,55,50,0,0,0,0,0,0,55,50,0.0641,56,52
1978.6667,1978,32,10547,10773,57,52,0,0,0,0,0,0,57,52,0.0641,58,54
1978.7500,1978,36,10569,10803,59,56,0,0,0,0,0,0,59,56,0.0643,60,58
1978.8333,1978,40,10585,10838,64,57,0,0,0,0,0,0,64,57,0.0642,65,59
1978.9167,1978,44,10624,10863,66,60,0,0,0,0,0,0,66,60,0.0643,67,62
1979.0000,1979,0,10655,10895,66,64,0,0,0,0,0,0,66,64,0.0642,67,66
1979.0833,1979,4,10683,10918,75,74,0,0,0,0,0,0,75,74,0.0641,76,76
1979.1667,1979,8,10710,10948,74,74,0,0,0,0,0,0,74,74,0.0641,76,78
1979.2500,1979,12,10729,10980,76,78,0,0,0,0,0,0,76,78,0.0641,78,83
1979.3333,1979,16,10752,11017,78,80,0,0,0,0,0,0,78,80,0.0639,80,85
1979.4167,1979,20,10786,11038,82,82,0,0,0,0,0,0,82,82,0.0639,84,87
1979.5000,1979,24,10814,11066,82,86,0,0,0,0,0,0,82,86,0.0640,85,91
1979.5833,1979,28,10845,11108,87,89,0,0,0,0,0,0,87,89,0.0642,90,95
1979.6667,1979,32,10868,11144,93,92,0,0,0,0,0,0,93,92,0.0640,96,99
1979.7500,1979,36,10892,11164,95,93,0,0,0,0,0,0,95,93,0.0641,99,100
1979.8333,1979,40,10931,11194,97,97,0,0,0,0,0,0,97,97,0.0639,101,104
1979.9167,1979,44,10954,11231,100,101,0,0,0,0,0,0,100,101,0.0639,104,108
1980.0000,1980,0,10978,11265,106,103,0,0,0,0,0,0,106,103,0.0638,110,110
1980.0833,1980,4,11008,11278,117,113,0,0,0,0,0,0,117,113,0.0641,121,120
1980.1667,1980,8,11050,11317,120,118,0,0,0,0,0,0,120,118,0.0639,124,125
1980.2500,1980,12,11089,11349,122,122,0,0,0,0,0,0,122,122,0.0639,127,129
1980.3333,1980,16,11117,11384,124,125,0,0,0,0,0,0,124,125,0.0640,129,132
1980.4167,1980,20,11151,11408,123,128,0,0,0,0,0,0,123,128,0.0639,130,136
1980.5000,1980,24,11175,11455,123,130,0,0,0,0,0,0,123,130,0.0637,131,138
