Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2172,0,1099,0,1073,0,0,0,0,0,0,0,0,0,0.0591,0,0,0,35,0.5203,0.3762,0.1036,0.0000,0.0000,0.0000,0,0,0,0,0,0,206,181,196,204,144,91,77,209,169,185,208,136,84,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2323,0,1169,0,1154,0,0,0,0,0,0,0,0,0,0.0616,0,0,0,60,0.5192,0.3784,0.1025,0.0000,0.0000,0.0000,0,0,0,0,0,0,238,192,208,204,145,99,83,274,159,200,210,141,84,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2445,0,1232,0,1213,0,0,0,0,0,0,0,0,0,0.0593,0,0,0,92,0.5211,0.3763,0.1027,0.0000,0.0000,0.0000,0,0,0,0,0,0,284,182,216,216,153,94,87,302,169,204,217,144,84,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2596,0,1304,0,1292,0,0,0,0,0,0,0,0,0,0.0613,0,0,0,124,0.5189,0.3775,0.1036,0.0000,0.0000,0.0000,0,0,0,0,0,0,336,192,211,211,163,99,92,351,176,210,218,154,90,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2726,0,1379,0,1347,0,0,0,0,0,0,0,0,0,0.0609,0,0,0,158,0.5191,0.3775,0.1034,0.0000,0.0000,0.0000,0,0,0,0,0,0,335,244,218,219,161,104,98,336,242,214,206,158,94,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2852,0,1451,0,1401,0,0,0,0,0,0,0,0,0,0.0627,0,0,0,185,0.5175,0.3794,0.1031,0.0000,0.0000,0.0000,0,0,0,0,0,0,340,278,230,229,166,108,100,309,298,218,220,159,104,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2979,0,1529,0,1450,0,0,0,0,0,0,0,0,0,0.0661,0,0,0,221,0.5196,0.3760,0.1044,0.0000,0.0000,0.0000,0,0,0,0,0,0,356,310,245,235,171,115,97,302,344,213,226,168,103,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3098,0,1590,0,1508,0,0,0,0,0,0,0,0,0,0.0660,0,0,0,271,0.5223,0.3748,0.1030,0.0000,0.0000,0.0000,0,0,0,0,0,0,357,362,246,239,182,104,100,284,391,229,234,169,107,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3237,0,1673,0,1564,0,0,0,0,0,0,0,0,0,0.0669,0,0,0,311,0.5249,0.3716,0.1035,0.0000,0.0000,0.0000,0,0,0,0,0,0,375,406,249,250,187,107,99,282,417,231,253,175,108,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3344,0,1722,0,1622,0,0,0,0,0,0,0,0,0,0.0674,0,0,0,357,0.5260,0.3705,0.1035,0.0000,0.0000,0.0000,0,0,0,0,0,0,359,406,291,269,184,120,93,293,396,284,262,180,114,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1910,0.000000,0.000000,0,0,0,0,0.000000,0,3482,0,1796,0,1686,0,0,0,0,0,0,0,0,0,0.0718,0,0,0,401,0.5241,0.3728,0.1031,0.0000,0.0000,0.0000,0,0,0,0,0,0,366,418,339,268,187,126,92,307,366,342,266,192,108,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1911,0.000000,0.000000,0,0,0,0,0.000000,0,3608,0,1865,0,1743,0,0,0,0,0,0,0,0,0,0.0702,0,0,0,441,0.5238,0.3736,0.1025,0.0000,0.0000,0.0000,0,0,0,0,0,0,366,426,378,279,184,130,102,303,368,392,262,192,114,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1912,0.000000,0.000000,0,0,0,0,0.000000,0,3727,0,1925,0,1802,0,0,0,0,0,0,0,0,0,0.0701,0,0,0,488,0.5216,0.3767,0.1017,0.0000,0.0000,0.0000,0,0,0,0,0,0,350,439,417,289,194,133,103,311,350,442,263,199,118,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1913,0.000000,0.000000,0,0,0,0,0.000000,0,3838,0,1995,0,1843,0,0,0,0,0,0,0,0,0,0.0677,0,0,0,540,0.5203,0.3752,0.1045,0.0000,0.0000,0.0000,0,0,0,0,0,0,370,424,458,301,194,137,111,301,351,483,261,195,131,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1914,0.000000,0.000000,0,0,0,0,0.000000,0,3905,0,2034,0,1871,0,0,0,0,0,0,0,0,0,0.0678,0,0,0,585,0.5214,0.3734,0.1052,0.0000,0.0000,0.0000,0,0,0,0,0,0,332,437,507,306,200,139,113,270,367,503,285,185,133,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1915,0.000000,0.000000,0,0,0,0,0.000000,0,3978,0,2069,0,1909,0,0,0,0,0,0,0,0,0,0.0677,0,0,0,635,0.5206,0.3746,0.1048,0.0000,0.0000,0.0000,0,0,0,0,0,0,300,440,549,315,205,142,118,257,371,527,297,192,134,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1916,0.000000,0.000000,0,0,0,0,0.000000,0,4015,0,2075,0,1940,0,0,0,0,0,0,0,0,0,0.0660,0,0,0,701,0.5215,0.3733,0.1051,0.0000,0.0000,0.0000,0,0,0,0,0,0,254,437,550,356,214,147,117,237,374,510,350,195,142,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
