Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2131,0,1087,0,1044,0,0,0,0,0,0,0,0,0,0.0543,0,0,0,35,0.4711,0.3407,0.1882,0.0000,0.0000,0.0000,0,0,0,0,0,0,195,179,193,214,134,94,78,171,184,187,204,137,83,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2267,0,1152,0,1115,0,0,0,0,0,0,0,0,0,0.0530,0,0,0,65,0.4707,0.3383,0.1910,0.0000,0.0000,0.0000,0,0,0,0,0,0,237,197,181,225,137,98,77,220,180,189,214,143,91,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2392,0,1210,0,1182,0,0,0,0,0,0,0,0,0,0.0537,0,0,0,102,0.4674,0.3436,0.1890,0.0000,0.0000,0.0000,0,0,0,0,0,0,276,191,185,223,155,101,79,262,177,209,204,158,84,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2531,0,1283,0,1248,0,0,0,0,0,0,0,0,0,0.0553,0,0,0,137,0.4646,0.3465,0.1889,0.0000,0.0000,0.0000,0,0,0,0,0,0,326,202,185,232,154,106,78,304,181,206,207,168,88,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2653,0,1354,0,1299,0,0,0,0,0,0,0,0,0,0.0561,0,0,0,174,0.4648,0.3468,0.1885,0.0000,0.0000,0.0000,0,0,0,0,0,0,340,234,198,239,150,114,79,312,212,216,211,161,92,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2788,0,1420,0,1368,0,0,0,0,0,0,0,0,0,0.0570,0,0,0,200,0.4656,0.3451,0.1894,0.0000,0.0000,0.0000,0,0,0,0,0,0,336,271,214,241,159,119,80,314,246,233,215,172,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2906,0,1482,0,1424,0,0,0,0,0,0,0,0,0,0.0574,0,0,0,242,0.4663,0.3438,0.1900,0.0000,0.0000,0.0000,0,0,0,0,0,0,339,307,232,237,161,118,88,307,296,230,227,181,89,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3018,0,1535,0,1483,0,0,0,0,0,0,0,0,0,0.0586,0,0,0,283,0.4652,0.3433,0.1915,0.0000,0.0000,0.0000,0,0,0,0,0,0,323,361,238,243,164,119,87,303,335,246,234,180,95,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3137,0,1602,0,1535,0,0,0,0,0,0,0,0,0,0.0630,0,0,0,327,0.4648,0.3446,0.1906,0.0000,0.0000,0.0000,0,0,0,0,0,0,327,405,256,239,168,114,93,304,366,247,251,179,102,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3271,0,1675,0,1596,0,0,0,0,0,0,0,0,0,0.0615,0,0,0,368,0.4656,0.3439,0.1905,0.0000,0.0000,0.0000,0,0,0,0,0,0,344,401,290,254,174,117,95,302,386,263,273,176,111,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1910,0.000000,0.000000,0,0,0,0,0.000000,0,3389,0,1738,0,1651,0,0,0,0,0,0,0,0,0,0.0639,0,0,0,415,0.4659,0.3420,0.1921,0.0000,0.0000,0.0000,0,0,0,0,0,0,349,401,337,250,185,112,104,298,379,307,280,180,113,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1911,0.000000,0.000000,0,0,0,0,0.000000,0,3534,0,1809,0,1725,0,0,0,0,0,0,0,0,0,0.0658,0,0,0,456,0.4669,0.3421,0.1910,0.0000,0.0000,0.0000,0,0,0,0,0,0,370,400,369,259,196,108,107,310,375,358,274,195,117,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1912,0.000000,0.000000,0,0,0,0,0.000000,0,3638,0,1848,0,1790,0,0,0,0,0,0,0,0,0,0.0666,0,0,0,499,0.4662,0.3430,0.1908,0.0000,0.0000,0.0000,0,0,0,0,0,0,337,403,411,271,189,124,113,328,361,390,298,184,132,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
