Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2139,0,1090,0,1049,0,0,0,0,0,0,0,0,0,0.0606,0,0,0,27,0.5526,0.3184,0.1290,0.0000,0.0000,0.0000,0,0,0,0,0,0,207,167,196,211,143,86,80,177,166,202,201,132,87,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2277,0,1163,0,1114,0,0,0,0,0,0,0,0,0,0.0593,0,0,0,51,0.5556,0.3184,0.1260,0.0000,0.0000,0.0000,0,0,0,0,0,0,254,173,191,224,151,88,82,212,177,200,209,139,87,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2406,0,1239,0,1167,0,0,0,0,0,0,0,0,0,0.0613,0,0,0,85,0.5561,0.3188,0.1251,0.0000,0.0000,0.0000,0,0,0,0,0,0,303,174,200,225,160,91,86,246,180,206,211,138,95,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2536,0,1310,0,1226,0,0,0,0,0,0,0,0,0,0.0618,0,0,0,118,0.5540,0.3198,0.1262,0.0000,0.0000,0.0000,0,0,0,0,0,0,335,195,203,222,173,93,89,284,183,216,213,141,98,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2660,0,1369,0,1291,0,0,0,0,0,0,0,0,0,0.0643,0,0,0,147,0.5575,0.3177,0.1248,0.0000,0.0000,0.0000,0,0,0,0,0,0,331,235,211,228,170,104,90,302,211,213,221,149,103,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2812,0,1445,0,1367,0,0,0,0,0,0,0,0,0,0.0651,0,0,0,183,0.5573,0.3197,0.1230,0.0000,0.0000,0.0000,0,0,0,0,0,0,341,283,210,246,165,110,90,319,248,219,229,157,104,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2929,0,1515,0,1414,0,0,0,0,0,0,0,0,0,0.0653,0,0,0,216,0.5586,0.3168,0.1246,0.0000,0.0000,0.0000,0,0,0,0,0,0,335,333,224,247,166,114,96,312,280,232,238,157,108,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3046,0,1574,0,1472,0,0,0,0,0,0,0,0,0,0.0648,0,0,0,257,0.5558,0.3207,0.1234,0.0000,0.0000,0.0000,0,0,0,0,0,0,329,379,230,256,169,115,96,314,315,232,254,165,106,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3185,0,1640,0,1545,0,0,0,0,0,0,0,0,0,0.0634,0,0,0,289,0.5542,0.3209,0.1250,0.0000,0.0000,0.0000,0,0,0,0,0,0,337,401,248,266,172,121,95,324,355,240,258,166,110,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3316,0,1706,0,1610,0,0,0,0,0,0,0,0,0,0.0639,0,0,0,320,0.5498,0.3242,0.1261,0.0000,0.0000,0.0000,0,0,0,0,0,0,326,413,289,266,190,121,101,308,388,264,266,176,113,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
