Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2176,0,1100,0,1076,0,0,0,0,0,0,0,0,0,0.0609,0,0,0,33,0.5666,0.3024,0.1310,0.0000,0.0000,0.0000,0,0,0,0,0,0,217,170,197,216,133,89,78,205,166,192,205,143,82,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2331,0,1169,0,1162,0,0,0,0,0,0,0,0,0,0.0624,0,0,0,69,0.5710,0.2977,0.1313,0.0000,0.0000,0.0000,0,0,0,0,0,0,258,179,202,233,134,81,82,256,184,194,209,148,83,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2460,0,1232,0,1228,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,105,0.5707,0.2972,0.1321,0.0000,0.0000,0.0000,0,0,0,0,0,0,298,184,205,237,140,85,83,297,197,198,206,150,85,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2593,0,1306,0,1287,0,0,0,0,0,0,0,0,0,0.0628,0,0,0,140,0.5642,0.3012,0.1346,0.0000,0.0000,0.0000,0,0,0,0,0,0,351,185,212,242,146,87,83,341,188,205,208,161,94,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2743,0,1387,0,1356,0,0,0,0,0,0,0,0,0,0.0613,0,0,0,175,0.5603,0.3004,0.1393,0.0000,0.0000,0.0000,0,0,0,0,0,0,360,245,213,244,149,90,86,339,241,217,211,155,106,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2911,0,1472,0,1439,0,0,0,0,0,0,0,0,0,0.0632,0,0,0,202,0.5603,0.3013,0.1384,0.0000,0.0000,0.0000,0,0,0,0,0,0,372,296,216,252,153,95,88,334,302,227,214,168,102,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,3047,0,1538,0,1509,0,0,0,0,0,0,0,0,0,0.0618,0,0,0,250,0.5602,0.3026,0.1372,0.0000,0.0000,0.0000,0,0,0,0,0,0,377,325,238,246,172,90,90,348,334,240,224,167,104,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3177,0,1595,0,1582,0,0,0,0,0,0,0,0,0,0.0621,0,0,0,292,0.5606,0.3044,0.1350,0.0000,0.0000,0.0000,0,0,0,0,0,0,367,375,246,249,171,102,85,362,360,249,241,167,111,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3280,0,1658,0,1622,0,0,0,0,0,0,0,0,0,0.0603,0,0,0,331,0.5634,0.3027,0.1338,0.0000,0.0000,0.0000,0,0,0,0,0,0,351,434,246,265,177,98,87,333,414,246,247,173,113,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3407,0,1735,0,1672,0,0,0,0,0,0,0,0,0,0.0605,0,0,0,371,0.5600,0.3026,0.1374,0.0000,0.0000,0.0000,0,0,0,0,0,0,346,445,297,272,175,113,87,310,422,294,252,183,117,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1910,0.000000,0.000000,0,0,0,0,0.000000,0,3533,0,1803,0,1730,0,0,0,0,0,0,0,0,0,0.0610,0,0,0,419,0.5587,0.3026,0.1387,0.0000,0.0000,0.0000,0,0,0,0,0,0,355,443,348,276,186,108,87,290,416,356,260,185,123,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1911,0.000000,0.000000,0,0,0,0,0.000000,0,3648,0,1852,0,1796,0,0,0,0,0,0,0,0,0,0.0632,0,0,0,467,0.5589,0.3026,0.1384,0.0000,0.0000,0.0000,0,0,0,0,0,0,347,442,396,268,201,108,90,292,419,405,266,181,129,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1912,0.000000,0.000000,0,0,0,0,0.000000,0,3744,0,1901,0,1843,0,0,0,0,0,0,0,0,0,0.0642,0,0,0,533,0.5582,0.3024,0.1394,0.0000,0.0000,0.0000,0,0,0,0,0,0,351,429,442,273,209,108,89,305,405,434,280,182,130,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1913,0.000000,0.000000,0,0,0,0,0.000000,0,3842,0,1954,0,1888,0,0,0,0,0,0,0,0,0,0.0629,0,0,0,596,0.5562,0.3043,0.1395,0.0000,0.0000,0.0000,0,0,0,0,0,0,343,422,480,295,210,115,89,306,392,462,296,185,139,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
