CHIPSROUND,NtotM[18],NtotM[19],NtotM[20],NtotM[21],NtotM[22],NtotM[23],NtotM[24],NtotM[25],NtotM[26],NtotM[27],NtotM[28],NtotM[29],NtotM[30],NtotM[31],NtotM[32],NtotM[33],NtotM[34],NtotM[35],NtotM[36],NtotM[37],NtotM[38],NtotM[39],NtotM[40],NtotM[41],NtotM[42],NtotM[43],NtotM[44],NtotM[45],NtotM[46],NtotM[47],NtotM[48],NtotM[49],NtotM[50],NtotM[51],NtotM[52],NtotM[53],NtotM[54],NtotM[55],NtotM[56],NtotM[57],NtotM[58],NtotM[59],NtotM[60],NtotM[61],NtotM[62],NtotM[63],NtotM[64],NtotM[65],NtotM[66],NtotM[67],NtotM[68],NtotM[69],NtotM[70],NtotM[71],NtotM[72],NtotM[73],NtotM[74],NtotM[75],NtotM[76],NtotM[77],NtotM[78],NtotM[79],NtotM[80],NtotF[18],NtotF[19],NtotF[20],NtotF[21],NtotF[22],NtotF[23],NtotF[24],NtotF[25],NtotF[26],NtotF[27],NtotF[28],NtotF[29],NtotF[30],NtotF[31],NtotF[32],NtotF[33],NtotF[34],NtotF[35],NtotF[36],NtotF[37],NtotF[38],NtotF[39],NtotF[40],NtotF[41],NtotF[42],NtotF[43],NtotF[44],NtotF[45],NtotF[46],NtotF[47],NtotF[48],NtotF[49],NtotF[50],NtotF[51],NtotF[52],NtotF[53],NtotF[54],NtotF[55],NtotF[56],NtotF[57],NtotF[58],NtotF[59],NtotF[60],NtotF[61],NtotF[62],NtotF[63],NtotF[64],NtotF[65],NtotF[66],NtotF[67],NtotF[68],NtotF[69],NtotF[70],NtotF[71],NtotF[72],NtotF[73],NtotF[74],NtotF[75],NtotF[76],NtotF[77],NtotF[78],NtotF[79],NtotF[80],NposM[18],NposM[19],NposM[20],NposM[21],NposM[22],NposM[23],NposM[24],NposM[25],NposM[26],NposM[27],NposM[28],NposM[29],NposM[30],NposM[31],NposM[32],NposM[33],NposM[34],NposM[35],NposM[36],NposM[37],NposM[38],NposM[39],NposM[40],NposM[41],NposM[42],NposM[43],NposM[44],NposM[45],NposM[46],NposM[47],NposM[48],NposM[49],NposM[50],NposM[51],NposM[52],NposM[53],NposM[54],NposM[55],NposM[56],NposM[57],NposM[58],NposM[59],NposM[60],NposM[61],NposM[62],NposM[63],NposM[64],NposM[65],NposM[66],NposM[67],NposM[68],NposM[69],NposM[70],NposM[71],NposM[72],NposM[73],NposM[74],NposM[75],NposM[76],NposM[77],NposM[78],NposM[79],NposM[80],NposF[18],NposF[19],NposF[20],NposF[21],NposF[22],NposF[23],NposF[24],NposF[25],NposF[26],NposF[27],NposF[28],NposF[29],NposF[30],NposF[31],NposF[32],NposF[33],NposF[34],NposF[35],NposF[36],NposF[37],NposF[38],NposF[39],NposF[40],NposF[41],NposF[42],NposF[43],NposF[44],NposF[45],NposF[46],NposF[47],NposF[48],NposF[49],NposF[50],NposF[51],NposF[52],NposF[53],NposF[54],NposF[55],NposF[56],NposF[57],NposF[58],NposF[59],NposF[60],NposF[61],NposF[62],NposF[63],NposF[64],NposF[65],NposF[66],NposF[67],NposF[68],NposF[69],NposF[70],NposF[71],NposF[72],NposF[73],NposF[74],NposF[75],NposF[76],NposF[77],NposF[78],NposF[79],NposF[80],NawareM[18],NawareM[19],NawareM[20],NawareM[21],NawareM[22],NawareM[23],NawareM[24],NawareM[25],NawareM[26],NawareM[27],NawareM[28],NawareM[29],NawareM[30],NawareM[31],NawareM[32],NawareM[33],NawareM[34],NawareM[35],NawareM[36],NawareM[37],NawareM[38],NawareM[39],NawareM[40],NawareM[41],NawareM[42],NawareM[43],NawareM[44],NawareM[45],NawareM[46],NawareM[47],NawareM[48],NawareM[49],NawareM[50],NawareM[51],NawareM[52],NawareM[53],NawareM[54],NawareM[55],NawareM[56],NawareM[57],NawareM[58],NawareM[59],NawareM[60],NawareM[61],NawareM[62],NawareM[63],NawareM[64],NawareM[65],NawareM[66],NawareM[67],NawareM[68],NawareM[69],NawareM[70],NawareM[71],NawareM[72],NawareM[73],NawareM[74],NawareM[75],NawareM[76],NawareM[77],NawareM[78],NawareM[79],NawareM[80],NawareF[18],NawareF[19],NawareF[20],NawareF[21],NawareF[22],NawareF[23],NawareF[24],NawareF[25],NawareF[26],NawareF[27],NawareF[28],NawareF[29],NawareF[30],NawareF[31],NawareF[32],NawareF[33],NawareF[34],NawareF[35],NawareF[36],NawareF[37],NawareF[38],NawareF[39],NawareF[40],NawareF[41],NawareF[42],NawareF[43],NawareF[44],NawareF[45],NawareF[46],NawareF[47],NawareF[48],NawareF[49],NawareF[50],NawareF[51],NawareF[52],NawareF[53],NawareF[54],NawareF[55],NawareF[56],NawareF[57],NawareF[58],NawareF[59],NawareF[60],NawareF[61],NawareF[62],NawareF[63],NawareF[64],NawareF[65],NawareF[66],NawareF[67],NawareF[68],NawareF[69],NawareF[70],NawareF[71],NawareF[72],NawareF[73],NawareF[74],NawareF[75],NawareF[76],NawareF[77],NawareF[78],NawareF[79],NawareF[80],NonARTM[18],NonARTM[19],NonARTM[20],NonARTM[21],NonARTM[22],NonARTM[23],NonARTM[24],NonARTM[25],NonARTM[26],NonARTM[27],NonARTM[28],NonARTM[29],NonARTM[30],NonARTM[31],NonARTM[32],NonARTM[33],NonARTM[34],NonARTM[35],NonARTM[36],NonARTM[37],NonARTM[38],NonARTM[39],NonARTM[40],NonARTM[41],NonARTM[42],NonARTM[43],NonARTM[44],NonARTM[45],NonARTM[46],NonARTM[47],NonARTM[48],NonARTM[49],NonARTM[50],NonARTM[51],NonARTM[52],NonARTM[53],NonARTM[54],NonARTM[55],NonARTM[56],NonARTM[57],NonARTM[58],NonARTM[59],NonARTM[60],NonARTM[61],NonARTM[62],NonARTM[63],NonARTM[64],NonARTM[65],NonARTM[66],NonARTM[67],NonARTM[68],NonARTM[69],NonARTM[70],NonARTM[71],NonARTM[72],NonARTM[73],NonARTM[74],NonARTM[75],NonARTM[76],NonARTM[77],NonARTM[78],NonARTM[79],NonARTM[80],NonARTF[18],NonARTF[19],NonARTF[20],NonARTF[21],NonARTF[22],NonARTF[23],NonARTF[24],NonARTF[25],NonARTF[26],NonARTF[27],NonARTF[28],NonARTF[29],NonARTF[30],NonARTF[31],NonARTF[32],NonARTF[33],NonARTF[34],NonARTF[35],NonARTF[36],NonARTF[37],NonARTF[38],NonARTF[39],NonARTF[40],NonARTF[41],NonARTF[42],NonARTF[43],NonARTF[44],NonARTF[45],NonARTF[46],NonARTF[47],NonARTF[48],NonARTF[49],NonARTF[50],NonARTF[51],NonARTF[52],NonARTF[53],NonARTF[54],NonARTF[55],NonARTF[56],NonARTF[57],NonARTF[58],NonARTF[59],NonARTF[60],NonARTF[61],NonARTF[62],NonARTF[63],NonARTF[64],NonARTF[65],NonARTF[66],NonARTF[67],NonARTF[68],NonARTF[69],NonARTF[70],NonARTF[71],NonARTF[72],NonARTF[73],NonARTF[74],NonARTF[75],NonARTF[76],NonARTF[77],NonARTF[78],NonARTF[79],NonARTF[80],NvsM[18],NvsM[19],NvsM[20],NvsM[21],NvsM[22],NvsM[23],NvsM[24],NvsM[25],NvsM[26],NvsM[27],NvsM[28],NvsM[29],NvsM[30],NvsM[31],NvsM[32],NvsM[33],NvsM[34],NvsM[35],NvsM[36],NvsM[37],NvsM[38],NvsM[39],NvsM[40],NvsM[41],NvsM[42],NvsM[43],NvsM[44],NvsM[45],NvsM[46],NvsM[47],NvsM[48],NvsM[49],NvsM[50],NvsM[51],NvsM[52],NvsM[53],NvsM[54],NvsM[55],NvsM[56],NvsM[57],NvsM[58],NvsM[59],NvsM[60],NvsM[61],NvsM[62],NvsM[63],NvsM[64],NvsM[65],NvsM[66],NvsM[67],NvsM[68],NvsM[69],NvsM[70],NvsM[71],NvsM[72],NvsM[73],NvsM[74],NvsM[75],NvsM[76],NvsM[77],NvsM[78],NvsM[79],NvsM[80],NvsF[18],NvsF[19],NvsF[20],NvsF[21],NvsF[22],NvsF[23],NvsF[24],NvsF[25],NvsF[26],NvsF[27],NvsF[28],NvsF[29],NvsF[30],NvsF[31],NvsF[32],NvsF[33],NvsF[34],NvsF[35],NvsF[36],NvsF[37],NvsF[38],NvsF[39],NvsF[40],NvsF[41],NvsF[42],NvsF[43],NvsF[44],NvsF[45],NvsF[46],NvsF[47],NvsF[48],NvsF[49],NvsF[50],NvsF[51],NvsF[52],NvsF[53],NvsF[54],NvsF[55],NvsF[56],NvsF[57],NvsF[58],NvsF[59],NvsF[60],NvsF[61],NvsF[62],NvsF[63],NvsF[64],NvsF[65],NvsF[66],NvsF[67],NvsF[68],NvsF[69],NvsF[70],NvsF[71],NvsF[72],NvsF[73],NvsF[74],NvsF[75],NvsF[76],NvsF[77],NvsF[78],NvsF[79],NvsF[80],
1,810,707,657,651,556,566,519,468,445,416,366,333,293,292,241,257,282,174,193,165,157,157,132,154,126,106,163,98,99,86,83,86,82,89,71,63,67,60,55,74,62,32,30,48,38,51,52,24,41,28,35,29,20,39,21,23,23,14,26,12,18,20,48,772,738,760,747,692,696,670,571,561,568,516,460,430,458,400,375,383,283,316,313,242,290,220,266,198,228,192,180,179,189,145,144,117,131,116,137,97,99,94,86,100,89,82,84,82,85,80,52,55,52,46,53,26,51,32,19,25,17,16,23,14,10,55,20,29,43,49,47,55,61,54,65,58,48,58,51,49,34,47,46,28,43,40,36,33,23,33,18,20,47,23,22,22,22,12,21,19,21,11,11,13,12,17,14,5,12,11,9,8,11,5,7,5,4,6,3,7,5,4,4,2,2,0,3,1,7,46,70,79,99,101,117,109,102,92,122,127,90,95,109,103,101,109,71,85,76,67,77,61,69,54,53,54,52,60,52,35,36,34,43,21,33,26,20,15,20,16,11,8,14,18,17,10,5,6,5,5,5,3,10,2,1,4,2,0,1,0,1,3,6,9,25,24,27,30,30,36,47,37,39,37,43,40,26,38,36,21,31,33,29,23,22,28,15,19,34,18,18,20,17,12,18,17,18,11,8,10,9,17,11,5,11,9,6,8,8,4,6,5,4,6,3,6,5,4,3,1,2,0,2,1,6,20,27,45,47,71,76,77,72,64,94,94,66,78,83,81,76,85,59,70,58,54,54,55,60,45,45,48,42,52,40,30,31,26,35,19,30,22,19,12,17,13,8,6,9,13,15,9,4,5,4,5,5,2,7,1,1,4,1,0,1,0,1,2,2,3,10,9,10,15,12,22,23,24,21,20,23,25,16,26,24,17,24,25,19,15,16,20,7,15,21,13,11,15,11,9,16,9,14,9,3,4,8,9,5,4,9,6,6,4,7,2,5,2,3,2,2,5,4,3,2,1,2,0,2,1,6,7,11,14,21,29,32,41,37,44,55,62,39,52,55,49,49,52,40,39,41,34,41,40,43,29,33,32,24,38,33,23,23,19,31,15,22,13,15,9,13,10,5,5,8,9,9,6,2,4,4,5,3,2,7,1,1,3,1,0,1,0,1,1,2,3,9,8,8,15,11,21,21,23,20,18,21,24,16,25,23,14,23,25,17,12,15,19,7,13,18,12,9,15,9,8,15,8,14,9,3,4,8,8,4,4,8,6,6,4,7,2,5,2,2,2,2,5,4,3,2,1,2,0,2,1,6,6,7,12,17,24,28,37,34,40,49,52,35,46,49,47,45,47,39,36,40,31,37,40,41,26,32,32,22,36,32,23,21,17,31,15,19,13,14,7,13,10,5,5,6,9,9,5,2,4,4,5,3,2,7,1,1,3,1,0,1,0,1,1,
2,778,700,647,638,566,569,471,496,461,449,373,349,280,284,266,261,257,216,202,191,187,143,132,142,153,145,108,95,128,102,83,87,72,63,81,58,67,59,35,69,51,55,45,37,27,41,34,51,49,33,31,30,28,27,29,23,27,22,15,23,22,7,57,823,751,700,714,694,728,649,667,657,551,555,545,468,438,403,395,364,320,335,284,275,269,209,244,213,211,206,194,179,161,151,163,120,126,117,102,97,93,112,82,93,78,82,71,63,65,76,74,62,52,42,56,39,56,33,32,30,18,18,14,26,12,75,11,18,22,41,53,45,52,55,56,60,52,55,35,54,45,45,38,50,47,37,44,41,27,35,31,40,22,20,33,30,14,19,16,12,17,12,17,10,8,20,15,13,12,10,5,5,8,8,10,5,5,3,3,7,5,7,7,4,0,4,4,0,3,56,60,63,82,82,97,99,112,114,95,100,120,113,92,88,92,96,87,99,70,74,62,61,71,58,54,47,53,52,40,43,40,26,31,25,25,33,24,27,12,11,19,17,7,8,12,22,9,7,5,7,6,3,8,5,6,0,2,6,1,1,1,1,6,6,11,26,38,30,39,42,46,42,46,46,27,49,43,44,35,40,39,30,41,34,26,34,25,37,21,20,32,27,13,18,16,9,17,12,16,10,8,19,14,12,9,9,5,4,8,8,9,5,5,2,3,7,3,7,7,3,0,3,4,0,3,25,26,40,59,63,77,87,100,104,78,90,108,101,79,79,82,82,79,94,63,68,58,53,69,56,53,46,47,51,37,42,36,25,29,24,25,32,24,25,12,11,19,16,7,8,11,22,9,7,5,7,5,3,8,5,6,0,2,6,1,1,1,1,5,3,8,11,21,17,25,25,35,26,32,28,17,35,34,28,28,29,30,22,32,26,18,28,19,23,15,19,21,21,11,13,11,9,10,10,14,8,7,17,11,9,6,8,2,2,7,6,6,1,3,0,3,7,3,4,5,3,0,2,4,0,2,11,11,18,30,39,45,47,62,71,48,61,84,74,53,60,62,55,55,68,48,52,49,44,54,44,41,37,39,41,29,32,34,22,22,17,22,25,20,16,10,11,16,13,4,6,9,19,9,5,3,5,5,3,8,4,6,0,2,5,1,1,1,0,5,3,7,7,18,15,22,24,31,25,30,24,15,32,32,26,26,28,29,20,30,23,18,24,15,21,15,19,17,21,9,13,11,8,10,10,14,8,7,16,11,9,6,8,2,2,7,5,6,1,3,0,3,6,3,3,5,3,0,2,4,0,2,10,10,16,23,32,41,44,56,67,47,56,74,66,48,53,57,52,53,63,47,50,43,43,50,44,36,35,37,38,27,28,29,21,22,16,22,24,20,16,9,11,15,13,4,5,8,17,9,4,3,5,5,3,5,4,6,0,1,5,1,1,1,0,
3,860,840,762,750,756,668,665,574,623,553,441,464,389,367,382,336,315,291,288,304,233,217,180,175,176,217,146,127,125,145,132,116,116,138,104,83,85,60,64,70,77,71,79,49,53,45,54,43,58,67,34,51,31,44,30,30,22,28,23,18,22,23,83,929,889,848,809,786,774,781,761,722,708,580,624,581,540,492,484,459,407,393,371,302,329,299,276,282,228,251,218,244,208,222,187,191,139,147,144,120,101,125,122,109,105,85,101,83,84,62,80,73,79,59,57,70,50,60,34,39,34,26,28,18,18,120,11,21,32,28,53,59,58,55,73,75,56,69,61,54,62,63,57,56,62,68,50,50,50,40,31,43,31,27,24,33,30,22,23,23,22,14,26,19,12,8,21,9,20,13,14,9,11,14,9,15,1,9,3,8,5,4,7,6,4,1,3,4,9,42,76,77,83,100,99,114,121,125,127,106,116,136,138,113,119,121,102,111,104,77,86,81,71,83,64,74,55,71,67,60,59,52,38,42,36,32,23,33,29,16,17,18,19,8,11,10,19,12,9,14,8,9,4,6,4,4,2,2,1,2,3,5,4,13,18,23,46,54,50,46,59,70,51,63,55,47,60,54,53,48,54,62,46,46,44,36,26,40,28,27,21,31,29,21,22,22,21,13,24,18,10,8,19,9,20,13,14,9,10,13,8,15,1,9,3,8,5,4,7,5,4,1,3,4,7,14,54,59,67,83,85,100,108,111,117,101,108,130,134,103,112,115,97,106,100,70,83,74,69,79,60,69,52,67,64,58,57,49,37,42,35,32,23,31,28,16,17,18,19,8,11,10,19,12,9,14,7,9,4,6,4,4,2,2,1,2,3,4,3,10,14,16,30,37,30,36,45,60,39,48,47,34,51,49,49,42,48,53,37,40,38,27,24,36,24,22,20,24,25,18,15,19,17,11,21,17,8,8,17,7,19,10,10,8,10,11,7,13,1,8,3,7,4,4,7,4,4,1,2,4,6,10,35,37,44,60,64,71,78,93,80,75,85,108,106,83,97,99,79,81,83,59,69,69,59,65,54,61,48,61,58,50,51,42,36,36,33,31,20,28,22,16,14,13,17,7,10,8,17,11,7,13,6,9,4,6,3,4,2,2,1,2,3,4,2,8,14,13,26,31,27,34,41,52,35,44,44,32,49,48,45,40,45,52,32,36,37,27,21,34,21,22,20,22,24,18,15,18,16,11,21,17,7,8,17,7,18,10,10,7,9,11,6,12,1,8,3,6,4,4,6,4,4,1,2,4,6,7,32,34,36,54,56,69,72,82,71,73,77,92,97,77,89,92,76,76,75,57,66,63,57,61,52,59,43,56,55,48,43,40,34,32,29,29,18,27,20,16,14,13,16,7,10,8,16,11,6,12,5,8,4,5,3,4,2,2,1,2,3,4,
