Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2166,0,1098,0,1068,0,0,0,0,0,0,0,0,0,0.0583,0,0,0,34,0.5628,0.3675,0.0697,0.0000,0.0000,0.0000,0,0,0,0,0,0,215,171,192,222,137,92,69,201,160,195,201,151,81,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2291,0,1145,0,1146,0,0,0,0,0,0,0,0,0,0.0568,0,0,0,64,0.5666,0.3667,0.0668,0.0000,0.0000,0.0000,0,0,0,0,0,0,246,165,195,233,141,96,69,243,172,199,209,147,95,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2425,0,1215,0,1210,0,0,0,0,0,0,0,0,0,0.0576,0,0,0,92,0.5645,0.3654,0.0701,0.0000,0.0000,0.0000,0,0,0,0,0,0,285,187,197,239,141,92,74,283,182,186,226,152,103,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2541,0,1271,0,1270,0,0,0,0,0,0,0,0,0,0.0566,0,0,0,124,0.5636,0.3664,0.0701,0.0000,0.0000,0.0000,0,0,0,0,0,0,310,196,192,254,144,101,74,322,189,197,227,151,107,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2669,0,1335,0,1334,0,0,0,0,0,0,0,0,0,0.0554,0,0,0,151,0.5628,0.3668,0.0704,0.0000,0.0000,0.0000,0,0,0,0,0,0,296,249,207,250,151,103,79,317,235,205,226,166,99,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2787,0,1389,0,1398,0,0,0,0,0,0,0,0,0,0.0533,0,0,0,191,0.5637,0.3656,0.0707,0.0000,0.0000,0.0000,0,0,0,0,0,0,296,279,219,254,153,102,86,314,279,216,239,163,105,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2918,0,1441,0,1477,0,0,0,0,0,0,0,0,0,0.0548,0,0,0,229,0.5668,0.3619,0.0713,0.0000,0.0000,0.0000,0,0,0,0,0,0,291,323,229,251,160,100,87,327,312,238,234,165,116,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3039,0,1505,0,1534,0,0,0,0,0,0,0,0,0,0.0571,0,0,0,274,0.5663,0.3610,0.0727,0.0000,0.0000,0.0000,0,0,0,0,0,0,310,341,242,253,165,109,85,329,353,229,252,168,114,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3183,0,1576,0,1607,0,0,0,0,0,0,0,0,0,0.0577,0,0,0,306,0.5611,0.3641,0.0748,0.0000,0.0000,0.0000,0,0,0,0,0,0,319,373,243,270,174,108,89,341,387,236,260,175,113,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3281,0,1620,0,1661,0,0,0,0,0,0,0,0,0,0.0556,0,0,0,349,0.5620,0.3630,0.0750,0.0000,0.0000,0.0000,0,0,0,0,0,0,312,352,307,263,188,108,90,331,387,287,266,175,117,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1910,0.000000,0.000000,0,0,0,0,0.000000,0,3428,0,1691,0,1737,0,0,0,0,0,0,0,0,0,0.0597,0,0,0,384,0.5630,0.3632,0.0738,0.0000,0.0000,0.0000,0,0,0,0,0,0,327,360,341,257,202,109,95,333,392,342,261,181,127,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1911,0.000000,0.000000,0,0,0,0,0.000000,0,3549,0,1750,0,1799,0,0,0,0,0,0,0,0,0,0.0611,0,0,0,416,0.5630,0.3621,0.0750,0.0000,0.0000,0.0000,0,0,0,0,0,0,316,364,384,262,209,113,102,331,397,378,268,189,124,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1912,0.000000,0.000000,0,0,0,0,0.000000,0,3688,0,1819,0,1869,0,0,0,0,0,0,0,0,0,0.0616,0,0,0,468,0.5578,0.3658,0.0765,0.0000,0.0000,0.0000,0,0,0,0,0,0,326,388,403,276,213,112,101,332,408,413,267,206,128,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1913,0.000000,0.000000,0,0,0,0,0.000000,0,3781,0,1879,0,1902,0,0,0,0,0,0,0,0,0,0.0623,0,0,0,521,0.5607,0.3618,0.0775,0.0000,0.0000,0.0000,0,0,0,0,0,0,340,379,438,275,224,120,103,323,403,439,291,205,128,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1914,0.000000,0.000000,0,0,0,0,0.000000,0,3845,0,1912,0,1933,0,0,0,0,0,0,0,0,0,0.0638,0,0,0,575,0.5597,0.3641,0.0762,0.0000,0.0000,0.0000,0,0,0,0,0,0,314,397,459,299,219,125,99,288,405,484,299,200,145,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1915,0.000000,0.000000,0,0,0,0,0.000000,0,3899,0,1955,0,1944,0,0,0,0,0,0,0,0,0,0.0639,0,0,0,630,0.5583,0.3650,0.0767,0.0000,0.0000,0.0000,0,0,0,0,0,0,301,396,491,317,219,127,104,252,391,525,308,209,142,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1916,0.000000,0.000000,0,0,0,0,0.000000,0,3959,0,1987,0,1972,0,0,0,0,0,0,0,0,0,0.0654,0,0,0,672,0.5580,0.3663,0.0758,0.0000,0.0000,0.0000,0,0,0,0,0,0,259,402,490,369,221,136,110,205,410,523,362,205,141,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
