Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,5365,5320,0,0,0,0,0,0,0,0,0,0,0.0747,0,0
1975.1667,1975,8,5382,5334,0,0,0,0,0,0,0,0,0,0,0.0747,0,0
1975.2500,1975,12,5382,5349,0,0,0,0,0,0,0,0,0,0,0.0745,0,0
1975.3333,1975,16,5388,5361,0,0,0,0,0,0,0,0,0,0,0.0742,0,0
1975.4167,1975,20,5400,5394,0,0,0,0,0,0,0,0,0,0,0.0739,0,0
1975.5000,1975,24,5406,5404,0,0,0,0,0,0,0,0,0,0,0.0736,0,0
1975.5833,1975,28,5416,5417,0,0,0,0,0,0,0,0,0,0,0.0737,0,0
1975.6667,1975,32,5441,5431,0,0,0,0,0,0,0,0,0,0,0.0737,0,0
1975.7500,1975,36,5450,5437,0,0,0,0,0,0,0,0,0,0,0.0739,0,0
1975.8333,1975,40,5463,5451,0,0,0,0,0,0,0,0,0,0,0.0740,0,0
1975.9167,1975,44,5491,5474,0,0,0,0,0,0,0,0,0,0,0.0743,0,0
1976.0000,1976,0,5502,5479,0,0,0,0,0,0,0,0,0,0,0.0747,0,0
1976.0833,1976,4,5518,5480,0,0,0,0,0,0,0,0,0,0,0.0747,0,0
1976.1667,1976,8,5539,5501,0,0,0,0,0,0,0,0,0,0,0.0744,0,0
1976.2500,1976,12,5552,5517,0,0,0,0,0,0,0,0,0,0,0.0746,0,0
1976.3333,1976,16,5544,5525,0,0,0,0,0,0,0,0,0,0,0.0745,0,0
1976.4167,1976,20,5555,5539,0,0,0,0,0,0,0,0,0,0,0.0749,0,0
1976.5000,1976,24,5555,5554,0,0,0,0,0,0,0,0,0,0,0.0747,0,0
1976.5833,1976,28,5574,5566,0,0,0,0,0,0,0,0,0,0,0.0746,0,0
1976.6667,1976,32,5599,5599,0,0,0,0,0,0,0,0,0,0,0.0745,0,0
1976.7500,1976,36,5600,5612,0,0,0,0,0,0,0,0,0,0,0.0746,0,0
1976.8333,1976,40,5614,5627,0,0,0,0,0,0,0,0,0,0,0.0743,0,0
1976.9167,1976,44,5639,5658,0,0,0,0,0,0,0,0,0,0,0.0739,0,0
1977.0000,1977,0,5638,5662,0,0,0,0,0,0,0,0,0,0,0.0738,0,0
1977.0833,1977,4,5645,5679,0,0,0,0,0,0,0,0,0,0,0.0739,0,0
1977.1667,1977,8,5665,5704,0,0,0,0,0,0,0,0,0,0,0.0736,0,0
1977.2500,1977,12,5673,5712,0,0,0,0,0,0,0,0,0,0,0.0735,0,0
1977.3333,1977,16,5690,5730,0,0,0,0,0,0,0,0,0,0,0.0731,0,0
1977.4167,1977,20,5708,5755,0,0,0,0,0,0,0,0,0,0,0.0727,0,0
1977.5000,1977,24,5717,5765,0,0,0,0,0,0,0,0,0,0,0.0729,0,0
1977.5833,1977,28,5725,5785,0,0,0,0,0,0,0,0,0,0,0.0723,0,0
1977.6667,1977,32,5752,5825,0,0,0,0,0,0,0,0,0,0,0.0725,0,0
1977.7500,1977,36,5768,5834,0,0,0,0,0,0,0,0,0,0,0.0721,0,0
1977.8333,1977,40,5796,5853,0,0,0,0,0,0,0,0,0,0,0.0721,0,0
1977.9167,1977,44,5831,5875,0,0,0,0,0,0,0,0,0,0,0.0719,0,0
1978.0000,1978,0,5835,5886,0,0,0,0,0,0,0,0,0,0,0.0716,0,0
1978.0833,1978,4,5852,5896,1,0,0,0,0,0,0,0,1,0,0.0713,1,0
1978.1667,1978,8,5887,5925,1,0,0,0,0,0,0,0,1,0,0.0713,1,0
1978.2500,1978,12,5898,5935,1,0,0,0,0,0,0,0,1,0,0.0715,1,0
1978.3333,1978,16,5916,5949,1,0,0,0,0,0,0,0,1,0,0.0713,1,0
1978.4167,1978,20,5948,5976,1,0,0,0,0,0,0,0,1,0,0.0720,1,0
1978.5000,1978,24,5959,5986,1,0,0,0,0,0,0,0,1,0,0.0720,1,0
1978.5833,1978,28,5986,6005,1,0,0,0,0,0,0,0,1,0,0.0720,1,0
1978.6667,1978,32,6005,6031,1,0,0,0,0,0,0,0,1,0,0.0719,1,0
1978.7500,1978,36,6014,6036,1,0,0,0,0,0,0,0,1,0,0.0718,1,0
1978.8333,1978,40,6026,6068,1,0,0,0,0,0,0,0,1,0,0.0714,1,0
1978.9167,1978,44,6055,6085,1,0,0,0,0,0,0,0,1,0,0.0715,1,0
1979.0000,1979,0,6065,6095,1,0,0,0,0,0,0,0,1,0,0.0716,1,0
1979.0833,1979,4,6085,6110,1,0,0,0,0,0,0,0,1,0,0.0713,1,0
1979.1667,1979,8,6118,6139,1,0,0,0,0,0,0,0,1,0,0.0714,1,0
1979.2500,1979,12,6137,6155,1,0,0,0,0,0,0,0,1,0,0.0717,1,0
1979.3333,1979,16,6173,6179,1,0,0,0,0,0,0,0,1,0,0.0714,1,0
1979.4167,1979,20,6193,6200,1,0,0,0,0,0,0,0,1,0,0.0719,1,0
1979.5000,1979,24,6207,6206,1,0,0,0,0,0,0,0,1,0,0.0720,1,0
1979.5833,1979,28,6225,6228,1,0,0,0,0,0,0,0,1,0,0.0721,1,0
1979.6667,1979,32,6235,6242,1,0,0,0,0,0,0,0,1,0,0.0720,1,0
