Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2164,0,1099,0,1065,0,0,0,0,0,0,0,0,0,0.0528,0,0,0,24,0.5152,0.3780,0.1067,0.0000,0.0000,0.0000,0,0,0,0,0,0,207,166,196,209,146,91,84,205,162,184,206,143,86,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2298,0,1165,0,1133,0,0,0,0,0,0,0,0,0,0.0524,0,0,0,63,0.5152,0.3786,0.1062,0.0000,0.0000,0.0000,0,0,0,0,0,0,250,178,196,214,155,89,83,254,169,183,207,149,87,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2410,0,1210,0,1200,0,0,0,0,0,0,0,0,0,0.0529,0,0,0,101,0.5154,0.3772,0.1075,0.0000,0.0000,0.0000,0,0,0,0,0,0,277,192,197,209,162,90,83,287,187,184,215,151,90,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2564,0,1302,0,1262,0,0,0,0,0,0,0,0,0,0.0545,0,0,0,132,0.5140,0.3748,0.1112,0.0000,0.0000,0.0000,0,0,0,0,0,0,344,188,216,210,162,96,86,319,200,187,218,162,89,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2689,0,1361,0,1328,0,0,0,0,0,0,0,0,0,0.0536,0,0,0,166,0.5125,0.3763,0.1112,0.0000,0.0000,0.0000,0,0,0,0,0,0,342,237,205,229,165,96,87,320,229,205,221,170,100,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2790,0,1414,0,1376,0,0,0,0,0,0,0,0,0,0.0545,0,0,0,208,0.5093,0.3803,0.1104,0.0000,0.0000,0.0000,0,0,0,0,0,0,326,288,207,244,166,96,87,305,278,207,224,178,99,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2912,0,1482,0,1430,0,0,0,0,0,0,0,0,0,0.0540,0,0,0,248,0.5089,0.3798,0.1113,0.0000,0.0000,0.0000,0,0,0,0,0,0,346,306,229,235,176,108,82,293,328,212,231,175,104,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3036,0,1546,0,1490,0,0,0,0,0,0,0,0,0,0.0537,0,0,0,292,0.5142,0.3745,0.1113,0.0000,0.0000,0.0000,0,0,0,0,0,0,331,368,231,251,171,113,81,291,363,230,237,174,109,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3141,0,1596,0,1545,0,0,0,0,0,0,0,0,0,0.0526,0,0,0,338,0.5177,0.3722,0.1102,0.0000,0.0000,0.0000,0,0,0,0,0,0,323,408,234,258,176,118,79,293,386,249,245,170,116,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3263,0,1661,0,1602,0,0,0,0,0,0,0,0,0,0.0536,0,0,0,378,0.5179,0.3711,0.1109,0.0000,0.0000,0.0000,0,0,0,0,0,0,335,399,288,257,185,114,83,301,377,291,252,178,118,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
