Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2168,0,1094,0,1074,0,0,0,0,0,0,0,0,0,0.0640,0,0,0,34,0.4723,0.4197,0.1079,0.0000,0.0000,0.0000,0,0,0,0,0,0,201,168,208,209,138,90,80,206,169,198,194,138,87,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2295,0,1150,0,1145,0,0,0,0,0,0,0,0,0,0.0635,0,0,0,61,0.4702,0.4231,0.1068,0.0000,0.0000,0.0000,0,0,0,0,0,0,228,175,210,222,145,91,79,258,169,198,204,140,93,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2425,0,1225,0,1200,0,0,0,0,0,0,0,0,0,0.0637,0,0,0,87,0.4689,0.4252,0.1060,0.0000,0.0000,0.0000,0,0,0,0,0,0,288,177,200,239,145,94,82,274,181,203,219,133,98,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2561,0,1294,0,1267,0,0,0,0,0,0,0,0,0,0.0665,0,0,0,119,0.4693,0.4229,0.1078,0.0000,0.0000,0.0000,0,0,0,0,0,0,324,185,206,238,157,100,84,319,184,208,217,145,100,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2680,0,1358,0,1322,0,0,0,0,0,0,0,0,0,0.0670,0,0,0,165,0.4683,0.4254,0.1063,0.0000,0.0000,0.0000,0,0,0,0,0,0,332,235,202,239,159,104,87,297,240,204,232,148,104,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2829,0,1434,0,1395,0,0,0,0,0,0,0,0,0,0.0690,0,0,0,199,0.4680,0.4245,0.1075,0.0000,0.0000,0.0000,0,0,0,0,0,0,356,258,216,237,166,111,90,300,278,221,242,151,105,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2948,0,1482,0,1466,0,0,0,0,0,0,0,0,0,0.0709,0,0,0,229,0.4715,0.4216,0.1069,0.0000,0.0000,0.0000,0,0,0,0,0,0,331,306,233,239,166,116,91,323,309,224,246,154,113,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3059,0,1542,0,1517,0,0,0,0,0,0,0,0,0,0.0674,0,0,0,265,0.4701,0.4188,0.1111,0.0000,0.0000,0.0000,0,0,0,0,0,0,329,355,224,253,177,112,92,308,346,231,257,160,114,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3166,0,1619,0,1547,0,0,0,0,0,0,0,0,0,0.0679,0,0,0,312,0.4719,0.4163,0.1118,0.0000,0.0000,0.0000,0,0,0,0,0,0,328,404,236,266,174,119,92,299,377,231,267,163,113,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3284,0,1682,0,1602,0,0,0,0,0,0,0,0,0,0.0660,0,0,0,348,0.4723,0.4169,0.1108,0.0000,0.0000,0.0000,0,0,0,0,0,0,314,416,284,264,181,120,103,286,374,285,272,175,113,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1910,0.000000,0.000000,0,0,0,0,0.000000,0,3439,0,1775,0,1664,0,0,0,0,0,0,0,0,0,0.0670,0,0,0,377,0.4716,0.4173,0.1111,0.0000,0.0000,0.0000,0,0,0,0,0,0,353,415,315,273,186,122,111,280,377,331,280,173,120,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1911,0.000000,0.000000,0,0,0,0,0.000000,0,3569,0,1842,0,1727,0,0,0,0,0,0,0,0,0,0.0673,0,0,0,417,0.4738,0.4175,0.1087,0.0000,0.0000,0.0000,0,0,0,0,0,0,363,401,374,267,200,126,111,295,384,357,281,180,123,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1912,0.000000,0.000000,0,0,0,0,0.000000,0,3681,0,1893,0,1788,0,0,0,0,0,0,0,0,0,0.0666,0,0,0,462,0.4722,0.4170,0.1108,0.0000,0.0000,0.0000,0,0,0,0,0,0,347,413,409,270,214,124,116,313,364,400,284,191,119,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1913,0.000000,0.000000,0,0,0,0,0.000000,0,3815,0,1961,0,1854,0,0,0,0,0,0,0,0,0,0.0688,0,0,0,510,0.4734,0.4152,0.1114,0.0000,0.0000,0.0000,0,0,0,0,0,0,360,398,460,274,209,134,126,327,364,434,289,192,129,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1914,0.000000,0.000000,0,0,0,0,0.000000,0,3886,0,1984,0,1902,0,0,0,0,0,0,0,0,0,0.0691,0,0,0,568,0.4720,0.4153,0.1127,0.0000,0.0000,0.0000,0,0,0,0,0,0,303,411,517,276,210,136,131,327,356,471,290,207,130,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1915,0.000000,0.000000,0,0,0,0,0.000000,0,3942,0,2008,0,1934,0,0,0,0,0,0,0,0,0,0.0692,0,0,0,636,0.4739,0.4140,0.1121,0.0000,0.0000,0.0000,0,0,0,0,0,0,281,428,537,286,207,137,132,303,356,515,299,215,129,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1916,0.000000,0.000000,0,0,0,0,0.000000,0,3983,0,2028,0,1955,0,0,0,0,0,0,0,0,0,0.0685,0,0,0,695,0.4723,0.4143,0.1135,0.0000,0.0000,0.0000,0,0,0,0,0,0,258,425,534,333,208,138,132,268,370,493,354,215,132,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1917,0.000000,0.000000,0,0,0,0,0.000000,0,4055,0,2056,0,1999,0,0,0,0,0,0,0,0,0,0.0691,0,0,0,749,0.4695,0.4158,0.1147,0.0000,0.0000,0.0000,0,0,0,0,0,0,225,423,553,359,219,147,130,247,394,480,391,224,136,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
