Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,8961,8952,1,0,0,0,0,0,0,0,1,0,0.0683,1,0
1975.1667,1975,8,8978,8985,1,0,0,0,0,0,0,0,1,0,0.0681,1,0
1975.2500,1975,12,9000,9019,1,0,0,0,0,0,0,0,1,0,0.0681,1,0
1975.3333,1975,16,9015,9048,1,0,0,0,0,0,0,0,1,0,0.0683,1,0
1975.4167,1975,20,9032,9079,1,0,0,0,0,0,0,0,1,0,0.0682,1,0
1975.5000,1975,24,9057,9098,1,0,0,0,0,0,0,0,1,0,0.0681,1,0
1975.5833,1975,28,9076,9124,1,0,0,0,0,0,0,0,1,0,0.0682,1,0
1975.6667,1975,32,9103,9145,1,0,0,0,0,0,0,0,1,0,0.0682,1,0
1975.7500,1975,36,9126,9182,1,0,0,0,0,0,0,0,1,0,0.0683,1,0
1975.8333,1975,40,9155,9215,1,0,0,0,0,0,0,0,1,0,0.0681,1,0
1975.9167,1975,44,9183,9242,1,0,0,0,0,0,0,0,1,0,0.0678,1,0
1976.0000,1976,0,9205,9268,1,0,0,0,0,0,0,0,1,0,0.0682,1,0
1976.0833,1976,4,9234,9298,1,1,0,0,0,0,0,0,1,1,0.0682,1,1
1976.1667,1976,8,9266,9334,1,1,0,0,0,0,0,0,1,1,0.0682,1,1
1976.2500,1976,12,9294,9368,1,1,0,0,0,0,0,0,1,1,0.0685,1,1
1976.3333,1976,16,9327,9392,1,1,0,0,0,0,0,0,1,1,0.0681,1,1
1976.4167,1976,20,9360,9412,1,1,0,0,0,0,0,0,1,1,0.0683,1,1
1976.5000,1976,24,9391,9430,1,1,0,0,0,0,0,0,1,1,0.0683,1,1
1976.5833,1976,28,9416,9465,1,1,0,0,0,0,0,0,1,1,0.0680,1,1
1976.6667,1976,32,9450,9484,1,1,0,0,0,0,0,0,1,1,0.0679,1,1
1976.7500,1976,36,9476,9509,1,1,0,0,0,0,0,0,1,1,0.0678,1,1
1976.8333,1976,40,9494,9526,1,1,0,0,0,0,0,0,1,1,0.0678,1,1
1976.9167,1976,44,9523,9551,1,1,0,0,0,0,0,0,1,1,0.0676,1,1
1977.0000,1977,0,9556,9575,1,1,0,0,0,0,0,0,1,1,0.0678,1,1
1977.0833,1977,4,9574,9604,1,1,0,0,0,0,0,0,1,1,0.0679,1,1
1977.1667,1977,8,9588,9623,1,2,0,0,0,0,0,0,1,2,0.0678,1,2
1977.2500,1977,12,9608,9646,1,2,0,0,0,0,0,0,1,2,0.0680,1,2
1977.3333,1977,16,9634,9677,1,2,0,0,0,0,0,0,1,2,0.0682,1,2
1977.4167,1977,20,9655,9704,1,2,0,0,0,0,0,0,1,2,0.0678,1,2
1977.5000,1977,24,9687,9724,1,2,0,0,0,0,0,0,1,2,0.0674,1,2
1977.5833,1977,28,9711,9743,1,2,0,0,0,0,0,0,1,2,0.0673,1,2
1977.6667,1977,32,9735,9771,1,2,0,0,0,0,0,0,1,2,0.0673,1,2
1977.7500,1977,36,9762,9809,1,2,0,0,0,0,0,0,1,2,0.0675,1,2
1977.8333,1977,40,9794,9840,1,2,0,0,0,0,0,0,1,2,0.0674,1,2
1977.9167,1977,44,9812,9862,1,2,0,0,0,0,0,0,1,2,0.0673,1,2
1978.0000,1978,0,9839,9879,2,2,0,0,0,0,0,0,2,2,0.0674,2,2
1978.0833,1978,4,9855,9896,2,3,0,0,0,0,0,0,2,3,0.0673,2,3
1978.1667,1978,8,9884,9930,2,3,0,0,0,0,0,0,2,3,0.0672,2,3
1978.2500,1978,12,9908,9949,2,3,0,0,0,0,0,0,2,3,0.0672,2,3
1978.3333,1978,16,9933,9978,2,3,0,0,0,0,0,0,2,3,0.0671,2,3
1978.4167,1978,20,9962,10017,2,3,0,0,0,0,0,0,2,3,0.0672,2,3
1978.5000,1978,24,9991,10045,2,3,0,0,0,0,0,0,2,3,0.0673,2,3
1978.5833,1978,28,10016,10074,3,3,0,0,0,0,0,0,3,3,0.0672,3,3
1978.6667,1978,32,10030,10108,3,3,0,0,0,0,0,0,3,3,0.0671,3,3
1978.7500,1978,36,10057,10137,3,3,0,0,0,0,0,0,3,3,0.0670,3,3
1978.8333,1978,40,10098,10176,3,3,0,0,0,0,0,0,3,3,0.0670,3,3
1978.9167,1978,44,10125,10198,3,3,0,0,0,0,0,0,3,3,0.0672,3,3
1979.0000,1979,0,10151,10223,3,3,0,0,0,0,0,0,3,3,0.0671,3,3
1979.0833,1979,4,10176,10246,4,3,0,0,0,0,0,0,4,3,0.0673,4,3
1979.1667,1979,8,10196,10282,4,3,0,0,0,0,0,0,4,3,0.0673,4,3
1979.2500,1979,12,10229,10310,4,3,0,0,0,0,0,0,4,3,0.0676,4,3
1979.3333,1979,16,10246,10341,4,3,0,0,0,0,0,0,4,3,0.0675,4,3
1979.4167,1979,20,10285,10373,4,3,0,0,0,0,0,0,4,3,0.0676,4,3
1979.5000,1979,24,10307,10400,4,3,0,0,0,0,0,0,4,3,0.0674,4,3
1979.5833,1979,28,10348,10441,4,3,0,0,0,0,0,0,4,3,0.0675,4,3
1979.6667,1979,32,10383,10465,4,3,0,0,0,0,0,0,4,3,0.0675,4,3
1979.7500,1979,36,10410,10500,5,5,0,0,0,0,0,0,5,5,0.0676,5,5
1979.8333,1979,40,10439,10522,5,5,0,0,0,0,0,0,5,5,0.0679,5,5
1979.9167,1979,44,10469,10558,5,6,0,0,0,0,0,0,5,6,0.0676,5,6
1980.0000,1980,0,10495,10590,5,6,0,0,0,0,0,0,5,6,0.0675,5,6
1980.0833,1980,4,10521,10611,5,7,0,0,0,0,0,0,5,7,0.0672,5,7
1980.1667,1980,8,10562,10645,5,7,0,0,0,0,0,0,5,7,0.0669,5,7
1980.2500,1980,12,10590,10659,5,8,0,0,0,0,0,0,5,8,0.0667,5,8
1980.3333,1980,16,10610,10693,5,8,0,0,0,0,0,0,5,8,0.0664,5,8
1980.4167,1980,20,10637,10732,5,8,0,0,0,0,0,0,5,8,0.0664,5,8
1980.5000,1980,24,10660,10756,5,8,0,0,0,0,0,0,5,8,0.0665,5,8
1980.5833,1980,28,10690,10790,5,8,0,0,0,0,0,0,5,8,0.0667,5,8
1980.6667,1980,32,10715,10816,5,8,0,0,0,0,0,0,5,8,0.0666,5,8
1980.7500,1980,36,10746,10847,5,8,0,0,0,0,0,0,5,8,0.0667,5,8
1980.8333,1980,40,10766,10872,5,8,0,0,0,0,0,0,5,8,0.0672,5,8
1980.9167,1980,44,10803,10898,6,9,0,0,0,0,0,0,6,9,0.0675,6,9
1981.0000,1981,0,10822,10922,6,9,0,0,0,0,0,0,6,9,0.0674,6,9
1981.0833,1981,4,10843,10951,7,10,0,0,0,0,0,0,7,10,0.0674,7,10
1981.1667,1981,8,10875,10989,7,11,0,0,0,0,0,0,7,11,0.0675,7,11
1981.2500,1981,12,10910,11042,7,11,0,0,0,0,0,0,7,11,0.0676,7,11
1981.3333,1981,16,10927,11077,7,11,0,0,0,0,0,0,7,11,0.0676,7,11
