Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2148,0,1085,0,1063,0,0,0,0,0,0,0,0,0,0.0608,0,0,0,26,0.3501,0.4278,0.2221,0.0000,0.0000,0.0000,0,0,0,0,0,0,188,171,204,205,148,92,77,200,162,191,207,137,86,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2301,0,1156,0,1145,0,0,0,0,0,0,0,0,0,0.0597,0,0,0,48,0.3485,0.4333,0.2182,0.0000,0.0000,0.0000,0,0,0,0,0,0,231,170,208,216,152,95,84,245,169,201,210,141,98,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2419,0,1212,0,1207,0,0,0,0,0,0,0,0,0,0.0586,0,0,0,87,0.3481,0.4316,0.2203,0.0000,0.0000,0.0000,0,0,0,0,0,0,270,169,209,227,150,100,87,284,180,206,211,146,96,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2551,0,1283,0,1268,0,0,0,0,0,0,0,0,0,0.0577,0,0,0,126,0.3489,0.4292,0.2219,0.0000,0.0000,0.0000,0,0,0,0,0,0,312,185,208,230,163,100,85,324,195,202,209,151,99,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2662,0,1340,0,1322,0,0,0,0,0,0,0,0,0,0.0582,0,0,0,159,0.3471,0.4331,0.2198,0.0000,0.0000,0.0000,0,0,0,0,0,0,321,219,207,242,159,105,87,317,225,222,207,153,103,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2800,0,1408,0,1392,0,0,0,0,0,0,0,0,0,0.0568,0,0,0,191,0.3443,0.4332,0.2225,0.0000,0.0000,0.0000,0,0,0,0,0,0,320,262,223,248,164,108,83,312,278,228,213,159,108,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2902,0,1460,0,1442,0,0,0,0,0,0,0,0,0,0.0575,0,0,0,233,0.3456,0.4321,0.2223,0.0000,0.0000,0.0000,0,0,0,0,0,0,318,295,231,262,155,111,88,301,315,231,233,158,111,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3023,0,1518,0,1505,0,0,0,0,0,0,0,0,0,0.0573,0,0,0,268,0.3440,0.4350,0.2210,0.0000,0.0000,0.0000,0,0,0,0,0,0,312,343,228,274,157,112,92,295,356,236,244,170,106,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3160,0,1590,0,1570,0,0,0,0,0,0,0,0,0,0.0560,0,0,0,306,0.3456,0.4342,0.2203,0.0000,0.0000,0.0000,0,0,0,0,0,0,326,370,236,279,163,127,89,311,385,235,259,166,116,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3304,0,1659,0,1645,0,0,0,0,0,0,0,0,0,0.0561,0,0,0,349,0.3450,0.4325,0.2225,0.0000,0.0000,0.0000,0,0,0,0,0,0,326,391,266,281,179,123,93,330,392,279,259,178,112,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
