Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,5253,5184,3,3,0,0,0,0,0,0,3,3,0.0624,3,3
1975.1667,1975,8,5276,5201,3,3,0,0,0,0,0,0,3,3,0.0622,3,3
1975.2500,1975,12,5281,5216,3,3,0,0,0,0,0,0,3,3,0.0627,3,3
1975.3333,1975,16,5295,5241,3,3,0,0,0,0,0,0,3,3,0.0631,3,3
1975.4167,1975,20,5316,5265,3,3,0,0,0,0,0,0,3,3,0.0636,3,3
1975.5000,1975,24,5324,5274,3,3,0,0,0,0,0,0,3,3,0.0635,3,3
1975.5833,1975,28,5331,5286,3,3,0,0,0,0,0,0,3,3,0.0638,3,3
1975.6667,1975,32,5353,5318,4,3,0,0,0,0,0,0,4,3,0.0644,4,3
1975.7500,1975,36,5362,5324,4,3,0,0,0,0,0,0,4,3,0.0642,4,3
1975.8333,1975,40,5368,5344,4,3,0,0,0,0,0,0,4,3,0.0646,4,3
1975.9167,1975,44,5388,5360,4,3,0,0,0,0,0,0,4,3,0.0646,4,3
1976.0000,1976,0,5399,5361,4,3,0,0,0,0,0,0,4,3,0.0641,4,3
1976.0833,1976,4,5411,5368,9,7,0,0,0,0,0,0,9,7,0.0639,9,7
1976.1667,1976,8,5444,5390,9,7,0,0,0,0,0,0,9,7,0.0636,9,7
1976.2500,1976,12,5456,5397,9,8,0,0,0,0,0,0,9,8,0.0640,9,8
1976.3333,1976,16,5471,5403,9,8,0,0,0,0,0,0,9,8,0.0649,9,8
1976.4167,1976,20,5494,5424,10,8,0,0,0,0,0,0,10,8,0.0655,10,8
1976.5000,1976,24,5494,5429,10,8,0,0,0,0,0,0,10,8,0.0655,10,8
1976.5833,1976,28,5504,5445,10,9,0,0,0,0,0,0,10,9,0.0654,10,9
1976.6667,1976,32,5529,5474,10,9,0,0,0,0,0,0,10,9,0.0657,10,9
1976.7500,1976,36,5530,5486,10,9,0,0,0,0,0,0,10,9,0.0656,10,9
1976.8333,1976,40,5537,5498,10,10,0,0,0,0,0,0,10,10,0.0661,10,9
1976.9167,1976,44,5550,5527,11,11,0,0,0,0,0,0,11,11,0.0658,11,10
1977.0000,1977,0,5552,5539,11,12,0,0,0,0,0,0,11,12,0.0657,11,10
1977.0833,1977,4,5567,5543,15,15,0,0,0,0,0,0,15,15,0.0657,15,13
1977.1667,1977,8,5583,5568,15,16,0,0,0,0,0,0,15,16,0.0657,15,14
1977.2500,1977,12,5596,5588,17,16,0,0,0,0,0,0,17,16,0.0654,17,14
1977.3333,1977,16,5611,5611,17,17,0,0,0,0,0,0,17,17,0.0651,17,15
1977.4167,1977,20,5623,5633,18,17,0,0,0,0,0,0,18,17,0.0649,18,15
1977.5000,1977,24,5630,5643,18,17,0,0,0,0,0,0,18,17,0.0647,18,15
1977.5833,1977,28,5642,5657,18,18,0,0,0,0,0,0,18,18,0.0643,18,16
1977.6667,1977,32,5667,5687,18,18,0,0,0,0,0,0,18,18,0.0642,18,16
1977.7500,1977,36,5673,5695,19,19,0,0,0,0,0,0,19,19,0.0645,19,17
1977.8333,1977,40,5688,5719,19,21,0,0,0,0,0,0,19,21,0.0640,19,18
1977.9167,1977,44,5708,5739,19,21,0,0,0,0,0,0,19,21,0.0643,19,18
1978.0000,1978,0,5723,5747,20,23,0,0,0,0,0,0,20,23,0.0640,20,20
1978.0833,1978,4,5746,5764,26,28,0,0,0,0,0,0,26,28,0.0639,26,24
1978.1667,1978,8,5759,5778,28,29,0,0,0,0,0,0,28,29,0.0642,28,25
1978.2500,1978,12,5774,5785,30,29,0,0,0,0,0,0,30,29,0.0641,30,25
1978.3333,1978,16,5795,5800,31,31,0,0,0,0,0,0,31,31,0.0638,31,27
1978.4167,1978,20,5828,5818,32,32,0,0,0,0,0,0,32,32,0.0637,32,28
1978.5000,1978,24,5832,5832,33,34,0,0,0,0,0,0,33,34,0.0640,33,30
1978.5833,1978,28,5848,5853,37,37,0,0,0,0,0,0,37,37,0.0640,37,33
1978.6667,1978,32,5876,5881,38,42,0,0,0,0,0,0,38,42,0.0638,38,38
1978.7500,1978,36,5887,5891,41,46,0,0,0,0,0,0,41,46,0.0642,41,42
1978.8333,1978,40,5904,5902,44,49,0,0,0,0,0,0,44,49,0.0644,44,45
1978.9167,1978,44,5930,5920,47,53,0,0,0,0,0,0,47,53,0.0642,47,49
1979.0000,1979,0,5950,5920,48,56,0,0,0,0,0,0,48,56,0.0640,49,52
1979.0833,1979,4,5975,5928,60,63,0,0,0,0,0,0,60,63,0.0643,61,59
1979.1667,1979,8,5986,5955,61,65,0,0,0,0,0,0,61,65,0.0648,62,61
1979.2500,1979,12,5995,5972,62,70,0,0,0,0,0,0,62,70,0.0647,63,65
1979.3333,1979,16,5997,5990,63,70,0,0,0,0,0,0,63,70,0.0642,64,65
1979.4167,1979,20,6019,6025,65,73,0,0,0,0,0,0,65,73,0.0645,66,68
1979.5000,1979,24,6037,6043,68,76,0,0,0,0,0,0,68,76,0.0648,70,71
1979.5833,1979,28,6054,6058,73,77,0,0,0,0,0,0,73,77,0.0652,74,73
1979.6667,1979,32,6073,6079,78,78,0,0,0,0,0,0,78,78,0.0654,80,73
1979.7500,1979,36,6084,6086,80,83,0,0,0,0,0,0,80,83,0.0657,82,78
1979.8333,1979,40,6098,6098,85,85,0,0,0,0,0,0,85,85,0.0659,87,80
1979.9167,1979,44,6123,6119,87,90,0,0,0,0,0,0,87,90,0.0658,89,85
1980.0000,1980,0,6131,6120,89,92,0,0,0,0,0,0,89,92,0.0659,91,87
1980.0833,1980,4,6147,6151,99,98,0,0,0,0,0,0,99,98,0.0660,101,93
1980.1667,1980,8,6170,6178,108,105,0,0,0,0,0,0,108,105,0.0658,111,99
1980.2500,1980,12,6180,6183,112,114,0,0,0,0,0,0,112,114,0.0659,116,107
1980.3333,1980,16,6201,6196,116,119,0,0,0,0,0,0,116,119,0.0664,120,113
1980.4167,1980,20,6222,6225,121,129,0,0,0,0,0,0,121,129,0.0662,125,122
1980.5000,1980,24,6224,6242,127,131,0,0,0,0,0,0,127,131,0.0660,130,125
1980.5833,1980,28,6242,6262,131,136,0,0,0,0,0,0,131,136,0.0657,134,129
1980.6667,1980,32,6278,6285,139,145,0,0,0,0,0,0,139,145,0.0659,141,135
1980.7500,1980,36,6299,6297,149,153,0,0,0,0,0,0,149,153,0.0657,151,143
1980.8333,1980,40,6315,6313,154,163,0,0,0,0,0,0,154,163,0.0656,157,154
1980.9167,1980,44,6330,6334,163,167,0,0,0,0,0,0,163,167,0.0652,165,157
1981.0000,1981,0,6341,6345,166,172,0,0,0,0,0,0,166,172,0.0656,168,161
1981.0833,1981,4,6355,6363,178,182,0,0,0,0,0,0,178,182,0.0655,181,172
1981.1667,1981,8,6382,6393,184,193,0,0,0,0,0,0,184,193,0.0652,188,183
1981.2500,1981,12,6389,6414,193,198,0,0,0,0,0,0,193,198,0.0650,198,188
1981.3333,1981,16,6404,6433,196,211,0,0,0,0,0,0,196,211,0.0646,202,200
1981.4167,1981,20,6444,6452,208,215,0,0,0,0,0,0,208,215,0.0649,214,203
1981.5000,1981,24,6447,6473,216,221,0,0,0,0,0,0,216,221,0.0648,223,208
1981.5833,1981,28,6460,6487,230,231,0,0,0,0,0,0,230,231,0.0644,236,218
1981.6667,1981,32,6488,6504,236,242,0,0,0,0,0,0,236,242,0.0644,243,226
1981.7500,1981,36,6499,6516,246,246,0,0,0,0,0,0,246,246,0.0642,253,232
1981.8333,1981,40,6506,6522,253,254,0,0,0,0,0,0,253,254,0.0641,259,239
1981.9167,1981,44,6531,6560,257,260,0,0,0,0,0,0,257,260,0.0638,265,243
1982.0000,1982,0,6546,6579,262,268,0,0,0,0,0,0,262,268,0.0637,270,250
1982.0833,1982,4,6577,6594,278,281,0,0,0,0,0,0,278,281,0.0639,287,263
1982.1667,1982,8,6599,6622,295,291,0,0,0,0,0,0,295,291,0.0646,304,272
1982.2500,1982,12,6624,6634,308,301,0,0,0,0,0,0,308,301,0.0648,316,283
1982.3333,1982,16,6641,6648,318,309,0,0,0,0,0,0,318,309,0.0651,327,291
1982.4167,1982,20,6671,6663,332,324,0,0,0,0,0,0,332,324,0.0654,341,303
1982.5000,1982,24,6688,6680,338,340,0,0,0,0,0,0,338,340,0.0652,351,318
1982.5833,1982,28,6711,6696,347,352,0,0,0,0,0,0,347,352,0.0647,361,329
1982.6667,1982,32,6746,6730,359,360,0,0,0,0,0,0,359,360,0.0643,372,338
1982.7500,1982,36,6754,6735,367,380,0,0,0,0,0,0,367,380,0.0644,383,356
1982.8333,1982,40,6770,6752,381,387,0,0,0,0,0,0,381,387,0.0641,399,365
1982.9167,1982,44,6804,6780,392,401,0,0,0,0,0,0,392,401,0.0641,409,379
1983.0000,1983,0,6813,6786,408,410,0,0,0,0,0,0,408,410,0.0643,425,392
1983.0833,1983,4,6837,6798,430,431,0,0,0,0,0,0,430,431,0.0645,444,411
1983.1667,1983,8,6860,6829,443,448,0,0,0,0,0,0,443,448,0.0644,456,426
1983.2500,1983,12,6870,6841,451,456,0,0,0,0,0,0,451,456,0.0642,467,437
1983.3333,1983,16,6893,6853,468,472,0,0,0,0,0,0,468,472,0.0643,485,452
1983.4167,1983,20,6931,6892,482,487,0,0,0,0,0,0,482,487,0.0646,500,469
1983.5000,1983,24,6950,6902,496,498,0,0,0,0,0,0,496,498,0.0647,515,481
1983.5833,1983,28,6973,6919,512,513,0,0,0,0,0,0,512,513,0.0645,531,495
1983.6667,1983,32,7005,6956,526,527,0,0,0,0,0,0,526,527,0.0647,545,504
1983.7500,1983,36,7015,6974,535,547,0,0,0,0,0,0,535,547,0.0650,556,521
1983.8333,1983,40,7037,6993,549,566,0,0,0,0,0,0,549,566,0.0651,573,536
1983.9167,1983,44,7070,7034,562,577,0,0,0,0,0,0,562,577,0.0653,589,547
1984.0000,1984,0,7073,7032,577,593,0,0,0,0,0,0,577,593,0.0649,605,565
1984.0833,1984,4,7096,7047,602,611,0,0,0,0,0,0,602,611,0.0645,632,586
1984.1667,1984,8,7111,7086,609,634,0,0,0,0,0,0,609,634,0.0643,644,607
1984.2500,1984,12,7104,7099,624,656,0,0,0,0,0,0,624,656,0.0642,664,630
1984.3333,1984,16,7120,7106,638,675,0,0,0,0,0,0,638,675,0.0640,681,650
1984.4167,1984,20,7148,7130,642,682,0,0,0,0,0,0,642,682,0.0641,689,663
1984.5000,1984,24,7152,7144,655,689,0,0,0,0,0,0,655,689,0.0638,706,673
1984.5833,1984,28,7188,7160,671,704,0,0,0,0,0,0,671,704,0.0639,722,690
1984.6667,1984,32,7223,7201,684,715,0,0,0,0,0,0,684,715,0.0640,739,701
1984.7500,1984,36,7232,7207,696,724,0,0,0,0,0,0,696,724,0.0649,753,710
1984.8333,1984,40,7250,7225,707,739,0,0,0,0,0,0,707,739,0.0648,767,727
1984.9167,1984,44,7284,7245,717,743,0,0,0,0,0,0,717,743,0.0645,781,737
1985.0000,1985,0,7294,7257,723,755,0,0,0,0,0,0,723,755,0.0644,792,747
1985.0833,1985,4,7322,7279,731,769,0,0,0,0,0,0,731,769,0.0645,802,764
1985.1667,1985,8,7362,7297,736,779,0,0,0,0,0,0,736,779,0.0648,809,777
1985.2500,1985,12,7370,7308,740,790,0,0,0,0,0,0,740,790,0.0646,817,789
1985.3333,1985,16,7389,7323,746,796,0,0,0,0,0,0,746,796,0.0647,827,796
1985.4167,1985,20,7418,7360,758,812,0,0,0,0,0,0,758,812,0.0647,837,812
1985.5000,1985,24,7425,7367,765,823,0,0,0,0,0,0,765,823,0.0652,850,825
1985.5833,1985,28,7444,7380,770,839,0,0,0,0,0,0,770,839,0.0650,858,841
1985.6667,1985,32,7461,7411,774,853,0,0,0,0,0,0,774,853,0.0651,868,853
1985.7500,1985,36,7462,7414,778,862,0,0,0,0,0,0,778,862,0.0651,879,863
1985.8333,1985,40,7484,7430,786,878,0,0,0,0,0,0,786,878,0.0648,893,880
1985.9167,1985,44,7517,7454,795,891,0,0,0,0,0,0,795,891,0.0644,909,894
1986.0000,1986,0,7527,7466,804,901,0,0,0,0,0,0,804,901,0.0640,922,906
1986.0833,1986,4,7542,7496,809,910,0,0,0,0,0,0,809,910,0.0640,929,916
1986.1667,1986,8,7579,7527,811,915,0,0,0,0,0,0,811,915,0.0640,937,926
