Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,5393,5293,3,8,0,0,0,0,0,0,3,8,0.0705,3,8
1975.1667,1975,8,5411,5304,3,8,0,0,0,0,0,0,3,8,0.0702,3,8
1975.2500,1975,12,5412,5304,3,8,0,0,0,0,0,0,3,8,0.0702,3,8
1975.3333,1975,16,5426,5321,3,9,0,0,0,0,0,0,3,9,0.0700,3,9
1975.4167,1975,20,5448,5344,3,9,0,0,0,0,0,0,3,9,0.0701,3,9
1975.5000,1975,24,5467,5361,3,9,0,0,0,0,0,0,3,9,0.0704,3,9
1975.5833,1975,28,5476,5374,3,9,0,0,0,0,0,0,3,9,0.0707,3,9
1975.6667,1975,32,5496,5405,3,9,0,0,0,0,0,0,3,9,0.0706,3,9
1975.7500,1975,36,5500,5414,5,9,0,0,0,0,0,0,5,9,0.0707,5,9
1975.8333,1975,40,5518,5428,5,10,0,0,0,0,0,0,5,10,0.0705,5,10
1975.9167,1975,44,5530,5437,5,13,0,0,0,0,0,0,5,13,0.0709,5,14
1976.0000,1976,0,5541,5446,5,14,0,0,0,0,0,0,5,14,0.0711,5,15
1976.0833,1976,4,5550,5463,8,17,0,0,0,0,0,0,8,17,0.0710,8,18
1976.1667,1976,8,5585,5474,8,17,0,0,0,0,0,0,8,17,0.0705,8,18
1976.2500,1976,12,5587,5478,8,17,0,0,0,0,0,0,8,17,0.0711,8,18
1976.3333,1976,16,5608,5500,8,17,0,0,0,0,0,0,8,17,0.0711,8,18
1976.4167,1976,20,5609,5523,8,17,0,0,0,0,0,0,8,17,0.0710,8,18
1976.5000,1976,24,5618,5530,8,17,0,0,0,0,0,0,8,17,0.0707,8,18
1976.5833,1976,28,5640,5553,8,17,0,0,0,0,0,0,8,17,0.0707,8,18
1976.6667,1976,32,5664,5573,9,17,0,0,0,0,0,0,9,17,0.0715,9,18
1976.7500,1976,36,5673,5572,10,19,0,0,0,0,0,0,10,19,0.0714,10,20
1976.8333,1976,40,5669,5582,10,19,0,0,0,0,0,0,10,19,0.0716,10,20
1976.9167,1976,44,5695,5604,11,20,0,0,0,0,0,0,11,20,0.0715,11,21
1977.0000,1977,0,5711,5607,12,20,0,0,0,0,0,0,12,20,0.0714,12,21
1977.0833,1977,4,5727,5621,17,27,0,0,0,0,0,0,17,27,0.0725,17,27
1977.1667,1977,8,5762,5643,19,30,0,0,0,0,0,0,19,30,0.0719,19,30
1977.2500,1977,12,5773,5659,19,31,0,0,0,0,0,0,19,31,0.0721,19,31
1977.3333,1977,16,5786,5680,21,32,0,0,0,0,0,0,21,32,0.0722,21,32
1977.4167,1977,20,5812,5705,23,34,0,0,0,0,0,0,23,34,0.0717,24,34
1977.5000,1977,24,5821,5709,24,42,0,0,0,0,0,0,24,42,0.0718,25,42
1977.5833,1977,28,5839,5719,25,49,0,0,0,0,0,0,25,49,0.0718,26,47
1977.6667,1977,32,5864,5746,25,49,0,0,0,0,0,0,25,49,0.0720,26,48
1977.7500,1977,36,5870,5751,26,51,0,0,0,0,0,0,26,51,0.0722,27,51
1977.8333,1977,40,5893,5762,27,54,0,0,0,0,0,0,27,54,0.0721,28,54
1977.9167,1977,44,5905,5796,27,56,0,0,0,0,0,0,27,56,0.0715,28,55
1978.0000,1978,0,5913,5799,26,60,0,0,0,0,0,0,26,60,0.0715,28,59
1978.0833,1978,4,5915,5821,32,68,0,0,0,0,0,0,32,68,0.0713,34,67
1978.1667,1978,8,5921,5844,33,69,0,0,0,0,0,0,33,69,0.0709,35,69
1978.2500,1978,12,5934,5848,33,72,0,0,0,0,0,0,33,72,0.0713,35,72
1978.3333,1978,16,5951,5848,34,73,0,0,0,0,0,0,34,73,0.0712,36,73
1978.4167,1978,20,5970,5872,34,74,0,0,0,0,0,0,34,74,0.0709,36,73
1978.5000,1978,24,5980,5875,35,78,0,0,0,0,0,0,35,78,0.0709,37,77
1978.5833,1978,28,5993,5887,39,80,0,0,0,0,0,0,39,80,0.0704,41,78
1978.6667,1978,32,6011,5905,41,81,0,0,0,0,0,0,41,81,0.0704,43,79
1978.7500,1978,36,6018,5912,41,85,0,0,0,0,0,0,41,85,0.0703,43,83
1978.8333,1978,40,6046,5921,42,86,0,0,0,0,0,0,42,86,0.0705,44,84
1978.9167,1978,44,6080,5947,43,88,0,0,0,0,0,0,43,88,0.0706,45,87
1979.0000,1979,0,6084,5952,46,95,0,0,0,0,0,0,46,95,0.0699,48,95
1979.0833,1979,4,6089,5972,53,101,0,0,0,0,0,0,53,101,0.0700,55,101
1979.1667,1979,8,6107,5998,54,103,0,0,0,0,0,0,54,103,0.0704,56,102
1979.2500,1979,12,6118,6006,54,108,0,0,0,0,0,0,54,108,0.0709,56,107
1979.3333,1979,16,6134,6025,55,108,0,0,0,0,0,0,55,108,0.0712,57,107
1979.4167,1979,20,6171,6046,58,112,0,0,0,0,0,0,58,112,0.0710,59,111
