Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2167,0,1096,0,1071,0,0,0,0,0,0,0,0,0,0.0630,0,0,0,33,0.4569,0.4061,0.1371,0.0000,0.0000,0.0000,0,0,0,0,0,0,205,172,206,204,140,89,80,199,171,188,203,142,89,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2297,0,1152,0,1145,0,0,0,0,0,0,0,0,0,0.0608,0,0,0,66,0.4576,0.4075,0.1350,0.0000,0.0000,0.0000,0,0,0,0,0,0,237,186,203,211,143,95,77,235,182,208,193,150,89,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2440,0,1223,0,1217,0,0,0,0,0,0,0,0,0,0.0621,0,0,0,98,0.4570,0.4066,0.1365,0.0000,0.0000,0.0000,0,0,0,0,0,0,287,189,206,216,147,101,77,284,190,203,205,154,86,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2576,0,1294,0,1282,0,0,0,0,0,0,0,0,0,0.0611,0,0,0,136,0.4538,0.4095,0.1366,0.0000,0.0000,0.0000,0,0,0,0,0,0,332,195,212,218,152,98,87,339,179,214,207,164,81,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2726,0,1363,0,1363,0,0,0,0,0,0,0,0,0,0.0594,0,0,0,169,0.4527,0.4112,0.1361,0.0000,0.0000,0.0000,0,0,0,0,0,0,336,239,218,225,159,100,86,348,238,204,213,173,85,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2867,0,1442,0,1425,0,0,0,0,0,0,0,0,0,0.0624,0,0,0,204,0.4499,0.4119,0.1381,0.0000,0.0000,0.0000,0,0,0,0,0,0,352,274,224,234,164,107,87,346,274,217,220,167,99,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2992,0,1499,0,1493,0,0,0,0,0,0,0,0,0,0.0634,0,0,0,254,0.4489,0.4134,0.1377,0.0000,0.0000,0.0000,0,0,0,0,0,0,350,314,237,238,170,112,78,350,313,237,222,166,102,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3115,0,1553,0,1562,0,0,0,0,0,0,0,0,0,0.0631,0,0,0,287,0.4507,0.4103,0.1390,0.0000,0.0000,0.0000,0,0,0,0,0,0,337,360,233,253,179,112,79,347,362,242,234,167,112,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3231,0,1606,0,1625,0,0,0,0,0,0,0,0,0,0.0629,0,0,0,333,0.4463,0.4132,0.1405,0.0000,0.0000,0.0000,0,0,0,0,0,0,320,406,248,252,185,113,82,341,425,229,252,169,112,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3351,0,1671,0,1680,0,0,0,0,0,0,0,0,0,0.0622,0,0,0,382,0.4440,0.4178,0.1382,0.0000,0.0000,0.0000,0,0,0,0,0,0,322,415,291,261,185,111,86,335,421,284,257,175,114,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
