CHIPSROUND,NtotM[18],NtotM[19],NtotM[20],NtotM[21],NtotM[22],NtotM[23],NtotM[24],NtotM[25],NtotM[26],NtotM[27],NtotM[28],NtotM[29],NtotM[30],NtotM[31],NtotM[32],NtotM[33],NtotM[34],NtotM[35],NtotM[36],NtotM[37],NtotM[38],NtotM[39],NtotM[40],NtotM[41],NtotM[42],NtotM[43],NtotM[44],NtotM[45],NtotM[46],NtotM[47],NtotM[48],NtotM[49],NtotM[50],NtotM[51],NtotM[52],NtotM[53],NtotM[54],NtotM[55],NtotM[56],NtotM[57],NtotM[58],NtotM[59],NtotM[60],NtotM[61],NtotM[62],NtotM[63],NtotM[64],NtotM[65],NtotM[66],NtotM[67],NtotM[68],NtotM[69],NtotM[70],NtotM[71],NtotM[72],NtotM[73],NtotM[74],NtotM[75],NtotM[76],NtotM[77],NtotM[78],NtotM[79],NtotM[80],NtotF[18],NtotF[19],NtotF[20],NtotF[21],NtotF[22],NtotF[23],NtotF[24],NtotF[25],NtotF[26],NtotF[27],NtotF[28],NtotF[29],NtotF[30],NtotF[31],NtotF[32],NtotF[33],NtotF[34],NtotF[35],NtotF[36],NtotF[37],NtotF[38],NtotF[39],NtotF[40],NtotF[41],NtotF[42],NtotF[43],NtotF[44],NtotF[45],NtotF[46],NtotF[47],NtotF[48],NtotF[49],NtotF[50],NtotF[51],NtotF[52],NtotF[53],NtotF[54],NtotF[55],NtotF[56],NtotF[57],NtotF[58],NtotF[59],NtotF[60],NtotF[61],NtotF[62],NtotF[63],NtotF[64],NtotF[65],NtotF[66],NtotF[67],NtotF[68],NtotF[69],NtotF[70],NtotF[71],NtotF[72],NtotF[73],NtotF[74],NtotF[75],NtotF[76],NtotF[77],NtotF[78],NtotF[79],NtotF[80],NposM[18],NposM[19],NposM[20],NposM[21],NposM[22],NposM[23],NposM[24],NposM[25],NposM[26],NposM[27],NposM[28],NposM[29],NposM[30],NposM[31],NposM[32],NposM[33],NposM[34],NposM[35],NposM[36],NposM[37],NposM[38],NposM[39],NposM[40],NposM[41],NposM[42],NposM[43],NposM[44],NposM[45],NposM[46],NposM[47],NposM[48],NposM[49],NposM[50],NposM[51],NposM[52],NposM[53],NposM[54],NposM[55],NposM[56],NposM[57],NposM[58],NposM[59],NposM[60],NposM[61],NposM[62],NposM[63],NposM[64],NposM[65],NposM[66],NposM[67],NposM[68],NposM[69],NposM[70],NposM[71],NposM[72],NposM[73],NposM[74],NposM[75],NposM[76],NposM[77],NposM[78],NposM[79],NposM[80],NposF[18],NposF[19],NposF[20],NposF[21],NposF[22],NposF[23],NposF[24],NposF[25],NposF[26],NposF[27],NposF[28],NposF[29],NposF[30],NposF[31],NposF[32],NposF[33],NposF[34],NposF[35],NposF[36],NposF[37],NposF[38],NposF[39],NposF[40],NposF[41],NposF[42],NposF[43],NposF[44],NposF[45],NposF[46],NposF[47],NposF[48],NposF[49],NposF[50],NposF[51],NposF[52],NposF[53],NposF[54],NposF[55],NposF[56],NposF[57],NposF[58],NposF[59],NposF[60],NposF[61],NposF[62],NposF[63],NposF[64],NposF[65],NposF[66],NposF[67],NposF[68],NposF[69],NposF[70],NposF[71],NposF[72],NposF[73],NposF[74],NposF[75],NposF[76],NposF[77],NposF[78],NposF[79],NposF[80],NawareM[18],NawareM[19],NawareM[20],NawareM[21],NawareM[22],NawareM[23],NawareM[24],NawareM[25],NawareM[26],NawareM[27],NawareM[28],NawareM[29],NawareM[30],NawareM[31],NawareM[32],NawareM[33],NawareM[34],NawareM[35],NawareM[36],NawareM[37],NawareM[38],NawareM[39],NawareM[40],NawareM[41],NawareM[42],NawareM[43],NawareM[44],NawareM[45],NawareM[46],NawareM[47],NawareM[48],NawareM[49],NawareM[50],NawareM[51],NawareM[52],NawareM[53],NawareM[54],NawareM[55],NawareM[56],NawareM[57],NawareM[58],NawareM[59],NawareM[60],NawareM[61],NawareM[62],NawareM[63],NawareM[64],NawareM[65],NawareM[66],NawareM[67],NawareM[68],NawareM[69],NawareM[70],NawareM[71],NawareM[72],NawareM[73],NawareM[74],NawareM[75],NawareM[76],NawareM[77],NawareM[78],NawareM[79],NawareM[80],NawareF[18],NawareF[19],NawareF[20],NawareF[21],NawareF[22],NawareF[23],NawareF[24],NawareF[25],NawareF[26],NawareF[27],NawareF[28],NawareF[29],NawareF[30],NawareF[31],NawareF[32],NawareF[33],NawareF[34],NawareF[35],NawareF[36],NawareF[37],NawareF[38],NawareF[39],NawareF[40],NawareF[41],NawareF[42],NawareF[43],NawareF[44],NawareF[45],NawareF[46],NawareF[47],NawareF[48],NawareF[49],NawareF[50],NawareF[51],NawareF[52],NawareF[53],NawareF[54],NawareF[55],NawareF[56],NawareF[57],NawareF[58],NawareF[59],NawareF[60],NawareF[61],NawareF[62],NawareF[63],NawareF[64],NawareF[65],NawareF[66],NawareF[67],NawareF[68],NawareF[69],NawareF[70],NawareF[71],NawareF[72],NawareF[73],NawareF[74],NawareF[75],NawareF[76],NawareF[77],NawareF[78],NawareF[79],NawareF[80],NonARTM[18],NonARTM[19],NonARTM[20],NonARTM[21],NonARTM[22],NonARTM[23],NonARTM[24],NonARTM[25],NonARTM[26],NonARTM[27],NonARTM[28],NonARTM[29],NonARTM[30],NonARTM[31],NonARTM[32],NonARTM[33],NonARTM[34],NonARTM[35],NonARTM[36],NonARTM[37],NonARTM[38],NonARTM[39],NonARTM[40],NonARTM[41],NonARTM[42],NonARTM[43],NonARTM[44],NonARTM[45],NonARTM[46],NonARTM[47],NonARTM[48],NonARTM[49],NonARTM[50],NonARTM[51],NonARTM[52],NonARTM[53],NonARTM[54],NonARTM[55],NonARTM[56],NonARTM[57],NonARTM[58],NonARTM[59],NonARTM[60],NonARTM[61],NonARTM[62],NonARTM[63],NonARTM[64],NonARTM[65],NonARTM[66],NonARTM[67],NonARTM[68],NonARTM[69],NonARTM[70],NonARTM[71],NonARTM[72],NonARTM[73],NonARTM[74],NonARTM[75],NonARTM[76],NonARTM[77],NonARTM[78],NonARTM[79],NonARTM[80],NonARTF[18],NonARTF[19],NonARTF[20],NonARTF[21],NonARTF[22],NonARTF[23],NonARTF[24],NonARTF[25],NonARTF[26],NonARTF[27],NonARTF[28],NonARTF[29],NonARTF[30],NonARTF[31],NonARTF[32],NonARTF[33],NonARTF[34],NonARTF[35],NonARTF[36],NonARTF[37],NonARTF[38],NonARTF[39],NonARTF[40],NonARTF[41],NonARTF[42],NonARTF[43],NonARTF[44],NonARTF[45],NonARTF[46],NonARTF[47],NonARTF[48],NonARTF[49],NonARTF[50],NonARTF[51],NonARTF[52],NonARTF[53],NonARTF[54],NonARTF[55],NonARTF[56],NonARTF[57],NonARTF[58],NonARTF[59],NonARTF[60],NonARTF[61],NonARTF[62],NonARTF[63],NonARTF[64],NonARTF[65],NonARTF[66],NonARTF[67],NonARTF[68],NonARTF[69],NonARTF[70],NonARTF[71],NonARTF[72],NonARTF[73],NonARTF[74],NonARTF[75],NonARTF[76],NonARTF[77],NonARTF[78],NonARTF[79],NonARTF[80],NvsM[18],NvsM[19],NvsM[20],NvsM[21],NvsM[22],NvsM[23],NvsM[24],NvsM[25],NvsM[26],NvsM[27],NvsM[28],NvsM[29],NvsM[30],NvsM[31],NvsM[32],NvsM[33],NvsM[34],NvsM[35],NvsM[36],NvsM[37],NvsM[38],NvsM[39],NvsM[40],NvsM[41],NvsM[42],NvsM[43],NvsM[44],NvsM[45],NvsM[46],NvsM[47],NvsM[48],NvsM[49],NvsM[50],NvsM[51],NvsM[52],NvsM[53],NvsM[54],NvsM[55],NvsM[56],NvsM[57],NvsM[58],NvsM[59],NvsM[60],NvsM[61],NvsM[62],NvsM[63],NvsM[64],NvsM[65],NvsM[66],NvsM[67],NvsM[68],NvsM[69],NvsM[70],NvsM[71],NvsM[72],NvsM[73],NvsM[74],NvsM[75],NvsM[76],NvsM[77],NvsM[78],NvsM[79],NvsM[80],NvsF[18],NvsF[19],NvsF[20],NvsF[21],NvsF[22],NvsF[23],NvsF[24],NvsF[25],NvsF[26],NvsF[27],NvsF[28],NvsF[29],NvsF[30],NvsF[31],NvsF[32],NvsF[33],NvsF[34],NvsF[35],NvsF[36],NvsF[37],NvsF[38],NvsF[39],NvsF[40],NvsF[41],NvsF[42],NvsF[43],NvsF[44],NvsF[45],NvsF[46],NvsF[47],NvsF[48],NvsF[49],NvsF[50],NvsF[51],NvsF[52],NvsF[53],NvsF[54],NvsF[55],NvsF[56],NvsF[57],NvsF[58],NvsF[59],NvsF[60],NvsF[61],NvsF[62],NvsF[63],NvsF[64],NvsF[65],NvsF[66],NvsF[67],NvsF[68],NvsF[69],NvsF[70],NvsF[71],NvsF[72],NvsF[73],NvsF[74],NvsF[75],NvsF[76],NvsF[77],NvsF[78],NvsF[79],NvsF[80],
1,789,671,644,600,578,513,458,437,383,371,351,262,270,295,225,244,254,166,182,154,157,153,110,142,127,103,150,112,94,74,75,77,78,98,76,71,72,68,56,74,75,39,40,57,41,46,41,28,35,43,45,39,20,34,21,22,19,17,24,12,11,14,49,808,693,705,680,626,620,614,497,536,499,450,425,450,381,353,384,360,266,292,311,256,246,223,240,171,237,198,166,182,171,148,134,100,144,117,134,88,92,86,103,87,93,97,87,76,80,81,57,68,52,52,46,29,51,39,23,25,22,13,20,17,11,60,50,68,70,63,75,68,64,64,58,61,58,49,44,58,48,54,55,30,39,37,36,35,27,35,25,27,38,20,15,14,17,19,20,29,16,21,16,15,15,20,19,6,6,8,13,8,11,4,8,6,8,8,5,5,2,2,3,3,2,0,2,3,6,75,98,114,122,133,155,153,152,155,153,149,144,158,131,110,143,127,97,108,100,93,90,87,71,59,79,52,52,51,52,45,30,25,38,26,41,32,21,21,15,20,26,25,20,14,18,8,8,10,6,3,6,5,4,8,3,2,4,2,2,2,1,3,22,26,40,30,49,39,42,41,38,38,42,39,27,42,37,42,42,27,27,32,28,30,17,23,21,23,28,16,11,12,15,14,14,19,11,16,13,11,12,18,17,6,6,5,10,6,8,3,8,3,6,7,4,3,2,2,3,1,1,0,2,2,4,35,56,61,79,85,101,114,105,121,104,111,109,129,112,95,117,113,84,93,83,82,75,74,55,50,67,46,45,45,47,35,29,23,33,21,35,22,18,15,12,17,18,22,17,9,15,7,8,10,6,3,5,3,3,7,1,2,2,2,2,2,1,3,6,17,21,9,28,18,23,21,20,18,25,18,9,27,24,23,24,17,20,28,19,13,13,16,11,13,20,9,6,6,9,9,11,12,8,11,9,8,5,10,13,4,4,3,6,6,3,2,5,2,3,5,4,2,2,1,3,1,1,0,1,1,3,15,26,33,32,36,39,59,55,66,61,62,62,79,74,61,73,70,55,61,55,57,46,48,39,32,46,28,36,30,28,21,20,12,19,14,25,14,13,9,10,10,10,16,12,8,9,6,6,7,2,0,4,3,1,5,1,0,1,2,2,2,0,2,6,14,19,7,28,16,21,20,20,17,23,17,9,23,21,22,23,16,18,25,18,12,12,15,9,12,20,8,6,6,8,8,11,12,8,11,9,6,4,9,13,3,4,3,6,5,3,2,5,2,2,5,4,2,1,1,3,1,1,0,0,1,3,13,26,29,30,34,37,54,50,62,58,57,55,71,70,57,69,66,49,57,53,54,41,44,36,30,41,26,34,28,27,19,17,10,18,14,24,14,11,9,10,10,7,15,9,7,8,5,6,7,2,0,4,3,1,4,1,0,1,2,2,2,0,2,
2,706,708,628,604,553,519,489,450,409,416,325,308,262,225,250,260,239,207,181,183,175,133,130,139,126,131,107,94,117,115,80,76,67,56,77,64,70,67,38,76,51,57,52,40,39,49,36,44,37,42,26,48,39,38,27,20,26,17,14,23,20,7,51,782,729,736,667,642,665,589,594,598,472,524,481,413,405,414,328,324,328,314,266,252,266,222,203,210,192,177,198,179,149,155,149,122,113,99,111,96,92,102,76,85,94,70,76,79,68,72,68,60,56,50,56,42,46,35,33,37,23,19,19,22,9,75,46,49,53,56,60,50,65,68,61,57,49,50,52,47,34,49,53,41,44,41,45,33,24,35,27,29,23,20,34,22,15,21,18,14,14,19,18,20,7,14,12,11,6,7,3,5,8,9,7,6,9,6,7,12,6,0,5,2,2,3,3,0,7,85,82,94,123,130,135,126,163,168,152,161,159,131,151,143,112,96,127,118,101,91,88,78,70,69,54,66,52,47,44,56,43,40,27,29,33,21,28,38,20,16,18,16,19,23,15,10,14,8,6,7,6,4,8,6,1,2,5,4,2,1,0,6,24,26,31,40,51,39,57,54,48,45,38,41,45,40,28,43,47,34,33,32,38,29,21,29,24,25,22,20,26,16,14,18,17,14,12,17,16,20,5,12,10,9,4,7,1,4,7,9,7,6,8,6,6,11,5,0,4,2,2,3,1,0,5,42,53,67,96,101,113,108,142,142,136,144,136,121,137,133,103,92,119,113,92,83,79,74,66,68,52,61,49,45,40,53,40,38,24,25,31,21,27,37,18,15,18,15,19,22,14,10,12,7,5,7,6,4,7,5,0,2,5,4,1,1,0,6,10,16,13,26,32,22,42,31,36,32,24,28,30,26,18,30,33,20,23,19,30,24,17,22,17,20,19,18,16,8,12,16,14,8,8,14,13,14,3,10,8,7,4,5,1,3,4,6,4,5,7,2,5,8,5,0,4,1,2,3,1,0,4,19,24,35,45,67,66,64,83,99,89,103,97,85,101,88,80,68,91,85,69,61,62,55,58,51,46,49,43,32,31,34,29,29,17,14,20,16,25,27,11,12,15,14,11,16,10,6,12,5,4,6,4,1,5,3,0,2,3,4,1,1,0,4,8,12,13,23,28,21,39,28,31,31,23,23,29,23,17,25,29,19,23,17,26,22,17,20,16,17,16,16,15,8,12,15,14,7,8,13,13,14,3,9,8,6,4,5,1,3,3,5,3,5,6,2,5,8,5,0,3,1,2,3,1,0,4,15,24,28,43,60,54,58,75,86,81,92,87,78,87,85,76,63,85,78,62,54,59,54,55,45,44,45,41,31,28,33,27,27,16,13,20,16,25,26,10,12,15,12,11,14,10,6,12,4,4,6,4,1,5,3,0,2,3,4,1,1,0,4,
3,844,758,771,728,714,648,608,596,562,488,415,410,348,347,300,314,308,271,270,267,219,204,166,175,171,180,134,127,123,135,147,110,99,121,90,78,92,65,73,75,86,71,78,60,59,64,63,44,50,51,41,45,51,55,42,30,18,27,20,13,20,22,74,876,840,821,850,728,715,709,684,647,642,500,589,513,473,453,496,384,363,403,350,284,300,297,293,235,225,224,188,248,213,204,190,173,137,137,124,131,101,120,111,99,96,107,83,90,102,63,73,67,73,65,69,70,53,45,36,40,43,37,27,24,14,111,48,54,63,64,79,70,64,81,83,77,64,65,64,68,63,58,66,56,67,48,48,59,40,36,47,43,28,28,27,42,24,20,24,28,26,17,29,11,19,15,20,15,13,14,9,15,8,11,4,14,3,10,7,9,10,4,1,5,3,3,3,3,5,84,105,99,122,123,151,155,170,191,174,161,183,167,168,157,173,133,118,160,133,108,111,103,112,82,88,67,65,78,52,63,58,54,44,34,38,34,19,38,36,24,23,27,20,23,24,8,9,12,10,7,9,6,6,6,5,6,7,4,5,4,1,20,19,40,48,59,67,62,61,73,71,67,55,56,59,59,56,50,57,49,60,46,42,52,36,32,45,40,27,24,25,39,23,17,23,28,25,17,29,10,18,14,16,15,13,14,8,15,7,9,4,12,3,10,7,7,10,4,0,4,3,3,3,3,5,46,82,82,97,111,134,143,156,172,164,147,173,159,161,149,160,127,115,156,130,105,106,102,103,78,84,65,63,77,52,62,57,53,40,33,35,33,19,35,35,23,21,24,19,22,22,8,9,12,9,7,9,5,6,6,5,5,7,4,5,3,1,12,10,29,35,37,55,48,43,59,51,53,44,42,50,53,41,39,47,40,45,39,31,47,32,27,40,29,22,22,22,27,15,14,23,26,20,14,22,6,14,13,13,13,11,11,8,11,6,8,4,10,3,8,6,7,10,4,0,4,3,3,3,3,5,30,53,56,67,83,96,101,115,127,127,116,129,116,121,120,134,105,107,133,114,94,86,90,83,66,78,57,55,66,39,54,51,43,35,29,31,30,17,33,32,20,17,21,18,17,20,6,8,12,7,6,8,3,5,5,5,4,7,3,5,3,1,11,8,24,28,32,50,42,39,56,43,51,39,41,47,52,39,34,45,37,41,38,31,44,29,26,37,28,22,19,20,26,14,12,23,24,19,14,22,6,14,13,12,12,10,10,8,10,6,8,3,9,3,8,5,7,9,4,0,2,3,3,3,1,5,25,45,55,52,72,84,87,103,111,119,103,119,105,111,115,124,99,99,123,109,88,77,83,79,60,72,55,50,62,37,49,48,42,34,28,27,28,15,31,30,19,16,20,17,16,20,5,8,12,6,6,7,3,4,5,3,4,7,3,5,3,1,11,
