Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2182,0,1105,0,1077,0,0,0,0,0,0,0,0,0,0.0615,0,0,0,34,0.5339,0.3973,0.0687,0.0000,0.0000,0.0000,0,0,0,0,0,0,219,164,192,212,152,85,81,215,157,206,194,143,80,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2305,0,1174,0,1131,0,0,0,0,0,0,0,0,0,0.0647,0,0,0,65,0.5332,0.3978,0.0690,0.0000,0.0000,0.0000,0,0,0,0,0,0,262,161,206,213,154,88,90,240,184,195,194,153,81,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2402,0,1217,0,1185,0,0,0,0,0,0,0,0,0,0.0624,0,0,0,105,0.5375,0.3922,0.0704,0.0000,0.0000,0.0000,0,0,0,0,0,0,286,171,202,220,157,89,92,265,196,198,205,153,83,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2562,0,1292,0,1270,0,0,0,0,0,0,0,0,0,0.0619,0,0,0,139,0.5410,0.3880,0.0710,0.0000,0.0000,0.0000,0,0,0,0,0,0,332,184,200,215,172,92,97,329,195,205,214,148,89,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2694,0,1372,0,1322,0,0,0,0,0,0,0,0,0,0.0641,0,0,0,177,0.5390,0.3912,0.0698,0.0000,0.0000,0.0000,0,0,0,0,0,0,337,243,199,225,174,95,99,308,247,219,223,144,92,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2822,0,1438,0,1384,0,0,0,0,0,0,0,0,0,0.0654,0,0,0,206,0.5415,0.3898,0.0687,0.0000,0.0000,0.0000,0,0,0,0,0,0,340,292,204,235,169,98,100,312,279,225,227,146,103,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2969,0,1504,0,1465,0,0,0,0,0,0,0,0,0,0.0645,0,0,0,241,0.5402,0.3904,0.0694,0.0000,0.0000,0.0000,0,0,0,0,0,0,359,315,219,224,188,95,104,335,305,232,240,152,104,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3076,0,1552,0,1524,0,0,0,0,0,0,0,0,0,0.0638,0,0,0,288,0.5465,0.3862,0.0673,0.0000,0.0000,0.0000,0,0,0,0,0,0,338,361,227,239,183,103,101,319,355,238,259,150,110,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3198,0,1612,0,1586,0,0,0,0,0,0,0,0,0,0.0645,0,0,0,332,0.5460,0.3862,0.0679,0.0000,0.0000,0.0000,0,0,0,0,0,0,323,410,227,258,182,113,99,329,386,253,252,157,114,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3329,0,1686,0,1643,0,0,0,0,0,0,0,0,0,0.0658,0,0,0,386,0.5440,0.3890,0.0670,0.0000,0.0000,0.0000,0,0,0,0,0,0,341,400,290,265,176,112,102,338,368,308,253,169,119,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1910,0.000000,0.000000,0,0,0,0,0.000000,0,3447,0,1764,0,1683,0,0,0,0,0,0,0,0,0,0.0652,0,0,0,414,0.5431,0.3905,0.0664,0.0000,0.0000,0.0000,0,0,0,0,0,0,341,405,336,264,183,125,110,303,393,342,263,170,121,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1911,0.000000,0.000000,0,0,0,0,0.000000,0,3562,0,1814,0,1748,0,0,0,0,0,0,0,0,0,0.0650,0,0,0,464,0.5435,0.3905,0.0660,0.0000,0.0000,0.0000,0,0,0,0,0,0,346,411,369,264,184,129,111,307,400,370,269,174,134,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1912,0.000000,0.000000,0,0,0,0,0.000000,0,3680,0,1879,0,1801,0,0,0,0,0,0,0,0,0,0.0644,0,0,0,507,0.5424,0.3921,0.0655,0.0000,0.0000,0.0000,0,0,0,0,0,0,349,404,420,266,193,130,117,301,386,422,274,180,137,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1913,0.000000,0.000000,0,0,0,0,0.000000,0,3787,0,1945,0,1842,0,0,0,0,0,0,0,0,0,0.0658,0,0,0,554,0.5416,0.3942,0.0642,0.0000,0.0000,0.0000,0,0,0,0,0,0,336,411,472,275,187,146,118,284,397,446,292,183,128,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1914,0.000000,0.000000,0,0,0,0,0.000000,0,3843,0,1976,0,1867,0,0,0,0,0,0,0,0,0,0.0673,0,0,0,597,0.5386,0.3968,0.0645,0.0000,0.0000,0.0000,0,0,0,0,0,0,303,416,510,286,198,143,120,266,387,469,312,187,127,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1915,0.000000,0.000000,0,0,0,0,0.000000,0,3895,0,2008,0,1887,0,0,0,0,0,0,0,0,0,0.0662,0,0,0,663,0.5384,0.3977,0.0639,0.0000,0.0000,0.0000,0,0,0,0,0,0,283,410,540,308,201,140,126,235,378,525,314,191,125,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1916,0.000000,0.000000,0,0,0,0,0.000000,0,3973,0,2051,0,1922,0,0,0,0,0,0,0,0,0,0.0658,0,0,0,718,0.5391,0.3977,0.0632,0.0000,0.0000,0.0000,0,0,0,0,0,0,278,416,516,364,200,148,129,220,374,512,363,204,131,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1917,0.000000,0.000000,0,0,0,0,0.000000,0,4057,0,2077,0,1980,0,0,0,0,0,0,0,0,0,0.0679,0,0,0,773,0.5398,0.3973,0.0629,0.0000,0.0000,0.0000,0,0,0,0,0,0,248,424,516,399,215,145,130,239,357,518,389,226,132,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1918,0.000000,0.000000,0,0,0,0,0.000000,0,4135,0,2105,0,2030,0,0,0,0,0,0,0,0,0,0.0670,0,0,0,834,0.5395,0.3983,0.0622,0.0000,0.0000,0.0000,0,0,0,0,0,0,259,373,553,408,237,147,128,266,320,530,433,221,141,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1919,0.000000,0.000000,0,0,0,0,0.000000,0,4217,0,2148,0,2069,0,0,0,0,0,0,0,0,0,0.0684,0,0,0,894,0.5390,0.3984,0.0626,0.0000,0.0000,0.0000,0,0,0,0,0,0,266,349,559,456,246,145,127,279,316,499,476,223,150,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1920,0.000000,0.000000,0,0,0,0,0.000000,0,4308,0,2192,0,2116,0,0,0,0,0,0,0,0,0,0.0680,0,0,0,953,0.5371,0.4009,0.0620,0.0000,0.0000,0.0000,0,0,0,0,0,0,268,347,536,509,245,151,136,288,287,521,503,232,148,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1921,0.000000,0.000000,0,0,0,0,0.000000,0,4433,0,2253,0,2180,0,0,0,0,0,0,0,0,0,0.0652,0,0,0,1002,0.5344,0.4036,0.0620,0.0000,0.0000,0.0000,0,0,0,0,0,0,304,323,532,557,238,155,144,292,296,517,534,239,153,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1922,0.000000,0.000000,0,0,0,0,0.000000,0,4552,0,2322,0,2230,0,0,0,0,0,0,0,0,0,0.0650,0,0,0,1050,0.5310,0.4064,0.0626,0.0000,0.0000,0.0000,0,0,0,0,0,0,327,303,538,599,242,163,150,302,300,487,587,246,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1923,0.000000,0.000000,0,0,0,0,0.000000,0,4658,0,2366,0,2292,0,0,0,0,0,0,0,0,0,0.0642,0,0,0,1120,0.5322,0.4053,0.0625,0.0000,0.0000,0.0000,0,0,0,0,0,0,345,316,522,619,247,160,157,315,325,456,622,262,160,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1924,0.000000,0.000000,0,0,0,0,0.000000,0,4777,0,2429,0,2348,0,0,0,0,0,0,0,0,0,0.0655,0,0,0,1184,0.5309,0.4057,0.0634,0.0000,0.0000,0.0000,0,0,0,0,0,0,360,332,501,651,255,173,157,330,337,435,651,276,164,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
